block_index,block_start,block_stop_exclusive,block_size,block_semantic,block_weight_mean,block_weight_std,block_weight_max,block_weight_min,block_active_rate,block_clip_fraction,block_positive_adv_clip_fraction,block_negative_adv_clip_fraction,block_ratio_mean,block_ratio_std,block_ratio_max,block_surrogate_mean,block_surrogate_std,per_block_selected_action_prob_gain_mean,per_block_selected_action_prob_gain_std,epoch
14,42,45,3,dispatch_decision_block,0.03666270896792412,0.019041523337364197,0.08927632868289948,0.0032202608417719603,0.36000001430511475,0.7300000190734863,0.0,0.7300000190734863,1.1243295669555664,0.8702624440193176,6.450008869171143,-0.08276381343603134,1.0437395572662354,0.1243295669555664,0.8702624440193176,0
15,45,48,3,dispatch_decision_block,0.05267278105020523,0.015441610477864742,0.0962449386715889,0.014354276470839977,0.6899999976158142,0.5699999928474426,0.0,0.5699999928474426,1.0800220966339111,0.4322064518928528,2.331359624862671,-0.04424664378166199,1.0619406700134277,0.08002206683158875,0.4322064518928528,0
16,48,51,3,dispatch_decision_block,0.04657761752605438,0.02024327591061592,0.09911736845970154,0.01921645924448967,0.5099999904632568,0.4300000071525574,0.0,0.4300000071525574,0.9987316131591797,0.35873016715049744,3.429650068283081,0.04887374863028526,1.0729360580444336,-0.0012684452813118696,0.35873016715049744,0
17,51,54,3,dispatch_decision_block,0.036085352301597595,0.02154069021344185,0.09891805052757263,0.004139136988669634,0.3499999940395355,0.699999988079071,0.0,0.699999988079071,1.0620803833007812,0.5922273993492126,3.927673816680908,-0.02420041523873806,1.0416297912597656,0.062080349773168564,0.5922273993492126,0
18,54,57,3,dispatch_decision_block,0.033022359013557434,0.021852442994713783,0.09768053889274597,5.963025984101478e-08,0.3400000035762787,0.7599999904632568,0.0,0.7599999904632568,1.0867984294891357,0.9075149893760681,6.847241401672363,-0.03598508983850479,1.0823298692703247,0.08679845184087753,0.9075149893760681,0
19,57,60,3,dispatch_decision_block,0.04641023650765419,0.014720771461725235,0.08980223536491394,0.02007429301738739,0.6299999952316284,0.6600000262260437,0.0,0.6600000262260437,1.083604335784912,0.7072204947471619,4.498373985290527,-0.02497268281877041,1.0153042078018188,0.08360423892736435,0.7072204947471619,0
20,60,63,3,dispatch_decision_block,0.05138400197029114,0.02137240581214428,0.09838924556970596,0.01555293332785368,0.5600000023841858,0.550000011920929,0.0,0.550000011920929,0.9771531820297241,0.3902406692504883,2.6677756309509277,0.015259466134011745,1.0350905656814575,-0.022846758365631104,0.3902406692504883,0
21,63,66,3,dispatch_decision_block,0.03880525380373001,0.02347651496529579,0.10909555852413177,0.002436406444758177,0.36000001430511475,0.6899999976158142,0.0,0.6899999976158142,1.075425386428833,0.6735285520553589,4.521587371826172,0.04249690845608711,1.0436997413635254,0.07542544603347778,0.6735285520553589,0
22,66,69,3,dispatch_decision_block,0.039134420454502106,0.02321935072541237,0.09651809185743332,0.001673698192462325,0.38999998569488525,0.5699999928474426,0.0,0.5699999928474426,1.0405620336532593,0.32919052243232727,1.9716815948486328,0.03382699936628342,1.0384622812271118,0.04056196287274361,0.32919052243232727,0
23,69,72,3,dispatch_decision_block,0.052377257496118546,0.01482481975108385,0.09452415257692337,0.02134741097688675,0.75,0.5799999833106995,0.0,0.5799999833106995,1.0775446891784668,0.6064817905426025,5.126676559448242,0.008537263609468937,1.0631604194641113,0.07754459232091904,0.6064817905426025,0
0,0,3,3,dispatch_decision_block,0.04563592001795769,0.019353045150637627,0.09533371776342392,0.016023103147745132,0.550000011920929,0.5600000023841858,0.3333333432674408,0.5670102834701538,1.1012235879898071,0.7768112421035767,6.687155246734619,0.06164734438061714,1.0471359491348267,0.10122357308864594,0.7768112421035767,1
1,3,6,3,dispatch_decision_block,0.030790936201810837,0.01964028924703598,0.09050069004297256,7.095714948945897e-08,0.2800000011920929,0.6299999952316284,1.0,0.6185566782951355,1.2569003105163574,1.3288627862930298,9.105676651000977,0.05941428244113922,1.1007438898086548,0.25690025091171265,1.3288627862930298,1
2,6,9,3,dispatch_decision_block,0.03437326103448868,0.020497387275099754,0.09553036093711853,7.095714948945897e-08,0.36000001430511475,0.5199999809265137,0.6666666865348816,0.5154638886451721,1.0960742235183716,0.6329953074455261,4.093175411224365,0.08303714543581009,1.0739036798477173,0.09607427567243576,0.6329953074455261,1
3,9,12,3,dispatch_decision_block,0.04702558368444443,0.015881258994340897,0.10142043977975845,0.018960436806082726,0.6000000238418579,0.6100000143051147,0.6666666865348816,0.6082473993301392,1.2942101955413818,1.6892054080963135,15.095734596252441,0.06382168084383011,1.0866475105285645,0.2942103445529938,1.6892054080963135,1
4,12,15,3,dispatch_decision_block,0.05045231804251671,0.018404925242066383,0.11427494138479233,0.019875874742865562,0.7099999785423279,0.5899999737739563,0.6666666865348816,0.5876288414001465,1.0838946104049683,0.8089566230773926,5.357192516326904,0.03858954831957817,1.0533784627914429,0.08389461785554886,0.8089566230773926,1
5,15,18,3,dispatch_decision_block,0.03931745886802673,0.022538503631949425,0.10607603192329407,7.095714948945897e-08,0.4300000071525574,0.5799999833106995,1.0,0.5670102834701538,1.062973976135254,0.7462695240974426,5.783980846405029,0.02864699438214302,1.0204507112503052,0.0629739761352539,0.7462695240974426,1
6,18,21,3,dispatch_decision_block,0.03621001914143562,0.023798363283276558,0.09766656905412674,7.095714948945897e-08,0.3400000035762787,0.6600000262260437,0.6666666865348816,0.6597937941551208,1.0728614330291748,0.7742549180984497,5.412945747375488,0.08223506808280945,1.0572718381881714,0.07286152243614197,0.7742549180984497,1
7,21,24,3,dispatch_decision_block,0.047690361738204956,0.014836639165878296,0.08996414393186569,0.01699644699692726,0.6200000047683716,0.6000000238418579,0.3333333432674408,0.6082473993301392,0.9926835894584656,0.49589863419532776,3.102628231048584,0.08323602378368378,1.035906434059143,-0.007316404953598976,0.49589863419532776,1
8,24,27,3,dispatch_decision_block,0.055275317281484604,0.02188931405544281,0.12293568253517151,0.01773935928940773,0.6600000262260437,0.5799999833106995,0.3333333432674408,0.5876288414001465,1.447237253189087,2.8489787578582764,27.142681121826172,0.026095060631632805,1.0463941097259521,0.4472372829914093,2.8489787578582764,1
9,27,30,3,dispatch_decision_block,0.037947461009025574,0.025093041360378265,0.12460575252771378,0.00017432424647267908,0.44999998807907104,0.6200000047683716,0.3333333432674408,0.6288659572601318,1.1360126733779907,0.8942793011665344,5.632867336273193,0.048861775547266006,1.0488470792770386,0.1360127329826355,0.8942793011665344,1
10,30,33,3,dispatch_decision_block,0.03741338104009628,0.024708764627575874,0.118649423122406,0.0003318597446195781,0.4000000059604645,0.5,1.0,0.4845360815525055,1.0040395259857178,0.4888925552368164,3.3834145069122314,0.038346800953149796,1.0335869789123535,0.004039552062749863,0.4888925552368164,1
11,33,36,3,dispatch_decision_block,0.05010560154914856,0.01635574735701084,0.09117434173822403,0.021061504259705544,0.6800000071525574,0.699999988079071,0.6666666865348816,0.7010309100151062,1.346858263015747,1.962141990661621,14.580501556396484,0.07720103859901428,1.03749418258667,0.34685832262039185,1.962141990661621,1
12,36,39,3,dispatch_decision_block,0.04319434240460396,0.01587168127298355,0.09225443005561829,0.01658940687775612,0.4300000071525574,0.5899999737739563,0.3333333432674408,0.5979381203651428,0.9853459000587463,0.45959195494651794,2.6952176094055176,0.053049858659505844,1.022175908088684,-0.014654084108769894,0.45959195494651794,1
13,39,42,3,dispatch_decision_block,0.029994888231158257,0.01583527773618698,0.09024117141962051,0.0008845272823236883,0.17000000178813934,0.5699999928474426,0.3333333432674408,0.5773195624351501,1.233415126800537,1.9088184833526611,16.193498611450195,0.04121929779648781,0.9791805148124695,0.2334151715040207,1.9088184833526611,1
14,42,45,3,dispatch_decision_block,0.034549761563539505,0.017678527161478996,0.09936031699180603,0.0045006126165390015,0.30000001192092896,0.5099999904632568,1.0,0.49484536051750183,1.0149412155151367,0.5566338896751404,4.655118465423584,0.06530215591192245,1.0414692163467407,0.014941234141588211,0.5566338896751404,1
15,45,48,3,dispatch_decision_block,0.04449634626507759,0.014939910732209682,0.08533425629138947,0.01699173077940941,0.47999998927116394,0.5299999713897705,1.0,0.5154638886451721,1.1166374683380127,0.729515552520752,5.5347185134887695,0.036823879927396774,1.0812186002731323,0.1166374608874321,0.729515552520752,1
16,48,51,3,dispatch_decision_block,0.05005393549799919,0.0210379920899868,0.1292162984609604,0.01797749660909176,0.5600000023841858,0.6100000143051147,1.0,0.5979381203651428,1.1673415899276733,1.2920416593551636,12.98255443572998,0.037617750465869904,1.083505392074585,0.16734164953231812,1.2920416593551636,1
17,51,54,3,dispatch_decision_block,0.03941880539059639,0.026755066588521004,0.13003505766391754,0.0019307589391246438,0.4099999964237213,0.5699999928474426,0.6666666865348816,0.5670102834701538,1.0956225395202637,0.5991508364677429,3.4520821571350098,0.07581832259893417,1.09138023853302,0.09562245011329651,0.5991508364677429,1
18,54,57,3,dispatch_decision_block,0.03634517639875412,0.026752879843115807,0.13003505766391754,0.0019581427332013845,0.3400000035762787,0.5400000214576721,0.6666666865348816,0.5360824465751648,1.033542513847351,0.6224428415298462,4.396878242492676,0.05610654875636101,1.0589064359664917,0.0335424430668354,0.6224428415298462,1
19,57,60,3,dispatch_decision_block,0.04568416252732277,0.014353160746395588,0.08532872051000595,0.009870115667581558,0.5699999928474426,0.5799999833106995,0.3333333432674408,0.5876288414001465,1.0273010730743408,0.6691986918449402,5.711832523345947,0.05099565163254738,1.0127331018447876,0.02730104885995388,0.6691986918449402,1
20,60,63,3,dispatch_decision_block,0.04988517612218857,0.022549083456397057,0.10601309686899185,0.017691724002361298,0.49000000953674316,0.6000000238418579,0.6666666865348816,0.5979381203651428,0.9535250663757324,0.650463342666626,5.468268871307373,0.014417591504752636,1.0315983295440674,-0.04647490009665489,0.650463342666626,1
21,63,66,3,dispatch_decision_block,0.033120110630989075,0.023260068148374557,0.10312376916408539,4.460532727534883e-05,0.3100000023841858,0.6000000238418579,1.0,0.5876288414001465,0.9914965033531189,0.6492407917976379,5.053896903991699,0.054690755903720856,1.0299944877624512,-0.008503482677042484,0.6492407917976379,1
22,66,69,3,dispatch_decision_block,0.033645421266555786,0.02320227399468422,0.09646313637495041,0.00032915803603827953,0.33000001311302185,0.5799999833106995,1.0,0.5670102834701538,1.007479190826416,0.5565480589866638,3.636169672012329,0.06857296824455261,1.0650179386138916,0.007479121908545494,0.5565480589866638,1
23,69,72,3,dispatch_decision_block,0.047374237328767776,0.016206268221139908,0.09251616150140762,0.014002722688019276,0.6299999952316284,0.5899999737739563,1.0,0.5773195624351501,1.1390023231506348,0.6935048699378967,3.679319143295288,0.06084823235869408,1.0955922603607178,0.13900236785411835,0.6935048699378967,1
0,0,3,3,dispatch_decision_block,0.04382922127842903,0.017401767894625664,0.08773615956306458,0.016132686287164688,0.5099999904632568,0.6700000166893005,0.8999999761581421,0.644444465637207,1.014338731765747,0.6625623106956482,5.538212776184082,0.04066929966211319,1.0457335710525513,0.014338620007038116,0.6625623106956482,2
1,3,6,3,dispatch_decision_block,0.03464522212743759,0.018964361399412155,0.08899706602096558,6.564467724956558e-08,0.3400000035762787,0.6299999952316284,0.699999988079071,0.6222222447395325,1.2973084449768066,1.9707791805267334,18.600175857543945,0.059472549706697464,1.0332590341567993,0.29730862379074097,1.9707791805267334,2
2,6,9,3,dispatch_decision_block,0.03813096508383751,0.020321408286690712,0.0916534960269928,6.564467724956558e-08,0.38999998569488525,0.6299999952316284,0.699999988079071,0.6222222447395325,1.1134108304977417,1.430945873260498,12.481058120727539,0.03370656073093414,0.9519836902618408,0.11341070383787155,1.430945873260498,2
3,9,12,3,dispatch_decision_block,0.04963486269116402,0.012945911847054958,0.07974039018154144,0.010876376181840897,0.7599999904632568,0.6000000238418579,0.699999988079071,0.5888888835906982,0.9795762896537781,0.5968282222747803,3.5093913078308105,0.06367405503988266,0.9926938414573669,-0.020423658192157745,0.5968282222747803,2
4,12,15,3,dispatch_decision_block,0.05098849907517433,0.01634460687637329,0.0830853134393692,0.021556707099080086,0.6399999856948853,0.5899999737739563,0.5,0.6000000238418579,1.2251472473144531,2.4950649738311768,25.523502349853516,0.06007984280586243,1.009113073348999,0.22514723241329193,2.4950649738311768,2
5,15,18,3,dispatch_decision_block,0.03759169951081276,0.01945515163242817,0.10314156115055084,0.004262061789631844,0.3199999928474426,0.6499999761581421,0.699999988079071,0.644444465637207,1.0686213970184326,0.6532948017120361,3.574469804763794,0.037952911108732224,1.05617094039917,0.06862141937017441,0.6532948017120361,2
6,18,21,3,dispatch_decision_block,0.03333538398146629,0.019948022440075874,0.10314156115055084,0.003098119515925646,0.33000001311302185,0.6499999761581421,0.8999999761581421,0.6222222447395325,0.9371258616447449,0.45663103461265564,2.3996453285217285,0.04792819917201996,1.0363404750823975,-0.06287413835525513,0.45663103461265564,2
7,21,24,3,dispatch_decision_block,0.04983094334602356,0.0151471346616745,0.09400218725204468,0.021000448614358902,0.6899999976158142,0.5400000214576721,0.699999988079071,0.5222222208976746,1.3733285665512085,3.8661582469940186,39.4560661315918,0.03759210556745529,1.0007404088974,0.37332862615585327,3.8661582469940186,2
8,24,27,3,dispatch_decision_block,0.052997589111328125,0.01878219097852707,0.10352743417024612,0.022245528176426888,0.6600000262260437,0.5899999737739563,0.4000000059604645,0.6111111044883728,0.9201156497001648,0.5557112097740173,4.353708744049072,0.06838081777095795,0.9850583076477051,-0.07988427579402924,0.5557112097740173,2
9,27,30,3,dispatch_decision_block,0.03759856894612312,0.02295856736600399,0.12424851953983307,0.001024546567350626,0.36000001430511475,0.5799999833106995,0.6000000238418579,0.5777778029441833,0.9790107011795044,0.5126994848251343,4.0374908447265625,0.06784336268901825,1.0166608095169067,-0.020989347249269485,0.5126994252204895,2
10,30,33,3,dispatch_decision_block,0.03781651332974434,0.023061642423272133,0.11473336815834045,0.000801731483079493,0.4099999964237213,0.6899999976158142,0.800000011920929,0.6777777671813965,1.2506732940673828,1.6630825996398926,15.366321563720703,0.05664721503853798,1.0435646772384644,0.25067338347435,1.6630825996398926,2
11,33,36,3,dispatch_decision_block,0.04835181310772896,0.015379609540104866,0.0861901342868805,0.019400043413043022,0.6499999761581421,0.5400000214576721,0.6000000238418579,0.5333333611488342,1.0634503364562988,0.7598402500152588,6.794906139373779,0.0175650492310524,0.9820559024810791,0.06345036625862122,0.7598402500152588,2
12,36,39,3,dispatch_decision_block,0.047142282128334045,0.017885368317365646,0.09956540167331696,0.016904452815651894,0.550000011920929,0.6800000071525574,0.8999999761581421,0.6555555462837219,0.9771224856376648,0.5279464721679688,4.108561992645264,0.07042364776134491,1.0029093027114868,-0.02287750318646431,0.5279464721679688,2
13,39,42,3,dispatch_decision_block,0.031362663954496384,0.020130271092057228,0.10421687364578247,7.851469854358584e-05,0.23999999463558197,0.6399999856948853,0.800000011920929,0.6222222447395325,0.8902453780174255,0.45297709107398987,2.0596282482147217,0.03641451522707939,1.0175325870513916,-0.10975462943315506,0.45297709107398987,2
14,42,45,3,dispatch_decision_block,0.037458572536706924,0.02091783843934536,0.11658179014921188,0.0031937749590724707,0.36000001430511475,0.5199999809265137,0.6000000238418579,0.5111111402511597,1.0704706907272339,1.019777536392212,10.17271900177002,0.06707236170768738,1.0081558227539062,0.0704706460237503,1.019777536392212,2
15,45,48,3,dispatch_decision_block,0.04659512639045715,0.016708960756659508,0.09644890576601028,0.02040965110063553,0.5299999713897705,0.7200000286102295,0.699999988079071,0.7222222089767456,0.9618706703186035,0.586648166179657,3.77752947807312,0.05973238870501518,1.0535666942596436,-0.038129352033138275,0.586648166179657,2
16,48,51,3,dispatch_decision_block,0.04531877115368843,0.017793048173189163,0.09401272237300873,0.016706788912415504,0.49000000953674316,0.6399999856948853,0.6000000238418579,0.644444465637207,0.9997713565826416,0.6957359910011292,4.793546199798584,0.039025165140628815,1.023072361946106,-0.0002287018287461251,0.6957359910011292,2
17,51,54,3,dispatch_decision_block,0.03290477767586708,0.021410934627056122,0.08701098710298538,6.564467724956558e-08,0.3199999928474426,0.5400000214576721,0.6000000238418579,0.5333333611488342,0.950767457485199,0.39306288957595825,2.4565603733062744,0.06059430167078972,1.0335266590118408,-0.0492326058447361,0.39306285977363586,2
18,54,57,3,dispatch_decision_block,0.032856155186891556,0.02138049155473709,0.08119523525238037,6.564467724956558e-08,0.3499999940395355,0.49000000953674316,0.6000000238418579,0.47777777910232544,0.9452868700027466,0.4093070924282074,3.1489663124084473,0.048128724098205566,0.9688862562179565,-0.054713163524866104,0.4093070924282074,2
19,57,60,3,dispatch_decision_block,0.050501298159360886,0.015255103819072247,0.08637302368879318,0.009922093711793423,0.7099999785423279,0.550000011920929,0.5,0.5555555820465088,0.9953917860984802,0.5346872210502625,3.9972548484802246,0.03284137696027756,1.0140589475631714,-0.004608261398971081,0.5346872210502625,2
20,60,63,3,dispatch_decision_block,0.04781079292297363,0.018456973135471344,0.10272593796253204,0.019929075613617897,0.5400000214576721,0.6399999856948853,0.6000000238418579,0.644444465637207,0.9450187683105469,0.4327051043510437,2.8425452709198,0.07396454364061356,1.0011972188949585,-0.05498120188713074,0.4327051043510437,2
21,63,66,3,dispatch_decision_block,0.033022135496139526,0.021598462015390396,0.1036495715379715,0.0008380693034268916,0.27000001072883606,0.6200000047683716,0.699999988079071,0.6111111044883728,0.994474470615387,0.45923420786857605,2.325847625732422,0.040000222623348236,1.0039132833480835,-0.005525453016161919,0.45923420786857605,2
22,66,69,3,dispatch_decision_block,0.03240878880023956,0.021773196756839752,0.09502699971199036,0.0003294857742730528,0.28999999165534973,0.5899999737739563,0.5,0.6000000238418579,1.1426036357879639,0.9095727801322937,7.231632709503174,0.039501748979091644,1.034787893295288,0.14260363578796387,0.9095727801322937,2
23,69,72,3,dispatch_decision_block,0.047867365181446075,0.015820752829313278,0.0967814028263092,0.021575961261987686,0.6399999856948853,0.5299999713897705,0.6000000238418579,0.5222222208976746,1.0643800497055054,1.0406862497329712,10.067334175109863,0.04440800100564957,1.029823899269104,0.06438001990318298,1.0406862497329712,2
0,0,3,3,dispatch_decision_block,0.04780072346329689,0.016389790922403336,0.0967457965016365,0.01637515053153038,0.6200000047683716,0.6200000047683716,0.5789473652839661,0.6296296119689941,1.421022891998291,1.448871374130249,11.378135681152344,0.045848775655031204,0.9892444610595703,0.4210229516029358,1.448871374130249,3
1,3,6,3,dispatch_decision_block,0.032061997801065445,0.01858840323984623,0.08514423668384552,0.00020797832985408604,0.28999999165534973,0.5,0.5263158082962036,0.4938271641731262,1.2563347816467285,1.0372587442398071,9.03665828704834,0.04709237441420555,0.9774780869483948,0.25633490085601807,1.0372587442398071,3
2,6,9,3,dispatch_decision_block,0.03766295313835144,0.019124861806631088,0.08410564810037613,0.0032113802153617144,0.3499999940395355,0.6299999952316284,0.5263158082962036,0.654321014881134,1.2653837203979492,1.0751926898956299,7.720245361328125,0.03779483959078789,0.9669188261032104,0.2653838098049164,1.0751926898956299,3
3,9,12,3,dispatch_decision_block,0.043005604296922684,0.010665690526366234,0.07010060548782349,0.017625847831368446,0.5,0.6000000238418579,0.42105263471603394,0.6419752836227417,1.3099709749221802,1.1604242324829102,10.079928398132324,0.09109349548816681,0.9721336960792542,0.3099711835384369,1.1604242324829102,3
4,12,15,3,dispatch_decision_block,0.043919648975133896,0.01729501597583294,0.10031493753194809,0.02029927261173725,0.44999998807907104,0.5299999713897705,0.4736842215061188,0.5432098507881165,1.149448275566101,0.6497226357460022,5.136205196380615,0.03188173472881317,0.9421804547309875,0.1494482457637787,0.6497226357460022,3
5,15,18,3,dispatch_decision_block,0.03376638889312744,0.022572940215468407,0.09311344474554062,1.0353421231457105e-07,0.28999999165534973,0.5600000023841858,0.5263158082962036,0.5679012537002563,1.273344874382019,0.9186553955078125,6.16243314743042,0.06957414001226425,0.9287443161010742,0.2733449637889862,0.9186553955078125,3
6,18,21,3,dispatch_decision_block,0.03241903334856033,0.021639753133058548,0.09208664298057556,1.0353421231457105e-07,0.3100000023841858,0.5799999833106995,0.42105263471603394,0.6172839403152466,1.1435656547546387,0.7217575311660767,4.814919471740723,0.06885379552841187,0.9397488236427307,0.14356562495231628,0.7217575311660767,3
7,21,24,3,dispatch_decision_block,0.048260197043418884,0.01579270139336586,0.10117094218730927,0.015655454248189926,0.6700000166893005,0.5799999833106995,0.5263158082962036,0.5925925970077515,1.1806668043136597,1.1144435405731201,11.24915599822998,0.06376976519823074,0.9532462954521179,0.18066678941249847,1.1144435405731201,3
8,24,27,3,dispatch_decision_block,0.058745261281728745,0.019779248163104057,0.1070721447467804,0.020376136526465416,0.7900000214576721,0.6299999952316284,0.5789473652839661,0.6419752836227417,1.3020776510238647,1.4277218580245972,12.078351974487305,0.06766285747289658,0.9695830941200256,0.3020777404308319,1.4277218580245972,3
9,27,30,3,dispatch_decision_block,0.042530421167612076,0.02390730194747448,0.11251190304756165,6.654470752209818e-08,0.46000000834465027,0.6100000143051147,0.4736842215061188,0.6419752836227417,1.8058947324752808,5.132569789886475,50.58409118652344,0.040656816214323044,0.9900619387626648,0.8058946132659912,5.132569789886475,3
10,30,33,3,dispatch_decision_block,0.04203028231859207,0.024066660553216934,0.1118420958518982,0.00016978250641841441,0.44999998807907104,0.5299999713897705,0.5263158082962036,0.5308641791343689,1.2786108255386353,1.1305614709854126,7.669094562530518,0.06295237690210342,0.957032322883606,0.2786110043525696,1.1305614709854126,3
11,33,36,3,dispatch_decision_block,0.04745573550462723,0.015443707816302776,0.08714141696691513,0.011539296247065067,0.6100000143051147,0.6100000143051147,0.5263158082962036,0.6296296119689941,1.4656823873519897,1.9947798252105713,13.383980751037598,0.05716748535633087,0.9353989362716675,0.46568238735198975,1.9947798252105713,3
12,36,39,3,dispatch_decision_block,0.04704417660832405,0.01828484609723091,0.10353431105613708,0.02004852332174778,0.5600000023841858,0.6499999761581421,0.6842105388641357,0.6419752836227417,1.3464300632476807,1.2632524967193604,8.359467506408691,0.09586299955844879,0.958372175693512,0.3464300036430359,1.2632524967193604,3
13,39,42,3,dispatch_decision_block,0.03454985097050667,0.01885521225631237,0.08015115559101105,0.00041715093539096415,0.33000001311302185,0.6499999761581421,0.5789473652839661,0.6666666865348816,1.222896933555603,0.9035691022872925,6.0611348152160645,0.052210669964551926,0.971771240234375,0.22289687395095825,0.9035691022872925,3
14,42,45,3,dispatch_decision_block,0.0408475399017334,0.019355561584234238,0.09025567770004272,0.004119301214814186,0.44999998807907104,0.5400000214576721,0.5263158082962036,0.5432098507881165,1.2349190711975098,0.8650801181793213,6.040578842163086,0.054599594324827194,0.9593290090560913,0.23491905629634857,0.8650801181793213,3
15,45,48,3,dispatch_decision_block,0.0474528893828392,0.014130854979157448,0.08892908692359924,0.018228823319077492,0.6000000238418579,0.6000000238418579,0.5263158082962036,0.6172839403152466,1.2083420753479004,0.9529268741607666,6.792944431304932,0.049732767045497894,0.9472965002059937,0.20834212005138397,0.9529268741607666,3
16,48,51,3,dispatch_decision_block,0.04563669115304947,0.018607208505272865,0.10353431105613708,0.017382249236106873,0.49000000953674316,0.6399999856948853,0.42105263471603394,0.6913580298423767,1.2606602907180786,1.0555832386016846,8.813192367553711,0.06092657893896103,0.9078694581985474,0.2606602907180786,1.0555832386016846,3
