topology,epoch,state_mean,state_max,state_var,raw_total_backlog,normalized_total_backlog,total_backlog,total_delay,total_energy,queue_penalty,reward_delay_term,reward_energy_term,reward_backlog_term,avg_theta,avg_reward,critic_loss,actor_loss,entropy
default,0,0.41348384597002874,1.2146851050853729,0.12874255807545676,5073274294.896787,2.3124421622849236,0.06801300477308596,4.754330417258227,0.9835966171959248,0.13602600954617192,4.754330417258227,0.04917983085979623,0.13602600954617192,0.5171881579365966,-4.9395362576641935,4659.449633789062,-0.09341837777756154,15.05076494216919
default,1,0.40907979747260415,1.2550330567359924,0.12954124525661223,4966952930.395163,2.339927431288729,0.0688213950379038,4.630132092415522,0.9640924303412065,0.1376427900758076,4.630132092415522,0.048204621517060335,0.1376427900758076,0.5197188464399517,-4.815979504008394,4632.408312988281,-0.013532660435885191,14.997925925254822
default,2,0.39518893552293494,1.1836009657382964,0.12454445737855455,4710436038.53427,2.13508106189459,0.06279650182042912,4.148299110635275,0.9165130296480589,0.12559300364085824,4.148299110635275,0.045825651482402925,0.12559300364085824,0.5216110460627431,-4.319717765758537,3452.845349121094,-0.1306872943416238,14.996113896369934
dense,0,0.3867613163289112,1.2801597440242767,0.12322572214808585,9625191454.712343,4.233034061625057,0.0682747429294364,11.407055852416525,1.904569088120887,0.1365494858588728,11.407055852416525,0.09522845440604424,0.1365494858588728,0.500143473921873,-11.638833792681451,27495.202490234376,-0.08069532462395727,30.166489362716675
dense,1,0.3829935955974506,1.3293462228775024,0.12505796182813073,9135064065.049034,4.126272282903802,0.06655277875651294,10.76854668216796,1.8014151015732676,0.13310555751302589,10.76854668216796,0.09007075507866334,0.13310555751302589,0.4905696102253706,-10.99172299475965,26129.78837890625,-0.08942701327614486,30.208996105194093
dense,2,0.39259254737328575,1.342927188873291,0.12698288059152493,9602394506.654121,4.310118100888078,0.06951803388529158,11.768417675719862,1.882817915675316,0.13903606777058317,11.768417675719862,0.09414089578376583,0.13903606777058317,0.4859527615696015,-12.00159463927421,29391.245947265626,-0.09944671699777245,30.259553241729737
