block_index,block_start,block_stop_exclusive,block_size,block_semantic,block_weight_mean,block_weight_std,block_weight_max,block_logprob_delta_mean,block_logprob_delta_std,block_ratio_proxy_mean,block_ratio_proxy_std,epoch
0,0,3,3,dispatch_decision_block,0.047331809997558594,0.0165389571338892,0.08904293179512024,-0.00790236983448267,0.2409794181585312,1.0213872194290161,0.2519911229610443,0
1,3,6,3,dispatch_decision_block,0.033122118562459946,0.019826488569378853,0.10097114741802216,-0.045191649347543716,0.20958219468593597,0.9768036007881165,0.20495325326919556,0
2,6,9,3,dispatch_decision_block,0.03610553219914436,0.020646877586841583,0.1052829921245575,-0.061339035630226135,0.28594887256622314,0.9796227812767029,0.2846137285232544,0
3,9,12,3,dispatch_decision_block,0.046492986381053925,0.01402561366558075,0.08716242015361786,-0.00813581794500351,0.22321009635925293,1.016622543334961,0.22760306298732758,0
4,12,15,3,dispatch_decision_block,0.045129381120204926,0.017034614458680153,0.09557265788316727,-0.030892599374055862,0.18659557402133942,0.9866435527801514,0.18732476234436035,0
5,15,18,3,dispatch_decision_block,0.032788168638944626,0.022528067231178284,0.10938934236764908,-0.08483577519655228,0.315042108297348,0.9628394842147827,0.2842978239059448,0
6,18,21,3,dispatch_decision_block,0.031201669946312904,0.020319653674960136,0.09871214628219604,-0.026245463639497757,0.2619028687477112,1.0091737508773804,0.28700196743011475,0
7,21,24,3,dispatch_decision_block,0.05030485987663269,0.013006416149437428,0.0886387750506401,-0.0392221063375473,0.31295597553253174,1.011266827583313,0.3400069773197174,0
8,24,27,3,dispatch_decision_block,0.04799678921699524,0.017233887687325478,0.09133423864841461,-0.05101804435253143,0.20566152036190033,0.9700375199317932,0.19383247196674347,0
9,27,30,3,dispatch_decision_block,0.034107886254787445,0.02109646052122116,0.10588449984788895,-0.0461687408387661,0.2929416298866272,0.995290219783783,0.2849592864513397,0
10,30,33,3,dispatch_decision_block,0.03434188291430473,0.021579531952738762,0.1010739803314209,-0.02703610435128212,0.21457627415657043,0.9974474906921387,0.2411835640668869,0
11,33,36,3,dispatch_decision_block,0.04453562572598457,0.010749469511210918,0.08152058720588684,-0.011921171098947525,0.20624959468841553,1.009655475616455,0.21535144746303558,0
12,36,39,3,dispatch_decision_block,0.05033794790506363,0.01957576349377632,0.11762820184230804,-0.058125805109739304,0.29505592584609985,0.986494779586792,0.3059155344963074,0
13,39,42,3,dispatch_decision_block,0.03284604474902153,0.017099596560001373,0.0741165429353714,-0.017221419140696526,0.25037431716918945,1.0174328088760376,0.3060111701488495,0
14,42,45,3,dispatch_decision_block,0.03719615563750267,0.01915600337088108,0.0913502424955368,0.002952213864773512,0.196305051445961,1.0221501588821411,0.19791512191295624,0
15,45,48,3,dispatch_decision_block,0.05244335159659386,0.015259389765560627,0.0962986946105957,-0.02424345538020134,0.28552526235580444,1.0189971923828125,0.3289453089237213,0
16,48,51,3,dispatch_decision_block,0.046747904270887375,0.02030547335743904,0.09944022446870804,-0.03539198264479637,0.2610805034637451,0.9987553358078003,0.2705613374710083,0
17,51,54,3,dispatch_decision_block,0.03649120777845383,0.021595483645796776,0.10369652509689331,-0.028046542778611183,0.23495234549045563,0.9997471570968628,0.2465384155511856,0
18,54,57,3,dispatch_decision_block,0.03292036056518555,0.02155470661818981,0.09604229778051376,-0.037420015782117844,0.2939688563346863,1.0062485933303833,0.30606609582901,0
19,57,60,3,dispatch_decision_block,0.046671923249959946,0.01456818263977766,0.0876278206706047,-0.042754821479320526,0.2565062642097473,0.9908744692802429,0.26903146505355835,0
20,60,63,3,dispatch_decision_block,0.051039572805166245,0.021354250609874725,0.1006656363606453,-0.03823563829064369,0.21941158175468445,0.9865999817848206,0.23109528422355652,0
21,63,66,3,dispatch_decision_block,0.038950346410274506,0.02356663905084133,0.11215369403362274,-0.018162228167057037,0.29435086250305176,1.0235897302627563,0.2951112687587738,0
22,66,69,3,dispatch_decision_block,0.03935150429606438,0.023425649851560593,0.09773556143045425,-0.018164489418268204,0.22511744499206543,1.0069156885147095,0.22939422726631165,0
23,69,72,3,dispatch_decision_block,0.051544953137636185,0.01401222962886095,0.08775116503238678,-0.031873129308223724,0.2351241111755371,0.9923524260520935,0.1973465234041214,0
0,0,3,3,dispatch_decision_block,0.045489225536584854,0.01929265819489956,0.09652098268270493,-0.06032082438468933,0.44604358077049255,1.0346405506134033,0.44032594561576843,1
1,3,6,3,dispatch_decision_block,0.03072509355843067,0.01960410177707672,0.08822368830442429,-0.06704680621623993,0.5920648574829102,1.101395606994629,0.6683205366134644,1
2,6,9,3,dispatch_decision_block,0.03434405475854874,0.020510032773017883,0.09512705355882645,-0.14134827256202698,0.5486794114112854,0.9949842691421509,0.53896564245224,1
3,9,12,3,dispatch_decision_block,0.047521695494651794,0.0159798264503479,0.11042413860559464,-0.14513461291790009,0.509989321231842,0.9844344854354858,0.5901396870613098,1
4,12,15,3,dispatch_decision_block,0.05030350759625435,0.01820893958210945,0.11333213001489639,-0.1088758111000061,0.4948424994945526,1.0082993507385254,0.49834370613098145,1
5,15,18,3,dispatch_decision_block,0.038788530975580215,0.022214215248823166,0.10501762479543686,-0.07283829897642136,0.5280917882919312,1.0607365369796753,0.5905761122703552,1
6,18,21,3,dispatch_decision_block,0.03624698519706726,0.023843219503760338,0.09975022822618484,-0.16032451391220093,0.7897710800170898,1.1851439476013184,1.8776628971099854,1
7,21,24,3,dispatch_decision_block,0.04821787774562836,0.01436663419008255,0.08694948256015778,-0.11988553404808044,0.5748711228370667,1.0152226686477661,0.48599281907081604,1
8,24,27,3,dispatch_decision_block,0.05546315014362335,0.022077152505517006,0.12103508412837982,-0.17267689108848572,0.6244302988052368,0.9815845489501953,0.48802340030670166,1
