block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,block_value_score_mean,block_value_score_std,block_value_score_max,block_value_score_min,block_value_scale_mean,block_value_scale_std,block_value_scale_max,block_value_scale_min,block_clip_fraction,per_block_selected_action_prob_gain_mean,per_block_selected_action_prob_gain_std,epoch
0,0,3,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.1703733205795288,0.0675407275557518,0.32817548513412476,-0.04966713860630989,1.0,0.0,1.0,1.0,0.5399999618530273,-0.11255356669425964,0.5648417472839355,0
1,3,6,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.018470613285899162,0.0999227836728096,0.2895090878009796,-0.2312651127576828,1.0,0.0,1.0,1.0,0.07000000029802322,-0.10611862689256668,0.37987375259399414,0
2,6,9,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.3587038218975067,0.0926891639828682,0.5268154740333557,-0.3140728175640106,1.0,0.0,1.0,1.0,0.949999988079071,-0.22640302777290344,0.4804902970790863,0
3,9,12,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.1635100394487381,0.1401454359292984,0.5710110664367676,-0.2357797920703888,1.0,0.0,1.0,1.0,0.25999999046325684,-0.11502508074045181,0.5440654754638672,0
4,12,15,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.2584325075149536,0.10686099529266357,0.0950772687792778,-0.5160819888114929,1.0,0.0,1.0,1.0,0.2149999886751175,-0.09032528847455978,0.42614978551864624,0
5,15,18,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.5152320265769958,0.13133254647254944,0.7648000717163086,-0.10629749298095703,1.0,0.0,1.0,1.0,0.949999988079071,-0.1887541115283966,0.7317352294921875,0
6,18,21,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.2344549000263214,0.10142631083726883,0.46424031257629395,-0.20694223046302795,1.0,0.0,1.0,1.0,0.29999998211860657,-0.16083690524101257,0.4323427081108093,0
7,21,24,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.17401088774204254,0.08703262358903885,0.3762536644935608,-0.4066535234451294,1.0,0.0,1.0,1.0,0.29999998211860657,-0.09175318479537964,0.5152096748352051,0
8,24,27,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.037807684391736984,0.07209247350692749,0.41941526532173157,-0.2084815949201584,1.0,0.0,1.0,1.0,0.949999988079071,-0.19523955881595612,0.5178582072257996,0
9,27,30,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.07157555222511292,0.10150226205587387,0.2865283489227295,-0.3960537910461426,1.0,0.0,1.0,1.0,0.5949999690055847,-0.14315558969974518,0.675007164478302,0
