epoch,advantage_mean,advantage_std,positive_advantage_ratio,negative_advantage_ratio,delta_log_prob_selected_action_mean,delta_log_prob_selected_action_std,selected_action_prob_gain_mean,advantage_action_alignment,theta_advantage_alignment,route_advantage_alignment,theta_adv_to_route_delta_alignment,route_adv_to_theta_delta_alignment,theta_alignment_margin_over_cross,route_alignment_margin_over_cross,cross_branch_alignment_mean,theta_selected_action_prob_gain,route_selected_action_prob_gain,theta_negative_adv_prob_gain,route_negative_adv_prob_gain,theta_clip_fraction,route_clip_fraction,high_advantage_action_prob_gain,mid_advantage_action_prob_gain,low_advantage_action_prob_gain,negative_advantage_action_prob_gain,advantage_bucket_high_positive_threshold,advantage_bucket_near_zero_threshold
0,-23.258085250854492,5.01376485824585,0.0,1.0,-0.029737982898950577,0.043459828943014145,-0.02838059328496456,0.006911195814609528,0.04541882872581482,0.02053114026784897,-7.8862693044357e-05,-0.02715209126472473,0.045497691418859176,0.0476832315325737,-0.013615476978884544,-0.007951227016746998,-0.003912644926458597,-0.017112847417593002,-0.004045276902616024,0.4937500059604645,0.012419871985912323,0.0,0.0,0.0,-0.02838059328496456,0.0,0.5013764858245849
1,-20.280519485473633,6.697708606719971,0.029999999329447746,0.9699999690055847,-0.010297936387360096,0.061239469796419144,-0.008390294387936592,0.16455820202827454,0.023286491632461548,0.010908112861216068,0.009798224084079266,-0.007441147230565548,0.013488267548382282,0.018349260091781616,0.0011785384267568588,0.02250819280743599,0.007301250472664833,0.017596933990716934,0.004033191595226526,0.5589583516120911,0.19402983784675598,0.06488561630249023,0.06323680281639099,0.09108436107635498,-0.011682011187076569,11.167065620422363,0.6697708606719971
2,-14.209233283996582,11.546409606933594,0.08999999612569809,0.9099999666213989,0.03157779574394226,0.07888885587453842,0.03525220975279808,0.1629771739244461,0.019853826612234116,-0.03323245421051979,-0.02984067238867283,-0.0175118837505579,0.049694499000906944,-0.01572057045996189,-0.023676278069615364,0.05197370797395706,0.026394136250019073,0.047104448080062866,0.032172899693250656,0.46291667222976685,0.24834123253822327,0.024688292294740677,0.03601985424757004,0.11256736516952515,0.03463882952928543,23.014774322509766,1.1546409606933594
3,-12.676918983459473,14.432421684265137,0.11499999463558197,0.8849999904632568,0.04305296763777733,0.07248945534229279,0.04667607694864273,0.22211717069149017,0.016030538827180862,0.015632685273885727,-0.01845616288483143,0.02179962769150734,0.03448670171201229,-0.0061669424176216125,0.0016717324033379555,0.04942358285188675,0.06433630734682083,0.04361771047115326,0.06338904052972794,0.3804166615009308,0.3184267282485962,0.04312722757458687,0.08539930731058121,0.03573314845561981,0.04410262405872345,26.12958526611328,1.4432421684265138
4,-9.920231819152832,14.154857635498047,0.11499999463558197,0.8849999904632568,0.05380365625023842,0.05431056767702103,0.056787632405757904,0.20273829996585846,0.004068294074386358,-0.017947176471352577,0.0023644522298127413,0.011989325284957886,0.001703841844573617,-0.029936501756310463,0.0071768887573853135,0.04863504320383072,0.09330473840236664,0.04816097021102905,0.09541067481040955,0.22958333790302277,0.3440559506416321,0.05683770030736923,0.0711764395236969,0.04745087772607803,0.05581379309296608,40.318878173828125,1.4154857635498048
5,-6.217995643615723,16.83543586730957,0.17000000178813934,0.8299999833106995,0.025975065305829048,0.05107968673110008,0.027640895918011665,-0.006525261327624321,-0.02771502174437046,-0.016818514093756676,-0.033770762383937836,0.03020510822534561,0.006055740639567375,-0.04702362231910229,-0.001782827079296112,0.023659542202949524,0.07092656195163727,0.029529152438044548,0.07306338846683502,0.14104166626930237,0.28616851568222046,0.050842687487602234,0.009621340781450272,0.016942135989665985,0.02951575256884098,43.012428283691406,1.6835435867309572
6,-5.153059005737305,17.376243591308594,0.1850000023841858,0.8149999976158142,0.018167046830058098,0.04406816139817238,0.01931023597717285,0.022410312667489052,-0.026643795892596245,0.01483645848929882,-0.053285013884305954,-0.022974828258156776,0.02664121799170971,0.0378112867474556,-0.038129921071231365,0.019423985853791237,0.04584734886884689,0.022759512066841125,0.044940490275621414,0.132708340883255,0.22523219883441925,0.020158106461167336,0.008050121366977692,0.022659549489617348,0.020966483280062675,42.04940414428711,1.7376243591308596
7,-3.6416497230529785,21.555973052978516,0.2149999886751175,0.7849999666213989,0.020617904141545296,0.03603826463222504,0.021494966000318527,0.07652990520000458,-0.07149922847747803,-0.0365879163146019,-0.00038723775651305914,-0.030768152326345444,-0.07111199072096497,-0.0058197639882564545,-0.015577695041429251,0.01941693387925625,0.05212957784533501,0.026466498151421547,0.061198651790618896,0.11520833522081375,0.1986754983663559,0.036265041679143906,0.023705871775746346,0.04239268973469734,0.018895713612437248,40.73776626586914,2.1555973052978517
8,0.09185951203107834,20.90237808227539,0.3050000071525574,0.6949999928474426,0.01370182354003191,0.03839148208498955,0.014533941633999348,-0.015451091341674328,-0.004412235226482153,0.014127320609986782,0.0033789549488574266,-0.04082641005516052,-0.00779119017533958,0.054953730665147305,-0.018723727553151548,0.019056666642427444,0.030506523326039314,0.017628781497478485,0.027465876191854477,0.11520833522081375,0.1850079745054245,0.00894753634929657,0.011296138167381287,0.012135189957916737,0.016741981729865074,37.24028015136719,2.0902378082275392
9,-0.14945343136787415,22.55094337463379,0.3999999761581421,0.5999999642372131,0.02184448391199112,0.04363062232732773,0.023045748472213745,0.04516823589801788,-0.009839741513133049,0.06142019107937813,-0.002686267253011465,0.04330143332481384,-0.007153474260121584,0.018118757754564285,0.02030758303590119,0.027245966717600822,0.028271518647670746,0.02620200254023075,0.018613005056977272,0.13458333909511566,0.1428571492433548,0.024274084717035294,0.020736727863550186,0.021172821521759033,0.024813853204250336,35.64945983886719,2.255094337463379
