telemetry_step,train_epoch,update_epoch,minibatch_id,final_critic_backbone_delta_norm,backbone_active_count,backbone_clipped_active_count,backbone_clipped_active_fraction,backbone_active_preconditioner_mean,backbone_active_preconditioner_p95,backbone_active_preconditioner_p99,backbone_active_preconditioner_max,backbone_active_preconditioner_mean_after_clip,backbone_active_preconditioner_p95_after_clip,backbone_active_preconditioner_p99_after_clip,backbone_active_preconditioner_max_after_clip,backbone_soft_geometry_scale_factor_mean,backbone_soft_geometry_scale_factor_min,backbone_soft_geometry_trigger_active_fraction,backbone_soft_geometry_overflow_stat_mean
43,0,6,43,0.045805267469673956,76800,0,0.0,182622.6875,369628.625,5030516.269999974,45871972.0,182622.6875,369628.625,5030516.269999974,45871972.0,0.6765802610824682,0.2964037420225683,0.32985106855630875,2.303054705035123
44,0,6,44,0.045113471244489396,76800,0,0.0,183113.671875,371690.03125,5083390.0,45555480.0,183113.671875,371690.03125,5083390.0,45555480.0,0.6813639349656627,0.2963225706380583,0.3257298693060875,2.2707769179590493
45,0,6,45,0.04469745545497239,76800,0,0.0,183278.921875,373303.6875,5039447.0,45446432.0,183278.921875,373303.6875,5039447.0,45446432.0,0.6846020081252062,0.2963389546135703,0.3209013566374779,2.2501670943888943
46,0,6,46,0.044094862697179826,76800,0,0.0,183648.765625,375548.6875,5030719.0,45583088.0,183648.765625,375548.6875,5030719.0,45583088.0,0.6870659829440294,0.2963487909327415,0.31625111401081085,2.234619457547082
47,0,6,47,0.04319871281191313,76800,0,0.0,184101.953125,374214.0,5029407.5,45768756.0,184101.953125,374214.0,5029407.5,45768756.0,0.6898958674797904,0.29613106224809793,0.3182779774069786,2.218548954479398
48,0,6,48,0.042674409088866314,76800,0,0.0,184272.796875,377032.34375,5022281.0,44944832.0,184272.796875,377032.34375,5022281.0,44944832.0,0.6900194820807948,0.29590600812562795,0.3141243979334831,2.2191016158958394
49,0,7,49,0.042136565032965534,76800,0,0.0,184953.484375,380106.875,5010737.0,44879180.0,184953.484375,380106.875,5010737.0,44879180.0,0.6894516152993322,0.2956289052536104,0.30998484790325165,2.2237053353794294
50,0,7,50,0.04134762015468398,76800,0,0.0,185715.59375,381928.5,5059284.0,44901864.0,185715.59375,381928.5,5059284.0,44901864.0,0.6886018189423492,0.29541299352284733,0.3064742386341095,2.2291761368692375
51,0,7,51,0.04102057322858096,76800,0,0.0,186183.5,383445.46875,5107337.0,44860996.0,186183.5,383445.46875,5107337.0,44860996.0,0.6883673484155831,0.2952789148573605,0.3040614351630211,2.2311835932650865
52,0,7,52,0.040571997274776866,76800,0,0.0,186633.71875,384943.90625,5154921.5,44719832.0,186633.71875,384943.90625,5154921.5,44719832.0,0.6876733640849516,0.29518776294844135,0.29965556412935257,2.2352172617424326
53,0,7,53,0.039694615037596956,76800,0,0.0,187775.28125,387968.96875,5197357.5,44805504.0,187775.28125,387968.96875,5197357.5,44805504.0,0.6870728151865402,0.2950225742435243,0.2931513115763664,2.238905638107243
54,0,7,54,0.038952966581944394,76800,0,0.0,188755.046875,390444.9375,5238532.5,44926068.0,188755.046875,390444.9375,5238532.5,44926068.0,0.6865470525022142,0.2948748482278003,0.28890421986579895,2.2422350121173484
55,0,7,55,0.038466072789950255,76800,0,0.0,189687.25,393215.84375,5272750.5,45138560.0,189687.25,393215.84375,5272750.5,45138560.0,0.6873717085843652,0.29466658473419216,0.2871020883321762,2.238276302902716
56,0,8,56,0.03814928875686962,76800,0,0.0,190689.171875,396012.96875,5293017.5,45339308.0,190689.171875,396012.96875,5293017.5,45339308.0,0.6873675568194968,0.2945216806535766,0.2849229946732521,2.238146474433889
57,0,8,57,0.037693902280420265,76800,0,0.0,191876.3125,398877.78125,5333151.0,45460548.0,191876.3125,398877.78125,5333151.0,45460548.0,0.6869110608460192,0.2943936990465656,0.2842041924595833,2.2407565773234825
58,0,8,58,0.03680872367947871,76800,0,0.0,192736.1875,400917.875,5322992.0,45109088.0,192736.1875,400917.875,5322992.0,45109088.0,0.686210502624113,0.2942604090733575,0.2862698659300804,2.2447138301665945
59,0,8,59,0.03577822383863089,76800,0,0.0,193768.53125,403650.5625,5330865.5,45288212.0,193768.53125,403650.5625,5330865.5,45288212.0,0.686135982330828,0.2941040947149394,0.28294768929481506,2.245209684374184
60,0,8,60,0.034886346259997744,76800,0,0.0,194708.859375,406140.34375,5336674.5,45492520.0,194708.859375,406140.34375,5336674.5,45492520.0,0.6857912950027522,0.2938793041693985,0.2832052633166313,2.2477104006892703
61,0,8,61,0.03402349811549813,76800,0,0.0,195657.3125,408638.59375,5370742.5,45406572.0,195657.3125,408638.59375,5370742.5,45406572.0,0.6860825318557592,0.29365267925897326,0.2814935892820358,2.246528543315209
62,0,8,62,0.033643965057539374,76800,0,0.0,196659.5,411838.5,5412724.5,45553552.0,196659.5,411838.5,5412724.5,45553552.0,0.686250127778155,0.29346056815185706,0.27883924543857574,2.2470807302120215
63,0,9,63,0.03290184065906586,76800,0,0.0,197660.203125,414414.5,5444244.0,45556368.0,197660.203125,414414.5,5444244.0,45556368.0,0.6859332353002553,0.29323607349495656,0.2774420380592346,2.249269109017885
64,0,9,64,0.031977076632051314,76800,0,0.0,198420.453125,415943.65625,5471959.0,45750816.0,198420.453125,415943.65625,5471959.0,45750816.0,0.6856037965101476,0.29309402077200286,0.2783372104167938,2.2509790032888137
65,0,9,65,0.03141564209169622,76800,0,0.0,198974.25,417815.8125,5477842.0,45931424.0,198974.25,417815.8125,5477842.0,45931424.0,0.6856768118266751,0.29308258934495296,0.2754737511277199,2.249913230881953
66,0,9,66,0.030761424554139907,76800,0,0.0,200016.25,420389.46875,5503952.0,46035616.0,200016.25,420389.46875,5503952.0,46035616.0,0.6852202572491448,0.29292749833283327,0.27568332850933075,2.2524657000735746
67,0,9,67,0.03009352498346695,76800,0,0.0,201177.09375,423557.625,5521305.5,46172620.0,201177.09375,423557.625,5521305.5,46172620.0,0.6847166835198717,0.29270223609872825,0.27417023479938507,2.2559023934230034
68,0,9,68,0.02935439079677068,76800,0,0.0,202301.25,426391.28125,5525226.0,46318020.0,202301.25,426391.28125,5525226.0,46318020.0,0.6838545547754608,0.2925064014829836,0.27428120374679565,2.261188617657154
69,0,9,69,0.02913699080598216,76800,0,0.0,203097.125,428684.0,5528430.5,45885240.0,203097.125,428684.0,5528430.5,45885240.0,0.6835643175103187,0.2923285311581573,0.26839330792427063,2.2636713800706345
70,1,0,0,0.02862073905957276,76800,0,0.0,203049.421875,429262.1875,5529494.5,46066864.0,203049.421875,429262.1875,5529494.5,46066864.0,0.68304613755139,0.29231050718133966,0.26852981746196747,2.265947803804286
71,1,0,1,0.027696712336544024,76800,0,0.0,203888.390625,431565.40625,5564042.0,46229240.0,203888.390625,431565.40625,5564042.0,46229240.0,0.6823854662171865,0.29217811770829477,0.27040113508701324,2.2696085884045374
72,1,0,2,0.027569131020041385,76800,0,0.0,204241.015625,433355.375,5592954.0,46378184.0,204241.015625,433355.375,5592954.0,46378184.0,0.6817318584543746,0.29207072720868205,0.27043047547340393,2.273164900737021
73,1,0,3,0.026963825587933685,76800,0,0.0,204976.84375,434767.46875,5626495.5,46525596.0,204976.84375,434767.46875,5626495.5,46525596.0,0.6811068416813729,0.29191117297007063,0.27031591534614563,2.27681990942553
74,1,0,4,0.026122999416673356,76800,0,0.0,205991.96875,437074.90625,5661503.5,46620536.0,205991.96875,437074.90625,5661503.5,46620536.0,0.6804730156538707,0.29171248690621465,0.2718883901834488,2.280804728718005
75,1,0,5,0.025946418886096535,76800,0,0.0,206600.75,438968.625,5693456.5,46780668.0,206600.75,438968.625,5693456.5,46780668.0,0.6800746468767619,0.2915239761838204,0.27125580608844757,2.2836920005268198
76,1,0,6,0.026797891496509497,76800,0,0.0,206657.59375,439610.34375,5689949.5,46875140.0,206657.59375,439610.34375,5689949.5,46875140.0,0.6799021666194118,0.29154908775608507,0.2695891410112381,2.284120663880637
77,1,1,7,0.026916991129263983,76800,0,0.0,207370.1875,441576.96875,5716867.5,47012776.0,207370.1875,441576.96875,5716867.5,47012776.0,0.6792597653734113,0.2914309632458502,0.2709970027208328,2.287570782719704
78,1,1,8,0.02692614499639548,76800,0,0.0,208129.296875,443579.46875,5739478.0,47134008.0,208129.296875,443579.46875,5739478.0,47134008.0,0.6787508831263952,0.29133215303042637,0.2721555382013321,2.290337121279404
79,1,1,9,0.026517790130980122,76800,0,0.0,209046.75,446138.25,5763872.0,47235460.0,209046.75,446138.25,5763872.0,47235460.0,0.6782014076973302,0.2911665492664686,0.2737688273191452,2.293857088342446
80,1,1,10,0.026168846197785523,76800,0,0.0,209924.5625,448512.125,5777814.0,47365736.0,209924.5625,448512.125,5777814.0,47365736.0,0.6775202511411995,0.2909961579046947,0.27725930511951447,2.2978888175020993
81,1,1,11,0.025861188511790055,76800,0,0.0,210833.484375,451194.375,5798548.0,47516608.0,210833.484375,451194.375,5798548.0,47516608.0,0.6769955997123989,0.29082641450170077,0.27875907719135284,2.3012106908698646
82,1,1,12,0.025143425992418655,76800,0,0.0,211784.6875,453802.40625,5816138.0,47662176.0,211784.6875,453802.40625,5816138.0,47662176.0,0.6764081452522788,0.29065635915515076,0.27846984565258026,2.3047390759360633
83,1,1,13,0.02507711662189879,76800,0,0.0,212643.6875,456506.125,5838240.5,47679072.0,212643.6875,456506.125,5838240.5,47679072.0,0.6761245832610845,0.2904968057904536,0.27750568091869354,2.3067956133792804
84,1,2,14,0.02475690878411811,76769,0,0.0,207441.234375,429955.62499997235,5537017.399999596,47833004.0,207441.234375,429955.62499997235,5537017.399999596,47833004.0,0.6757845290346365,0.29082693061922066,0.2773657292127609,2.3053451863247885
85,1,2,15,0.024376924175171212,76800,0,0.0,214554.9375,461672.75,5885880.0,47797224.0,214554.9375,461672.75,5885880.0,47797224.0,0.675182891372586,0.29016437085903185,0.2795078158378601,2.312417357984441
86,1,2,16,0.024037280249993964,76800,0,0.0,215535.609375,464095.59375,5905447.5,47925292.0,215535.609375,464095.59375,5905447.5,47925292.0,0.6750358344643691,0.29000433125723163,0.28137849271297455,2.3135032976373684
87,1,2,17,0.024139961991351308,76800,0,0.0,216501.171875,466511.09375,5931995.5,48051256.0,216501.171875,466511.09375,5931995.5,48051256.0,0.6750266523726557,0.2898641953183098,0.2824343144893646,2.3136649985834414
88,1,2,18,0.024192161169170587,76800,0,0.0,217600.21875,469249.65625,5964552.0,48189328.0,217600.21875,469249.65625,5964552.0,48189328.0,0.6765023514354123,0.2896962958457667,0.2831313908100128,2.30560358652575
89,1,2,19,0.023669939597846325,76800,0,0.0,218563.859375,471753.03125,5991403.5,48298808.0,218563.859375,471753.03125,5991403.5,48298808.0,0.6768964836647777,0.2895409693352949,0.2850411534309387,2.303583349888042
90,1,2,20,0.023336809611970922,76800,0,0.0,219555.859375,474356.90625,6022523.0,48426364.0,219555.859375,474356.90625,6022523.0,48426364.0,0.6764578050016503,0.2893781798286086,0.2862091064453125,2.306358528093521
91,1,3,21,0.023201737500374197,76800,0,0.0,220547.9375,476909.71875,6053641.0,48569184.0,220547.9375,476909.71875,6053641.0,48569184.0,0.6789574626041892,0.28921814881314495,0.28754428029060364,2.293085550299047
92,1,3,22,0.02284275267183686,76800,0,0.0,221547.21875,479487.6875,6083171.5,48672108.0,221547.21875,479487.6875,6083171.5,48672108.0,0.6817650779689447,0.28906810535154115,0.2893293648958206,2.278483473683234
93,1,3,23,0.02241815377141724,76800,0,0.0,222532.25,482069.5625,6110949.5,48724792.0,222532.25,482069.5625,6110949.5,48724792.0,0.68424350848222,0.28891292177527683,0.2891290932893753,2.266167608983893
94,1,3,24,0.022032159062897294,76800,0,0.0,223468.78125,484434.875,6134321.5,48836800.0,223468.78125,484434.875,6134321.5,48836800.0,0.686697590276715,0.2887648759654827,0.2888583540916443,2.254420550859453
95,1,3,25,0.02201390652064019,76800,0,0.0,224297.765625,486683.84375,6159096.5,48880668.0,224297.765625,486683.84375,6159096.5,48880668.0,0.6890595949492122,0.2886264802770397,0.29056406021118164,2.2435481028543536
96,1,3,26,0.02299942442909045,76800,0,0.0,225299.6875,489256.28125,6185478.0,48997512.0,225299.6875,489256.28125,6185478.0,48997512.0,0.6914022160592909,0.2885018052664659,0.290225088596344,2.2330351825448824
97,1,3,27,0.022705513968515726,76800,0,0.0,226268.90625,491881.03125,6216768.5,49131840.0,226268.90625,491881.03125,6216768.5,49131840.0,0.6935374708949278,0.28834947769054997,0.29144227504730225,2.2239257515052353
98,1,4,28,0.023818926571863273,76800,0,0.0,227295.625,494494.4375,6246466.5,49259100.0,227295.625,494494.4375,6246466.5,49259100.0,0.6958354385403337,0.28820035059887417,0.2925066649913788,2.21437502087952
99,1,4,29,0.02348784990538473,76800,0,0.0,228309.140625,497061.90625,6277053.0,49388584.0,228309.140625,497061.90625,6277053.0,49388584.0,0.6978258522880194,0.28805354082929135,0.29397915303707123,2.2065741592934374
100,1,4,30,0.022689968600087606,76800,0,0.0,228704.6875,499582.65625,6302517.5,49509968.0,228704.6875,499582.65625,6302517.5,49509968.0,0.6993014226989194,0.28800056434297394,0.2904042750597,2.2003637935719844
101,1,4,31,0.02436592389151506,76800,0,0.0,228210.265625,500668.28125,6308902.0,49438200.0,228210.265625,500668.28125,6308902.0,49438200.0,0.7002901048852099,0.28787740558458597,0.28407205641269684,2.196800964664977
102,1,4,32,0.027605938100883128,76800,0,0.0,228361.140625,502914.59375,6332408.0,49472988.0,228361.140625,502914.59375,6332408.0,49472988.0,0.7010538658554512,0.2877969499768669,0.2787158563733101,2.193915949603513
103,1,4,33,0.02695936614940035,76800,0,0.0,229222.1875,505460.71875,6361970.0,49585436.0,229222.1875,505460.71875,6361970.0,49585436.0,0.7031940001168764,0.2876532721697081,0.2782435193657875,2.1858972132593095
104,1,4,34,0.027146122219366634,76800,0,0.0,229865.515625,507860.84375,6391127.0,49525792.0,229865.515625,507860.84375,6391127.0,49525792.0,0.7056270699057667,0.2875108929647398,0.2804061695933342,2.1766354285926637
105,1,5,35,0.027632363237363667,76800,0,0.0,229760.421875,509425.78125,6420837.5,49635776.0,229760.421875,509425.78125,6420837.5,49635776.0,0.7070441390071517,0.28747991853823196,0.2781851217150688,2.1705208198698456
106,1,5,36,0.030601691911474823,76800,0,0.0,229572.609375,511765.375,6440017.5,49748708.0,229572.609375,511765.375,6440017.5,49748708.0,0.7091043036607243,0.2873935892923442,0.2712579071521759,2.162060541337034
107,1,5,37,0.029783974729372886,76800,0,0.0,230468.234375,514268.28125,6468180.5,49761568.0,230468.234375,514268.28125,6468180.5,49761568.0,0.7111227731441347,0.2872552561614959,0.2720467671751976,2.1549902293483756
108,1,5,38,0.02899062129576673,76800,0,0.0,230568.671875,514759.03125,6390834.5,49262520.0,230568.671875,514759.03125,6390834.5,49262520.0,0.7108358997939459,0.2872299290812144,0.26453880220651627,2.1559105015329334
109,1,5,39,0.029858918709469974,76800,0,0.0,231145.40625,516328.5,6415839.0,49347768.0,231145.40625,516328.5,6415839.0,49347768.0,0.7108368279964238,0.2870956332057468,0.26065774261951447,2.156344042467764
110,1,5,40,0.03015755757398378,76800,0,0.0,231567.4375,518168.34375,6440147.0,49373492.0,231567.4375,518168.34375,6440147.0,49373492.0,0.7111713922978543,0.2870313101462089,0.25999222695827484,2.1549732528829546
111,1,5,41,0.034475984103776336,76800,0,0.0,230501.78125,520334.53125,6468694.5,49452604.0,230501.78125,520334.53125,6468694.5,49452604.0,0.7131857051024773,0.2869496063870633,0.25237777829170227,2.1459818745256567
112,1,6,42,0.03476379644591573,76800,0,0.0,230349.390625,519593.0625,6402712.0,49395484.0,230349.390625,519593.0625,6402712.0,49395484.0,0.713753405480513,0.28693970268254243,0.2473835051059723,2.143537406625109
113,1,6,43,0.03776984591841102,76800,0,0.0,229429.859375,519603.71875,6418334.5,49371432.0,229429.859375,519603.71875,6418334.5,49371432.0,0.7163703913666353,0.2872190703251129,0.24589010328054428,2.131092206515568
114,1,6,44,0.03958522521286102,76800,0,0.0,228802.671875,521432.5625,6429621.0,49290596.0,228802.671875,521432.5625,6429621.0,49290596.0,0.7168045231448396,0.28722374280811475,0.24319294095039368,2.12884595291828
115,1,6,45,0.03602588181046658,76800,0,0.0,227861.6875,520840.6875,6438655.5,49405076.0,227861.6875,520840.6875,6438655.5,49405076.0,0.717038821547537,0.28726080905335405,0.24155601114034653,2.1273357716155585
116,1,6,46,0.037373466681239,76800,0,0.0,227888.75,521440.5625,6379227.5,49471716.0,227888.75,521440.5625,6379227.5,49471716.0,0.7180595752382123,0.2871338922651075,0.24028316140174866,2.1240927906925084
117,1,6,47,0.03944671519626463,76800,0,0.0,226520.34375,521150.09375,6397479.0,47207416.0,226520.34375,521150.09375,6397479.0,47207416.0,0.7206697340000616,0.28722066981165817,0.23895076662302017,2.113778764026175
118,1,6,48,0.03835326555376373,76800,0,0.0,226166.375,521518.59375,6419057.5,46862328.0,226166.375,521518.59375,6419057.5,46862328.0,0.7209737189992191,0.28741333615253634,0.23732522875070572,2.110891695453733
119,1,7,49,0.038165262835379334,76800,0,0.0,226301.8125,522457.53125,6441249.0,46739584.0,226301.8125,522457.53125,6441249.0,46739584.0,0.7212288177179307,0.28751838633445004,0.23820126801729202,2.108902752545849
120,1,7,50,0.03383175957155149,76800,0,0.0,225529.921875,518350.8125,6361135.5,46813004.0,225529.921875,518350.8125,6361135.5,46813004.0,0.7209941406759488,0.2874760407983472,0.2358720451593399,2.1098978428610238
121,1,7,51,0.034816798305523325,76800,0,0.0,225400.453125,517832.96875,6386668.0,46914396.0,225400.453125,517832.96875,6386668.0,46914396.0,0.7213481563753955,0.2874114965078191,0.23401962965726852,2.1087379318655413
122,1,7,52,0.035493726988677296,76800,0,0.0,225419.65625,519330.5625,6396968.5,47020832.0,225419.65625,519330.5625,6396968.5,47020832.0,0.7211896468310173,0.28730287377869673,0.2335783988237381,2.109861290847421
