epoch,theta_advantage_mean,theta_advantage_std,theta_advantage_max,theta_advantage_min,route_advantage_mean,route_advantage_std,route_advantage_max,route_advantage_min,theta_adv_norm_mean,theta_adv_norm_std,route_adv_norm_mean,route_adv_norm_std,route_adv_norm_active_count,route_adv_norm_used_fallback,theta_advantage_alignment,route_advantage_alignment,theta_adv_to_route_delta_alignment,route_adv_to_theta_delta_alignment,theta_alignment_margin_over_cross,route_alignment_margin_over_cross,cross_branch_alignment_mean,theta_selected_action_prob_gain,route_selected_action_prob_gain,theta_negative_adv_prob_gain,route_negative_adv_prob_gain,theta_clip_fraction,route_clip_fraction,theta_ratio_mean,theta_ratio_std,theta_ratio_max,route_ratio_mean,route_ratio_std,route_ratio_max,theta_approx_kl,route_approx_kl,theta_loss_mean,route_loss_mean,theta_route_loss_ratio,theta_head_grad_norm,route_head_grad_norm,theta_backbone_grad_norm,route_backbone_grad_norm,theta_kl_target,route_kl_target,theta_early_stop_count,route_early_stop_count,coupled_stop_trigger_count,coupled_stop_blocked_by_theta_floor_count,coupled_stop_blocked_by_severity_gate_count,coupled_stop_min_theta_updates_per_epoch,coupled_stop_severity_factor,coupled_stop_severity_freeze_kl_threshold,theta_update_count,route_update_count,theta_only_step_kl,route_only_step_kl,theta_only_step_prob_gain,route_only_step_prob_gain,theta_after_route_shift,route_after_theta_shift,theta_route_feature_correlation,theta_route_head_correlation,offload_rate_mean,bs1_vs_bs2_entropy,offload_vs_local_value_gap_mean,offload_vs_local_value_gap_std,bs1_vs_bs2_value_gap_mean,bs1_vs_bs2_value_gap_std
0,-0.0009233176824636757,0.1937914490699768,1.929495930671692,-1.2424925565719604,-0.0014850733568891883,0.18214713037014008,1.5293362140655518,-1.2874789237976074,2.38418573772492e-09,1.0,4.967053879312289e-09,0.9999999403953552,2496.0,0.0,0.04541882872581482,0.02053114026784897,-7.8862693044357e-05,-0.02715209126472473,0.045497691418859176,0.0476832315325737,-0.013615476978884544,-0.007951227016746998,-0.003912644926458597,-0.017112847417593002,-0.004045276902616024,0.4937500059604645,0.012419871985912323,0.9920487999916077,0.19127725064754486,1.3057135343551636,0.9960873126983643,0.058451320976018906,1.284312129020691,0.026777712628245354,0.0056928303092718124,-0.0035163371358066797,-0.001019829767756164,0.2900253236293793,0.07262430499963082,0.07720016148763724,0.06976451166130641,0.05584708482188364,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,0.0003895295374702203,0.00029836277588921284,-0.0003402623074821674,-0.00022671427858378073,0.0,0.0002557580406054123,-0.017276642844080925,0.019389180466532707,0.5051203370094299,0.6606904864311218,-0.09460815787315369,0.5602197051048279,0.09541863948106766,0.6665271520614624
1,0.003417776431888342,0.21174412965774536,1.9675798416137695,-1.9235169887542725,-0.0012553989654406905,0.17535197734832764,1.3912426233291626,-2.091555118560791,-3.973643192267673e-09,0.9999999403953552,-5.693578053467263e-09,0.9999999403953552,2345.0,0.0,0.023286491632461548,0.010908112861216068,0.009798224084079266,-0.007441147230565548,0.013488267548382282,0.018349260091781616,0.0011785384267568588,0.02250819280743599,0.007301250472664833,0.017596933990716934,0.004033191595226526,0.5589583516120911,0.19402983784675598,1.0225082635879517,0.23946551978588104,1.6487778425216675,1.0073013305664062,0.153644397854805,1.6788617372512817,0.007997932843863964,0.004707896616309881,0.01022604200989008,0.003784246975556016,0.37005943059921265,0.06474223037462382,0.08372987108931618,0.08841725160251021,0.09222776524530633,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,0.0001428299186881889,0.0004310055147600776,-9.945523444494191e-05,-0.00032974707029162736,0.0,0.00021121869025851733,0.02168310433626175,0.1101035624742508,0.4981243908405304,0.653459370136261,-0.36253952980041504,1.0400832891464233,0.09583251923322678,0.8662340641021729
2,0.0022776208352297544,0.23167847096920013,1.4580942392349243,-2.0311155319213867,0.0007188615272752941,0.20463454723358154,1.0233463048934937,-1.298380732536316,0.0,0.9999999403953552,4.067805203789021e-09,1.0,2110.0,0.0,0.019853826612234116,-0.03323245421051979,-0.02984067238867283,-0.0175118837505579,0.049694499000906944,-0.01572057045996189,-0.023676278069615364,0.05197370797395706,0.026394136250019073,0.047104448080062866,0.032172899693250656,0.46291667222976685,0.24834123253822327,1.0519737005233765,0.2151850014925003,1.68822181224823,1.026394009590149,0.17110346257686615,1.5610134601593018,-0.026634983718395233,-0.01124432310461998,0.010970900766551495,0.013987653888761997,1.2749764919281006,0.061287492630837916,0.09173196728222661,0.09779602132493183,0.11209525493783565,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,-0.0004097476869251945,-0.001077571891021632,0.0004586299780774945,0.0012163091559939077,0.0,0.00023378493736215335,0.021408267319202423,0.07471045851707458,0.48072734475135803,0.6436811089515686,-0.3816703259944916,1.5714385509490967,-0.012374132871627808,1.3192014694213867
3,0.0069361538626253605,0.26447582244873047,1.398806095123291,-1.2031686305999756,0.0018461786676198244,0.25274282693862915,1.520976185798645,-1.3046295642852783,0.0,1.0,1.1818162448662406e-08,1.0,1856.0,0.0,0.016030538827180862,0.015632685273885727,-0.01845616288483143,0.02179962769150734,0.03448670171201229,-0.0061669424176216125,0.0016717324033379555,0.04942358285188675,0.06433630734682083,0.04361771047115326,0.06338904052972794,0.3804166615009308,0.3184267282485962,1.0494236946105957,0.20471271872520447,1.7410821914672852,1.0643362998962402,0.19659969210624695,1.7881358861923218,-0.026345353573560715,-0.04320934787392616,0.009462309069931507,0.011374158784747124,1.2020477056503296,0.05486835728540436,0.09274294648089877,0.09867841381098676,0.11870217091279639,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,-0.0006615974964786021,-0.003043498267236698,0.0007190286344017035,0.0032137841611984187,0.0,0.00029105156853412545,0.02706989459693432,0.010962828993797302,0.4497900903224945,0.6210454702377319,-0.6482640504837036,2.064340114593506,-0.09416843205690384,1.7166900634765625
4,0.012925950810313225,0.23881694674491882,1.9340393543243408,-1.2121734619140625,0.0031257402151823044,0.23753304779529572,1.3418209552764893,-1.2909148931503296,2.781550101360608e-09,0.9999998807907104,-2.667620568885809e-09,0.9999999403953552,1430.0,0.0,0.004068294074386358,-0.017947176471352577,0.0023644522298127413,0.011989325284957886,0.001703841844573617,-0.029936501756310463,0.0071768887573853135,0.04863504320383072,0.09330473840236664,0.04816097021102905,0.09541067481040955,0.22958333790302277,0.3440559506416321,1.0486351251602173,0.16368992626667023,1.752092719078064,1.0933047533035278,0.200961634516716,2.108818531036377,-0.033294569700956345,-0.06884169578552246,0.008588595315814018,0.02058565430343151,2.3968563079833984,0.05023686608047657,0.09037195904929302,0.08576542415066189,0.13404841085362107,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,-0.0007478213795755956,-0.004884338835498576,0.0008063442837218255,0.0051922659273259345,0.0,0.0002814416683187509,0.02422729693353176,0.05346417427062988,0.386475145816803,0.5816392302513123,-1.0245579481124878,2.7428300380706787,-0.2162061333656311,2.879817008972168
5,0.014658333733677864,0.27177223563194275,1.3835020065307617,-1.4691283702850342,0.0056433589197695255,0.2921239733695984,1.9624682664871216,-1.573748230934143,2.38418573772492e-09,1.0,4.548526000291986e-09,1.0,1258.0,0.0,-0.02771502174437046,-0.016818514093756676,-0.033770762383937836,0.03020510822534561,0.006055740639567375,-0.04702362231910229,-0.001782827079296112,0.023659542202949524,0.07092656195163727,0.029529152438044548,0.07306338846683502,0.14104166626930237,0.28616851568222046,1.023659586906433,0.1306169331073761,2.0876388549804688,1.070926547050476,0.2081160694360733,2.211470365524292,-0.014532259665429592,-0.04366093873977661,0.00882406160235405,0.01777692511677742,2.014594316482544,0.043037096496418036,0.0902090157789056,0.07355627184577002,0.1673039000139926,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,-0.0003807024418555167,-0.0037561369842088813,0.00040927635405491205,0.004830358711914024,0.0,0.00017862372551462612,0.032368727028369904,0.014593692496418953,0.33488571643829346,0.5293914079666138,-1.0241750478744507,3.165642738342285,-0.36865735054016113,3.722926139831543
6,0.016530504450201988,0.2481299340724945,1.4498012065887451,-1.2780568599700928,0.0055600497871637344,0.289130836725235,2.5063247680664062,-1.869635820388794,-5.563100202721216e-09,0.9999998807907104,-4.428827971025839e-09,1.0,1292.0,0.0,-0.026643795892596245,0.01483645848929882,-0.053285013884305954,-0.022974828258156776,0.02664121799170971,0.0378112867474556,-0.038129921071231365,0.019423985853791237,0.04584734886884689,0.022759512066841125,0.044940490275621414,0.132708340883255,0.22523219883441925,1.0194239616394043,0.12233052402734756,1.5752005577087402,1.0458474159240723,0.18854767084121704,2.1121418476104736,-0.011490709148347378,-0.024803737178444862,0.006635443307459354,0.010401883162558079,1.567622184753418,0.0402579015420688,0.07582304249712184,0.0721708470768223,0.14382361989293185,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,-0.00038112172138166247,-0.0025744115924551027,0.00040629659199891777,0.00309855526382827,0.0,0.0001466854957210931,0.029900982975959778,0.029241248965263367,0.330559104681015,0.48363983631134033,-1.2244446277618408,3.3860347270965576,-0.33556586503982544,4.51685905456543
7,0.024437284097075462,0.2867574095726013,3.0891928672790527,-2.11208438873291,0.005643643904477358,0.33498719334602356,2.9350411891937256,-2.3498892784118652,-3.1789144649962964e-09,1.0,-2.3683965899579107e-09,1.0,1208.0,0.0,-0.07149922847747803,-0.0365879163146019,-0.00038723775651305914,-0.030768152326345444,-0.07111199072096497,-0.0058197639882564545,-0.015577695041429251,0.01941693387925625,0.05212957784533501,0.026466498151421547,0.061198651790618896,0.11520833522081375,0.1986754983663559,1.0194170475006104,0.1151849776506424,1.6261903047561646,1.0521296262741089,0.2000255286693573,3.2563538551330566,-0.012396719306707382,-0.032666951417922974,0.010660365223884583,0.01965152472257614,1.8434176445007324,0.03800562714548376,0.064224782563898,0.06896331141768454,0.12002358027833476,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,-0.00040427548951161695,-0.0022286068556695683,0.0004296478884498356,0.0027011506722504105,0.0,0.00010899615138311803,0.018859555944800377,-0.00650390749797225,0.31941312551498413,0.44555848836898804,-1.6313164234161377,3.9336652755737305,-0.3383384346961975,5.251845359802246
8,0.03399115800857544,0.3226315677165985,2.0958306789398193,-1.7986005544662476,0.005143097136169672,0.3536592423915863,2.052572250366211,-1.643606185913086,-6.357828929992593e-09,1.0,-4.563034838866997e-09,1.0,1254.0,0.0,-0.004412235226482153,0.014127320609986782,0.0033789549488574266,-0.04082641005516052,-0.00779119017533958,0.054953730665147305,-0.018723727553151548,0.019056666642427444,0.030506523326039314,0.017628781497478485,0.027465876191854477,0.11520833522081375,0.1850079745054245,1.0190566778182983,0.11443962156772614,1.6302180290222168,1.0305064916610718,0.20231656730175018,2.5417306423187256,-0.012155505828559399,-0.005918919574469328,0.0038043286185711622,0.013945413753390312,3.6656603813171387,0.03455162789256529,0.06009281849226453,0.06566415159849626,0.12106864502736069,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,-0.00033007729273647,-0.0011148714506833,0.00035546166495805667,0.0017746935451733797,0.0,0.00010472594398639298,0.03256489336490631,0.03844025358557701,0.31708475947380066,0.4256516098976135,-2.251621961593628,4.178256988525391,-0.3259592652320862,5.249236583709717
9,0.030078211799263954,0.27545055747032166,1.677941083908081,-1.8648409843444824,0.00414234260097146,0.3225562870502472,2.7610771656036377,-1.9104046821594238,3.1789144649962964e-09,1.0,-3.784421942487626e-10,1.0,1260.0,0.0,-0.009839741513133049,0.06142019107937813,-0.002686267253011465,0.04330143332481384,-0.007153474260121584,0.018118757754564285,0.02030758303590119,0.027245966717600822,0.028271518647670746,0.02620200254023075,0.018613005056977272,0.13458333909511566,0.1428571492433548,1.0272458791732788,0.13009867072105408,1.963306188583374,1.0282715559005737,0.15893010795116425,2.227207899093628,-0.018171312287449837,-0.013993030413985252,0.005874418653547764,-0.001418780186213553,0.24151799082756042,0.03281490881748954,0.0506196003789664,0.0663953614640008,0.09642672974867599,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,-0.0005601306284786136,-0.001960773516241586,0.0005932829766087317,0.002232234506845998,0.0,0.00010859879756545914,0.018256118521094322,0.035972218960523605,0.3243166506290436,0.4037237763404846,-2.30832839012146,4.3932576179504395,-0.2957744300365448,5.289588928222656
