block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,block_path_cost_local_mean,block_path_cost_local_std,block_path_cost_bs1_mean,block_path_cost_bs1_std,block_path_cost_bs2_mean,block_path_cost_bs2_std,block_local_cost_now_mean,block_local_cost_now_std,block_local_cost_now_max,block_local_cost_now_min,block_local_cost_next_mean,block_local_cost_next_std,block_local_cost_next_max,block_local_cost_next_min,block_action_conditioned_cost_now_mean,block_action_conditioned_cost_now_std,block_action_conditioned_cost_next_mean,block_action_conditioned_cost_next_std,block_delta_cost_mean,block_delta_cost_std,block_delta_cost_max,block_delta_cost_min,block_td_reward_mean,block_td_reward_std,block_td_reward_max,block_td_reward_min,block_path_value_local_mean,block_path_value_local_std,block_path_value_bs1_mean,block_path_value_bs1_std,block_path_value_bs2_mean,block_path_value_bs2_std,path_value_local_mean,path_value_local_std,path_value_bs1_mean,path_value_bs1_std,path_value_bs2_mean,path_value_bs2_std,path_td_target_local_mean,path_td_target_local_std,path_td_target_bs1_mean,path_td_target_bs1_std,path_td_target_bs2_mean,path_td_target_bs2_std,block_action_conditioned_value_now_mean,block_action_conditioned_value_now_std,block_action_conditioned_value_next_mean,block_action_conditioned_value_next_std,block_td_target_mean,block_td_target_std,block_td_target_max,block_td_target_min,block_td_advantage_mean,block_td_advantage_std,block_td_advantage_max,block_td_advantage_min,block_clip_fraction,per_block_selected_action_prob_gain_mean,per_block_selected_action_prob_gain_std,epoch
0,0,3,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.6614601016044617,0.3001628518104553,0.8909013271331787,0.3212623596191406,0.9023525714874268,0.32213151454925537,0.7648921012878418,0.3171131908893585,1.5971828699111938,0.29211297631263733,0.762541651725769,0.31710395216941833,1.5971828699111938,0.29211297631263733,0.7864437699317932,0.3088865578174591,0.7850884795188904,0.3111376166343689,-0.0013553129974752665,0.29953107237815857,0.8597747087478638,-1.0020650625228882,0.0013553129974752665,0.29953107237815857,1.0020650625228882,-0.8597747087478638,-0.07818206399679184,0.08514755219221115,0.20826493203639984,0.09518659859895706,0.5656182765960693,0.1199268028140068,-0.07818206399679184,0.08514755219221115,0.20826493203639984,0.09518659859895706,0.5656182765960693,0.1199268028140068,-0.07441446930170059,0.3063656985759735,0.20748287439346313,0.32805681228637695,0.5594897270202637,0.33619025349617004,0.1703733205795288,0.0675407275557518,0.17016951739788055,0.06979841738939285,0.16921183466911316,0.30576422810554504,1.1973304748535156,-0.6521428823471069,-0.0011614847462624311,0.30408528447151184,0.9441615343093872,-0.7781915068626404,0.5399999618530273,-0.11255356669425964,0.5648417472839355,0
1,3,6,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.38980650901794434,0.2954997420310974,0.6405932307243347,0.3189096450805664,0.6263241171836853,0.3167327344417572,0.49323850870132446,0.3104556202888489,1.5072588920593262,0.0,0.4948422908782959,0.3087271451950073,1.5072588920593262,0.00859761517494917,0.5080687999725342,0.3040452301502228,0.5116103291511536,0.30142030119895935,0.0035415159072726965,0.3751872181892395,0.831429123878479,-1.1022815704345703,-0.0035415159072726965,0.3751872181892395,1.1022815704345703,-0.831429123878479,-0.30321216583251953,0.11788378655910492,-0.2216779589653015,0.10772904753684998,0.8218410015106201,0.15517626702785492,-0.30321216583251953,0.11788378655910492,-0.2216779589653015,0.10772904753684998,0.8218410015106201,0.15517626702785492,-0.29982244968414307,0.3862976133823395,-0.22212839126586914,0.40013638138771057,0.8063049912452698,0.4196295738220215,-0.018470613285899162,0.0999227836728096,-0.01811036467552185,0.10058661550283432,-0.02103220671415329,0.39596906304359436,0.9973021745681763,-0.9621936678886414,-0.002561591798439622,0.378970742225647,1.0396336317062378,-0.9733797907829285,0.07000000029802322,-0.10611862689256668,0.37987375259399414,0
2,6,9,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.44586044549942017,0.31453245878219604,0.6378093957901001,0.33158764243125916,0.6293168663978577,0.3336469829082489,0.5492924451828003,0.34070658683776855,1.7183258533477783,0.0,0.5517680048942566,0.33849799633026123,1.7183258533477783,0.03502986580133438,0.5427216291427612,0.3218405842781067,0.5465030670166016,0.32047396898269653,0.0037814306560903788,0.39615124464035034,1.0580168962478638,-1.0928187370300293,-0.0037814306560903788,0.39615124464035034,1.0928187370300293,-1.0580168962478638,0.5437477231025696,0.1328469216823578,0.038914602249860764,0.10225813090801239,0.3325292468070984,0.11130227148532867,0.5437477231025696,0.1328469216823578,0.038914602249860764,0.10225813090801239,0.3325292468070984,0.11130227148532867,0.5339272022247314,0.3956902027130127,0.03520747646689415,0.41314804553985596,0.32477009296417236,0.4141893684864044,0.3587038218975067,0.0926891639828682,0.3569239377975464,0.0963960736989975,0.34784984588623047,0.4002600908279419,1.5094802379608154,-0.9386561512947083,-0.010853984393179417,0.3786905109882355,1.03190279006958,-1.1922227144241333,0.949999988079071,-0.22640302777290344,0.4804902970790863,0
3,9,12,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.7064027190208435,0.21253088116645813,0.944126307964325,0.23002462089061737,0.9555776715278625,0.22884900867938995,0.8241446018218994,0.22727949917316437,1.4198483228683472,0.20503860712051392,0.820766031742096,0.2296501249074936,1.4198483228683472,0.20503860712051392,0.827703058719635,0.2177775502204895,0.827148973941803,0.2211938351392746,-0.000554151542019099,0.21539190411567688,0.6461201906204224,-0.9332813024520874,0.000554151542019099,0.21539190411567688,0.9332813024520874,-0.6461201906204224,0.7904603481292725,0.12297037988901138,-0.7193055748939514,0.11243702471256256,-0.17699816823005676,0.1208977922797203,0.7904603481292725,0.12297037988901138,-0.7193055748939514,0.11243702471256256,-0.17699816823005676,0.1208977922797203,0.7834917902946472,0.23258161544799805,-0.705137312412262,0.27849969267845154,-0.17199069261550903,0.2615065276622772,0.1635100394487381,0.1401454359292984,0.16290973126888275,0.13680188357830048,0.16204775869846344,0.2519974708557129,1.152610421180725,-0.5592688918113708,-0.0014622616581618786,0.21649201214313507,0.9090703725814819,-0.6079487800598145,0.25999999046325684,-0.11502508074045181,0.5440654754638672,0
4,12,15,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.6236501932144165,0.27827516198158264,0.8853579759597778,0.29542040824890137,0.8710888624191284,0.2905734181404114,0.7413920164108276,0.28930848836898804,1.5302929878234863,0.300067275762558,0.7435563206672668,0.2892917990684509,1.5302929878234863,0.300067275762558,0.7464489340782166,0.27958419919013977,0.7501416802406311,0.28057247400283813,0.0036927219480276108,0.28751426935195923,0.820602536201477,-0.9736210107803345,-0.0036927219480276108,0.28751426935195923,0.9736210107803345,-0.820602536201477,-0.6168714165687561,0.12323657423257828,-0.19473016262054443,0.08759596198797226,0.43900176882743835,0.07790600508451462,-0.6168714165687561,0.12323657423257828,-0.19473016262054443,0.08759596198797226,0.43900176882743835,0.07790600508451462,-0.6088081002235413,0.30014869570732117,-0.19458302855491638,0.3159329891204834,0.43000051379203796,0.31642502546310425,-0.2584325075149536,0.10686099529266357,-0.25778278708457947,0.10221686214208603,-0.25755542516708374,0.3015897572040558,0.8831208348274231,-1.140244483947754,0.0008770829299464822,0.2818490266799927,0.9712722301483154,-0.81538987159729,0.2149999886751175,-0.09032528847455978,0.42614978551864624,0
5,15,18,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.5140054821968079,0.3538045287132263,0.7154825925827026,0.3699193000793457,0.7069900631904602,0.3721975088119507,0.631747305393219,0.37358155846595764,1.8689147233963013,0.05725890398025513,0.6342592239379883,0.3734840452671051,1.8689147233963013,0.05725890398025513,0.6153385639190674,0.36462971568107605,0.6213740110397339,0.3638032078742981,0.006035524420440197,0.4999324679374695,1.587214469909668,-1.4095864295959473,-0.006035524420440197,0.4999324679374695,1.4095864295959473,-1.587214469909668,0.7914484143257141,0.12392240017652512,0.8627275824546814,0.12130844593048096,-0.4876285791397095,0.09257286041975021,0.7914484143257141,0.12392240017652512,0.8627275824546814,0.12130844593048096,-0.4876285791397095,0.09257286041975021,0.7781350016593933,0.5168719291687012,0.8461804986000061,0.5276174545288086,-0.483320951461792,0.5060075521469116,0.5152320265769958,0.13133254647254944,0.5148084759712219,0.13145120441913605,0.5014158487319946,0.5247479677200317,1.9645740985870361,-1.0212914943695068,-0.013816139660775661,0.5033711194992065,1.4944243431091309,-1.6512112617492676,0.949999988079071,-0.1887541115283966,0.7317352294921875,0
6,18,21,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.4462653696537018,0.3492320775985718,0.6780022978782654,0.36244910955429077,0.689453661441803,0.36635470390319824,0.5555528998374939,0.3598072826862335,2.104051113128662,0.0007933665183372796,0.5565369129180908,0.35956013202667236,2.104051113128662,0.0007933665183372796,0.5681165456771851,0.3574063777923584,0.5705334544181824,0.3551539480686188,0.0024169469252228737,0.48402005434036255,1.6879608631134033,-1.4052307605743408,-0.0024169469252228737,0.48402005434036255,1.4052307605743408,-1.6879608631134033,0.5234236121177673,0.1276462823152542,0.33101096749305725,0.09841662645339966,-0.3463892340660095,0.0872705802321434,0.5234236121177673,0.1276462823152542,0.33101096749305725,0.09841662645339966,-0.3463892340660095,0.0872705802321434,0.5152844190597534,0.4734487235546112,0.32533854246139526,0.4874022901058197,-0.34293028712272644,0.515709638595581,0.2344549000263214,0.10142631083726883,0.23475930094718933,0.09755212813615799,0.2293509989976883,0.47558775544166565,1.6397337913513184,-1.354068636894226,-0.005103916861116886,0.4606233239173889,1.3155603408813477,-1.600072979927063,0.29999998211860657,-0.16083690524101257,0.4323427081108093,0
7,21,24,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.6375758051872253,0.194442018866539,0.888147234916687,0.22472916543483734,0.8738781809806824,0.22138047218322754,0.7468633651733398,0.21363621950149536,1.3778572082519531,0.26536938548088074,0.7494619488716125,0.21406757831573486,1.3778572082519531,0.26536938548088074,0.7570905089378357,0.2036442756652832,0.7627454996109009,0.20554392039775848,0.005655023269355297,0.20789426565170288,0.7149031162261963,-0.6185890436172485,-0.005655023269355297,0.20789426565170288,0.6185890436172485,-0.7149031162261963,-0.4740295708179474,0.129132479429245,0.43863341212272644,0.0974174216389656,-0.19850555062294006,0.09558288753032684,-0.4740295708179474,0.129132479429245,0.43863341212272644,0.0974174216389656,-0.19850555062294006,0.09558288753032684,-0.46877989172935486,0.20925526320934296,0.4288007616996765,0.25889062881469727,-0.1987772285938263,0.25821757316589355,-0.17401088774204254,0.08703262358903885,-0.17414774000644684,0.08960291743278503,-0.17764733731746674,0.214496448636055,0.505553662776947,-0.8261048197746277,-0.003636468667536974,0.20214366912841797,0.6398239135742188,-0.6686235070228577,0.29999998211860657,-0.09175318479537964,0.5152096748352051,0
8,24,27,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.6642053127288818,0.3067086338996887,0.8581884503364563,0.3309895396232605,0.8496958613395691,0.3324315845966339,0.7734928727149963,0.3341606855392456,1.8867433071136475,0.30463215708732605,0.7731372117996216,0.33452722430229187,1.8867433071136475,0.30463215708732605,0.7600885629653931,0.3190344274044037,0.7606523036956787,0.3211224675178528,0.0005636836285702884,0.27868005633354187,0.7922548055648804,-0.9321954846382141,-0.0005636836285702884,0.27868005633354187,0.9321954846382141,-0.7922548055648804,-0.048265982419252396,0.11696749180555344,-0.3421858549118042,0.09580482542514801,0.25291019678115845,0.11615906655788422,-0.048265982419252396,0.11696749180555344,-0.3421858549118042,0.09580482542514801,0.25291019678115845,0.11615906655788422,-0.04677571356296539,0.2900058627128601,-0.33774882555007935,0.31486088037490845,0.24900242686271667,0.32383835315704346,-0.037807684391736984,0.07209247350692749,-0.041260652244091034,0.07412315160036087,-0.040937650948762894,0.2881346046924591,0.8232358694076538,-0.8766493797302246,-0.0031299700494855642,0.28992465138435364,0.8954975008964539,-0.7997844219207764,0.949999988079071,-0.19523955881595612,0.5178582072257996,0
9,27,30,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.4426014721393585,0.39387738704681396,0.6679080724716187,0.4107375144958496,0.6793594360351562,0.4111678898334503,0.5439251065254211,0.40643563866615295,2.311891794204712,0.009860629215836525,0.5476162433624268,0.40738219022750854,2.311891794204712,0.009860629215836525,0.556380569934845,0.4034748375415802,0.56148362159729,0.40677231550216675,0.005103025119751692,0.511279821395874,2.2204699516296387,-1.7769025564193726,-0.005103025119751692,0.511279821395874,1.7769025564193726,-2.2204699516296387,0.07375963777303696,0.09526152908802032,-0.5117714405059814,0.12922516465187073,0.6257273554801941,0.19151678681373596,0.07375963777303696,0.09526152908802032,-0.5117714405059814,0.12922516465187073,0.6257273554801941,0.19151678681373596,0.0696243867278099,0.49841752648353577,-0.5083943009376526,0.5263674855232239,0.6120946407318115,0.5442845225334167,0.07157555222511292,0.10150226205587387,0.07214786857366562,0.0985056683421135,0.06561776250600815,0.5053920149803162,1.685589075088501,-2.1387746334075928,-0.005957796238362789,0.4934774339199066,1.6988458633422852,-2.1731512546539307,0.5949999690055847,-0.14315558969974518,0.675007164478302,0
