epoch,theta_advantage_mean,theta_advantage_std,theta_advantage_max,theta_advantage_min,route_advantage_mean,route_advantage_std,route_advantage_max,route_advantage_min,theta_adv_norm_mean,theta_adv_norm_std,route_adv_norm_mean,route_adv_norm_std,route_adv_norm_active_count,route_adv_norm_used_fallback,theta_advantage_alignment,route_advantage_alignment,theta_selected_action_prob_gain,route_selected_action_prob_gain,theta_negative_adv_prob_gain,route_negative_adv_prob_gain,theta_clip_fraction,route_clip_fraction,theta_ratio_mean,theta_ratio_std,theta_ratio_max,route_ratio_mean,route_ratio_std,route_ratio_max,theta_approx_kl,route_approx_kl,theta_loss_mean,route_loss_mean,theta_route_loss_ratio,theta_head_grad_norm,route_head_grad_norm,theta_backbone_grad_norm,route_backbone_grad_norm,theta_kl_target,route_kl_target,theta_early_stop_count,route_early_stop_count,theta_update_count,route_update_count,theta_only_step_kl,route_only_step_kl,theta_only_step_prob_gain,route_only_step_prob_gain,theta_after_route_shift,route_after_theta_shift,theta_route_feature_correlation,theta_route_head_correlation,offload_rate_mean,bs1_vs_bs2_entropy,offload_vs_local_value_gap_mean,offload_vs_local_value_gap_std,bs1_vs_bs2_value_gap_mean,bs1_vs_bs2_value_gap_std
0,-0.004026027861982584,0.3250691592693329,1.3584926128387451,-1.4784787893295288,0.0029257272835820913,0.35408130288124084,1.3555891513824463,-1.4028661251068115,4.0729841721542925e-09,1.0,1.6787225831649266e-08,1.0,1193.0,0.0,0.377097487449646,0.3354204297065735,-0.0003839452110696584,-0.004464203026145697,-0.053714819252491,-0.04378359392285347,0.16875000298023224,0.15842413902282715,0.9996160864830017,0.17154064774513245,2.7086050510406494,0.9955357909202576,0.14040978252887726,1.7017109394073486,0.014479843899607658,0.014561912976205349,-0.04198567569255829,-0.0368742011487484,0.8782564997673035,0.20298649487727577,0.40973176840901226,0.3513680776559317,0.27712616049669736,0.03,0.015,1,10,40,16,8.486635488225147e-06,0.0011231171956751496,0.0006311473315690818,0.0001624517681193538,0.0,0.0008961800631368533,-0.016132183372974396,0.01615287736058235,0.49801138043403625,0.6618263721466064,0.05229302868247032,0.5486438274383545,-0.10994875431060791,0.6063331961631775
1,-0.005012922454625368,0.2471666932106018,1.869962453842163,-1.8353782892227173,0.002489221515133977,0.2669202983379364,2.2579660415649414,-1.6860785484313965,1.152356432498891e-08,0.9999999403953552,-3.23279425451517e-09,1.0,1180.0,0.0,0.34382468461990356,0.38166001439094543,0.006249177269637585,0.011069079861044884,-0.09867601096630096,-0.13564173877239227,0.33666667342185974,0.4847457706928253,1.006249189376831,0.3237057030200958,5.020462512969971,1.0110690593719482,0.34675920009613037,3.3725714683532715,0.03870007395744324,0.04244675114750862,-0.04950570687651634,-0.06053480878472328,1.222784161567688,0.2763283903499792,0.45470765641382566,0.48891374506364177,0.4406926598044701,0.03,0.015,9,9,21,19,0.0021222786835139794,0.0029778344415765452,-0.001360956882265219,-0.0017718959172366578,0.0,0.000809378927529213,-0.010724923573434353,-0.005345156416296959,0.4993763267993927,0.6595561504364014,0.07653757929801941,0.6453406810760498,-0.1286112368106842,0.7665531039237976
2,-0.004816490225493908,0.265644371509552,1.8216934204101562,-1.7538933753967285,0.0005046037840656936,0.2785220146179199,2.0213277339935303,-1.7704025506973267,-3.3775966468141405e-09,1.0,-1.5987834389719069e-09,1.0,1193.0,0.0,0.370148241519928,0.44972220063209534,0.002456825226545334,0.009346476756036282,-0.09165650606155396,-0.10667604953050613,0.31041666865348816,0.40067058801651,1.0024569034576416,0.3306819200515747,9.663909912109375,1.0093464851379395,0.3022526204586029,2.968787908554077,0.037610188126564026,0.03311969339847565,-0.04305586963891983,-0.05996698513627052,1.3927711248397827,0.31517435999369803,0.5883103827377515,0.5547163349999008,0.5372851166849244,0.03,0.015,7,8,20,18,0.002208256283483934,0.0019152753957314417,-0.0014827338652139588,-0.000947280795420132,0.0,0.0008319628104800358,-0.016181649640202522,-0.0338890366256237,0.49819472432136536,0.6586758494377136,0.01588211953639984,0.6948134303092957,-0.020611532032489777,0.7863984107971191
3,-0.004054141230881214,0.2628074884414673,1.783036231994629,-1.1970188617706299,-0.00037938306923024356,0.2819930911064148,2.108989715576172,-1.6883339881896973,-2.781550101360608e-09,1.0,-3.2716100939467196e-09,1.0,1166.0,0.0,0.3834371268749237,0.4635867476463318,0.005201615393161774,0.00993272103369236,-0.10161369293928146,-0.11891453713178635,0.3466666638851166,0.41252145171165466,1.0052015781402588,0.33469951152801514,6.782671928405762,1.0099327564239502,0.333726167678833,5.568634986877441,0.04025954380631447,0.03560977429151535,-0.053861986845731735,-0.06437858194112778,1.1952505111694336,0.2690737573710664,0.5769597394917535,0.47186183523373665,0.5078854053488898,0.03,0.015,7,9,27,19,0.0016445836410167868,0.0015467986507390283,-0.0010434937139507383,-0.0007094571117608881,0.0,0.0006932548960860542,-0.018602386116981506,-0.0024521034210920334,0.4964664578437805,0.6587537527084351,-0.04941077157855034,0.8153727650642395,0.014777959324419498,0.8159521222114563
4,-0.0020188349299132824,0.24815033376216888,1.5806548595428467,-1.759637713432312,0.00028258413658477366,0.2581416964530945,1.7095189094543457,-1.4138178825378418,-3.9736430812453705e-10,0.9999999403953552,1.6316070716726472e-09,1.0,1169.0,0.0,0.40181222558021545,0.5054299831390381,-0.002582874149084091,-0.0057581281289458275,-0.10629531741142273,-0.11615455150604248,0.34416666626930237,0.330196738243103,0.9974172115325928,0.31192541122436523,5.06964111328125,0.9942418932914734,0.2693045139312744,4.834629535675049,0.04601593688130379,0.04064413905143738,-0.05476957932114601,-0.06835129857063293,1.2479790449142456,0.2691223156956974,0.586179868130389,0.4530899801914052,0.5166307307314154,0.03,0.015,7,9,22,14,0.0026408056715312837,0.0031364693422801793,-0.0021590650996420827,-0.002241473420456584,0.0,0.000737885841358961,-0.0040192073211073875,-0.00027187514933757484,0.49472808837890625,0.6590319871902466,-0.12061837315559387,1.0644686222076416,-0.013839117251336575,1.0490307807922363
