block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,block_adv_scale_mean,block_adv_scale_std,block_adv_scale_max,block_adv_scale_min,block_clip_fraction,per_block_selected_action_prob_gain_mean,per_block_selected_action_prob_gain_std,epoch
0,0,3,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg,1.0,0.0,1.0,1.0,0.25999999046325684,-0.014424212276935577,0.08902686089277267,0
1,3,6,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg,1.0,0.0,1.0,1.0,0.38999998569488525,-0.0019691651687026024,0.13420361280441284,0
2,6,9,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg,1.0,0.0,1.0,1.0,0.18000000715255737,-0.0010283023584634066,0.08039076626300812,0
3,9,12,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg,1.0,0.0,1.0,1.0,0.28999999165534973,-0.012373297475278378,0.11156290769577026,0
4,12,15,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg,1.0,0.0,1.0,1.0,0.3799999952316284,-0.011681309901177883,0.11410407721996307,0
5,15,18,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg,1.0,0.0,1.0,1.0,0.20000000298023224,0.011006317101418972,0.08714953809976578,0
6,18,21,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg,1.0,0.0,1.0,1.0,0.30000001192092896,0.003795456839725375,0.10009489953517914,0
7,21,24,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg,1.0,0.0,1.0,1.0,0.3400000035762787,-0.026609793305397034,0.11566124111413956,0
8,24,27,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg,1.0,0.0,1.0,1.0,0.15000000596046448,-0.011508204974234104,0.07693217694759369,0
9,27,30,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg,1.0,0.0,1.0,1.0,0.25,-0.0014010375598445535,0.09523491561412811,0
10,30,33,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg,1.0,0.0,1.0,1.0,0.4699999988079071,-0.0061560096219182014,0.12426042556762695,0
11,33,36,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg,1.0,0.0,1.0,1.0,0.4399999976158142,0.00227364175952971,0.13177387416362762,0
12,36,39,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg,1.0,0.0,1.0,1.0,0.30000001192092896,-0.010941100306808949,0.10554185509681702,0
13,39,42,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg,1.0,0.0,1.0,1.0,0.27000001072883606,-0.007204889785498381,0.10444624722003937,0
14,42,45,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg,1.0,0.0,1.0,1.0,0.3199999928474426,-0.012604265473783016,0.1041874960064888,0
15,45,48,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg,1.0,0.0,1.0,1.0,0.3700000047683716,0.008184957318007946,0.13221433758735657,0
16,48,51,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg,1.0,0.0,1.0,1.0,0.3400000035762787,-0.012054648250341415,0.11619606614112854,0
17,51,54,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg,1.0,0.0,1.0,1.0,0.1899999976158142,-0.007313779089599848,0.10834485292434692,0
18,54,57,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg,1.0,0.0,1.0,1.0,0.17000000178813934,0.010268857702612877,0.10346775501966476,0
19,57,60,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg,1.0,0.0,1.0,1.0,0.36000001430511475,-0.02184550277888775,0.12017691880464554,0
20,60,63,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg,1.0,0.0,1.0,1.0,0.2199999988079071,-0.00822534691542387,0.10399709641933441,0
21,63,66,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg,1.0,0.0,1.0,1.0,0.3400000035762787,-0.003922988194972277,0.1032857671380043,0
22,66,69,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg,1.0,0.0,1.0,1.0,0.2800000011920929,-0.004595380276441574,0.10648959875106812,0
23,69,72,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg,1.0,0.0,1.0,1.0,0.3700000047683716,-0.008092736825346947,0.1040087416768074,0
0,0,3,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg,1.0,0.0,1.0,1.0,0.6299999952316284,-0.015348670072853565,0.2101869285106659,1
1,3,6,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg,1.0,0.0,1.0,1.0,0.5899999737739563,-0.026420753449201584,0.1744028627872467,1
2,6,9,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg,1.0,0.0,1.0,1.0,0.5400000214576721,-0.01833842694759369,0.2044229358434677,1
3,9,12,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg,1.0,0.0,1.0,1.0,0.6200000047683716,-0.03243577852845192,0.21092571318149567,1
4,12,15,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg,1.0,0.0,1.0,1.0,0.5799999833106995,-5.406021955423057e-05,0.20969364047050476,1
5,15,18,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg,1.0,0.0,1.0,1.0,0.5299999713897705,-0.023237816989421844,0.17855319380760193,1
6,18,21,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg,1.0,0.0,1.0,1.0,0.47999998927116394,-0.005028869491070509,0.20624452829360962,1
7,21,24,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg,1.0,0.0,1.0,1.0,0.6600000262260437,0.008816407062113285,0.22477349638938904,1
8,24,27,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg,1.0,0.0,1.0,1.0,0.6299999952316284,-0.029054351150989532,0.2245337814092636,1
9,27,30,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg,1.0,0.0,1.0,1.0,0.5799999833106995,-0.013554614037275314,0.18441760540008545,1
10,30,33,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg,1.0,0.0,1.0,1.0,0.550000011920929,-0.009496827609837055,0.20790694653987885,1
11,33,36,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg,1.0,0.0,1.0,1.0,0.4099999964237213,-0.03041432797908783,0.14622344076633453,1
12,36,39,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg,1.0,0.0,1.0,1.0,0.6700000166893005,0.007021510973572731,0.23944911360740662,1
13,39,42,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg,1.0,0.0,1.0,1.0,0.7200000286102295,-0.004191654734313488,0.23343509435653687,1
14,42,45,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg,1.0,0.0,1.0,1.0,0.5400000214576721,-0.025767400860786438,0.18128955364227295,1
