sample_id,block_id,sensor_id,task_id,score_local,score_bs1,score_bs2,best_joint_action_under_score,best_joint_action_under_score_index,best_joint_score,actual_theta_decision,actual_route_decision,actual_joint_action,actual_joint_action_index,selected_joint_score,selected_joint_reward_proxy,A_theta,A_route,advantage,return,theta_true_gap,route_true_gap,joint_action_match_under_score,joint_score_margin,best_minus_selected_score,best_minus_second_best_score,best_offload_score,joint_selected_is_best,induced_joint_action_from_A,induced_joint_action_from_A_index,induced_joint_match_under_score,pi_old_local,pi_old_offload,pi_old_bs1_conditional,pi_old_bs2_conditional,selected_score_bucket,advantage_bucket,return_bucket,theta_gap_bucket,route_gap_bucket
6,0,0,0,-1.1903187036514282,-1.3359192609786987,-1.3081344366073608,local,0,-1.1903187036514282,0,-1,local,0,-1.1903187036514282,0.05523419380187988,-0.16980202496051788,0.20945842564105988,-18.568431854248047,-44.20024108886719,-0.11781573295593262,-0.02778482437133789,1,0.0,0.0,0.11781573295593262,-1.3081344366073608,1,local,0,1,0.6030866503715515,0.3969133496284485,0.40899771451950073,0.5910022258758545,"(-2.33, -0.981]","(-29.1, -17.803]","(-44.738, -39.66]","(-0.128, 0.0263]","(-0.0432, -0.0132]"
6,1,0,1,-0.5213382244110107,-0.7887618541717529,-0.7682895660400391,local,0,-0.5213382244110107,1,0,bs1,1,-0.7887618541717529,-0.930666446685791,-0.20998674631118774,-0.15145272016525269,-18.568431854248047,-44.20024108886719,-0.24695134162902832,-0.020472288131713867,0,0.2674236297607422,0.2674236297607422,0.24695134162902832,-0.7682895660400391,0,local,0,1,0.4766078591346741,0.5233921408653259,0.5162026286125183,0.4837973117828369,"(-0.981, -0.721]","(-29.1, -17.803]","(-44.738, -39.66]","(-0.268, -0.211]","(-0.0432, -0.0132]"
6,2,0,2,-0.46588367223739624,-0.6794906854629517,-0.6781498789787292,local,0,-0.46588367223739624,1,0,bs1,1,-0.6794906854629517,-0.8139955997467041,0.13808602094650269,0.13092684745788574,-18.568431854248047,-44.20024108886719,-0.212266206741333,-0.0013408064842224121,0,0.21360701322555542,0.21360701322555542,0.212266206741333,-0.6781498789787292,0,bs1,1,0,0.343774676322937,0.656225323677063,0.6155281662940979,0.3844718337059021,"(-0.721, -0.562]","(-29.1, -17.803]","(-44.738, -39.66]","(-0.268, -0.211]","(-0.0132, 0.00561]"
6,3,1,0,-1.085652470588684,-1.2709745168685913,-1.2431896924972534,local,0,-1.085652470588684,0,-1,local,0,-1.085652470588684,0.0077849626541137695,0.18595799803733826,0.01519438624382019,-18.568431854248047,-44.20024108886719,-0.15753722190856934,-0.02778482437133789,1,0.0,0.0,0.15753722190856934,-1.2431896924972534,1,bs1,1,0,0.5845637321472168,0.4154362380504608,0.4022083580493927,0.5977916121482849,"(-2.33, -0.981]","(-29.1, -17.803]","(-44.738, -39.66]","(-0.171, -0.128]","(-0.0432, -0.0132]"
6,4,1,1,-0.5238683819770813,-0.7893238067626953,-0.7688515186309814,local,0,-0.5238683819770813,0,-1,local,0,-0.5238683819770813,-0.06479322910308838,-0.016326673328876495,-0.13586914539337158,-18.568431854248047,-44.20024108886719,-0.24498313665390015,-0.020472288131713867,1,0.0,0.0,0.24498313665390015,-0.7688515186309814,1,local,0,1,0.5406342148780823,0.4593657851219177,0.6587008833885193,0.3412990868091583,"(-0.562, -0.366]","(-29.1, -17.803]","(-44.738, -39.66]","(-0.268, -0.211]","(-0.0432, -0.0132]"
6,5,1,2,-0.020932763814926147,-0.18428130447864532,-0.18294048309326172,local,0,-0.020932763814926147,1,1,bs2,2,-0.18294048309326172,-1.0722333192825317,-0.14760130643844604,-0.1446772813796997,-18.568431854248047,-44.20024108886719,-0.16200771927833557,-0.001340821385383606,0,0.16200771927833557,0.16200771927833557,0.16200771927833557,-0.18294048309326172,0,local,0,1,0.41104423999786377,0.5889557600021362,0.4916989505290985,0.5083010196685791,"(-0.366, 0.0]","(-29.1, -17.803]","(-44.738, -39.66]","(-0.171, -0.128]","(-0.0132, 0.00561]"
6,6,2,0,-0.0,-0.18966186046600342,-0.16187699139118195,local,0,-0.0,1,1,bs2,2,-0.16187699139118195,-1.0376794338226318,-0.0709991455078125,0.053440749645233154,-18.568431854248047,-44.20024108886719,-0.16187699139118195,-0.027784869074821472,0,0.16187699139118195,0.16187699139118195,0.16187699139118195,-0.16187699139118195,0,local,0,1,0.36250942945480347,0.6374905705451965,0.4488251805305481,0.5511748194694519,"(-0.366, 0.0]","(-29.1, -17.803]","(-44.738, -39.66]","(-0.171, -0.128]","(-0.0432, -0.0132]"
6,7,2,1,-0.6372933983802795,-0.7903328537940979,-0.769860565662384,local,0,-0.6372933983802795,0,-1,local,0,-0.6372933983802795,-0.025796473026275635,-0.42232629656791687,-0.21166738867759705,-18.568431854248047,-44.20024108886719,-0.1325671672821045,-0.020472288131713867,1,0.0,0.0,0.1325671672821045,-0.769860565662384,1,local,0,1,0.5543303489685059,0.44566968083381653,0.69624924659729,0.3037507236003876,"(-0.721, -0.562]","(-29.1, -17.803]","(-44.738, -39.66]","(-0.171, -0.128]","(-0.0432, -0.0132]"
6,8,2,2,-1.0452511310577393,-1.1528587341308594,-1.1515178680419922,local,0,-1.0452511310577393,0,-1,local,0,-1.0452511310577393,0.41297441720962524,-0.09769129753112793,0.1739698052406311,-18.568431854248047,-44.20024108886719,-0.10626673698425293,-0.0013408660888671875,1,0.0,0.0,0.10626673698425293,-1.1515178680419922,1,local,0,1,0.5045539140701294,0.4954460859298706,0.3704352378845215,0.6295647621154785,"(-2.33, -0.981]","(-29.1, -17.803]","(-44.738, -39.66]","(-0.128, 0.0263]","(-0.0132, 0.00561]"
6,9,3,0,-0.7399411201477051,-0.9634511470794678,-0.9356662631034851,local,0,-0.7399411201477051,0,-1,local,0,-0.7399411201477051,0.5068440437316895,0.05413094162940979,0.12108781933784485,-18.568431854248047,-44.20024108886719,-0.19572514295578003,-0.027784883975982666,1,0.0,0.0,0.19572514295578003,-0.9356662631034851,1,bs1,1,0,0.5509214401245117,0.4490785598754883,0.4250281751155853,0.5749717354774475,"(-0.981, -0.721]","(-29.1, -17.803]","(-44.738, -39.66]","(-0.211, -0.171]","(-0.0432, -0.0132]"
6,10,3,1,-0.7417038679122925,-1.0098201036453247,-0.9893478751182556,local,0,-0.7417038679122925,0,-1,local,0,-0.7417038679122925,0.3476578891277313,-0.1740521639585495,-0.154864102602005,-18.568431854248047,-44.20024108886719,-0.24764400720596313,-0.020472228527069092,1,0.0,0.0,0.24764400720596313,-0.9893478751182556,1,local,0,1,0.5164457559585571,0.48355424404144287,0.6374592185020447,0.3625407814979553,"(-0.981, -0.721]","(-29.1, -17.803]","(-44.738, -39.66]","(-0.268, -0.211]","(-0.0432, -0.0132]"
6,11,3,2,-1.1609477996826172,-1.2330474853515625,-1.2317067384719849,local,0,-1.1609477996826172,0,-1,local,0,-1.1609477996826172,0.5390592813491821,-0.26432913541793823,0.19951367378234863,-18.568431854248047,-44.20024108886719,-0.07075893878936768,-0.0013407468795776367,1,0.0,0.0,0.07075893878936768,-1.2317067384719849,1,local,0,1,0.6736767292022705,0.3263232707977295,0.2423180192708969,0.7576819658279419,"(-2.33, -0.981]","(-29.1, -17.803]","(-44.738, -39.66]","(-0.128, 0.0263]","(-0.0132, 0.00561]"
6,12,4,0,-1.0430508852005005,-1.3169009685516357,-1.2891161441802979,local,0,-1.0430508852005005,0,-1,local,0,-1.0430508852005005,-0.039543747901916504,-0.06696063280105591,-0.03111424297094345,-18.568431854248047,-44.20024108886719,-0.24606525897979736,-0.02778482437133789,1,0.0,0.0,0.24606525897979736,-1.2891161441802979,1,local,0,1,0.5234922766685486,0.4765077233314514,0.3489890992641449,0.6510108709335327,"(-2.33, -0.981]","(-29.1, -17.803]","(-44.738, -39.66]","(-0.268, -0.211]","(-0.0432, -0.0132]"
6,13,4,1,-0.9475845694541931,-1.2997552156448364,-1.2792829275131226,local,0,-0.9475845694541931,1,0,bs1,1,-1.2997552156448364,0.5838987827301025,0.0721060037612915,-0.0807420015335083,-18.568431854248047,-44.20024108886719,-0.33169835805892944,-0.020472288131713867,0,0.3521706461906433,0.3521706461906433,0.33169835805892944,-1.2792829275131226,0,bs2,2,0,0.35798776149749756,0.6420122385025024,0.520524799823761,0.479475200176239,"(-2.33, -0.981]","(-29.1, -17.803]","(-44.738, -39.66]","(-0.6, -0.268]","(-0.0432, -0.0132]"
6,14,4,2,-1.1505956649780273,-1.3527114391326904,-1.3513705730438232,local,0,-1.1505956649780273,0,-1,local,0,-1.1505956649780273,0.7127434611320496,0.001257479190826416,0.2398809790611267,-18.568431854248047,-44.20024108886719,-0.2007749080657959,-0.0013408660888671875,1,0.0,0.0,0.2007749080657959,-1.3513705730438232,1,bs1,1,0,0.567072331905365,0.432927668094635,0.5796257257461548,0.42037421464920044,"(-2.33, -0.981]","(-29.1, -17.803]","(-44.738, -39.66]","(-0.211, -0.171]","(-0.0132, 0.00561]"
6,15,5,0,-1.168432354927063,-1.423096776008606,-1.395311951637268,local,0,-1.168432354927063,1,0,bs1,1,-1.423096776008606,-0.04319441318511963,0.019540265202522278,-0.018065929412841797,-18.568431854248047,-44.20024108886719,-0.22687959671020508,-0.02778482437133789,0,0.25466442108154297,0.25466442108154297,0.22687959671020508,-1.395311951637268,0,bs2,2,0,0.4047410488128662,0.5952589511871338,0.5970972180366516,0.4029028117656708,"(-2.33, -0.981]","(-29.1, -17.803]","(-44.738, -39.66]","(-0.268, -0.211]","(-0.0432, -0.0132]"
6,16,5,1,-0.2876819968223572,-0.6464341878890991,-0.6259618997573853,local,0,-0.2876819968223572,0,-1,local,0,-0.2876819968223572,-0.1312483251094818,-0.20704008638858795,0.1398085653781891,-18.568431854248047,-44.20024108886719,-0.3382799029350281,-0.020472288131713867,1,0.0,0.0,0.3382799029350281,-0.6259618997573853,1,local,0,1,0.5482546091079712,0.4517453610897064,0.1912161111831665,0.8087838888168335,"(-0.366, 0.0]","(-29.1, -17.803]","(-44.738, -39.66]","(-0.6, -0.268]","(-0.0432, -0.0132]"
6,17,5,2,-0.7853691577911377,-1.021680235862732,-1.0203393697738647,local,0,-0.7853691577911377,0,-1,local,0,-0.7853691577911377,0.6444907188415527,0.00597149133682251,0.008379876613616943,-18.568431854248047,-44.20024108886719,-0.23497021198272705,-0.0013408660888671875,1,0.0,0.0,0.23497021198272705,-1.0203393697738647,1,bs1,1,0,0.5142017602920532,0.4857982099056244,0.5250677466392517,0.4749322533607483,"(-0.981, -0.721]","(-29.1, -17.803]","(-44.738, -39.66]","(-0.268, -0.211]","(-0.0132, 0.00561]"
6,18,6,0,-0.7786555290222168,-0.9981191158294678,-0.9703342318534851,local,0,-0.7786555290222168,1,0,bs1,1,-0.9981191158294678,0.7008798718452454,-0.22393614053726196,0.010594844818115234,-18.568431854248047,-44.20024108886719,-0.1916787028312683,-0.027784883975982666,0,0.21946358680725098,0.21946358680725098,0.1916787028312683,-0.9703342318534851,0,local,0,1,0.4916952848434448,0.5083047151565552,0.5550282597541809,0.4449717104434967,"(-2.33, -0.981]","(-29.1, -17.803]","(-44.738, -39.66]","(-0.211, -0.171]","(-0.0432, -0.0132]"
6,19,6,1,-0.4271405339241028,-0.6531041264533997,-0.6326318383216858,local,0,-0.4271405339241028,0,-1,local,0,-0.4271405339241028,0.059489279985427856,0.02227293699979782,-0.23342518508434296,-18.568431854248047,-44.20024108886719,-0.205491304397583,-0.020472288131713867,1,0.0,0.0,0.205491304397583,-0.6326318383216858,1,bs2,2,0,0.5935266017913818,0.40647339820861816,0.6084185838699341,0.39158138632774353,"(-0.562, -0.366]","(-29.1, -17.803]","(-44.738, -39.66]","(-0.211, -0.171]","(-0.0432, -0.0132]"
6,20,6,2,-0.548157274723053,-0.7328748106956482,-0.7315340042114258,local,0,-0.548157274723053,0,-1,local,0,-0.548157274723053,-0.15671753883361816,-0.0971134752035141,0.07286888360977173,-18.568431854248047,-44.20024108886719,-0.1833767294883728,-0.0013408064842224121,1,0.0,0.0,0.1833767294883728,-0.7315340042114258,1,local,0,1,0.5262882709503174,0.47371169924736023,0.10877139866352081,0.8912286162376404,"(-0.562, -0.366]","(-29.1, -17.803]","(-44.738, -39.66]","(-0.211, -0.171]","(-0.0132, 0.00561]"
6,21,7,0,-0.5761223435401917,-0.950742781162262,-0.9229578971862793,local,0,-0.5761223435401917,1,0,bs1,1,-0.950742781162262,-0.311404287815094,0.08010649681091309,0.14410004019737244,-18.568431854248047,-44.20024108886719,-0.34683555364608765,-0.027784883975982666,0,0.3746204376220703,0.3746204376220703,0.34683555364608765,-0.9229578971862793,0,bs1,1,0,0.41332435607910156,0.5866756439208984,0.6383672952651978,0.36163267493247986,"(-0.981, -0.721]","(-29.1, -17.803]","(-44.738, -39.66]","(-0.6, -0.268]","(-0.0432, -0.0132]"
6,22,7,1,-0.6141312122344971,-1.0039650201797485,-0.9834927916526794,local,0,-0.6141312122344971,0,-1,local,0,-0.6141312122344971,-0.6284122467041016,0.11998346447944641,0.187505304813385,-18.568431854248047,-44.20024108886719,-0.3693615794181824,-0.020472228527069092,1,0.0,0.0,0.3693615794181824,-0.9834927916526794,1,bs1,1,0,0.614288330078125,0.385711669921875,0.713411271572113,0.28658872842788696,"(-0.721, -0.562]","(-29.1, -17.803]","(-44.738, -39.66]","(-0.6, -0.268]","(-0.0432, -0.0132]"
6,23,7,2,-0.7452220320701599,-1.034451961517334,-1.0331112146377563,local,0,-0.7452220320701599,1,1,bs2,2,-1.0331112146377563,0.1477116346359253,-0.05493434518575668,0.2851993143558502,-18.568431854248047,-44.20024108886719,-0.28788918256759644,-0.0013407468795776367,0,0.28788918256759644,0.28788918256759644,0.28788918256759644,-1.0331112146377563,0,local,0,1,0.2932819128036499,0.7067180871963501,0.3158986568450928,0.6841013431549072,"(-2.33, -0.981]","(-29.1, -17.803]","(-44.738, -39.66]","(-0.6, -0.268]","(-0.0132, 0.00561]"
7,0,0,0,-1.1350845098495483,-1.3346014022827148,-1.3331067562103271,local,0,-1.1350845098495483,0,-1,local,0,-1.1350845098495483,0.09116685390472412,-0.0225796177983284,0.21856513619422913,-18.231754302978516,-43.53334045410156,-0.1980222463607788,-0.0014946460723876953,1,0.0,0.0,0.1980222463607788,-1.3331067562103271,1,local,0,1,0.6012986898422241,0.3987012803554535,0.3396858870983124,0.6603140830993652,"(-2.33, -0.981]","(-29.1, -17.803]","(-44.738, -39.66]","(-0.211, -0.171]","(-0.0132, 0.00561]"
7,1,0,1,-1.3441132307052612,-1.719428300857544,-1.6303367614746094,local,0,-1.3441132307052612,0,-1,local,0,-1.3441132307052612,0.8335964679718018,0.16030287742614746,-0.14803647994995117,-18.231754302978516,-43.53334045410156,-0.28622353076934814,-0.08909153938293457,1,0.0,0.0,0.28622353076934814,-1.6303367614746094,1,bs2,2,0,0.7158064842224121,0.2841934859752655,0.5172398686408997,0.48276010155677795,"(-2.33, -0.981]","(-29.1, -17.803]","(-44.738, -39.66]","(-0.6, -0.268]","(-0.236, -0.0432]"
7,2,0,2,-1.2469335794448853,-1.4934862852096558,-1.5751115083694458,local,0,-1.2469335794448853,0,-1,local,0,-1.2469335794448853,0.8792157173156738,0.25459563732147217,-0.005538284778594971,-18.231754302978516,-43.53334045410156,-0.2465527057647705,0.08162522315979004,1,0.0,0.0,0.2465527057647705,-1.4934862852096558,1,bs2,2,0,0.6392471790313721,0.36075282096862793,0.3318670392036438,0.6681329607963562,"(-2.33, -0.981]","(-29.1, -17.803]","(-44.738, -39.66]","(-0.268, -0.211]","(0.0338, 0.198]"
7,3,1,0,-1.0778675079345703,-1.2557615041732788,-1.2542668581008911,local,0,-1.0778675079345703,1,1,bs2,2,-1.2542668581008911,-0.0541226863861084,-0.221926748752594,1.2181870937347412,-18.231754302978516,-43.53334045410156,-0.1763993501663208,-0.0014946460723876953,0,0.1763993501663208,0.1763993501663208,0.1763993501663208,-1.2542668581008911,0,local,0,1,0.4398545026779175,0.5601454973220825,0.4507792294025421,0.5492207407951355,"(-2.33, -0.981]","(-29.1, -17.803]","(-44.738, -39.66]","(-0.211, -0.171]","(-0.0132, 0.00561]"
7,4,1,1,-0.5886616110801697,-0.9660664796829224,-0.8769748210906982,local,0,-0.5886616110801697,1,0,bs1,1,-0.9660664796829224,0.10242056846618652,0.4615863561630249,-0.3309319019317627,-18.231754302978516,-43.53334045410156,-0.28831321001052856,-0.08909165859222412,0,0.3774048686027527,0.3774048686027527,0.28831321001052856,-0.8769748210906982,0,bs2,2,0,0.40715378522872925,0.5928462147712708,0.7636961340904236,0.23630380630493164,"(-0.981, -0.721]","(-29.1, -17.803]","(-44.738, -39.66]","(-0.6, -0.268]","(-0.236, -0.0432]"
7,5,1,2,-0.9930810928344727,-1.1735485792160034,-1.2551738023757935,local,0,-0.9930810928344727,0,-1,local,0,-0.9930810928344727,0.5645414590835571,-0.06042817234992981,-0.0463995635509491,-18.231754302978516,-43.53334045410156,-0.18046748638153076,0.08162522315979004,1,0.0,0.0,0.18046748638153076,-1.1735485792160034,1,local,0,1,0.5597906112670898,0.44020941853523254,0.2215002328157425,0.7784998416900635,"(-2.33, -0.981]","(-29.1, -17.803]","(-44.738, -39.66]","(-0.211, -0.171]","(0.0338, 0.198]"
7,6,2,0,-0.9299768209457397,-1.201051115989685,-1.1995564699172974,local,0,-0.9299768209457397,1,0,bs1,1,-1.201051115989685,0.3863356113433838,-0.40511003136634827,0.5131672620773315,-18.231754302978516,-43.53334045410156,-0.2695796489715576,-0.0014946460723876953,0,0.2710742950439453,0.2710742950439453,0.2695796489715576,-1.1995564699172974,0,local,0,1,0.3875889778137207,0.6124110221862793,0.5266493558883667,0.4733505845069885,"(-2.33, -0.981]","(-29.1, -17.803]","(-44.738, -39.66]","(-0.6, -0.268]","(-0.0132, 0.00561]"
7,7,2,1,-0.6630898714065552,-1.0486881732940674,-0.9595966339111328,local,0,-0.6630898714065552,0,-1,local,0,-0.6630898714065552,-0.05202674865722656,-0.6595641374588013,-0.6835792064666748,-18.231754302978516,-43.53334045410156,-0.29650676250457764,-0.08909153938293457,1,0.0,0.0,0.29650676250457764,-0.9595966339111328,1,local,0,1,0.5492161512374878,0.4507838487625122,0.5973328351974487,0.4026671350002289,"(-0.721, -0.562]","(-29.1, -17.803]","(-44.738, -39.66]","(-0.6, -0.268]","(-0.236, -0.0432]"
7,8,2,2,-0.632276713848114,-0.8249571323394775,-0.9065823554992676,local,0,-0.632276713848114,0,-1,local,0,-0.632276713848114,0.034812867641448975,0.7007594704627991,-0.1173563301563263,-18.231754302978516,-43.53334045410156,-0.19268041849136353,0.08162522315979004,1,0.0,0.0,0.19268041849136353,-0.8249571323394775,1,bs2,2,0,0.5783300399780273,0.42166996002197266,0.46592050790786743,0.5340794920921326,"(-0.721, -0.562]","(-29.1, -17.803]","(-44.738, -39.66]","(-0.211, -0.171]","(0.0338, 0.198]"
7,9,3,0,-0.23309704661369324,-0.4868672490119934,-0.4853725731372833,local,0,-0.23309704661369324,1,1,bs2,2,-0.4853725731372833,-0.07542166113853455,0.1538437157869339,0.738977313041687,-18.231754302978516,-43.53334045410156,-0.2522755265235901,-0.001494675874710083,0,0.2522755265235901,0.2522755265235901,0.2522755265235901,-0.4853725731372833,0,bs1,1,0,0.48940736055374146,0.5105926394462585,0.47875532507896423,0.5212447047233582,"(-0.562, -0.366]","(-29.1, -17.803]","(-44.738, -39.66]","(-0.268, -0.211]","(-0.0132, 0.00561]"
7,10,3,1,-0.39404597878456116,-0.7359410524368286,-0.646849513053894,local,0,-0.39404597878456116,1,1,bs2,2,-0.646849513053894,0.15210658311843872,0.18605747818946838,0.5482528805732727,-18.231754302978516,-43.53334045410156,-0.2528035342693329,-0.08909153938293457,0,0.2528035342693329,0.2528035342693329,0.2528035342693329,-0.646849513053894,0,bs1,1,0,0.24319356679916382,0.7568064332008362,0.46056437492370605,0.5394356846809387,"(-0.721, -0.562]","(-29.1, -17.803]","(-44.738, -39.66]","(-0.268, -0.211]","(-0.236, -0.0432]"
7,11,3,2,-0.6218885183334351,-0.7771264910697937,-0.8587517142295837,local,0,-0.6218885183334351,1,1,bs2,2,-0.8587517142295837,0.26370692253112793,0.023358114063739777,0.0950002372264862,-18.231754302978516,-43.53334045410156,-0.15523797273635864,0.08162522315979004,0,0.23686319589614868,0.23686319589614868,0.15523797273635864,-0.7771264910697937,0,bs1,1,0,0.46692317724227905,0.533076822757721,0.28367510437965393,0.7163249254226685,"(-0.981, -0.721]","(-29.1, -17.803]","(-44.738, -39.66]","(-0.171, -0.128]","(0.0338, 0.198]"
7,12,4,0,-1.082594633102417,-1.3065978288650513,-1.3051031827926636,local,0,-1.082594633102417,1,1,bs2,2,-1.3051031827926636,-0.3594677448272705,-0.41979050636291504,0.9093819856643677,-18.231754302978516,-43.53334045410156,-0.22250854969024658,-0.0014946460723876953,0,0.22250854969024658,0.22250854969024658,0.22250854969024658,-1.3051031827926636,0,local,0,1,0.29979246854782104,0.700207531452179,0.2034599632024765,0.7965400218963623,"(-2.33, -0.981]","(-29.1, -17.803]","(-44.738, -39.66]","(-0.268, -0.211]","(-0.0132, 0.00561]"
7,13,4,1,-0.23966622352600098,-0.7158564329147339,-0.6267647743225098,local,0,-0.23966622352600098,1,0,bs1,1,-0.7158564329147339,-0.32021915912628174,0.5760489702224731,0.9861164093017578,-18.231754302978516,-43.53334045410156,-0.3870985507965088,-0.08909165859222412,0,0.4761902093887329,0.4761902093887329,0.3870985507965088,-0.6267647743225098,0,bs1,1,0,0.3878061771392822,0.6121938228607178,0.5815712213516235,0.4184287488460541,"(-0.721, -0.562]","(-29.1, -17.803]","(-44.738, -39.66]","(-0.6, -0.268]","(-0.236, -0.0432]"
7,14,4,2,-0.4378522038459778,-0.6199151873588562,-0.7015404105186462,local,0,-0.4378522038459778,0,-1,local,0,-0.4378522038459778,-0.12015223503112793,0.35222098231315613,0.42669379711151123,-18.231754302978516,-43.53334045410156,-0.18206298351287842,0.08162522315979004,1,0.0,0.0,0.18206298351287842,-0.6199151873588562,1,bs1,1,0,0.5052891969680786,0.4947108328342438,0.39622825384140015,0.6037716865539551,"(-0.562, -0.366]","(-29.1, -17.803]","(-44.738, -39.66]","(-0.211, -0.171]","(0.0338, 0.198]"
7,15,5,0,-1.2020623683929443,-1.4662911891937256,-1.464796543121338,local,0,-1.2020623683929443,1,1,bs2,2,-1.464796543121338,0.050957322120666504,-0.539620578289032,-0.14759057760238647,-18.231754302978516,-43.53334045410156,-0.26273417472839355,-0.0014946460723876953,0,0.26273417472839355,0.26273417472839355,0.26273417472839355,-1.464796543121338,0,local,0,1,0.36033934354782104,0.639660656452179,0.35197293758392334,0.6480270624160767,"(-2.33, -0.981]","(-29.1, -17.803]","(-44.738, -39.66]","(-0.268, -0.211]","(-0.0132, 0.00561]"
7,16,5,1,-0.418930321931839,-0.8764230012893677,-0.7873313426971436,local,0,-0.418930321931839,0,-1,local,0,-0.418930321931839,0.1277112364768982,0.137786403298378,0.21038277447223663,-18.231754302978516,-43.53334045410156,-0.36840102076530457,-0.08909165859222412,1,0.0,0.0,0.36840102076530457,-0.7873313426971436,1,bs1,1,0,0.5424528121948242,0.4575471878051758,0.406309574842453,0.5936903953552246,"(-0.562, -0.366]","(-29.1, -17.803]","(-44.738, -39.66]","(-0.6, -0.268]","(-0.236, -0.0432]"
7,17,5,2,-0.14087845385074615,-0.42862772941589355,-0.5102530121803284,local,0,-0.14087845385074615,0,-1,local,0,-0.14087845385074615,-0.09297303855419159,-0.10425302386283875,-0.4653426706790924,-18.231754302978516,-43.53334045410156,-0.2877492904663086,0.08162528276443481,1,0.0,0.0,0.2877492904663086,-0.42862772941589355,1,local,0,1,0.6674034595489502,0.3325965106487274,0.6352368593215942,0.36476314067840576,"(-0.366, 0.0]","(-29.1, -17.803]","(-44.738, -39.66]","(-0.6, -0.268]","(0.0338, 0.198]"
7,18,6,0,-0.0,-0.2972392439842224,-0.2957445979118347,local,0,-0.0,1,1,bs2,2,-0.2957445979118347,-0.031556129455566406,-0.24058635532855988,-0.1752299964427948,-18.231754302978516,-43.53334045410156,-0.2957445979118347,-0.0014946460723876953,0,0.2957445979118347,0.2957445979118347,0.2957445979118347,-0.2957445979118347,0,local,0,1,0.3572063446044922,0.6427936553955078,0.2885057330131531,0.7114942669868469,"(-0.366, 0.0]","(-29.1, -17.803]","(-44.738, -39.66]","(-0.6, -0.268]","(-0.0132, 0.00561]"
7,19,6,1,-0.3676512539386749,-0.8129476308822632,-0.7238560914993286,local,0,-0.3676512539386749,1,1,bs2,2,-0.7238560914993286,0.15822452306747437,0.28783324360847473,0.12665137648582458,-18.231754302978516,-43.53334045410156,-0.3562048375606537,-0.08909153938293457,0,0.3562048375606537,0.3562048375606537,0.3562048375606537,-0.7238560914993286,0,bs1,1,0,0.47343385219573975,0.5265661478042603,0.44586068391799927,0.554139256477356,"(-0.981, -0.721]","(-29.1, -17.803]","(-44.738, -39.66]","(-0.6, -0.268]","(-0.236, -0.0432]"
7,20,6,2,-0.7048748135566711,-0.8969758749008179,-0.9786010980606079,local,0,-0.7048748135566711,1,0,bs1,1,-0.8969758749008179,0.19313019514083862,0.29820847511291504,-0.3489954173564911,-18.231754302978516,-43.53334045410156,-0.19210106134414673,0.08162522315979004,0,0.19210106134414673,0.19210106134414673,0.19210106134414673,-0.8969758749008179,0,bs2,2,0,0.3895757794380188,0.6104242205619812,0.5041685700416565,0.49583137035369873,"(-0.981, -0.721]","(-29.1, -17.803]","(-44.738, -39.66]","(-0.211, -0.171]","(0.0338, 0.198]"
7,21,7,0,-1.014433741569519,-1.262147068977356,-1.2606524229049683,local,0,-1.014433741569519,1,0,bs1,1,-1.262147068977356,0.7471361756324768,0.5697005391120911,-0.326408326625824,-18.231754302978516,-43.53334045410156,-0.24621868133544922,-0.0014946460723876953,0,0.24771332740783691,0.24771332740783691,0.24621868133544922,-1.2606524229049683,0,bs2,2,0,0.4267972707748413,0.5732027292251587,0.6462517380714417,0.35374826192855835,"(-2.33, -0.981]","(-29.1, -17.803]","(-44.738, -39.66]","(-0.268, -0.211]","(-0.0132, 0.00561]"
7,22,7,1,-1.2425434589385986,-1.5026236772537231,-1.4135321378707886,local,0,-1.2425434589385986,0,-1,local,0,-1.2425434589385986,1.0237152576446533,-0.30277836322784424,-0.43406230211257935,-18.231754302978516,-43.53334045410156,-0.17098867893218994,-0.08909153938293457,1,0.0,0.0,0.17098867893218994,-1.4135321378707886,1,local,0,1,0.5017140507698059,0.4982859492301941,0.656899631023407,0.343100368976593,"(-2.33, -0.981]","(-29.1, -17.803]","(-44.738, -39.66]","(-0.171, -0.128]","(-0.236, -0.0432]"
7,23,7,2,-0.5795249938964844,-0.803774356842041,-0.885399580001831,local,0,-0.5795249938964844,0,-1,local,0,-0.5795249938964844,-0.05981612205505371,0.14012731611728668,-0.774559736251831,-18.231754302978516,-43.53334045410156,-0.22424936294555664,0.08162522315979004,1,0.0,0.0,0.22424936294555664,-0.803774356842041,1,bs2,2,0,0.6253437995910645,0.37465620040893555,0.2930613160133362,0.7069386839866638,"(-0.721, -0.562]","(-29.1, -17.803]","(-44.738, -39.66]","(-0.268, -0.211]","(0.0338, 0.198]"
8,0,0,0,-1.0439176559448242,-1.2738734483718872,-1.380857229232788,local,0,-1.0439176559448242,1,0,bs1,1,-1.2738734483718872,-0.001988649368286133,0.08661135286092758,-0.68262779712677,-28.414318084716797,-43.506591796875,-0.229955792427063,0.10698378086090088,0,0.229955792427063,0.229955792427063,0.229955792427063,-1.2738734483718872,0,bs2,2,0,0.46965813636779785,0.5303418636322021,0.6062124967575073,0.3937875032424927,"(-2.33, -0.981]","(-29.1, -17.803]","(-44.738, -39.66]","(-0.268, -0.211]","(0.0338, 0.198]"
