epoch,episode_reward,episode_cost,episode_queue_penalty,episode_delay,episode_local_delay_cost,episode_uplink_delay_cost,episode_backhaul_delay_cost,episode_bs_compute_delay_cost,episode_energy,episode_uplink_energy,episode_local_compute_energy,episode_bs_compute_energy,avg_total_backlog,avg_theta,num_steps,actor_loss,critic_loss,entropy
0.0,-812.974772280563,384.6257803253174,428.3489919552455,376.27846573205983,240.2200448394025,10.70543176573109,0.4731156183966679,124.8798735085294,83.47314593257806,1.3571786538888195,32.02418417710445,50.09178310158476,4283489919.552453,0.5044244919403799,100.0,-0.03913651484375199,14206.312093098959,33.08114639918009
1.0,-940.6557205449728,462.241546552304,478.4141739926689,452.99792737166246,303.5068684229228,11.709964416825827,0.48811934819787406,137.29297518371607,92.43619180641485,1.4301166544614718,36.234889412166794,54.77118573978658,4784141739.926689,0.49651740728439814,100.0,-0.04213243816047907,19581.102010091145,33.08225123087565
2.0,-860.4466810040009,418.1336866351293,442.3129943688712,409.5844336494896,270.7927355038249,10.549353733053762,0.44590063669120183,127.79644377591974,85.49252985639797,1.3010456971310669,33.914656544393324,50.27682761487357,4423129943.688713,0.4852688831753382,100.0,0.00739059488599499,15731.044759114584,33.08887608846029
3.0,-984.2422902952802,494.89421932309375,489.3480709721868,485.447069228456,325.13198960953895,12.678291544838366,0.5664036563047261,147.0703844177742,94.47150094637585,1.485349647118697,37.5722961482159,55.41385515104131,4893480709.7218685,0.48768089621002003,100.0,-0.06531304633244872,20580.854899088543,33.09167989095052
4.0,-884.6706706662393,424.7489762698925,459.92169439634705,415.9401755928316,284.1794139785811,10.263740213055748,0.4262769232112206,121.07074447798371,88.08800677061036,1.317567499326319,35.415831231793724,51.354608039490365,4599216943.96347,0.4814316085122657,100.0,-0.026518608986710508,16468.408447265625,33.09592072168986
5.0,-894.5299934391195,432.1469036423387,462.3830897967808,423.17982640952346,284.5596593941407,10.531851527662576,0.4246571826774418,127.66365830504282,89.67077232815282,1.337286710566767,35.35469301052392,52.97879260706212,4623830897.967809,0.48475978969441125,100.0,-0.09161958284676075,17031.513671875,33.09989579518636
6.0,-930.8621325323352,460.24150262168723,470.6206299106479,451.2705417101252,311.5837921651634,10.820916720073507,0.43721365176759425,128.42861917312052,89.70960911562352,1.374917043330489,36.78042323580021,51.5542688364928,4706206299.106479,0.4827135255712568,100.0,-0.10646481167835493,18138.627115885418,33.10433975855509
7.0,-914.209958653091,441.2170087151524,472.9929499379386,432.1346442354699,282.2585468038795,11.383210022831657,0.479699543594313,138.0131878651645,90.82364479682387,1.4212602726278323,35.432957105680856,53.96942741851515,4729929499.379387,0.4920387114829947,100.0,-0.016891590552404523,18286.365112304688,33.09999370574951
8.0,-929.0062733225874,445.68901971837283,483.3172536042148,436.39350695174096,292.7233225768189,11.675334609484985,0.4891648738011645,131.505684891636,92.95512766631813,1.424352444654878,36.72949299910511,54.801282222558186,4833172536.042149,0.49432930852623813,100.0,0.0463105891055117,18755.616373697918,33.09954357147217
9.0,-988.8113509805416,496.38547339868336,492.425877581858,486.84729031231245,318.73318869302875,13.601414061903407,0.5783806744022525,153.93430688297812,95.3818308637117,1.5404898220382504,36.886307179599484,56.955033862073996,4924258775.818582,0.49556903059609725,100.0,-0.08766645231905083,20144.460286458332,33.10054715474447
10.0,-912.4216163960407,449.165102931009,463.2565134650316,440.18584008849047,290.2367680146318,12.171220201742038,0.6031619706261887,137.17468990149032,89.79262842518567,1.4480031918497078,34.850916679414446,53.49370855392153,4632565134.650315,0.499457529123137,100.0,-0.05736218897315363,17730.341227213543,33.09746996561686
11.0,-900.9971080380155,440.7171922868166,460.2799157511986,431.81529116509836,285.4336912638518,12.080656129323481,0.5402109610590978,133.760732810864,89.01901121718412,1.4577948110646588,34.64596081965138,52.9152555864681,4602799157.511988,0.5006101312164187,100.0,-0.0441951184378316,16584.554321289062,33.09635321299235
12.0,-901.8927958771021,440.59629248592427,461.2965033911785,431.63928707364346,277.38895176311206,12.16182157718193,0.5714162965814173,141.51709743676835,89.5700541228053,1.4442160777531685,34.49613347609564,53.62970456895653,4612965033.911782,0.5005590389756785,100.0,-0.1273020477965474,16176.950927734375,33.09914048512777
13.0,-806.2055335810965,389.1581712491593,417.047362331937,381.03661866120495,249.67107598829895,10.533343709443534,0.4887960928744504,120.3434028705881,81.21552587954231,1.313115210393344,31.253108437223258,48.64930223192575,4170473623.3193693,0.5006124297746088,100.0,0.04091496206820011,13788.158162434896,33.104904333750405
14.0,-925.3004907431282,446.72959470332216,478.57089603980614,437.40717233146324,282.28227883027773,12.177029808244717,0.5701195965081515,142.37774409643285,93.22422371858679,1.469914591089964,35.38766146608169,56.366647661415165,4785708960.39806,0.506326740963761,100.0,-0.1459971566994985,16959.423736572266,33.10911178588867
