mode,epoch,update_epoch,minibatch_id,trace_stage,trace_scope,probe_value_pred_mean,probe_value_pred_std,probe_value_target_mean,probe_value_target_std,probe_return_mean,probe_return_std,probe_advantage_mean,probe_advantage_std,probe_pearson_value_vs_value_target,probe_spearman_value_vs_value_target,probe_pearson_value_vs_return,probe_spearman_value_vs_return,probe_pearson_value_vs_advantage,probe_spearman_value_vs_advantage,probe_pearson_value_vs_one_step_reward,probe_spearman_value_vs_one_step_reward
hierarchical_actor_joint_reward_aligned_credit,0,0,1,after_actor_before_critic,minibatch,-23.28789710998535,8.15794849395752,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.3416900336742401,-0.028441164642572403,0.3416900634765625,-0.028441164642572403,-0.8271517753601074,-0.7391446232795715,-0.4226992726325989,-0.16098566353321075
hierarchical_actor_joint_reward_aligned_credit,0,0,1,before_critic,minibatch,-23.28789710998535,8.15794849395752,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.3416900336742401,-0.028441164642572403,0.3416900634765625,-0.028441164642572403,-0.8271517753601074,-0.7391446232795715,-0.4226992726325989,-0.16098566353321075
hierarchical_actor_joint_reward_aligned_credit,0,0,1,after_backward_before_step,minibatch,-23.28789710998535,8.15794849395752,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.3416900336742401,-0.028441164642572403,0.3416900634765625,-0.028441164642572403,-0.8271517753601074,-0.7391446232795715,-0.4226992726325989,-0.16098566353321075
hierarchical_actor_joint_reward_aligned_credit,0,0,1,after_optimizer_step,minibatch,-23.92157745361328,7.449366092681885,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.3568207919597626,-0.019431177526712418,0.3568207323551178,-0.019431177526712418,-0.7977180480957031,-0.728723406791687,-0.4420405328273773,-0.20234476029872894
hierarchical_actor_joint_reward_aligned_credit,0,0,1,after_critic,minibatch,-23.92157745361328,7.449366092681885,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.3568207919597626,-0.019431177526712418,0.3568207323551178,-0.019431177526712418,-0.7977180480957031,-0.728723406791687,-0.4420405328273773,-0.20234476029872894
hierarchical_actor_joint_reward_aligned_credit,0,0,2,before_actor,minibatch,-23.92157745361328,7.449366092681885,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.3568207919597626,-0.019431177526712418,0.3568207323551178,-0.019431177526712418,-0.7977180480957031,-0.728723406791687,-0.4420405328273773,-0.20234476029872894
hierarchical_actor_joint_reward_aligned_credit,0,0,2,after_actor_before_critic,minibatch,-23.92157745361328,7.449366092681885,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.3568207919597626,-0.019431177526712418,0.3568207323551178,-0.019431177526712418,-0.7977180480957031,-0.728723406791687,-0.4420405328273773,-0.20234476029872894
hierarchical_actor_joint_reward_aligned_credit,0,0,2,before_critic,minibatch,-23.92157745361328,7.449366092681885,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.3568207919597626,-0.019431177526712418,0.3568207323551178,-0.019431177526712418,-0.7977180480957031,-0.728723406791687,-0.4420405328273773,-0.20234476029872894
hierarchical_actor_joint_reward_aligned_credit,0,0,2,after_backward_before_step,minibatch,-23.92157745361328,7.449366092681885,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.3568207919597626,-0.019431177526712418,0.3568207323551178,-0.019431177526712418,-0.7977180480957031,-0.728723406791687,-0.4420405328273773,-0.20234476029872894
hierarchical_actor_joint_reward_aligned_credit,0,0,2,after_optimizer_step,minibatch,-24.491195678710938,6.708686351776123,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.37470096349716187,-0.006947459653019905,0.37470105290412903,-0.006947459653019905,-0.7529332637786865,-0.7200390696525574,-0.45679622888565063,-0.24696047604084015
hierarchical_actor_joint_reward_aligned_credit,0,0,2,after_critic,minibatch,-24.491195678710938,6.708686351776123,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.37470096349716187,-0.006947459653019905,0.37470105290412903,-0.006947459653019905,-0.7529332637786865,-0.7200390696525574,-0.45679622888565063,-0.24696047604084015
hierarchical_actor_joint_reward_aligned_credit,0,0,3,before_actor,minibatch,-24.491195678710938,6.708686351776123,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.37470096349716187,-0.006947459653019905,0.37470105290412903,-0.006947459653019905,-0.7529332637786865,-0.7200390696525574,-0.45679622888565063,-0.24696047604084015
hierarchical_actor_joint_reward_aligned_credit,0,0,3,after_actor_before_critic,minibatch,-24.491195678710938,6.708686351776123,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.37470096349716187,-0.006947459653019905,0.37470105290412903,-0.006947459653019905,-0.7529332637786865,-0.7200390696525574,-0.45679622888565063,-0.24696047604084015
hierarchical_actor_joint_reward_aligned_credit,0,0,3,before_critic,minibatch,-24.491195678710938,6.708686351776123,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.37470096349716187,-0.006947459653019905,0.37470105290412903,-0.006947459653019905,-0.7529332637786865,-0.7200390696525574,-0.45679622888565063,-0.24696047604084015
hierarchical_actor_joint_reward_aligned_credit,0,0,3,after_backward_before_step,minibatch,-24.491195678710938,6.708686351776123,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.37470096349716187,-0.006947459653019905,0.37470105290412903,-0.006947459653019905,-0.7529332637786865,-0.7200390696525574,-0.45679622888565063,-0.24696047604084015
hierarchical_actor_joint_reward_aligned_credit,0,0,3,after_optimizer_step,minibatch,-24.96148109436035,6.063985347747803,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.37078559398651123,0.0013026486849412322,0.3707856833934784,0.0013026486849412322,-0.7149502635002136,-0.7006078362464905,-0.444977343082428,-0.2896222174167633
hierarchical_actor_joint_reward_aligned_credit,0,0,3,after_critic,minibatch,-24.96148109436035,6.063985347747803,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.37078559398651123,0.0013026486849412322,0.3707856833934784,0.0013026486849412322,-0.7149502635002136,-0.7006078362464905,-0.444977343082428,-0.2896222174167633
hierarchical_actor_joint_reward_aligned_credit,0,1,4,before_actor,minibatch,-24.96148109436035,6.063985347747803,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.37078559398651123,0.0013026486849412322,0.3707856833934784,0.0013026486849412322,-0.7149502635002136,-0.7006078362464905,-0.444977343082428,-0.2896222174167633
hierarchical_actor_joint_reward_aligned_credit,0,1,4,after_actor_before_critic,minibatch,-24.96148109436035,6.063985347747803,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.37078559398651123,0.0013026486849412322,0.3707856833934784,0.0013026486849412322,-0.7149502635002136,-0.7006078362464905,-0.444977343082428,-0.2896222174167633
hierarchical_actor_joint_reward_aligned_credit,0,1,4,before_critic,minibatch,-24.96148109436035,6.063985347747803,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.37078559398651123,0.0013026486849412322,0.3707856833934784,0.0013026486849412322,-0.7149502635002136,-0.7006078362464905,-0.444977343082428,-0.2896222174167633
hierarchical_actor_joint_reward_aligned_credit,0,1,4,after_backward_before_step,minibatch,-24.96148109436035,6.063985347747803,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.37078559398651123,0.0013026486849412322,0.3707856833934784,0.0013026486849412322,-0.7149502635002136,-0.7006078362464905,-0.444977343082428,-0.2896222174167633
hierarchical_actor_joint_reward_aligned_credit,0,1,4,after_optimizer_step,minibatch,-25.361434936523438,5.7546610832214355,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.3706088662147522,0.02333912067115307,0.3706088662147522,0.02333912067115307,-0.6361096501350403,-0.6721667051315308,-0.4264770746231079,-0.3543204367160797
hierarchical_actor_joint_reward_aligned_credit,0,1,4,after_critic,minibatch,-25.361434936523438,5.7546610832214355,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.3706088662147522,0.02333912067115307,0.3706088662147522,0.02333912067115307,-0.6361096501350403,-0.6721667051315308,-0.4264770746231079,-0.3543204367160797
hierarchical_actor_joint_reward_aligned_credit,0,1,5,before_actor,minibatch,-25.361434936523438,5.7546610832214355,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.3706088662147522,0.02333912067115307,0.3706088662147522,0.02333912067115307,-0.6361096501350403,-0.6721667051315308,-0.4264770746231079,-0.3543204367160797
hierarchical_actor_joint_reward_aligned_credit,0,1,5,after_actor_before_critic,minibatch,-25.361434936523438,5.7546610832214355,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.3706088662147522,0.02333912067115307,0.3706088662147522,0.02333912067115307,-0.6361096501350403,-0.6721667051315308,-0.4264770746231079,-0.3543204367160797
hierarchical_actor_joint_reward_aligned_credit,0,1,5,before_critic,minibatch,-25.361434936523438,5.7546610832214355,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.3706088662147522,0.02333912067115307,0.3706088662147522,0.02333912067115307,-0.6361096501350403,-0.6721667051315308,-0.4264770746231079,-0.3543204367160797
hierarchical_actor_joint_reward_aligned_credit,0,1,5,after_backward_before_step,minibatch,-25.361434936523438,5.7546610832214355,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.3706088662147522,0.02333912067115307,0.3706088662147522,0.02333912067115307,-0.6361096501350403,-0.6721667051315308,-0.4264770746231079,-0.3543204367160797
hierarchical_actor_joint_reward_aligned_credit,0,1,5,after_optimizer_step,minibatch,-25.69232749938965,5.564019203186035,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.3738824129104614,0.01953973062336445,0.3738824129104614,0.01953973062336445,-0.5433968305587769,-0.6489361524581909,-0.4130943715572357,-0.39698219299316406
hierarchical_actor_joint_reward_aligned_credit,0,1,5,after_critic,minibatch,-25.69232749938965,5.564019203186035,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.3738824129104614,0.01953973062336445,0.3738824129104614,0.01953973062336445,-0.5433968305587769,-0.6489361524581909,-0.4130943715572357,-0.39698219299316406
hierarchical_actor_joint_reward_aligned_credit,0,1,6,before_actor,minibatch,-25.69232749938965,5.564019203186035,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.3738824129104614,0.01953973062336445,0.3738824129104614,0.01953973062336445,-0.5433968305587769,-0.6489361524581909,-0.4130943715572357,-0.39698219299316406
hierarchical_actor_joint_reward_aligned_credit,0,1,6,after_actor_before_critic,minibatch,-25.69232749938965,5.564019203186035,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.3738824129104614,0.01953973062336445,0.3738824129104614,0.01953973062336445,-0.5433968305587769,-0.6489361524581909,-0.4130943715572357,-0.39698219299316406
hierarchical_actor_joint_reward_aligned_credit,0,1,6,before_critic,minibatch,-25.69232749938965,5.564019203186035,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.3738824129104614,0.01953973062336445,0.3738824129104614,0.01953973062336445,-0.5433968305587769,-0.6489361524581909,-0.4130943715572357,-0.39698219299316406
hierarchical_actor_joint_reward_aligned_credit,0,1,6,after_backward_before_step,minibatch,-25.69232749938965,5.564019203186035,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.3738824129104614,0.01953973062336445,0.3738824129104614,0.01953973062336445,-0.5433968305587769,-0.6489361524581909,-0.4130943715572357,-0.39698219299316406
hierarchical_actor_joint_reward_aligned_credit,0,1,6,after_optimizer_step,minibatch,-25.840574264526367,5.822288513183594,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.3674176037311554,0.05275727063417435,0.367417573928833,0.05275727063417435,-0.429220587015152,-0.5895571112632751,-0.3786919414997101,-0.46461135149002075
hierarchical_actor_joint_reward_aligned_credit,0,1,6,after_critic,minibatch,-25.840574264526367,5.822288513183594,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.3674176037311554,0.05275727063417435,0.367417573928833,0.05275727063417435,-0.429220587015152,-0.5895571112632751,-0.3786919414997101,-0.46461135149002075
hierarchical_actor_joint_reward_aligned_credit,0,1,7,before_actor,minibatch,-25.840574264526367,5.822288513183594,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.3674176037311554,0.05275727063417435,0.367417573928833,0.05275727063417435,-0.429220587015152,-0.5895571112632751,-0.3786919414997101,-0.46461135149002075
hierarchical_actor_joint_reward_aligned_credit,0,1,7,after_actor_before_critic,minibatch,-25.840574264526367,5.822288513183594,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.3674176037311554,0.05275727063417435,0.367417573928833,0.05275727063417435,-0.429220587015152,-0.5895571112632751,-0.3786919414997101,-0.46461135149002075
hierarchical_actor_joint_reward_aligned_credit,0,1,7,before_critic,minibatch,-25.840574264526367,5.822288513183594,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.3674176037311554,0.05275727063417435,0.367417573928833,0.05275727063417435,-0.429220587015152,-0.5895571112632751,-0.3786919414997101,-0.46461135149002075
hierarchical_actor_joint_reward_aligned_credit,0,1,7,after_backward_before_step,minibatch,-25.840574264526367,5.822288513183594,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.3674176037311554,0.05275727063417435,0.367417573928833,0.05275727063417435,-0.429220587015152,-0.5895571112632751,-0.3786919414997101,-0.46461135149002075
hierarchical_actor_joint_reward_aligned_credit,0,1,7,after_optimizer_step,minibatch,-25.7611026763916,6.636818885803223,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.3730026185512543,0.09357360005378723,0.3730025887489319,0.09357360005378723,-0.3343989849090576,-0.5141119956970215,-0.3600751757621765,-0.49869734048843384
hierarchical_actor_joint_reward_aligned_credit,0,1,7,after_critic,minibatch,-25.7611026763916,6.636818885803223,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.3730026185512543,0.09357360005378723,0.3730025887489319,0.09357360005378723,-0.3343989849090576,-0.5141119956970215,-0.3600751757621765,-0.49869734048843384
hierarchical_actor_joint_reward_aligned_credit,0,2,8,before_actor,minibatch,-25.7611026763916,6.636818885803223,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.3730026185512543,0.09357360005378723,0.3730025887489319,0.09357360005378723,-0.3343989849090576,-0.5141119956970215,-0.3600751757621765,-0.49869734048843384
hierarchical_actor_joint_reward_aligned_credit,0,2,8,after_actor_before_critic,minibatch,-25.7611026763916,6.636818885803223,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.3730026185512543,0.09357360005378723,0.3730025887489319,0.09357360005378723,-0.3343989849090576,-0.5141119956970215,-0.3600751757621765,-0.49869734048843384
hierarchical_actor_joint_reward_aligned_credit,0,2,8,before_critic,minibatch,-25.7611026763916,6.636818885803223,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.3730026185512543,0.09357360005378723,0.3730025887489319,0.09357360005378723,-0.3343989849090576,-0.5141119956970215,-0.3600751757621765,-0.49869734048843384
hierarchical_actor_joint_reward_aligned_credit,0,2,8,after_backward_before_step,minibatch,-25.7611026763916,6.636818885803223,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.3730026185512543,0.09357360005378723,0.3730025887489319,0.09357360005378723,-0.3343989849090576,-0.5141119956970215,-0.3600751757621765,-0.49869734048843384
hierarchical_actor_joint_reward_aligned_credit,0,2,8,after_optimizer_step,minibatch,-25.55706214904785,7.605911731719971,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.37538406252861023,0.15718626976013184,0.37538406252861023,0.15718626976013184,-0.25864189863204956,-0.4013243615627289,-0.353315144777298,-0.5487407445907593
hierarchical_actor_joint_reward_aligned_credit,0,2,8,after_critic,minibatch,-25.55706214904785,7.605911731719971,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.37538406252861023,0.15718626976013184,0.37538406252861023,0.15718626976013184,-0.25864189863204956,-0.4013243615627289,-0.353315144777298,-0.5487407445907593
hierarchical_actor_joint_reward_aligned_credit,0,2,9,before_actor,minibatch,-25.55706214904785,7.605911731719971,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.37538406252861023,0.15718626976013184,0.37538406252861023,0.15718626976013184,-0.25864189863204956,-0.4013243615627289,-0.353315144777298,-0.5487407445907593
hierarchical_actor_joint_reward_aligned_credit,0,2,9,after_actor_before_critic,minibatch,-25.55706214904785,7.605911731719971,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.37538406252861023,0.15718626976013184,0.37538406252861023,0.15718626976013184,-0.25864189863204956,-0.4013243615627289,-0.353315144777298,-0.5487407445907593
hierarchical_actor_joint_reward_aligned_credit,0,2,9,before_critic,minibatch,-25.55706214904785,7.605911731719971,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.37538406252861023,0.15718626976013184,0.37538406252861023,0.15718626976013184,-0.25864189863204956,-0.4013243615627289,-0.353315144777298,-0.5487407445907593
hierarchical_actor_joint_reward_aligned_credit,0,2,9,after_backward_before_step,minibatch,-25.55706214904785,7.605911731719971,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.37538406252861023,0.15718626976013184,0.37538406252861023,0.15718626976013184,-0.25864189863204956,-0.4013243615627289,-0.353315144777298,-0.5487407445907593
hierarchical_actor_joint_reward_aligned_credit,0,2,9,after_optimizer_step,minibatch,-25.468778610229492,8.012856483459473,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.3589926064014435,0.22297003865242004,0.3589926064014435,0.22297003865242004,-0.209844172000885,-0.31003040075302124,-0.3438374698162079,-0.5535171031951904
hierarchical_actor_joint_reward_aligned_credit,0,2,9,after_critic,minibatch,-25.468778610229492,8.012856483459473,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.3589926064014435,0.22297003865242004,0.3589926064014435,0.22297003865242004,-0.209844172000885,-0.31003040075302124,-0.3438374698162079,-0.5535171031951904
hierarchical_actor_joint_reward_aligned_credit,0,2,10,before_actor,minibatch,-25.468778610229492,8.012856483459473,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.3589926064014435,0.22297003865242004,0.3589926064014435,0.22297003865242004,-0.209844172000885,-0.31003040075302124,-0.3438374698162079,-0.5535171031951904
hierarchical_actor_joint_reward_aligned_credit,0,2,10,after_actor_before_critic,minibatch,-25.468778610229492,8.012856483459473,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.3589926064014435,0.22297003865242004,0.3589926064014435,0.22297003865242004,-0.209844172000885,-0.31003040075302124,-0.3438374698162079,-0.5535171031951904
hierarchical_actor_joint_reward_aligned_credit,0,2,10,before_critic,minibatch,-25.468778610229492,8.012856483459473,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.3589926064014435,0.22297003865242004,0.3589926064014435,0.22297003865242004,-0.209844172000885,-0.31003040075302124,-0.3438374698162079,-0.5535171031951904
hierarchical_actor_joint_reward_aligned_credit,0,2,10,after_backward_before_step,minibatch,-25.468778610229492,8.012856483459473,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.3589926064014435,0.22297003865242004,0.3589926064014435,0.22297003865242004,-0.209844172000885,-0.31003040075302124,-0.3438374698162079,-0.5535171031951904
hierarchical_actor_joint_reward_aligned_credit,0,2,10,after_optimizer_step,minibatch,-25.285552978515625,8.53341007232666,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.3350449502468109,0.27475032210350037,0.3350450098514557,0.27475032210350037,-0.16218379139900208,-0.1914893537759781,-0.3314691483974457,-0.5217108130455017
hierarchical_actor_joint_reward_aligned_credit,0,2,10,after_critic,minibatch,-25.285552978515625,8.53341007232666,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.3350449502468109,0.27475032210350037,0.3350450098514557,0.27475032210350037,-0.16218379139900208,-0.1914893537759781,-0.3314691483974457,-0.5217108130455017
hierarchical_actor_joint_reward_aligned_credit,0,2,11,before_actor,minibatch,-25.285552978515625,8.53341007232666,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.3350449502468109,0.27475032210350037,0.3350450098514557,0.27475032210350037,-0.16218379139900208,-0.1914893537759781,-0.3314691483974457,-0.5217108130455017
hierarchical_actor_joint_reward_aligned_credit,0,2,11,after_actor_before_critic,minibatch,-25.285552978515625,8.53341007232666,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.3350449502468109,0.27475032210350037,0.3350450098514557,0.27475032210350037,-0.16218379139900208,-0.1914893537759781,-0.3314691483974457,-0.5217108130455017
hierarchical_actor_joint_reward_aligned_credit,0,2,11,before_critic,minibatch,-25.285552978515625,8.53341007232666,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.3350449502468109,0.27475032210350037,0.3350450098514557,0.27475032210350037,-0.16218379139900208,-0.1914893537759781,-0.3314691483974457,-0.5217108130455017
