block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,block_adv_scale_mean,block_adv_scale_std,block_adv_scale_max,block_adv_scale_min,block_clip_fraction,per_block_selected_action_prob_gain_mean,per_block_selected_action_prob_gain_std,epoch
0,0,3,3,dispatch_decision_block,blockwise_delta_cost_td_advantage_surrogate_mean,1.0,0.0,1.0,1.0,0.30000001192092896,0.0031114304438233376,0.2409960776567459,0
1,3,6,3,dispatch_decision_block,blockwise_delta_cost_td_advantage_surrogate_mean,1.0,0.0,1.0,1.0,0.2800000011920929,0.011125550605356693,0.21968047320842743,0
2,6,9,3,dispatch_decision_block,blockwise_delta_cost_td_advantage_surrogate_mean,1.0,0.0,1.0,1.0,0.4699999988079071,0.010411549359560013,0.26883402466773987,0
3,9,12,3,dispatch_decision_block,blockwise_delta_cost_td_advantage_surrogate_mean,1.0,0.0,1.0,1.0,0.30000001192092896,-0.009803039021790028,0.2015494704246521,0
4,12,15,3,dispatch_decision_block,blockwise_delta_cost_td_advantage_surrogate_mean,1.0,0.0,1.0,1.0,0.25999999046325684,-0.023147981613874435,0.20253054797649384,0
5,15,18,3,dispatch_decision_block,blockwise_delta_cost_td_advantage_surrogate_mean,1.0,0.0,1.0,1.0,0.30000001192092896,0.001536648254841566,0.21786899864673615,0
6,18,21,3,dispatch_decision_block,blockwise_delta_cost_td_advantage_surrogate_mean,1.0,0.0,1.0,1.0,0.3199999928474426,-0.018237808719277382,0.21812529861927032,0
7,21,24,3,dispatch_decision_block,blockwise_delta_cost_td_advantage_surrogate_mean,1.0,0.0,1.0,1.0,0.3199999928474426,0.011936228722333908,0.20889601111412048,0
8,24,27,3,dispatch_decision_block,blockwise_delta_cost_td_advantage_surrogate_mean,1.0,0.0,1.0,1.0,0.5,-0.048827867954969406,0.2975035011768341,0
9,27,30,3,dispatch_decision_block,blockwise_delta_cost_td_advantage_surrogate_mean,1.0,0.0,1.0,1.0,0.5,0.02125859074294567,0.35399317741394043,0
10,30,33,3,dispatch_decision_block,blockwise_delta_cost_td_advantage_surrogate_mean,1.0,0.0,1.0,1.0,0.46000000834465027,-0.0011862802784889936,0.23523850739002228,0
11,33,36,3,dispatch_decision_block,blockwise_delta_cost_td_advantage_surrogate_mean,1.0,0.0,1.0,1.0,0.17000000178813934,0.011482423171401024,0.3427889943122864,0
12,36,39,3,dispatch_decision_block,blockwise_delta_cost_td_advantage_surrogate_mean,1.0,0.0,1.0,1.0,0.3499999940395355,0.014076433144509792,0.29705169796943665,0
