probe_index,sensor_id,task_name,old_top1_choice,new_top1_choice,top1_changed,old_sampled_choice,new_sampled_choice,sampled_changed,old_top1_prob,new_top1_prob,top1_prob_delta,decision_kl,decision_l1,old_local_prob,new_local_prob,old_BS1_prob,new_BS1_prob,old_BS2_prob,new_BS2_prob
0,S1,LatCrit,local,local,0,local,local,0,0.4957600235939026,0.49271494150161743,-0.0030450820922851562,0.0033085159957408905,0.05908052623271942,0.4957600235939026,0.49271494150161743,0.18489603698253632,0.21443629264831543,0.3193439543247223,0.29284876585006714
0,S1,ComHvy,local,local,0,BS2,BS2,0,0.4831041097640991,0.48801690340042114,0.0049127936363220215,0.00015351513866335154,0.01253238320350647,0.4831041097640991,0.48801690340042114,0.1598862260580063,0.15362001955509186,0.3570096790790558,0.3583630621433258
0,S1,BWHvy,local,local,0,local,local,0,0.5232198238372803,0.5011022686958313,-0.022117555141448975,0.0017104726284742355,0.04497130215167999,0.5232198238372803,0.5011022686958313,0.28595346212387085,0.28558534383773804,0.19082674384117126,0.21331237256526947
0,S2,LatCrit,BS2,BS2,0,BS2,BS2,0,0.4284619092941284,0.4507223665714264,0.022260457277297974,0.0015254803001880646,0.05296717584133148,0.40101009607315063,0.3745265007019043,0.17052797973155975,0.17475110292434692,0.4284619092941284,0.4507223665714264
0,S2,ComHvy,local,local,0,local,local,0,0.42816728353500366,0.46634000539779663,0.03817272186279297,0.006911776959896088,0.10553953051567078,0.42816728353500366,0.46634000539779663,0.25183308124542236,0.2664301097393036,0.31999966502189636,0.2672298848628998
0,S2,BWHvy,local,local,0,BS1,BS1,0,0.43795067071914673,0.43441230058670044,-0.003538370132446289,0.00920940563082695,0.10193227231502533,0.43795067071914673,0.43441230058670044,0.3296968638896942,0.3806630074977875,0.23235245048999786,0.18492469191551208
0,S3,LatCrit,local,local,0,local,local,0,0.43989861011505127,0.38945895433425903,-0.050439655780792236,0.006336338818073273,0.10087931156158447,0.43989861011505127,0.38945895433425903,0.2568557560443878,0.2613586187362671,0.3032456338405609,0.3491824269294739
0,S3,ComHvy,local,local,0,local,local,0,0.5214945673942566,0.47640568017959595,-0.045088887214660645,0.007142967544496059,0.10318386554718018,0.5214945673942566,0.47640568017959595,0.23310497403144836,0.28469690680503845,0.24540044367313385,0.2388973981142044
0,S3,BWHvy,local,local,0,local,local,0,0.4500834345817566,0.45009511709213257,1.1682510375976562e-05,9.839469566941261e-05,0.009591355919837952,0.4500834345817566,0.45009511709213257,0.1641603410243988,0.1689443439245224,0.3857562243938446,0.3809605538845062
0,S4,LatCrit,local,local,0,local,local,0,0.48163509368896484,0.4894564747810364,0.007821381092071533,0.00012378720566630363,0.015642747282981873,0.48163509368896484,0.4894564747810364,0.3419479727745056,0.3373510539531708,0.17641691863536835,0.17319247126579285
0,S4,ComHvy,local,local,0,local,local,0,0.402904212474823,0.4302711486816406,0.027366936206817627,0.00330941379070282,0.06807608902454376,0.402904212474823,0.4302711486816406,0.32796144485473633,0.33463254570961,0.2691343426704407,0.2350962907075882
0,S4,BWHvy,local,local,0,local,local,0,0.5885392427444458,0.6017141342163086,0.013174891471862793,0.0007852043490856886,0.02634979784488678,0.5885392427444458,0.6017141342163086,0.12852802872657776,0.11613635718822479,0.28293275833129883,0.2821495234966278
0,S5,LatCrit,local,local,0,local,local,0,0.5987273454666138,0.6120365858078003,0.013309240341186523,0.0006771127227693796,0.03106987476348877,0.5987273454666138,0.6120365858078003,0.24439570307731628,0.2288607656955719,0.15687695145606995,0.1591026484966278
