rank,critic_arch_mode,actor_input_mode,actor_raw_input_mode,critic_input_mode,run_dir,epochs_completed,best_reward,final_reward,best_epoch,reward_gap,reward_gap_abs,final_actor_loss,final_critic_loss,final_policy_entropy,final_advantage_mean,final_advantage_std,final_normalized_advantage_mean,final_normalized_advantage_std,final_actor_grad_norm,final_action_distribution_std,final_action_prob_std,final_policy_std_mean,final_policy_logit_std,final_policy_confidence_mean,final_selected_action_histogram,final_popart_mean,final_popart_std,final_value_target_mean,final_value_target_std,final_critic_raw_prediction_mean,final_critic_raw_prediction_std,final_critic_normalized_prediction_mean,final_critic_normalized_prediction_std,final_value_explained_variance,final_prediction_target_corr,final_prediction_std_over_target_std,final_probe_prediction_std,final_probe_prediction_range,final_pairwise_prediction_distance_mean,final_critic_vs_constant_mse_gain,final_critic_vs_constant_huber_gain,final_critic_hidden_feature_std,final_critic_hidden_feature_dim_std_mean,final_critic_hidden_feature_dim_std_min,final_critic_head_weight_norm,final_critic_head_bias_mean,final_critic_backbone_grad_norm,final_critic_head_grad_norm,final_actor_input_mean,final_actor_input_std,final_actor_input_dim_std_mean,final_actor_input_dim_std_min,final_actor_input_clip_fraction,final_actor_input_derived_dim,final_actor_input_total_dim,final_actor_derived_feature_mean,final_actor_derived_feature_std,final_actor_raw_dim,final_actor_raw_pruned_dim_count,final_actor_raw_dim_std_mean,final_actor_raw_dim_std_min,final_actor_raw_zero_var_dim_count,final_actor_raw_static_zero_var_dim_count,final_critic_input_mean,final_critic_input_std,final_critic_input_dim_std_mean,final_critic_input_dim_std_min,final_critic_input_clip_fraction,final_critic_input_derived_dim,final_critic_input_total_dim,final_critic_derived_feature_mean,final_critic_derived_feature_std,best_epoch_is_one,final_critic_backbone_to_head_grad_ratio,final_target_bucket_prediction_slope
1,stronger_critic_backbone,normalized_augmented_actor_input,prune_compute18_actor_raw,normalized_augmented_critic_input,D:\MEC_PPO\checkpoints\dense_actor_raw_prune_experiment_20260316_231148\actor_raw_prune_compute18_actor_raw_20260316_231234_540622,5,-149.3129718383604,-160.83111735124902,1,-11.518145512888623,11.518145512888623,-0.0847825167700648,0.1951335962163284,30.771104478836055,-10.445345878601074,15.336626052856444,3.5762788286319847e-08,1.0,3.457842339565295,0.2360594719648361,0.2360594719648361,0.3716986179351806,0.2360594719648361,0.5055184960365295,"{""0p5_to_1"": 825, ""1_to_2"": 80, ""gt_2"": 0, ""lt_neg_2"": 0, ""neg_0p5_to_0"": 2671, ""neg_1_to_neg_0p5"": 775, ""neg_2_to_neg_1"": 79, ""zero_to_0p5"": 2770}",-34.917934036254884,14.725019915070291,-1.081305980682373,0.9479414224624634,-49.82704544067383,13.174799919128418,-1.0125019550323486,0.8947221040725708,0.963545024394989,0.9823579788208008,0.9438580274581908,10.903985023498535,49.265079498291016,11.081743240356444,0.8611007928848267,0.3178337514400482,0.7537190914154053,0.3240620493888855,0.1324641406536102,0.4439100921154022,2.3454995155334477,0.8349554996652451,0.8394115199544994,0.0072192093357443,0.9574105739593506,0.8695610165596008,0.0,0.0007068062550388,200,382,0.0455780625343322,0.2872072458267212,182,18,0.1745007634162902,0.0,24,24,0.0047934344038367,0.9170643091201782,0.8146185874938965,0.0,0.0004812834085896,174,374,0.0213612373918294,0.254424124956131,1,0.9946914831042458,0.9188128881554992
2,stronger_critic_backbone,normalized_augmented_actor_input,baseline_actor_raw,normalized_augmented_critic_input,D:\MEC_PPO\checkpoints\dense_actor_raw_prune_experiment_20260316_231148\actor_raw_baseline_actor_raw_20260316_231155_826381,5,-149.5438412754944,-160.1290678776205,1,-10.585226602126113,10.585226602126113,-0.1607315144501626,0.2023324182722717,30.92127275466919,-10.289504051208496,16.063220977783203,1.9073485901799362e-08,1.0,5.864077459051622,0.2344243675470352,0.2344243675470352,0.3723843693733215,0.2344243675470352,0.5003536939620972,"{""0p5_to_1"": 802, ""1_to_2"": 69, ""gt_2"": 0, ""lt_neg_2"": 0, ""neg_0p5_to_0"": 2725, ""neg_1_to_neg_0p5"": 732, ""neg_2_to_neg_1"": 72, ""zero_to_0p5"": 2800}",-35.223503494262694,14.659693056452785,-0.9906839728355408,0.9756484031677246,-49.62970733642578,13.5349702835083,-0.9827085733413696,0.9232779145240784,0.9717800617218018,0.9866120219230652,0.9463223814964294,12.972830772399902,55.047136306762695,12.858922004699709,0.9249638915061952,0.3492545187473297,0.7563568949699402,0.3221738934516907,0.1153401285409927,0.444050669670105,2.376312255859375,1.1199182170764952,0.8212553720526966,0.0078073525801301,0.943964183330536,0.8378311991691589,0.0,0.0006750000175088,200,400,0.0455314703285694,0.2874399423599243,200,0,0.159630611538887,0.0,42,42,0.0058739385567605,0.9226078987121582,0.8197408318519592,0.0,0.0004278074775356,174,374,0.0213706754148006,0.2546560168266296,1,1.3636662133979593,0.9256640448669612
3,stronger_critic_backbone,normalized_augmented_actor_input,prune_all_static42_actor_raw,normalized_augmented_critic_input,D:\MEC_PPO\checkpoints\dense_actor_raw_prune_experiment_20260316_231148\actor_raw_prune_all_static42_actor_raw_20260316_231314_717811,5,-150.438117213788,-161.01289640964282,1,-10.57477919585483,10.57477919585483,-0.0979842395987361,0.2197342931292951,30.80826301574707,-9.626381874084473,14.326068878173828,5.36441788767661e-08,1.0,4.065588008658145,0.2360468506813049,0.2360468506813049,0.3718554079532623,0.2360468506813049,0.5057271718978882,"{""0p5_to_1"": 828, ""1_to_2"": 62, ""gt_2"": 0, ""lt_neg_2"": 0, ""neg_0p5_to_0"": 2736, ""neg_1_to_neg_0p5"": 803, ""neg_2_to_neg_1"": 80, ""zero_to_0p5"": 2691}",-35.35961799621582,14.952178679872194,-1.0781186819076538,0.9870144724845886,-51.3722038269043,13.682883262634276,-1.0709201097488403,0.915109634399414,0.93965882062912,0.9703209400177002,0.9271491765975952,8.459993362426758,41.70971488952637,8.002073287963867,0.9153615236282348,0.3396174609661102,0.758570671081543,0.3137172162532806,0.1133384928107261,0.4438944458961487,2.3387434482574463,0.8959397883842662,0.934046987872547,0.009058728814125,0.995944619178772,0.9349982142448424,0.0,0.0005027932929806,200,358,0.0457130931317806,0.287565141916275,158,42,0.2016601711511612,0.0207581985741853,0,0,0.0055344020947813,0.922106385231018,0.8194944262504578,0.0,0.0002406417042948,174,374,0.021436795592308,0.2547757625579834,1,0.9592020427504434,0.896871356678217
