epoch,episode_reward,episode_cost,episode_queue_penalty,episode_delay,episode_local_delay_cost,episode_uplink_delay_cost,episode_backhaul_delay_cost,episode_bs_compute_delay_cost,episode_energy,episode_uplink_energy,episode_local_compute_energy,episode_bs_compute_energy,episode_reward_delay_term,episode_reward_energy_term,episode_reward_backlog_term,avg_normalized_avg_queue_len,avg_raw_total_backlog,avg_normalized_total_backlog,avg_theta,num_steps,actor_loss,critic_loss,entropy
0.0,-385.7751150576241,374.13598691759125,11.639128140032707,369.95928442640354,243.67177148462406,10.202342642804433,0.39688092388693075,115.68828937508813,83.53404982375523,1.3494229377973876,32.15565176075032,50.02897512520751,369.95928442640354,4.1767024911877595,11.639128140032707,0.05819564070016353,4313759785.086847,1.9786517838055595,0.5008603372689694,100.0,-0.041598592232912776,2858.5516845703123,15.162902474403381
1.0,-455.21416374739215,442.7168245881241,12.497339159268074,438.0866088567499,297.8904684996337,11.167703900532725,0.41343751939492246,128.61499893718857,92.60431462748045,1.412770829797647,36.13703652611312,55.054507271569676,438.0866088567499,4.630215731374021,12.497339159268074,0.06248669579634037,4826957545.469546,2.1245476570755715,0.4951838903524297,100.0,-0.07053846837952733,4259.71015625,15.25445249080658
2.0,-412.8269021190338,400.90431203231446,11.922590086719332,396.6230866623235,263.9499198170157,10.731462430676423,0.4298324561227063,121.5118719585086,85.62450739981581,1.340781771076566,33.755907605214034,50.52781802352523,396.6230866623235,4.281225369990792,11.922590086719332,0.059612950433596656,4473152724.541254,2.0268403147422855,0.4894341840173421,100.0,-0.09243543492630124,3231.4462646484376,15.298261165618896
3.0,-497.6572635021974,484.70456787334103,12.95269562885652,479.98076162680724,328.5154897077968,12.408964558756558,0.4790614169673831,138.57724594328664,94.47612493067193,1.499879305579555,37.853324419724295,55.12292120536805,479.98076162680724,4.723806246533595,12.95269562885652,0.0647634781442826,4937513815.153264,2.201958256905609,0.4918269224980553,100.0,-0.10449198042042554,4792.967700195312,15.29529893398285
4.0,-420.85872537706774,408.62432022987,12.23440514719788,404.179008517528,269.7217312243032,10.682790388052808,0.4122266237076548,123.3622602814644,88.9062342468372,1.374451120547006,34.330160744122644,53.20162238216758,404.179008517528,4.4453117123418595,12.23440514719788,0.0611720257359894,4641980402.725376,2.0798488750236386,0.5046669821763899,100.0,-0.06082081599161029,3250.9547729492188,15.331547689437866
5.0,-424.6396125411094,412.42519655367425,12.214415987435101,407.9114958565746,268.35537200939217,11.309859730713129,0.4440232211268324,127.8022408953426,90.27401394199022,1.3969011245727962,34.354052530116846,54.52306028730058,407.9114958565746,4.51370069709951,12.214415987435101,0.061072079937175505,4675800664.660023,2.076450717863968,0.5096479824623105,100.0,-0.049095063889399174,3532.4385620117187,15.409128093719483
6.0,-449.08709453857625,436.3640880572821,12.72300648129421,431.80865948932853,285.9493544406406,11.881378261336392,0.4888248315076158,133.48910195584406,91.10857135906721,1.4632125577030262,34.95550623620566,54.689852565158574,431.80865948932853,4.55542856795336,12.72300648129421,0.06361503240647105,4734526574.537558,2.1629111018200162,0.5085296234050252,100.0,-0.07555465195327997,3837.685272216797,15.563312697410584
7.0,-444.3192406372564,431.8374693572004,12.481771280056162,427.261530869067,279.2076336651481,11.47857965671962,0.4564892474378501,136.11882829976142,91.51876976266814,1.433943687266778,34.92415819265468,55.16066788274671,427.261530869067,4.575938488133408,12.481771280056162,0.06240885640028081,4737285382.410238,2.121901117609547,0.5090083372157647,100.0,-0.0794902177527547,3553.208319091797,15.65888020992279
8.0,-436.8852618761311,424.08725048844383,12.798011387687385,419.38282444107824,271.500456338722,11.844197484605512,0.4680146896292672,135.57015592812138,94.08852094730959,1.4612251957015814,35.18822471472987,57.43907103687811,419.38282444107824,4.704426047365479,12.798011387687385,0.06399005693843693,4855521620.149124,2.1756619359068567,0.5086240200555118,100.0,-0.10524736633524298,3297.0130615234375,15.661525440216064
9.0,-501.0409418757362,487.67221823176544,13.368723643970814,482.8880127659249,316.0777880957887,13.98871704159976,0.5849985888595794,152.23650903967678,95.68410931681147,1.5870562753020085,36.79053378017425,57.30651926133524,482.8880127659249,4.784205465840576,13.368723643970814,0.06684361821985407,4964432229.431106,2.2726830194750387,0.5050095190495332,100.0,-0.12324460912495852,4402.336819458008,15.685797715187073
10.0,-459.23284478636765,446.7050311501767,12.52781363619098,442.2236456412228,299.41061469889763,11.997744593804635,0.5261119428697786,130.2891744056505,89.62771017908096,1.451165349722596,35.62114491404677,52.55539991531157,442.2236456412228,4.481385508954046,12.52781363619098,0.06263906818095491,4681615697.902796,2.1297283181524658,0.4979325464224856,100.0,-0.11342521598562598,3550.5585327148438,15.72890591621399
11.0,-461.432281849348,448.84438242784665,12.58789942150128,444.4229630283901,309.0294392973612,11.54967672936571,0.4682452168324297,123.3756017848309,88.42838798912551,1.4461018122370364,36.1329925795036,50.849293597384886,444.4229630283901,4.421419399456276,12.58789942150128,0.0629394971075064,4674605108.92424,2.1399429016552163,0.48946309928148035,100.0,-0.018340855930000545,3639.6271545410154,15.736904382705688
12.0,-470.1309416135276,457.6523853914159,12.478556222111777,453.19427408790335,311.2874633292003,11.511899925132427,0.4800238244665367,129.91488700910406,89.16222607024774,1.434678332223489,35.85563511277331,51.87191262525097,453.19427408790335,4.458111303512388,12.478556222111777,0.06239278111055888,4683424316.275173,2.121354557759002,0.49372899570338286,100.0,-0.0737086188979447,3651.3216400146484,15.747212123870849
13.0,-405.9037524587073,394.3704392776116,11.533313181095519,390.3197430972391,265.4608233179506,10.49011110743954,0.4166757044499039,113.95213296739922,81.0139236074472,1.330278377364494,32.14560138097357,47.538043849109144,390.3197430972391,4.05069618037236,11.533313181095519,0.05766656590547759,4252339530.4204583,1.9606632407862379,0.4959913723730417,100.0,-0.08534343475475907,2564.977114868164,15.826496195793151
14.0,-466.51471929650836,453.70144605323355,12.813273243275098,449.0631788684668,300.8694909563299,12.340400877926047,0.5006424306098195,135.3526446036012,92.76534369532953,1.4842198063751897,36.650782304249255,54.630341584705064,449.0631788684668,4.638267184766478,12.813273243275098,0.06406636621637549,4805323798.879518,2.1782564513567664,0.5018599053451674,100.0,-0.01037186961621046,3595.9778015136717,15.851799368858337
15.0,-440.20221706930784,428.29927776339343,11.902939305914263,423.98795083549794,296.681583478821,11.04203659675258,0.46169746890265523,115.8026332910218,86.22653855790935,1.3680496095873977,35.104356746847564,49.7541322014744,423.98795083549794,4.311326927895469,11.902939305914263,0.059514696529571316,4520757316.540884,2.0234996820054225,0.48098890682942913,100.0,0.022229478368535636,3159.4988403320312,15.901123332977296
16.0,-424.674192471054,413.3519568121185,11.3222356589357,409.12207251478486,285.5330305935378,9.639374746104032,0.404022662667753,113.54564451247528,84.59768594667179,1.2721386048362766,34.12803919606502,49.1975081457705,409.12207251478486,4.229884297333589,11.3222356589357,0.0566111782946785,4445955089.400512,1.9247800620190696,0.4764488804356067,100.0,-0.09198148655705154,2695.1781341552733,15.932214450836181
17.0,-459.5658157668514,447.559946663048,12.005869103803374,443.1089611891905,316.5546902082768,10.198942235994066,0.44699093357630637,115.90833781134322,89.01970947715098,1.351182404605939,36.98731099932369,50.681216073221364,443.1089611891905,4.45098547385755,12.005869103803374,0.06002934551901687,4690406253.1842165,2.040997747646574,0.4799507405538796,100.0,-0.1072749582119286,2890.421905517578,16.08186240196228
18.0,-511.76606376028457,498.9524747813707,12.8135889789136,494.3057937525995,352.681927591114,11.507513337290822,0.509293647970747,129.6070591762239,92.93362057542831,1.4487712906406163,39.04684429504692,52.4380049897408,494.3057937525995,4.646681028771418,12.8135889789136,0.064067944894568,4934374168.3614025,2.178310126415313,0.46935197665838757,100.0,-0.019608651148155333,3689.28828125,16.187810373306274
19.0,-511.56256816257144,499.05287674468104,12.509691417890302,494.5033436332014,354.6701818365413,11.630849113695396,0.55797446677724,127.64433821618756,90.9906622295994,1.4009204516709486,37.99206099212916,51.5976807857993,494.5033436332014,4.5495331114799695,12.509691417890302,0.0625484570894515,4822731970.95037,2.126647541041352,0.4696617686383824,100.0,0.08932697924319655,3692.402001953125,16.248511838912965
20.0,-508.701105679257,496.09296705227115,12.608138626985827,491.5545836512595,353.67757701759217,11.543521843724305,0.5512081469486277,125.78227664299435,90.76766802023478,1.404219187589368,37.79402482399879,51.56942400864664,491.5545836512595,4.53838340101174,12.608138626985827,0.06304069313492913,4808355620.1977215,2.14338356658759,0.4773876939378413,100.0,-0.12780161718837918,3767.5471160888674,16.363717889785768
