telemetry_step,train_epoch,update_epoch,minibatch_id,final_critic_backbone_delta_norm,backbone_active_count,backbone_clipped_active_count,backbone_clipped_active_fraction,backbone_active_preconditioner_mean,backbone_active_preconditioner_p95,backbone_active_preconditioner_p99,backbone_active_preconditioner_max,backbone_active_preconditioner_mean_after_clip,backbone_active_preconditioner_p95_after_clip,backbone_active_preconditioner_p99_after_clip,backbone_active_preconditioner_max_after_clip,backbone_soft_geometry_scale_factor_mean,backbone_soft_geometry_scale_factor_min,backbone_soft_geometry_trigger_active_fraction,backbone_soft_geometry_overflow_stat_mean
18,0,2,18,0.043597328429355084,76800,0,0.0,164944.578125,336120.71875,4658019.0,34129952.0,164944.578125,336120.71875,4658019.0,34129952.0,0.650758603147974,0.29589614084851096,0.3549206182360649,2.4964603097642253
19,0,2,19,0.04372386132745771,76800,0,0.0,161857.46875,333291.21875,4524573.0,32683812.0,161857.46875,333291.21875,4524573.0,32683812.0,0.6516096290200495,0.2966373539539935,0.35462190955877304,2.488523743743899
20,0,2,20,0.04318143412661112,76800,0,0.0,159414.984375,329795.53125,4417742.5,32493282.0,159414.984375,329795.53125,4417742.5,32493282.0,0.6555263127549631,0.296791855499956,0.33832966536283493,2.4643876578424853
21,0,3,21,0.04390221607949427,76800,0,0.0,156962.0,319112.9375,4294522.0,32220504.0,156962.0,319112.9375,4294522.0,32220504.0,0.6589823949036839,0.29662613954862205,0.33414334058761597,2.436725211266379
22,0,3,22,0.044668572183318406,76800,0,0.0,154898.9375,313435.9375,4296696.0,31678272.0,154898.9375,313435.9375,4296696.0,31678272.0,0.6606264202919182,0.2973072661058484,0.33147382736206055,2.420509906253246
23,0,3,23,0.04471068359376143,76800,0,0.0,153673.296875,313182.1875,4223229.0,30591800.0,153673.296875,313182.1875,4223229.0,30591800.0,0.6611915653820726,0.29736085774148935,0.32559386640787125,2.4183687038009447
24,0,3,24,0.04431830271122087,76800,0,0.0,151877.9375,315336.25,4161225.0,31029834.0,151877.9375,315336.25,4161225.0,31029834.0,0.6638488562935787,0.2980763551466942,0.3216394707560539,2.3942076145250994
25,0,3,25,0.04444033916560182,76800,0,0.0,150702.171875,320827.9375,4092449.0,30470288.0,150702.171875,320827.9375,4092449.0,30470288.0,0.6660936361888548,0.2983134958449868,0.3209869861602783,2.376055279511384
26,0,3,26,0.04469152070768743,76800,0,0.0,150130.3125,325838.25,4082150.75,29970416.0,150130.3125,325838.25,4082150.75,29970416.0,0.6678851520305042,0.2986294050459024,0.31952906399965286,2.363550071388577
27,0,3,27,0.044423073891671945,76800,0,0.0,150121.59375,327235.15625,4107886.0,30120702.0,150121.59375,327235.15625,4107886.0,30120702.0,0.6724263211102169,0.29862354057027213,0.3129449635744095,2.333997053936471
28,0,4,28,0.044994565468826415,76800,0,0.0,149158.28125,322816.25,4086787.0,29959372.0,149158.28125,322816.25,4086787.0,29959372.0,0.6736820988444395,0.2985668417812318,0.30902431905269623,2.3264098468481214
29,0,4,29,0.04506944549027775,76800,0,0.0,148565.5625,323606.21875,4095893.0,29494488.0,148565.5625,323606.21875,4095893.0,29494488.0,0.6737504077646662,0.29901325561053516,0.30469533801078796,2.324592778495564
30,0,4,30,0.04517181560007248,76800,0,0.0,147917.578125,324041.96875,4115925.0,28627832.0,147917.578125,324041.96875,4115925.0,28627832.0,0.6742930265019741,0.299206583740019,0.3028498888015747,2.321713045246764
31,0,4,31,0.04536572039612732,76800,0,0.0,147186.3125,323928.34375,4035654.25,28318886.0,147186.3125,323928.34375,4035654.25,28318886.0,0.6749459837982867,0.29907950237356695,0.3007683604955673,2.319359491161385
32,0,4,32,0.045389399976992775,76800,0,0.0,146626.609375,325108.53125,3944749.5,28398686.0,146626.609375,325108.53125,3944749.5,28398686.0,0.6756259229887138,0.299062532074849,0.2923654168844223,2.31526580942727
33,0,4,33,0.04515738717951163,76800,0,0.0,145716.15625,326768.4375,3903155.25,27922852.0,145716.15625,326768.4375,3903155.25,27922852.0,0.6788486570796539,0.29918779365783027,0.28568556904792786,2.2912651635359196
34,0,4,34,0.04508419002933826,76800,0,0.0,145788.859375,327518.125,3902444.0,28074072.0,145788.859375,327518.125,3902444.0,28074072.0,0.6808379582147817,0.29907280236959266,0.2781093344092369,2.281040621085411
35,0,5,35,0.045876467662829795,76800,0,0.0,145080.921875,324158.53125,3899361.5,28110216.0,145080.921875,324158.53125,3899361.5,28110216.0,0.6822986399588138,0.2994179098596213,0.27912192046642303,2.26916404128015
36,0,5,36,0.04542596194892996,76800,0,0.0,145327.40625,321601.25,3918899.0,28275836.0,145327.40625,321601.25,3918899.0,28275836.0,0.6841560826982835,0.2993566025171888,0.2779524177312851,2.256421781112296
37,0,5,37,0.045226358776889235,76800,0,0.0,144422.5,319086.3125,3834577.5,28283178.0,144422.5,319086.3125,3834577.5,28283178.0,0.684608889810479,0.29988982601677977,0.27080319821834564,2.250847850604609
38,0,5,38,0.04498313475480615,76800,0,0.0,144347.8125,314463.15625,3855174.0,28552452.0,144347.8125,314463.15625,3855174.0,28552452.0,0.6860098821666296,0.29979286502547686,0.2693837210536003,2.241902896675521
39,0,5,39,0.044647161144109784,76800,0,0.0,144566.0,312776.96875,3875131.5,28708010.0,144566.0,312776.96875,3875131.5,28708010.0,0.6874736678162746,0.2997511300302282,0.27114421874284744,2.231763522570178
40,0,5,40,0.04436147752038101,76800,0,0.0,144559.9375,309075.5625,3857357.75,28966434.0,144559.9375,309075.5625,3857357.75,28966434.0,0.6895035105777906,0.2998784841192459,0.2698935866355896,2.2176041454577144
41,0,5,41,0.04400142421077892,76800,0,0.0,144188.6875,306100.875,3886534.5,29213086.0,144188.6875,306100.875,3886534.5,29213086.0,0.692193340473015,0.2996736224403801,0.26610713452100754,2.2026986483276123
42,0,6,42,0.04411324945248934,76800,0,0.0,144218.4375,303466.375,3931667.25,29399422.0,144218.4375,303466.375,3931667.25,29399422.0,0.6957803835754953,0.29945510301039985,0.26664451509714127,2.1811621234527627
43,0,6,43,0.04392202835838824,76800,0,0.0,144404.84375,306358.59375,3894072.75,29526996.0,144404.84375,306358.59375,3894072.75,29526996.0,0.699017105358058,0.2996996869032343,0.2682000920176506,2.159408494061997
44,0,6,44,0.04345664087758771,76800,0,0.0,144907.828125,309005.71875,3880282.5,29410068.0,144907.828125,309005.71875,3880282.5,29410068.0,0.6994975774797965,0.2997618727961757,0.2618126720190048,2.156031732473945
45,0,6,45,0.04348060438482102,76800,0,0.0,144949.84375,311548.375,3920649.25,29643566.0,144949.84375,311548.375,3920649.25,29643566.0,0.7008789098298833,0.2997044798268852,0.256438709795475,2.148500391975694
46,0,6,46,0.04291369855692364,76800,0,0.0,145449.953125,314481.5625,3958048.5,29718388.0,145449.953125,314481.5625,3958048.5,29718388.0,0.7023945682712688,0.2995062748709128,0.2541370466351509,2.140570284122019
47,0,6,47,0.04277368978093311,76800,0,0.0,145429.109375,317310.0625,3998550.25,29905016.0,145429.109375,317310.0625,3998550.25,29905016.0,0.7047896287424181,0.2997366263985038,0.24896541237831116,2.125164949376403
48,0,6,48,0.04163961124074833,76800,0,0.0,146133.46875,320133.15625,4019142.0,30078806.0,146133.46875,320133.15625,4019142.0,30078806.0,0.7062403328688408,0.2995022434771993,0.24585653096437454,2.118634022757376
49,0,7,49,0.041638942977696415,76800,0,0.0,146443.765625,322822.28125,4036355.75,30165236.0,146443.765625,322822.28125,4036355.75,30165236.0,0.7072333566788314,0.29932956892330526,0.24287483096122742,2.114102241769066
50,0,7,50,0.041195499946951854,76800,0,0.0,147001.234375,325650.9375,4059168.0,30375170.0,147001.234375,325650.9375,4059168.0,30375170.0,0.7071069736128118,0.29912790461645333,0.24213775992393494,2.1155092909839524
51,0,7,51,0.04044284329455064,76800,0,0.0,147824.609375,328603.4375,4079148.75,30561312.0,147824.609375,328603.4375,4079148.75,30561312.0,0.7069805894124501,0.29895696216871576,0.23594223707914352,2.116926058326505
52,0,7,52,0.04034381738324497,76800,0,0.0,148279.671875,331362.1875,4090333.75,30592618.0,148279.671875,331362.1875,4090333.75,30592618.0,0.7068349250622942,0.29921021457824104,0.23565546423196793,2.1157037081278336
53,0,7,53,0.039363069909428665,76800,0,0.0,149129.03125,333987.9375,4127585.0,30768534.0,149129.03125,333987.9375,4127585.0,30768534.0,0.7072774813078414,0.298984946605645,0.23354000598192215,2.11448881891067
54,0,7,54,0.03895589710393401,76800,0,0.0,149632.015625,336808.0,4139232.25,30798942.0,149632.015625,336808.0,4139232.25,30798942.0,0.7082252948643487,0.29895672389760636,0.2328752651810646,2.1095899960108753
55,0,7,55,0.038796523911194584,76800,0,0.0,150114.046875,339862.4375,4147722.75,30972916.0,150114.046875,339862.4375,4147722.75,30972916.0,0.71006973456259,0.29891210482802966,0.23226135969161987,2.10011013614327
56,0,8,56,0.03815463661454681,76800,0,0.0,151036.53125,342780.03125,4184026.25,31151350.0,151036.53125,342780.03125,4184026.25,31151350.0,0.7100463446570804,0.29875790419681286,0.22629212588071823,2.1008125164295866
57,0,8,57,0.037752475719305595,76800,0,0.0,151711.09375,345568.53125,4216118.0,31268090.0,151711.09375,345568.53125,4216118.0,31268090.0,0.709851128127037,0.2986267150156772,0.22406092286109924,2.1022406906007465
58,0,8,58,0.03720633078543156,76800,0,0.0,152584.296875,348477.75,4250416.5,31440686.0,152584.296875,348477.75,4250416.5,31440686.0,0.7094338721452019,0.29842475808555013,0.22385144978761673,2.1053194030777016
59,0,8,59,0.03650488837979679,76800,0,0.0,153381.546875,351185.40625,4283699.5,31579314.0,153381.546875,351185.40625,4283699.5,31579314.0,0.7094286103702517,0.2982093231953372,0.22561121731996536,2.1061657169897496
60,0,8,60,0.035523763485054885,76800,0,0.0,154295.59375,354102.78125,4311547.0,31718654.0,154295.59375,354102.78125,4311547.0,31718654.0,0.7095592528216126,0.298092686679333,0.22723789513111115,2.105735471740807
61,0,8,61,0.03515743195782876,76800,0,0.0,154978.21875,356719.1875,4344903.5,31848950.0,154978.21875,356719.1875,4344903.5,31848950.0,0.7095487178746366,0.2979911175445267,0.22461780160665512,2.106074219388561
62,0,8,62,0.034885286808851446,76800,0,0.0,155686.140625,359482.3125,4370672.5,31996992.0,155686.140625,359482.3125,4370672.5,31996992.0,0.7093274265359295,0.2978953128839001,0.22435644268989563,2.107656631253543
63,0,9,63,0.03452848960337803,76800,0,0.0,156626.015625,362315.1875,4401452.0,32152738.0,156626.015625,362315.1875,4401452.0,32152738.0,0.7090421442942927,0.297693012345936,0.22391735762357712,2.1101038277551822
64,0,9,64,0.033968243567595015,76800,0,0.0,157509.53125,364985.3125,4432903.5,32255552.0,157509.53125,364985.3125,4432903.5,32255552.0,0.7087576731118191,0.29747080242474083,0.22294621169567108,2.1124215004297615
65,0,9,65,0.033069305121347224,76800,0,0.0,158407.84375,367237.1875,4464130.0,32408816.0,158407.84375,367237.1875,4464130.0,32408816.0,0.7084656651906943,0.2973021672322263,0.22078274190425873,2.114508938526145
66,0,9,66,0.03249094468600579,76800,0,0.0,159409.75,369527.40625,4497197.5,32471414.0,159409.75,369527.40625,4497197.5,32471414.0,0.7083526512668532,0.2971743685863211,0.2204773873090744,2.1155215244179133
67,0,9,67,0.03154750443280485,76800,0,0.0,160302.21875,371862.6875,4529809.5,32586710.0,160302.21875,371862.6875,4529809.5,32586710.0,0.708118529291551,0.2971172642740896,0.22244445234537125,2.1165223194006644
68,0,9,68,0.030779094627957873,76800,0,0.0,161106.265625,374034.0,4562427.5,32752648.0,161106.265625,374034.0,4562427.5,32752648.0,0.7077353237057731,0.2970130462308214,0.223875492811203,2.118576840357451
69,0,9,69,0.030474565234540722,76800,0,0.0,161825.25,375836.5625,4594883.5,32908536.0,161825.25,375836.5625,4594883.5,32908536.0,0.7074189442604099,0.2967929904409618,0.22223424166440964,2.1218394367764963
70,1,0,0,0.029143698991276484,76800,0,0.0,162699.5,377934.84375,4626618.0,33069476.0,162699.5,377934.84375,4626618.0,33069476.0,0.7065041909743778,0.2965748242263033,0.2240251675248146,2.1273597324227165
71,1,0,1,0.02827464083478742,76800,0,0.0,163365.734375,379093.0625,4649536.0,33091022.0,163365.734375,379093.0625,4649536.0,33091022.0,0.7059903136792741,0.2963743635758671,0.22322510927915573,2.130711003009106
72,1,0,2,0.027259175084186425,76800,0,0.0,164230.796875,381293.84375,4679655.0,33162208.0,164230.796875,381293.84375,4679655.0,33162208.0,0.705995405567613,0.2961637415460754,0.22505821287631989,2.1313826624423173
73,1,0,3,0.02647353339026246,76800,0,0.0,164983.25,383085.59375,4705624.0,33307204.0,164983.25,383085.59375,4705624.0,33307204.0,0.706102200746265,0.29596180180925113,0.22616996616125107,2.1315438105405438
74,1,0,4,0.025806541724119184,76800,0,0.0,165694.734375,384876.34375,4727073.0,33375464.0,165694.734375,384876.34375,4727073.0,33375464.0,0.7062694997199247,0.29576600626439886,0.22930940240621567,2.1313887351078664
75,1,0,5,0.025358755105440823,76800,0,0.0,166401.765625,386106.875,4751915.5,33468298.0,166401.765625,386106.875,4751915.5,33468298.0,0.7063834998329289,0.29557185598307734,0.23072222620248795,2.1315521859496855
76,1,0,6,0.027546341326821256,76800,0,0.0,166332.28125,383118.4375,4758854.0,33429268.0,166332.28125,383118.4375,4758854.0,33429268.0,0.7063823531075945,0.2954753316309001,0.22583714127540588,2.131978450963386
77,1,1,7,0.026815812346858866,76800,0,0.0,167157.359375,385062.09375,4784226.5,33575596.0,167157.359375,385062.09375,4784226.5,33575596.0,0.70681248918475,0.29534045925769487,0.2272731512784958,2.1301641637541633
78,1,1,8,0.0258555336312294,76800,0,0.0,168055.703125,387367.34375,4811351.0,33716264.0,168055.703125,387367.34375,4811351.0,33716264.0,0.707179515804703,0.29517085417249284,0.22871499508619308,2.1287930241374746
79,1,1,9,0.025565028185887892,76800,0,0.0,168839.4375,388916.25,4830601.0,33826300.0,168839.4375,388916.25,4830601.0,33826300.0,0.7072287554955075,0.2950645370319531,0.2301897183060646,2.1286678218116295
80,1,1,10,0.02516270331277307,76800,0,0.0,169587.0625,390894.75,4846826.0,33868500.0,169587.0625,390894.75,4846826.0,33868500.0,0.7083888032395887,0.2949501112270268,0.23145528882741928,2.123121931363617
81,1,1,11,0.02460829971396432,76800,0,0.0,170442.75,392960.125,4873333.5,33971372.0,170442.75,392960.125,4873333.5,33971372.0,0.7105230322196102,0.29476754351485407,0.23091398924589157,2.1135661053223127
82,1,1,12,0.023991516977660114,76800,0,0.0,171295.6875,394937.8125,4902677.0,34076860.0,171295.6875,394937.8125,4902677.0,34076860.0,0.7124633495180724,0.29463920963142937,0.22858021408319473,2.1048800550266575
83,1,1,13,0.024005261468784747,76800,0,0.0,172044.40625,396827.09375,4926740.5,34215196.0,172044.40625,396827.09375,4926740.5,34215196.0,0.7144277486316107,0.2945125211032461,0.2289249747991562,2.096593365042656
84,1,2,14,0.023679327015497065,76800,0,0.0,172939.703125,398958.90625,4954687.5,34349068.0,172939.703125,398958.90625,4954687.5,34349068.0,0.716548031997696,0.29436276339809325,0.23046109825372696,2.0877176526596184
85,1,2,15,0.02348872179072929,76800,0,0.0,173758.3125,401170.15625,4982473.5,34419668.0,173758.3125,401170.15625,4982473.5,34419668.0,0.718990417917676,0.2942194918362803,0.22787612676620483,2.077692531775749
86,1,2,16,0.02310645277180779,76800,0,0.0,174587.953125,403044.59375,5010813.5,34505612.0,174587.953125,403044.59375,5010813.5,34505612.0,0.7209984260180369,0.29409338969230153,0.22712890058755875,2.0697770518372103
87,1,2,17,0.022458013521154247,76800,0,0.0,175510.140625,405292.96875,5039131.5,34621904.0,175510.140625,405292.96875,5039131.5,34621904.0,0.7227219418390629,0.2939318601922573,0.22815219312906265,2.063515238670749
88,1,2,18,0.022186892417638444,76800,0,0.0,176334.421875,407224.0625,5067168.5,34733912.0,176334.421875,407224.0625,5067168.5,34733912.0,0.7242301109580889,0.29379420739614587,0.22966759651899338,2.0581712851043745
89,1,2,19,0.021792971855297504,76800,0,0.0,177141.765625,409430.625,5094253.5,34836188.0,177141.765625,409430.625,5094253.5,34836188.0,0.7258890787304362,0.29368553913355516,0.2309991642832756,2.0521901228387778
90,1,2,20,0.02181159126175643,76800,0,0.0,177943.640625,411308.8125,5122098.5,34953728.0,177943.640625,411308.8125,5122098.5,34953728.0,0.7273779461945041,0.29354180132176894,0.23012540489435196,2.0471699344566683
91,1,3,21,0.021561265972159405,76800,0,0.0,178762.8125,413356.15625,5149636.0,35082112.0,178762.8125,413356.15625,5149636.0,35082112.0,0.7279455141792585,0.2933977685979836,0.22961635142564774,2.045938138759679
92,1,3,22,0.021314825478635165,76800,0,0.0,179619.40625,415451.21875,5176770.0,35200492.0,179619.40625,415451.21875,5176770.0,35200492.0,0.7285878939673316,0.2932437075582134,0.23088328540325165,2.0445649336481613
93,1,3,23,0.02126530155864533,76800,0,0.0,180509.34375,417597.96875,5203725.0,35315128.0,180509.34375,417597.96875,5203725.0,35315128.0,0.7286036379833779,0.29308571794822025,0.23386740684509277,2.045606356906768
94,1,3,24,0.02094948809453033,76800,0,0.0,181325.625,419634.125,5230983.0,35410808.0,181325.625,419634.125,5230983.0,35410808.0,0.7287330811879718,0.29298127306114347,0.23313407599925995,2.0458149414783895
95,1,3,25,0.02059542424531007,76800,0,0.0,182176.0,421841.46875,5256996.5,35524848.0,182176.0,421841.46875,5256996.5,35524848.0,0.73026187292025,0.29285758686003543,0.2345903068780899,2.040988348157754
96,1,3,26,0.02042378648549817,76800,0,0.0,182920.828125,423870.0625,5283506.0,35550852.0,182920.828125,423870.0625,5283506.0,35550852.0,0.7319464214034435,0.2927887222913384,0.2358020395040512,2.0354083695955376
97,1,3,27,0.02129162593943061,76800,0,0.0,183641.453125,426073.34375,5309915.5,35633036.0,183641.453125,426073.34375,5309915.5,35633036.0,0.733946248281794,0.2926402604329013,0.2358119711279869,2.029121364588931
98,1,4,28,0.021153219053360567,76800,0,0.0,184413.984375,427965.84375,5336703.5,35728452.0,184413.984375,427965.84375,5336703.5,35728452.0,0.7357490894952032,0.2925011841101328,0.23733370006084442,2.0237916613097893
99,1,4,29,0.021058359538835836,76800,0,0.0,185195.9375,429901.875,5362537.0,35841792.0,185195.9375,429901.875,5362537.0,35841792.0,0.737458780396127,0.292363080174023,0.23857012391090393,2.0190687826195113
100,1,4,30,0.020484649131456513,76800,0,0.0,186048.046875,432086.28125,5389110.5,35950812.0,186048.046875,432086.28125,5389110.5,35950812.0,0.7390973083962047,0.2922134869513541,0.24000079929828644,2.014850541398952
101,1,4,31,0.020709467437546175,76800,0,0.0,186886.53125,434154.0625,5415036.0,36068912.0,186886.53125,434154.0625,5415036.0,36068912.0,0.740589916109129,0.2920629332051363,0.2405293956398964,2.0111051637393618
102,1,4,32,0.02041190358595098,76800,0,0.0,187731.609375,436360.96875,5441370.5,36180964.0,187731.609375,436360.96875,5441370.5,36180964.0,0.7420245897686057,0.2919159834357928,0.2378384694457054,2.0076661443472954
103,1,4,33,0.021678747753077703,76800,0,0.0,188470.109375,438573.0,5466921.0,36298296.0,188470.109375,438573.0,5466921.0,36298296.0,0.7434599906428937,0.29177315615821364,0.23704173415899277,2.003844866646985
104,1,4,34,0.021095757545359105,76800,0,0.0,189302.34375,440706.4375,5492984.0,36409964.0,189302.34375,440706.4375,5492984.0,36409964.0,0.7447065813533685,0.2916281709818904,0.23638469725847244,2.001195573298031
105,1,5,35,0.020937396271604083,76800,0,0.0,190132.40625,442775.375,5518923.5,36519032.0,190132.40625,442775.375,5518923.5,36519032.0,0.7457997623720289,0.2914862536442321,0.23751480132341385,1.9990756522147088
106,1,5,36,0.023269877885835132,76800,0,0.0,190880.671875,444331.71875,5544788.0,36582856.0,190880.671875,444331.71875,5544788.0,36582856.0,0.7476852064283468,0.2913425598610031,0.23712964355945587,1.9933560687569736
107,1,5,37,0.02634834963898257,76800,0,0.0,191451.03125,446469.625,5569074.0,36686088.0,191451.03125,446469.625,5569074.0,36686088.0,0.7483547161505592,0.29121053257101903,0.23535852879285812,1.9918802535482285
108,1,5,38,0.025609370088441788,76800,0,0.0,191165.953125,448313.90625,5592734.0,36795124.0,191165.953125,448313.90625,5592734.0,36795124.0,0.7486518827652814,0.2911566617526048,0.23223740607500076,1.9911954407222547
109,1,5,39,0.024466995733063754,76800,0,0.0,191813.796875,450120.5625,5616797.5,36861288.0,191813.796875,450120.5625,5616797.5,36861288.0,0.7493137780067757,0.29104436364600705,0.23130274564027786,1.99034297179634
110,1,5,40,0.024792638749989847,76800,0,0.0,192445.484375,452206.84375,5639351.0,36890720.0,192445.484375,452206.84375,5639351.0,36890720.0,0.7504502650861048,0.29096170728218496,0.23089613020420074,1.9870371772071451
111,1,5,41,0.02718666315961401,76800,0,0.0,192933.296875,454309.28125,5658727.5,36979816.0,192933.296875,454309.28125,5658727.5,36979816.0,0.7525688662164394,0.2908478040919097,0.22816526889801025,1.9779302270985017
112,1,6,42,0.028677694818307703,76800,0,0.0,192115.875,454315.4375,5632226.589999866,37088768.0,192115.875,454315.4375,5632226.589999866,37088768.0,0.7532119761698133,0.29085242216278984,0.22520114481449127,1.9752518079175674
113,1,6,43,0.028332038176599347,76800,0,0.0,192588.046875,455277.78125,5656389.599999885,37154600.0,192588.046875,455277.78125,5656389.599999885,37154600.0,0.753871173406645,0.29073793162588035,0.22202389687299728,1.9729475142012256
114,1,6,44,0.027945389031282925,76800,0,0.0,193250.5,457312.40625,5679099.524999874,36873748.0,193250.5,457312.40625,5679099.524999874,36873748.0,0.7544444097619791,0.29060525390575787,0.22012561559677124,1.9719180193612738
115,1,6,45,0.02956595467223903,76800,0,0.0,193720.953125,458588.09375,5703700.939999874,36897888.0,193720.953125,458588.09375,5703700.939999874,36897888.0,0.7552141494047742,0.2905290119206534,0.21897009015083313,1.9692822557014993
116,1,6,46,0.03185255538695467,76800,0,0.0,192845.015625,459296.375,5654940.01999982,36734280.0,192845.015625,459296.375,5654940.01999982,36734280.0,0.7570786725735359,0.2907992290291677,0.21559461951255798,1.9604078892231742
117,1,6,47,0.03162297109706615,76800,0,0.0,193534.0,461167.875,5679021.204999827,36823996.0,193534.0,461167.875,5679021.204999827,36823996.0,0.7569237620536275,0.2906754765474293,0.21782290190458298,1.9616294034614927
118,1,6,48,0.033541259964402055,76800,0,0.0,192880.953125,460576.1875,5702548.09999988,36927468.0,192880.953125,460576.1875,5702548.09999988,36927468.0,0.7572716415795597,0.2905957033615211,0.2138630449771881,1.9605783491323547
119,1,7,49,0.033399160882134654,76800,0,0.0,193020.34375,462250.0,5668856.0,37030852.0,193020.34375,462250.0,5668856.0,37030852.0,0.7573978315573823,0.2904844427584825,0.21240735799074173,1.9606070693178645
120,1,7,50,0.033897447137952126,76800,0,0.0,193133.203125,464232.125,5687104.5,35971228.0,193133.203125,464232.125,5687104.5,35971228.0,0.7579234963207122,0.29038070354511825,0.21013306826353073,1.9593442153668872
121,1,7,51,0.0356293992924877,76800,0,0.0,192597.6875,463658.09375,5661216.5,35389040.0,192597.6875,463658.09375,5661216.5,35389040.0,0.7583858650036044,0.2904273797804451,0.20884408801794052,1.9569999942582637
122,1,7,52,0.032595406585544884,76800,0,0.0,192076.4375,460448.78125,5656206.5,35476788.0,192076.4375,460448.78125,5656206.5,35476788.0,0.7583855884583652,0.2905490406829351,0.2072548046708107,1.9557790977320297
