epoch,ratio_mean,ratio_std,ratio_min,ratio_max,clip_fraction,positive_adv_clip_fraction,negative_adv_clip_fraction,approx_kl,entropy_loss,policy_loss,ratio_by_adv_sign
0,0.9813900589942932,0.04139138385653496,0.8656061291694641,1.1139247417449951,0.0,0.0,0.0,0.019677776843309402,-0.030163580551743507,0.0019257814856246114,"{""negative"": {""count"": 200, ""max"": 1.1139247417449951, ""mean"": 0.9813900589942932, ""min"": 0.8656061291694641, ""std"": 0.04139138385653496}, ""positive"": {""count"": 0, ""max"": 0.0, ""mean"": 0.0, ""min"": 0.0, ""std"": 0.0}}"
1,0.98416668176651,0.06512000411748886,0.7676740288734436,1.1651898622512817,0.004999999888241291,0.0,0.0052083334885537624,0.018171850591897964,-0.030163580551743507,0.007552620023488998,"{""negative"": {""count"": 192, ""max"": 1.1651898622512817, ""mean"": 0.9862984418869019, ""min"": 0.7676740288734436, ""std"": 0.06483829766511917}, ""positive"": {""count"": 8, ""max"": 1.0285853147506714, ""mean"": 0.9330054521560669, ""min"": 0.8605415225028992, ""std"": 0.04891547933220863}}"
2,1.0327602624893188,0.07208400219678879,0.8479428291320801,1.2237521409988403,0.004999999888241291,0.0,0.0054054055362939835,-0.029780300334095955,-0.030163580551743507,0.008521627634763718,"{""negative"": {""count"": 185, ""max"": 1.2237521409988403, ""mean"": 1.0330151319503784, ""min"": 0.8479428291320801, ""std"": 0.07159753888845444}, ""positive"": {""count"": 15, ""max"": 1.122536540031433, ""mean"": 1.0296177864074707, ""min"": 0.8548983335494995, ""std"": 0.07776550203561783}}"
3,1.0305404663085938,0.07968565821647644,0.7450203895568848,1.1796038150787354,0.004999999888241291,0.05882352963089943,0.0,-0.02697872184216976,-0.030163580551743507,0.007611542474478483,"{""negative"": {""count"": 183, ""max"": 1.1796038150787354, ""mean"": 1.0315138101577759, ""min"": 0.8368303775787354, ""std"": 0.07757887989282608}, ""positive"": {""count"": 17, ""max"": 1.129110336303711, ""mean"": 1.020063042640686, ""min"": 0.7450203895568848, ""std"": 0.09897667169570923}}"
4,1.0571991205215454,0.06314951926469803,0.9049144983291626,1.2323932647705078,0.009999999776482582,0.0,0.012048192322254181,-0.05382660776376724,-0.030163580551743507,0.005678609944880009,"{""negative"": {""count"": 166, ""max"": 1.2323932647705078, ""mean"": 1.0577949285507202, ""min"": 0.9049144983291626, ""std"": 0.06434386223554611}, ""positive"": {""count"": 34, ""max"": 1.1892236471176147, ""mean"": 1.0542900562286377, ""min"": 0.9333449006080627, ""std"": 0.0568702258169651}}"
5,1.0398331880569458,0.046738144010305405,0.8692961931228638,1.1595536470413208,0.0,0.0,0.0,-0.038036663085222244,-0.030163580551743507,0.013698884285986423,"{""negative"": {""count"": 169, ""max"": 1.153039574623108, ""mean"": 1.037257432937622, ""min"": 0.8692961931228638, ""std"": 0.04709000140428543}, ""positive"": {""count"": 31, ""max"": 1.1595536470413208, ""mean"": 1.0538759231567383, ""min"": 0.9278661012649536, ""std"": 0.042084429413080215}}"
6,1.013856053352356,0.041703324764966965,0.8911262154579163,1.1254208087921143,0.0,0.0,0.0,-0.012911162339150906,-0.030163580551743507,0.018317613750696182,"{""negative"": {""count"": 164, ""max"": 1.1254208087921143, ""mean"": 1.0152153968811035, ""min"": 0.8959200382232666, ""std"": 0.04129829257726669}, ""positive"": {""count"": 36, ""max"": 1.0965847969055176, ""mean"": 1.0076632499694824, ""min"": 0.8911262154579163, ""std"": 0.0429597944021225}}"
7,1.0228984355926514,0.036736126989126205,0.9211815595626831,1.1592549085617065,0.0,0.0,0.0,-0.021997226402163506,-0.030163580551743507,0.0110537214204669,"{""negative"": {""count"": 156, ""max"": 1.1592549085617065, ""mean"": 1.0209393501281738, ""min"": 0.9211815595626831, ""std"": 0.0349247083067894}, ""positive"": {""count"": 44, ""max"": 1.1294372081756592, ""mean"": 1.0298441648483276, ""min"": 0.9524621367454529, ""std"": 0.0418081134557724}}"
8,1.015163540840149,0.03668598830699921,0.7632671594619751,1.0997614860534668,0.004999999888241291,0.0,0.008547008968889713,-0.014361154288053513,-0.030163580551743507,0.003439744934439659,"{""negative"": {""count"": 117, ""max"": 1.0997614860534668, ""mean"": 1.0127737522125244, ""min"": 0.7632671594619751, ""std"": 0.040301982313394547}, ""positive"": {""count"": 83, ""max"": 1.0813400745391846, ""mean"": 1.018532633781433, ""min"": 0.9377264380455017, ""std"": 0.030561987310647964}}"
9,1.0125598907470703,0.03726750984787941,0.9002650380134583,1.1034646034240723,0.0,0.0,0.0,-0.01179825235158205,-0.030163580551743507,0.008279349654912949,"{""negative"": {""count"": 129, ""max"": 1.1007949113845825, ""mean"": 1.0088081359863281, ""min"": 0.9002650380134583, ""std"": 0.035769831389188766}, ""positive"": {""count"": 71, ""max"": 1.1034646034240723, ""mean"": 1.019376516342163, ""min"": 0.9151500463485718, ""std"": 0.038930293172597885}}"
