block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,block_value_score_mean,block_value_score_std,block_value_score_max,block_value_score_min,block_value_scale_mean,block_value_scale_std,block_value_scale_max,block_value_scale_min,block_clip_fraction,per_block_selected_action_prob_gain_mean,per_block_selected_action_prob_gain_std,epoch
0,0,3,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.1522817611694336,0.05557144060730934,0.3405018150806427,-0.03561130166053772,1.0,0.0,1.0,1.0,0.4899999797344208,-0.17355717718601227,0.4436979293823242,0
1,3,6,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.07753358036279678,0.09084446728229523,0.14128848910331726,-0.3787582814693451,1.0,0.0,1.0,1.0,0.20499999821186066,-0.1798066645860672,0.3443818688392639,0
2,6,9,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.20214255154132843,0.06238832697272301,0.04576036334037781,-0.3312544822692871,1.0,0.0,1.0,1.0,0.9099999666213989,-0.17925132811069489,0.644576370716095,0
3,9,12,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.033385295420885086,0.08147173374891281,0.27096933126449585,-0.16531911492347717,1.0,0.0,1.0,1.0,0.5949999690055847,-0.1056852638721466,0.5338141918182373,0
4,12,15,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.18052811920642853,0.06009415537118912,0.32378891110420227,-0.12708407640457153,1.0,0.0,1.0,1.0,0.19999998807907104,-0.07623488456010818,0.5918707847595215,0
5,15,18,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.2242974191904068,0.0736609548330307,0.43849891424179077,-0.04302496090531349,1.0,0.0,1.0,1.0,0.8650000095367432,-0.13231076300144196,0.5652705430984497,0
6,18,21,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.03800034523010254,0.08815664798021317,0.2768056094646454,-0.2510148286819458,1.0,0.0,1.0,1.0,0.625,-0.18029549717903137,0.555461585521698,0
7,21,24,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.1283693164587021,0.08478390425443649,0.40099939703941345,-0.09248323738574982,1.0,0.0,1.0,1.0,0.1550000011920929,-0.06771456450223923,0.45176804065704346,0
8,24,27,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.1533828228712082,0.1308917999267578,0.4946635365486145,-0.23151123523712158,1.0,0.0,1.0,1.0,0.9699999690055847,-0.19716578722000122,0.5449761748313904,0
9,27,30,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.07552651315927505,0.09170334041118622,0.4056626558303833,-0.23010262846946716,1.0,0.0,1.0,1.0,0.14999999105930328,-0.1265609711408615,0.4808543026447296,0
10,30,33,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.16647477447986603,0.10566669702529907,0.48575741052627563,-0.5937433838844299,1.0,0.0,1.0,1.0,0.4749999940395355,-0.14947499334812164,0.5755025744438171,0
11,33,36,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.10067125409841537,0.05383741855621338,0.07054898142814636,-0.2596002221107483,1.0,0.0,1.0,1.0,0.8349999785423279,-0.199997216463089,0.49625363945961,0
12,36,39,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.2565537691116333,0.08408968895673752,0.045263245701789856,-0.44400542974472046,1.0,0.0,1.0,1.0,0.7599999904632568,-0.1416037529706955,0.5375185012817383,0
13,39,42,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.2833668887615204,0.07976210862398148,0.1503603160381317,-0.4642254114151001,1.0,0.0,1.0,1.0,0.07000000029802322,-0.0318237766623497,0.3253493010997772,0
14,42,45,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.053089242428541183,0.07497041672468185,0.38705870509147644,-0.24060574173927307,1.0,0.0,1.0,1.0,0.9899999499320984,-0.1999700367450714,0.6592094302177429,0
15,45,48,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.08775483816862106,0.07727477699518204,0.1339302957057953,-0.3161829113960266,1.0,0.0,1.0,1.0,0.3199999928474426,-0.11857221275568008,0.5373263359069824,0
16,48,51,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.05484389141201973,0.07539486140012741,0.2614595293998718,-0.11576502025127411,1.0,0.0,1.0,1.0,0.0949999988079071,-0.025731734931468964,0.3838224411010742,0
