epoch,advantage_mean,advantage_std,positive_advantage_ratio,negative_advantage_ratio,delta_log_prob_selected_action_mean,delta_log_prob_selected_action_std,selected_action_prob_gain_mean,advantage_action_alignment,high_advantage_action_prob_gain,mid_advantage_action_prob_gain,low_advantage_action_prob_gain,negative_advantage_action_prob_gain,advantage_bucket_high_positive_threshold,advantage_bucket_near_zero_threshold
0,-22.293302536010742,6.257789611816406,0.0,1.0,-0.03277280926704407,0.062336135655641556,-0.002511674538254738,0.0020139736589044333,0.0,0.0,0.0,-0.002511674538254738,0.0,0.6257789611816407
1,-19.29417610168457,7.901165008544922,0.03999999910593033,0.9599999785423279,-0.10746757686138153,0.15907880663871765,0.056106895208358765,0.13542750477790833,0.07229001075029373,0.14529988169670105,0.0,0.05315103754401207,3.580174207687378,0.7901165008544923
2,-16.854209899902344,12.462163925170898,0.07999999821186066,0.9200000166893005,-0.09549818187952042,0.14567245543003082,0.044192735105752945,-0.028393445536494255,-0.09045557677745819,0.028885163366794586,-0.05925868824124336,0.05050434172153473,11.364083290100098,1.24621639251709
3,-13.789127349853516,21.797992706298828,0.20000000298023224,0.800000011920929,-0.08467596024274826,0.13521447777748108,0.12789472937583923,-0.047509681433439255,0.07216589897871017,0.040202416479587555,0.07738461345434189,0.1490478813648224,22.92459487915039,2.179799270629883
4,-10.111929893493652,16.126985549926758,0.18000000715255737,0.8199999928474426,-0.1042981743812561,0.17127712070941925,0.03534581884741783,-0.0297098308801651,0.037921808660030365,0.035246312618255615,0.09731774032115936,0.032133352011442184,29.798255920410156,1.6126985549926758
