block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,block_advantage_mean,block_advantage_std,block_advantage_max,block_advantage_min,block_clip_fraction,per_block_selected_action_prob_gain_mean,per_block_selected_action_prob_gain_std,epoch
0,0,3,3,dispatch_decision_block,hierarchical_actor_route_credit_theta_gate,0.0023987411987036467,0.3252061605453491,0.9054853320121765,-1.0606884956359863,0.0,-0.010532316751778126,0.0537608377635479,0
1,3,6,3,dispatch_decision_block,hierarchical_actor_route_credit_theta_gate,0.007374521344900131,0.43764206767082214,1.454469919204712,-1.2261191606521606,0.0,-0.006373669486492872,0.07744023203849792,0
2,6,9,3,dispatch_decision_block,hierarchical_actor_route_credit_theta_gate,0.013830499723553658,0.43748876452445984,1.5150150060653687,-1.1310254335403442,0.0,-0.00043649374856613576,0.12428459525108337,0
3,9,12,3,dispatch_decision_block,hierarchical_actor_route_credit_theta_gate,-0.002586746122688055,0.2662753462791443,0.7014204859733582,-0.5961812734603882,0.0,0.00203444785438478,0.023320000618696213,0
4,12,15,3,dispatch_decision_block,hierarchical_actor_route_credit_theta_gate,-0.009033714421093464,0.26318594813346863,0.7981599569320679,-0.6688889265060425,0.0,-0.0002425181883154437,0.04088180884718895,0
5,15,18,3,dispatch_decision_block,hierarchical_actor_route_credit_theta_gate,-0.0033930016215890646,0.4908258020877838,1.505488634109497,-0.9906118512153625,0.0,0.005664566066116095,0.10539143532514572,0
6,18,21,3,dispatch_decision_block,hierarchical_actor_route_credit_theta_gate,-0.002153282053768635,0.4156198501586914,0.9648797512054443,-1.077540397644043,0.0,-0.025162631645798683,0.1293935328722,0
7,21,24,3,dispatch_decision_block,hierarchical_actor_route_credit_theta_gate,-0.0062544215470552444,0.2065773904323578,0.6847518086433411,-0.5517762899398804,0.0,-0.006448077969253063,0.038476668298244476,0
8,24,27,3,dispatch_decision_block,hierarchical_actor_route_credit_theta_gate,-0.009930651634931564,0.3481229543685913,0.8867273926734924,-0.8915811777114868,0.0,-0.0005231034592725337,0.044650956988334656,0
9,27,30,3,dispatch_decision_block,hierarchical_actor_route_credit_theta_gate,-0.0023417044430971146,0.47402453422546387,1.6674731969833374,-1.4043949842453003,0.0,-0.000731061096303165,0.043258409947156906,0
10,30,33,3,dispatch_decision_block,hierarchical_actor_route_credit_theta_gate,-0.0039020348340272903,0.47812288999557495,1.6209683418273926,-1.514341115951538,0.0,0.0008528762846253812,0.07416201382875443,0
