bucket_name,bucket_sample_count,bucket_mean_advantage,bucket_mean_ratio,bucket_mean_delta_log_prob_selected_action,bucket_mean_selected_action_prob_gain,bucket_mean_clip_fraction,epoch
high_positive,0,0.0,0.0,0.0,0.0,0.0,0
mid_positive,0,0.0,0.0,0.0,0.0,0.0,0
near_zero,0,0.0,0.0,0.0,0.0,0.0,0
negative,100,-22.260704040527344,0.991237998008728,-0.016086554154753685,-0.008761941455304623,0.32749998569488525,0
high_positive,1,3.147554636001587,0.9435930252075195,-0.11924075335264206,-0.0564069040119648,0.7083333134651184,1
mid_positive,1,1.9240248203277588,0.948231041431427,-0.08072460442781448,-0.051768958568573,0.8333333134651184,1
near_zero,0,0.0,0.0,0.0,0.0,0.0,1
negative,98,-19.319589614868164,0.9777690172195435,-0.05302365869283676,-0.022230977192521095,0.6339285969734192,1
high_positive,3,17.13623046875,0.9613799452781677,-0.07675927132368088,-0.03862006217241287,0.6388888955116272,2
mid_positive,6,8.088638305664062,0.9576950073242188,-0.06558883190155029,-0.04230503365397453,0.625,2
near_zero,3,-0.13571369647979736,0.9141265749931335,-0.12947548925876617,-0.08587345480918884,0.7222222685813904,2
negative,88,-19.827611923217773,0.9900863170623779,-0.037387020885944366,-0.009913723915815353,0.6036931872367859,2
high_positive,5,30.247726440429688,0.9064525365829468,-0.19284634292125702,-0.09354741871356964,0.7583333253860474,3
mid_positive,12,9.60632610321045,0.975395143032074,-0.052948277443647385,-0.024604925885796547,0.6493055820465088,3
near_zero,4,-0.19033008813858032,0.9761360287666321,-0.050667986273765564,-0.023863933980464935,0.6666666269302368,3
negative,79,-20.604400634765625,0.973678708076477,-0.05496833845973015,-0.026321332901716232,0.6271096467971802,3
high_positive,5,31.276123046875,0.9997590780258179,-0.02360505610704422,-0.00024094506807159632,0.6333333253860474,4
mid_positive,13,11.748429298400879,0.9668064117431641,-0.06605107337236404,-0.03319346904754639,0.6666666269302368,4
near_zero,4,-0.7527216076850891,0.9704079031944275,-0.048204731196165085,-0.029592107981443405,0.6041666269302368,4
negative,78,-16.805036544799805,0.9843972325325012,-0.039671845734119415,-0.01560274139046669,0.5876068472862244,4
