block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,theta_advantage_mean,theta_advantage_std,theta_advantage_max,theta_advantage_min,route_advantage_mean,route_advantage_std,route_advantage_max,route_advantage_min,route_gate_mean,route_gate_std,route_gate_min,route_gate_max,route_gate_active_fraction,route_mask_mean,route_mask_active_fraction,theta_selected_action_prob_gain_mean,theta_selected_action_prob_gain_std,route_selected_action_prob_gain_mean,route_selected_action_prob_gain_std,theta_clip_fraction,route_clip_fraction,offload_vs_local_value_gap_mean,offload_vs_local_value_gap_std,bs1_vs_bs2_value_gap_mean,bs1_vs_bs2_value_gap_std,epoch
2,6,9,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,-0.013042734935879707,0.2453663945198059,0.6877552270889282,-1.0908682346343994,-0.01805627904832363,0.2829194664955139,0.9050673842430115,-1.1587140560150146,0.5140095353126526,0.08797666430473328,0.29754772782325745,0.7827556729316711,0.6000000238418579,0.6000000238418579,0.6000000238418579,-0.017710119485855103,0.29327598214149475,-0.003964623436331749,0.4557996988296509,0.3400000035762787,0.49000000953674316,0.5982792377471924,0.2544745206832886,0.8615907430648804,0.3089677393436432,2
3,9,12,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,-0.004054450895637274,0.23293447494506836,0.5853630900382996,-0.8660130500793457,-0.0025381785817444324,0.2088412344455719,0.7491217255592346,-0.8878397941589355,0.48811236023902893,0.09630802273750305,0.26279017329216003,0.7567446827888489,0.4699999988079071,0.4699999988079071,0.4699999988079071,0.07144089788198471,0.31699803471565247,0.02143205888569355,0.3000563085079193,0.25999999046325684,0.3499999940395355,-0.1742468774318695,0.18430547416210175,0.11948521435260773,0.1723179817199707,2
4,12,15,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.013925140723586082,0.2761787176132202,1.1627005338668823,-0.7300018072128296,0.0009972942061722279,0.2142946571111679,0.7255798578262329,-0.7398697137832642,0.49263250827789307,0.08801181614398956,0.2986080050468445,0.7027075290679932,0.44999998807907104,0.44999998807907104,0.44999998807907104,-0.027827585116028786,0.23652099072933197,-0.023621337488293648,0.2961641848087311,0.4000000059604645,0.33000001311302185,-0.7898731827735901,0.36294999718666077,-0.010876566171646118,0.17747481167316437,2
5,15,18,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.003028854727745056,0.15481369197368622,0.5004371404647827,-0.40449899435043335,-0.01374129019677639,0.1803608238697052,0.648959755897522,-0.8982903957366943,0.47903984785079956,0.09480979293584824,0.2129494994878769,0.7082540988922119,0.41999998688697815,0.41999998688697815,0.41999998688697815,0.005378254223614931,0.2763449251651764,-0.0018647914985194802,0.2185799926519394,0.30000001192092896,0.33000001311302185,-0.2622125446796417,0.2150121033191681,0.6344215869903564,0.19434064626693726,2
6,18,21,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.005265575833618641,0.2030608057975769,0.5563291311264038,-0.5964633822441101,-0.012315239757299423,0.24903693795204163,0.7968312501907349,-0.9663012623786926,0.49159255623817444,0.09623657166957855,0.2738783657550812,0.6843039989471436,0.49000000953674316,0.49000000953674316,0.49000000953674316,-0.018156735226511955,0.2571488320827484,0.06628263741731644,0.49041613936424255,0.28999999165534973,0.44999998807907104,-0.7025009989738464,0.27612102031707764,0.5071619749069214,0.3419395685195923,2
7,21,24,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.011953000910580158,0.32807037234306335,1.5232493877410889,-1.2010438442230225,0.021468469873070717,0.21997588872909546,0.720301628112793,-0.7769495248794556,0.4993768334388733,0.10524901002645493,0.24665382504463196,0.8077574372291565,0.49000000953674316,0.49000000953674316,0.49000000953674316,0.1077054888010025,0.6802397966384888,-0.013755440711975098,0.3427738547325134,0.46000000834465027,0.41999998688697815,-0.6603084802627563,0.3560841381549835,-0.9875438213348389,0.3502888083457947,2
8,24,27,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.005428876727819443,0.17966805398464203,0.578274130821228,-0.5976747274398804,0.0039869737811386585,0.16956114768981934,0.604555606842041,-0.46724724769592285,0.5167701244354248,0.10556432604789734,0.2386161834001541,0.7474241256713867,0.5400000214576721,0.5400000214576721,0.5400000214576721,0.018571333959698677,0.4104286730289459,-0.03455192223191261,0.31351161003112793,0.36000001430511475,0.4399999976158142,-0.39557433128356934,0.23494835197925568,-0.24296657741069794,0.1424262523651123,2
9,27,30,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,-0.0037910749670118093,0.15513569116592407,0.5256000757217407,-0.494476318359375,0.002883222186937928,0.19408085942268372,0.9521670341491699,-0.6881667375564575,0.4847184121608734,0.09049145132303238,0.26229289174079895,0.6997094750404358,0.4300000071525574,0.4300000071525574,0.4300000071525574,0.033988144248723984,0.2800607681274414,-0.017105616629123688,0.3208697438240051,0.33000001311302185,0.3700000047683716,-0.14702239632606506,0.09475458413362503,-0.12425487488508224,0.16793261468410492,2
10,30,33,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,-0.005148112308233976,0.2255382239818573,0.8539730310440063,-0.5988262295722961,-0.008691340684890747,0.16062210500240326,0.36282289028167725,-0.46920692920684814,0.4805549681186676,0.1008935496211052,0.22994086146354675,0.7972844243049622,0.4300000071525574,0.4300000071525574,0.4300000071525574,0.04951408505439758,0.44146543741226196,-0.010826600715517998,0.32742470502853394,0.33000001311302185,0.5,-0.04379719868302345,0.17776042222976685,0.4506458342075348,0.13536347448825836,2
11,33,36,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.0197086613625288,0.29083171486854553,0.9239563941955566,-1.7892755270004272,-0.009438080713152885,0.14798703789710999,0.3479509949684143,-0.5779566764831543,0.48284801840782166,0.0940447524189949,0.2795499563217163,0.6620282530784607,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.02070096880197525,0.26288366317749023,0.044228874146938324,0.43976569175720215,0.3700000047683716,0.41999998688697815,-0.9296731352806091,0.2930861711502075,0.4465869069099426,0.12345220893621445,2
12,36,39,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,-0.0013430630788207054,0.25351735949516296,1.0864588022232056,-0.8333238363265991,-0.01766146719455719,0.3452901840209961,1.4601490497589111,-1.6443889141082764,0.5062615871429443,0.10622907429933548,0.2232273817062378,0.7323462963104248,0.5099999904632568,0.5099999904632568,0.5099999904632568,0.04105053097009659,0.2604743242263794,0.012291851453483105,0.2908126413822174,0.25999999046325684,0.41999998688697815,-0.023808563128113747,0.1708044409751892,0.7867373824119568,0.5229617953300476,2
13,39,42,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,-0.015826838091015816,0.2626214623451233,0.7248016595840454,-0.7733131647109985,0.008549674414098263,0.2074693888425827,0.9174456596374512,-0.7544391751289368,0.5187750458717346,0.09733731299638748,0.2609948217868805,0.715890645980835,0.5600000023841858,0.5600000023841858,0.5600000023841858,0.028234591707587242,0.8026544451713562,-0.014319363981485367,0.2932623624801636,0.33000001311302185,0.44999998807907104,0.4057486653327942,0.2505578100681305,-0.4437238276004791,0.13616320490837097,2
14,42,45,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,-0.012807991355657578,0.17198632657527924,0.43190908432006836,-0.5289293527603149,-0.02271297015249729,0.3306349515914917,1.2551242113113403,-1.7323603630065918,0.499131977558136,0.10140961408615112,0.26546522974967957,0.7244328856468201,0.47999998927116394,0.47999998927116394,0.47999998927116394,-0.024506570771336555,0.26984190940856934,-0.022533835843205452,0.32011961936950684,0.33000001311302185,0.5199999809265137,0.2092541754245758,0.17896661162376404,1.0353169441223145,0.4640582501888275,2
15,45,48,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,-0.00393335334956646,0.22462143003940582,0.8499895334243774,-0.8604246973991394,-0.01767769269645214,0.26357609033584595,1.0939346551895142,-1.015009880065918,0.49276164174079895,0.10690809786319733,0.22318480908870697,0.7050467729568481,0.47999998927116394,0.47999998927116394,0.47999998927116394,-0.008025257848203182,0.21135324239730835,0.0056235771626234055,0.28029865026474,0.25999999046325684,0.41999998688697815,0.17061232030391693,0.19606447219848633,0.8306543231010437,0.36946702003479004,2
16,48,51,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,-0.0022777949925512075,0.17689001560211182,0.5996323823928833,-0.4930476248264313,-0.01327660121023655,0.34073203802108765,1.6543912887573242,-1.143553376197815,0.49563124775886536,0.09939955919981003,0.23820851743221283,0.7266146540641785,0.47999998927116394,0.47999998927116394,0.47999998927116394,0.001326290424913168,0.32079434394836426,0.027282414957880974,0.4507961571216583,0.3400000035762787,0.4000000059604645,0.2187391221523285,0.17617830634117126,0.639689028263092,0.28553181886672974,2
17,51,54,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,-0.007392003666609526,0.2623344957828522,1.198386311531067,-0.9519731402397156,0.015948966145515442,0.2500269412994385,1.0275288820266724,-0.8198808431625366,0.5255870819091797,0.11131369322538376,0.26080748438835144,0.8075374960899353,0.5699999928474426,0.5699999928474426,0.5699999928474426,0.03511891886591911,0.4336647093296051,0.0478304848074913,0.41320374608039856,0.30000001192092896,0.5199999809265137,-0.08713104575872421,0.20215767621994019,-0.7491343021392822,0.3376057744026184,2
18,54,57,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.0006565031362697482,0.19849522411823273,0.5371084809303284,-0.9487103223800659,-0.008634588681161404,0.22532106935977936,0.9114649295806885,-0.8715280294418335,0.4889744818210602,0.10174503177404404,0.3038809895515442,0.7483649849891663,0.4300000071525574,0.4300000071525574,0.4300000071525574,0.007249508518725634,0.463904470205307,0.031624987721443176,0.4366532862186432,0.33000001311302185,0.4300000071525574,-0.4721522629261017,0.19784153997898102,0.4623090326786041,0.1972547322511673,2
19,57,60,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.017223356291651726,0.289105623960495,1.0898723602294922,-0.7665739059448242,-0.011653934605419636,0.17431965470314026,0.652949869632721,-0.7083543539047241,0.48023173213005066,0.10275282710790634,0.22475971281528473,0.6965373158454895,0.47999998927116394,0.47999998927116394,0.47999998927116394,-0.0231135506182909,0.33888599276542664,0.0020546799059957266,0.3038983643054962,0.36000001430511475,0.4099999964237213,-1.0404375791549683,0.41696032881736755,0.5655086040496826,0.24573807418346405,2
20,60,63,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.012278789654374123,0.2763463258743286,1.2168406248092651,-0.6625540852546692,-0.01772558130323887,0.21205314993858337,0.452899694442749,-0.8612952828407288,0.48083388805389404,0.1036631241440773,0.19993749260902405,0.7342946529388428,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.004648528061807156,0.30753618478775024,0.05396876856684685,0.5363044142723083,0.30000001192092896,0.4399999976158142,-0.6393178105354309,0.28847944736480713,0.8673179745674133,0.25341200828552246,2
21,63,66,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,-0.006216777488589287,0.28988364338874817,1.5659476518630981,-1.0900418758392334,0.0026024901308119297,0.22641856968402863,1.2687071561813354,-0.793407678604126,0.47878602147102356,0.09081719070672989,0.26788777112960815,0.7020782828330994,0.4300000071525574,0.4300000071525574,0.4300000071525574,-0.011267159134149551,0.245573952794075,0.0377691350877285,0.395790696144104,0.30000001192092896,0.4099999964237213,-0.01587359420955181,0.20719683170318604,-0.09979796409606934,0.2360251396894455,2
22,66,69,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.02088492177426815,0.29733243584632874,1.2600409984588623,-1.2609870433807373,0.0008077368256635964,0.2885710597038269,0.7502087354660034,-1.1981797218322754,0.5073942542076111,0.09612571448087692,0.23942425847053528,0.6911842823028564,0.5799999833106995,0.5799999833106995,0.5799999833106995,0.04471833258867264,0.5726788640022278,0.00840279646217823,0.3685017228126526,0.3199999928474426,0.3700000047683716,-1.3106037378311157,0.38423892855644226,-0.04581756517291069,0.30631518363952637,2
23,69,72,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,-0.00029608249315060675,0.26958781480789185,1.159123182296753,-0.9622045159339905,-0.037803247570991516,0.4198591411113739,2.0378355979919434,-1.348631739616394,0.49929672479629517,0.09240397810935974,0.31751105189323425,0.7437586188316345,0.5299999713897705,0.5299999713897705,0.5299999713897705,-0.036271438002586365,0.3307499289512634,-0.021981921046972275,0.37118715047836304,0.33000001311302185,0.4699999988079071,0.36553066968917847,0.3483600616455078,1.8172589540481567,0.47937723994255066,2
0,0,3,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,-0.009991612285375595,0.2240844964981079,0.6938018798828125,-0.7544622421264648,0.016267448663711548,0.17921152710914612,0.5668599605560303,-0.4595680236816406,0.4882058799266815,0.0998651459813118,0.2686256468296051,0.7421802282333374,0.46000000834465027,0.46000000834465027,0.46000000834465027,-0.037923287600278854,0.32704538106918335,-0.011872944422066212,0.47796159982681274,0.4300000071525574,0.5600000023841858,0.6342149972915649,0.30312371253967285,-0.7231943011283875,0.3930542767047882,3
1,3,6,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.013245166279375553,0.2904527187347412,1.018721342086792,-1.1806833744049072,0.009924940764904022,0.26809456944465637,1.1342133283615112,-0.8614887595176697,0.5019189715385437,0.09137147665023804,0.28245654702186584,0.71944260597229,0.550000011920929,0.550000011920929,0.550000011920929,-0.005003128666430712,0.3302435576915741,-0.00878461729735136,0.39034751057624817,0.4399999976158142,0.5099999904632568,-0.7306357026100159,0.350994735956192,-0.4048384130001068,0.24719752371311188,3
2,6,9,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,-0.005191922187805176,0.18553489446640015,0.4706087112426758,-0.6968943476676941,-0.026873357594013214,0.26836955547332764,1.0035911798477173,-0.9593678116798401,0.5281702280044556,0.10705093294382095,0.20564164221286774,0.7203969955444336,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.006434896495193243,0.3945353329181671,-0.05265159532427788,0.409666508436203,0.28999999165534973,0.5199999809265137,0.2309466153383255,0.2136795073747635,1.275801420211792,0.457444429397583,3
3,9,12,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,-0.008166522718966007,0.14328737556934357,0.32832178473472595,-0.4055483639240265,-0.002895004115998745,0.20962603390216827,0.6606817245483398,-0.8397059440612793,0.49411383271217346,0.09357397258281708,0.29260310530662537,0.7131566405296326,0.5,0.5,0.5,-0.028135938569903374,0.24179495871067047,-0.025402981787919998,0.25530076026916504,0.28999999165534973,0.3400000035762787,-0.05798692628741264,0.13155850768089294,0.13592366874217987,0.17915944755077362,3
4,12,15,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.01309310831129551,0.2451663762331009,0.7388647794723511,-1.4292962551116943,-0.01496250368654728,0.2722800374031067,0.9815337061882019,-1.2094814777374268,0.4896619915962219,0.10219848155975342,0.2408108115196228,0.7556400299072266,0.47999998927116394,0.47999998927116394,0.47999998927116394,7.517814810853451e-05,0.25571927428245544,0.0033595000859349966,0.34692859649658203,0.3499999940395355,0.44999998807907104,-0.8681517243385315,0.3344144821166992,0.6576850414276123,0.37338802218437195,3
5,15,18,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.0017477101646363735,0.15828555822372437,0.5311020612716675,-0.45522212982177734,-0.0029716554563492537,0.15788519382476807,0.3814561367034912,-0.5888321399688721,0.5018513798713684,0.08981302380561829,0.2641792297363281,0.721943736076355,0.5099999904632568,0.5099999904632568,0.5099999904632568,-0.025653719902038574,0.198551207780838,0.0256763007491827,0.45197227597236633,0.23000000417232513,0.4099999964237213,-0.3948401212692261,0.19095726311206818,0.14491815865039825,0.10065065324306488,3
6,18,21,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.0015753937186673284,0.15296825766563416,0.3384135365486145,-0.6333577632904053,-0.0073859477415680885,0.26059892773628235,1.1283866167068481,-0.8896093964576721,0.5028771162033081,0.10595963895320892,0.25195157527923584,0.7820357084274292,0.49000000953674316,0.49000000953674316,0.49000000953674316,-0.015756424516439438,0.36708569526672363,-0.02406495064496994,0.3360002934932709,0.4300000071525574,0.4699999988079071,-0.05463985353708267,0.12252611666917801,0.29306918382644653,0.23602676391601562,3
7,21,24,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.01383963506668806,0.23081518709659576,0.7471514940261841,-0.7569668292999268,0.01831483282148838,0.21540910005569458,0.8549429178237915,-0.5643619298934937,0.5044460892677307,0.09172892570495605,0.3117223381996155,0.6888310313224792,0.5099999904632568,0.5099999904632568,0.5099999904632568,-0.0241598729044199,0.35404935479164124,-0.003260822966694832,0.28541696071624756,0.4699999988079071,0.3799999952316284,-0.9404218196868896,0.28167927265167236,-0.8619962930679321,0.2840251326560974,3
8,24,27,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.012440195307135582,0.1792927235364914,0.5394395589828491,-0.46281754970550537,0.00529016088694334,0.1512703001499176,0.43852031230926514,-0.5137161016464233,0.5040680766105652,0.10153305530548096,0.2375006079673767,0.7829458117485046,0.5199999809265137,0.5199999809265137,0.5199999809265137,0.0060837892815470695,0.3072444796562195,0.026879720389842987,0.3230035901069641,0.30000001192092896,0.30000001192092896,-0.7709915041923523,0.28774747252464294,-0.22078949213027954,0.20715776085853577,3
9,27,30,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.01091653574258089,0.2142033725976944,0.7616690397262573,-0.8954987525939941,0.001125963288359344,0.1873111128807068,0.5617139935493469,-0.5962367057800293,0.4819954037666321,0.10789108276367188,0.2353878915309906,0.7391000390052795,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.06439480930566788,0.5657920241355896,-0.043111905455589294,0.34277135133743286,0.3400000035762787,0.36000001430511475,-0.4443599581718445,0.14347794651985168,-0.06677927821874619,0.14264729619026184,3
10,30,33,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.0003152012941427529,0.20250330865383148,0.6066805720329285,-0.4353921711444855,-0.01686624251306057,0.19657514989376068,0.37516722083091736,-0.6995218396186829,0.483418345451355,0.11125767976045609,0.19918912649154663,0.7014777660369873,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.015717098489403725,0.33726856112480164,0.010878982953727245,0.33749860525131226,0.38999998569488525,0.4399999976158142,-0.5557314157485962,0.1754184365272522,0.8458364605903625,0.21275387704372406,3
11,33,36,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.01704179123044014,0.223550483584404,0.6368675231933594,-0.7706301212310791,-0.017451923340559006,0.17007926106452942,0.5303806066513062,-0.9278330206871033,0.5030956864356995,0.10853225737810135,0.23471035063266754,0.7261767983436584,0.5400000214576721,0.5400000214576721,0.5400000214576721,0.03944217413663864,0.3890339732170105,0.008098206482827663,0.33962640166282654,0.3100000023841858,0.4399999976158142,-0.9803463816642761,0.32316985726356506,0.9297670125961304,0.1329365223646164,3
12,36,39,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,-0.002206181874498725,0.20758694410324097,0.630618155002594,-0.4568478465080261,-0.019177334383130074,0.2501574158668518,0.8957101702690125,-0.6839275360107422,0.49064987897872925,0.10480764508247375,0.27173560857772827,0.7750207781791687,0.49000000953674316,0.49000000953674316,0.49000000953674316,-0.05747532844543457,0.3087187707424164,0.03261439502239227,0.40139707922935486,0.41999998688697815,0.550000011920929,-0.21604952216148376,0.1867775171995163,0.8650487661361694,0.3876127600669861,3
13,39,42,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,-0.011371268890798092,0.2092222422361374,0.747256875038147,-0.5760809183120728,9.311199391959235e-05,0.2946469485759735,1.0958080291748047,-1.139859914779663,0.5212435126304626,0.10629459470510483,0.24386385083198547,0.7741339206695557,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.06119987368583679,0.5083690881729126,0.0037798630073666573,0.24108099937438965,0.27000001072883606,0.3499999940395355,0.40516018867492676,0.19746831059455872,-0.10332278162240982,0.2992757260799408,3
14,42,45,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,-0.00751730939373374,0.20096993446350098,0.6982260346412659,-0.6786632537841797,-0.011354561895132065,0.233579620718956,0.6251493692398071,-0.7595880031585693,0.4780220687389374,0.10158585011959076,0.2659841775894165,0.6897708773612976,0.41999998688697815,0.41999998688697815,0.41999998688697815,-0.023198571056127548,0.28702405095100403,0.004178600385785103,0.4074755311012268,0.3199999928474426,0.49000000953674316,0.252335786819458,0.17430034279823303,0.4533136785030365,0.30128827691078186,3
15,45,48,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.005932500585913658,0.2793923020362854,0.7558733224868774,-1.1592459678649902,-0.02875685878098011,0.18630509078502655,0.6107769012451172,-0.4188942611217499,0.49237537384033203,0.08405628800392151,0.28633400797843933,0.6970050930976868,0.4300000071525574,0.4300000071525574,0.4300000071525574,0.01986166089773178,0.37004354596138,-0.003117217915132642,0.389856219291687,0.30000001192092896,0.5400000214576721,-0.58878493309021,0.2686764895915985,1.4009917974472046,0.36727428436279297,3
16,48,51,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,-0.00855556596070528,0.14729538559913635,0.323150098323822,-0.4287102222442627,-0.010839817114174366,0.24735407531261444,0.699490487575531,-0.8591207265853882,0.4917658269405365,0.0985594093799591,0.2960171401500702,0.7790929675102234,0.44999998807907104,0.44999998807907104,0.44999998807907104,-0.03781373053789139,0.23733960092067719,0.003168961964547634,0.3169049024581909,0.28999999165534973,0.46000000834465027,0.28929346799850464,0.18287068605422974,0.6751088500022888,0.1960703283548355,3
17,51,54,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.010946815833449364,0.3905501663684845,1.1377941370010376,-1.8637804985046387,0.004056826699525118,0.26717236638069153,1.0489261150360107,-1.0272215604782104,0.5238284468650818,0.10267017036676407,0.3254495859146118,0.7383845448493958,0.5699999928474426,0.5699999928474426,0.5699999928474426,-0.0034333658404648304,0.4151369333267212,0.025988170877099037,0.4383412301540375,0.38999998569488525,0.550000011920929,-0.6938226222991943,0.2763497233390808,-0.3044917583465576,0.2290775328874588,3
18,54,57,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.002951325150206685,0.17871123552322388,0.6891005039215088,-0.5236291885375977,0.005193846765905619,0.18307654559612274,0.6343910098075867,-0.6562926769256592,0.48181480169296265,0.1081080213189125,0.22562433779239655,0.7419124841690063,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.006555631291121244,0.3654957115650177,0.021332696080207825,0.3382473886013031,0.36000001430511475,0.4399999976158142,-0.4058859944343567,0.16963569819927216,-0.15100497007369995,0.14122605323791504,3
19,57,60,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.015155761502683163,0.19681084156036377,0.44636350870132446,-0.6226844787597656,-0.010632747784256935,0.1626281440258026,0.5723434686660767,-0.6178992986679077,0.4822711646556854,0.10713935643434525,0.2476102113723755,0.7399792075157166,0.44999998807907104,0.44999998807907104,0.44999998807907104,-0.01684463769197464,0.2574147582054138,0.02983321249485016,0.36103206872940063,0.4000000059604645,0.4000000059604645,-0.9073818325996399,0.21863603591918945,0.5788393616676331,0.18522346019744873,3
20,60,63,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.03228146582841873,0.2193605899810791,1.069691777229309,-0.6185152530670166,-0.03255968540906906,0.2883757948875427,1.1162270307540894,-1.164344072341919,0.4739122688770294,0.11690215021371841,0.2130197137594223,0.7668309211730957,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.046751655638217926,0.4734078347682953,0.012850005179643631,0.2524508833885193,0.27000001072883606,0.3100000023841858,-1.5942741632461548,0.4266386926174164,1.6793001890182495,0.31942418217658997,3
21,63,66,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,-0.004197780508548021,0.24706889688968658,1.0547199249267578,-1.1414250135421753,0.005252900533378124,0.14743252098560333,0.38964319229125977,-0.3850734233856201,0.48931166529655457,0.1072019711136818,0.26031383872032166,0.7595798373222351,0.4399999976158142,0.4399999976158142,0.4399999976158142,0.018124237656593323,0.20141704380512238,0.06271916627883911,0.6366738677024841,0.23000000417232513,0.6000000238418579,-0.07085887342691422,0.1394740641117096,-0.22329923510551453,0.20676842331886292,3
22,66,69,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.014927947893738747,0.24461662769317627,0.9393879771232605,-0.7184191346168518,-0.006323491223156452,0.2352871596813202,0.8140995502471924,-0.7408581972122192,0.5048997402191162,0.1294819861650467,0.251645028591156,0.7891426086425781,0.49000000953674316,0.49000000953674316,0.49000000953674316,0.019880611449480057,0.3241439759731293,0.004451701417565346,0.5054636597633362,0.3199999928474426,0.4399999976158142,-1.1203646659851074,0.2215019166469574,0.24968212842941284,0.27116909623146057,3
23,69,72,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,-0.015625206753611565,0.2411719709634781,1.0014032125473022,-0.799660861492157,-0.049691520631313324,0.309266597032547,0.9543678164482117,-1.313984990119934,0.5049542784690857,0.10590936988592148,0.27634021639823914,0.7749015092849731,0.5099999904632568,0.5099999904632568,0.5099999904632568,-0.07146664708852768,0.27063825726509094,-0.04309510067105293,0.4288767874240875,0.38999998569488525,0.4699999988079071,0.6425126791000366,0.42471206188201904,2.432389736175537,0.5695239305496216,3
0,0,3,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,-0.017647061496973038,0.18789042532444,0.8440072536468506,-0.6059229969978333,0.018312111496925354,0.23400814831256866,0.7758030891418457,-0.5967625975608826,0.5103945136070251,0.09536665678024292,0.2920880913734436,0.7129079103469849,0.5199999809265137,0.5199999809265137,0.5199999809265137,-0.015871327370405197,0.2840781807899475,-0.012705806642770767,0.26462510228157043,0.3499999940395355,0.3100000023841858,0.9308160543441772,0.2363613098859787,-0.9217000007629395,0.3115891218185425,4
1,3,6,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.02161247655749321,0.36079004406929016,1.157634973526001,-1.1806857585906982,0.01279717218130827,0.20927494764328003,0.5714126825332642,-0.8158153295516968,0.5119150280952454,0.10392598807811737,0.29187875986099243,0.716532289981842,0.550000011920929,0.550000011920929,0.550000011920929,0.02892330102622509,0.4435940384864807,-0.007269008085131645,0.30318212509155273,0.3400000035762787,0.4399999976158142,-1.020355224609375,0.5499480366706848,-0.641838550567627,0.1789514422416687,4
2,6,9,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,-0.0050692008808255196,0.22651709616184235,0.5766199827194214,-0.7331411242485046,-0.042944926768541336,0.2964194416999817,1.1692487001419067,-1.156470775604248,0.5216829776763916,0.10460427403450012,0.24026139080524445,0.7639248967170715,0.6100000143051147,0.6100000143051147,0.6100000143051147,-0.02539621852338314,0.26100948452949524,0.009571208618581295,0.3281630575656891,0.3700000047683716,0.4099999964237213,0.03315208479762077,0.37148645520210266,2.017451286315918,0.5037707090377808,4
3,9,12,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,-0.0019209969323128462,0.17319194972515106,0.437994122505188,-0.594939112663269,0.00459875026717782,0.21554498374462128,0.828339159488678,-0.7701951861381531,0.506894052028656,0.10573235899209976,0.2565189301967621,0.7798736691474915,0.5,0.5,0.5,-0.011910068802535534,0.28070446848869324,0.03341321647167206,0.37116366624832153,0.38999998569488525,0.36000001430511475,0.011900719255208969,0.15944939851760864,-0.2787891626358032,0.14365984499454498,4
4,12,15,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.02635042928159237,0.2624010145664215,1.0498812198638916,-0.8990734219551086,-0.023677628487348557,0.29568517208099365,0.9414911866188049,-1.3479628562927246,0.4776361882686615,0.10542427003383636,0.28033700585365295,0.7738380432128906,0.41999998688697815,0.41999998688697815,0.41999998688697815,0.015428507700562477,0.3309234380722046,-0.028229162096977234,0.3523551821708679,0.3400000035762787,0.47999998927116394,-1.2923483848571777,0.4301680624485016,1.1167632341384888,0.474502295255661,4
