epoch,advantage_mean,advantage_std,positive_advantage_ratio,negative_advantage_ratio,delta_log_prob_selected_action_mean,delta_log_prob_selected_action_std,selected_action_prob_gain_mean,advantage_action_alignment,theta_advantage_alignment,route_advantage_alignment,theta_selected_action_prob_gain,route_selected_action_prob_gain,theta_negative_adv_prob_gain,route_negative_adv_prob_gain,theta_clip_fraction,route_clip_fraction,high_advantage_action_prob_gain,mid_advantage_action_prob_gain,low_advantage_action_prob_gain,negative_advantage_action_prob_gain,advantage_bucket_high_positive_threshold,advantage_bucket_near_zero_threshold
0,-22.260704040527344,6.450396537780762,0.0,1.0,-0.016086554154753685,0.026242654770612717,-0.008761941455304623,-0.05535345524549484,0.2828928828239441,0.16635552048683167,-0.005735039710998535,0.003384438343346119,-0.03780186176300049,-0.025902802124619484,0.14000000059604645,0.2241666615009308,0.0,0.0,0.0,-0.008761941455304623,0.0,0.6450396537780763
1,-18.882482528686523,7.585240364074707,0.019999999552965164,0.9800000190734863,-0.053962841629981995,0.05989384278655052,-0.022868119180202484,-0.19048818945884705,0.3110831677913666,0.24011844396591187,-0.006229109596461058,0.026284128427505493,-0.11253029853105545,-0.05293770506978035,0.35333332419395447,0.4504166543483734,-0.0564069040119648,-0.051768958568573,0.0,-0.022230977192521095,2.84167218208313,0.7585240364074708
2,-16.452966690063477,14.222455978393555,0.10000000149011612,0.8999999761581421,-0.04302295669913292,0.05378545820713043,-0.01499718427658081,-0.0649430975317955,0.3374880850315094,0.20063798129558563,0.013344582170248032,0.010157234966754913,-0.08675897121429443,-0.07106216251850128,0.3270833194255829,0.4208333194255829,-0.03862006217241287,-0.04230503365397453,-0.08587345480918884,-0.009913723915815353,13.658154487609863,1.4222455978393556
3,-13.619945526123047,22.38579750061035,0.1899999976158142,0.8100000023841858,-0.06144782155752182,0.06291007250547409,-0.02937837690114975,-0.23283566534519196,0.34157484769821167,0.24269716441631317,-0.0017642946913838387,0.002518639201298356,-0.11354489624500275,-0.076775923371315,0.34291666746139526,0.4491666555404663,-0.09354741871356964,-0.024604925885796547,-0.023863933980464935,-0.026321332901716232,19.305940628051758,2.238579750061035
4,-10.046936988830566,16.166521072387695,0.18000000715255737,0.8199999928474426,-0.042639121413230896,0.06590649485588074,-0.017681019380688667,-0.013618587516248226,0.3996310234069824,0.25445690751075745,-0.0022174527402967215,0.016654133796691895,-0.10568555444478989,-0.06508801877498627,0.32875001430511475,0.41458332538604736,-0.00024094506807159632,-0.03319346904754639,-0.029592107981443405,-0.01560274139046669,24.69725799560547,1.6166521072387696
