block_index,block_start,block_stop_exclusive,block_size,block_semantic,block_weight_mean,block_weight_std,block_weight_max,block_logprob_delta_mean,block_logprob_delta_std,block_ratio_proxy_mean,block_ratio_proxy_std,epoch
0,0,3,3,dispatch_decision_block,0.04782109335064888,0.016583401709794998,0.09050367027521133,-0.004961367696523666,0.07825331389904022,0.9980952739715576,0.07797792553901672,0
1,3,6,3,dispatch_decision_block,0.03366798907518387,0.019945256412029266,0.10503822565078735,-0.015512984246015549,0.09341594576835632,0.9889531135559082,0.09381510317325592,0
2,6,9,3,dispatch_decision_block,0.03660427778959274,0.020874684676527977,0.1090344563126564,-0.003731353906914592,0.055094968527555466,0.9977895617485046,0.055051933974027634,0
3,9,12,3,dispatch_decision_block,0.04721590876579285,0.015607880428433418,0.10466671735048294,-0.0018901157891377807,0.0663754791021347,1.0003119707107544,0.06642915308475494,0
4,12,15,3,dispatch_decision_block,0.04501453787088394,0.017107686027884483,0.09733086824417114,-0.016310719773173332,0.11602647602558136,0.9903828501701355,0.11307039111852646,0
5,15,18,3,dispatch_decision_block,0.03271276131272316,0.022620374336838722,0.10764503479003906,-0.0143602779135108,0.09997723251581192,0.9906066060066223,0.09724205732345581,0
6,18,21,3,dispatch_decision_block,0.031388502568006516,0.020413139835000038,0.09705528616905212,-0.0027321367524564266,0.10465670377016068,1.0027306079864502,0.10465430468320847,0
7,21,24,3,dispatch_decision_block,0.04995422810316086,0.0124885318800807,0.08992407470941544,-0.008085100911557674,0.09633766859769821,0.9966116547584534,0.09783975034952164,0
8,24,27,3,dispatch_decision_block,0.04848972335457802,0.017696890980005264,0.09502094238996506,-0.005911033134907484,0.05324985086917877,0.995523989200592,0.05349170044064522,0
9,27,30,3,dispatch_decision_block,0.03366353362798691,0.021263601258397102,0.10661318898200989,-0.019907629117369652,0.12476763129234314,0.9878586530685425,0.12181291729211807,0
10,30,33,3,dispatch_decision_block,0.0339919812977314,0.021747425198554993,0.10151617974042892,-0.019505716860294342,0.1074177548289299,0.9862580299377441,0.10369312763214111,0
11,33,36,3,dispatch_decision_block,0.044066138565540314,0.010254583321511745,0.07920101284980774,-0.015787849202752113,0.16162514686584473,0.9968694448471069,0.1545250564813614,0
12,36,39,3,dispatch_decision_block,0.050126947462558746,0.019716128706932068,0.11679954081773758,-0.03741328418254852,0.1437450498342514,0.9731550812721252,0.13780054450035095,0
13,39,42,3,dispatch_decision_block,0.03257514908909798,0.017165647819638252,0.07421578466892242,-0.002417647512629628,0.05124708637595177,0.9988798499107361,0.050370953977108,0
14,42,45,3,dispatch_decision_block,0.036456771194934845,0.019075840711593628,0.09147823601961136,-0.00962760765105486,0.07804659754037857,0.9934291243553162,0.07725653797388077,0
15,45,48,3,dispatch_decision_block,0.05227191001176834,0.01531024556607008,0.0942147746682167,-0.0076858121901750565,0.10150487720966339,0.9975525736808777,0.10415686666965485,0
