block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,block_adv_scale_mean,block_adv_scale_std,block_adv_scale_max,block_adv_scale_min,block_clip_fraction,per_block_selected_action_prob_gain_mean,per_block_selected_action_prob_gain_std,epoch
0,0,3,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_confident_mask,1.0,0.0,1.0,1.0,0.1599999964237213,-0.001904758159071207,0.07797792553901672,0
1,3,6,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_confident_mask,1.0,0.0,1.0,1.0,0.23999999463558197,-0.011046920903027058,0.09381510317325592,0
2,6,9,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_confident_mask,1.0,0.0,1.0,1.0,0.05000000074505806,-0.0022103763185441494,0.055051933974027634,0
3,9,12,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_confident_mask,1.0,0.0,1.0,1.0,0.10000000149011612,0.0003119647444691509,0.06642915308475494,0
4,12,15,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_confident_mask,1.0,0.0,1.0,1.0,0.36000001430511475,-0.009617168456315994,0.11307039111852646,0
5,15,18,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_confident_mask,1.0,0.0,1.0,1.0,0.2199999988079071,-0.00939342100173235,0.09724205732345581,0
6,18,21,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_confident_mask,1.0,0.0,1.0,1.0,0.3100000023841858,0.0027307088021188974,0.10465430468320847,0
7,21,24,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_confident_mask,1.0,0.0,1.0,1.0,0.3100000023841858,-0.003388339187949896,0.09783975034952164,0
8,24,27,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_confident_mask,1.0,0.0,1.0,1.0,0.05999999865889549,-0.004475955385714769,0.05349170044064522,0
9,27,30,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_confident_mask,1.0,0.0,1.0,1.0,0.3400000035762787,-0.01214130874723196,0.12181291729211807,0
10,30,33,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_confident_mask,1.0,0.0,1.0,1.0,0.30000001192092896,-0.01374207716435194,0.10369312763214111,0
