block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,theta_advantage_mean,theta_advantage_std,theta_advantage_norm_mean,theta_advantage_norm_std,theta_advantage_max,theta_advantage_min,route_advantage_mean,route_advantage_std,route_advantage_norm_mean,route_advantage_norm_std,route_advantage_max,route_advantage_min,route_gate_mean,route_gate_std,route_gate_min,route_gate_max,route_gate_active_fraction,route_mask_mean,route_mask_active_fraction,theta_selected_action_prob_gain_mean,theta_selected_action_prob_gain_std,theta_ratio_mean,theta_ratio_std,theta_ratio_max,route_selected_action_prob_gain_mean,route_selected_action_prob_gain_std,route_ratio_mean,route_ratio_std,route_ratio_max,theta_clip_fraction,route_clip_fraction,offload_vs_local_value_gap_mean,offload_vs_local_value_gap_std,bs1_vs_bs2_value_gap_mean,bs1_vs_bs2_value_gap_std,epoch
0,0,3,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_confident_mask,-0.008819328621029854,0.3104066252708435,-0.014745490625500679,0.9548944234848022,0.742669939994812,-0.9636375904083252,0.002071801107376814,0.28435176610946655,-0.010747290216386318,0.727885365486145,0.7575007677078247,-0.7209599018096924,0.5221013426780701,0.08343633264303207,0.33707255125045776,0.7425917983055115,0.6100000143051147,0.5299999713897705,0.5299999713897705,0.016212955117225647,0.11219071596860886,1.0162129402160645,0.11219071596860886,1.375346302986145,-0.01299259439110756,0.11520031094551086,0.9701520204544067,0.12194637209177017,1.2556350231170654,0.07000000029802322,0.09000000357627869,0.056157369166612625,0.2450491189956665,-0.0999113917350769,0.23440930247306824,0
1,3,6,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_confident_mask,-0.01821715384721756,0.41618022322654724,-0.043655723333358765,1.2802823781967163,1.358491063117981,-1.4784793853759766,-0.014783747494220734,0.34188780188560486,-0.04249291494488716,0.9625816941261292,0.9737217426300049,-0.9503797292709351,0.4848388731479645,0.08927711099386215,0.26443347334861755,0.7477823495864868,0.4399999976158142,0.30000001192092896,0.30000001192092896,0.0007460766937583685,0.05653626099228859,1.0007461309432983,0.05653626099228859,1.264111876487732,-0.01507912389934063,0.17420881986618042,1.0520012378692627,0.15020398795604706,1.332236647605896,0.009999999776482582,0.23999999463558197,0.6778046488761902,0.33083680272102356,0.7507953643798828,0.28506913781166077,0
2,6,9,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_confident_mask,-0.0029843426309525967,0.2616189420223236,0.003204517299309373,0.8048103451728821,0.6161150932312012,-0.6755871772766113,0.005413117818534374,0.3409266769886017,-0.13964097201824188,0.9222095012664795,0.8856191635131836,-0.8920829892158508,0.5138542056083679,0.08957148343324661,0.22991807758808136,0.7304589748382568,0.5799999833106995,0.46000000834465027,0.46000000834465027,-0.004722224082797766,0.06993527710437775,0.9952777624130249,0.06993527710437775,1.2156572341918945,0.003183038206771016,0.08401335775852203,1.0015809535980225,0.09226305037736893,1.2763620615005493,0.009999999776482582,0.03999999910593033,0.06968897581100464,0.20934262871742249,-0.2758183777332306,0.2545262277126312,0
3,9,12,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_confident_mask,-0.004469208884984255,0.32989442348480225,-0.0013633441412821412,1.0148441791534424,0.8369678258895874,-0.8580043911933899,0.013043157756328583,0.3852251470088959,0.21318237483501434,1.1465693712234497,1.0709576606750488,-0.9638335704803467,0.5082816481590271,0.09639731049537659,0.28657230734825134,0.7034381031990051,0.47999998927116394,0.41999998688697815,0.41999998688697815,0.005457019433379173,0.06990421563386917,1.0054570436477661,0.06990421563386917,1.1781879663467407,-0.0010377955622971058,0.1070830300450325,1.0054681301116943,0.11410828679800034,1.2797702550888062,0.0,0.10000000149011612,0.24751998484134674,0.2708321809768677,-0.7699492573738098,0.2971663475036621,0
4,12,15,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_confident_mask,0.008425980806350708,0.37151700258255005,0.03830574452877045,1.1428864002227783,0.9295574426651001,-1.2247296571731567,-0.00964717660099268,0.40388256311416626,0.007936324924230576,1.3173034191131592,1.3555880784988403,-1.4028644561767578,0.4882330298423767,0.08957263082265854,0.2642447352409363,0.6931856870651245,0.46000000834465027,0.36000001430511475,0.36000001430511475,0.008331057615578175,0.059126101434230804,1.008331060409546,0.059126101434230804,1.2350194454193115,-0.015554585494101048,0.21106170117855072,0.9685761332511902,0.22336439788341522,1.4391039609909058,0.009999999776482582,0.36000001430511475,-0.6792899966239929,0.232280895113945,0.4509843587875366,0.2851591408252716,0
5,15,18,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_confident_mask,2.8551816285471432e-05,0.2479100227355957,0.0124729685485363,0.7626379728317261,0.4908570647239685,-0.7229191064834595,-0.007877921685576439,0.4357794523239136,0.051800597459077835,1.3248757123947144,0.9928939938545227,-1.209984540939331,0.5057384371757507,0.08905000239610672,0.2969743311405182,0.7257776856422424,0.5,0.4699999988079071,0.4699999988079071,-0.008125713095068932,0.05422117933630943,0.9918743968009949,0.05422117933630943,1.1450802087783813,0.0010970139410346746,0.19862708449363708,0.9795728921890259,0.19117078185081482,1.5015838146209717,0.0,0.2199999988079071,0.16928040981292725,0.22788706421852112,0.4650440514087677,0.33903631567955017,0
6,18,21,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_confident_mask,0.007472259923815727,0.34257635474205017,0.03537183254957199,1.0538570880889893,1.0554423332214355,-0.9027107357978821,0.02014368586242199,0.3815004527568817,0.2698001563549042,1.0756499767303467,0.8753138184547424,-0.8769745230674744,0.47231364250183105,0.08395185321569443,0.2651486098766327,0.6751421093940735,0.36000001430511475,0.27000001072883606,0.27000001072883606,0.0018767494475468993,0.03465341404080391,1.001876711845398,0.03465341404080391,1.127994179725647,0.014089343138039112,0.20712652802467346,0.9960926175117493,0.21406221389770508,1.4196648597717285,0.0,0.3100000023841858,-0.2832803726196289,0.2769732177257538,-0.9363605380058289,0.3705100417137146,0
7,21,24,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_confident_mask,-0.01304539479315281,0.38415980339050293,-0.027745990082621574,1.1817790269851685,1.185753345489502,-0.7900968194007874,-0.005326980259269476,0.36278969049453735,0.07210108637809753,0.9407059550285339,1.0321928262710571,-0.9132288098335266,0.5208706855773926,0.08321810513734818,0.32791709899902344,0.6702137589454651,0.6399999856948853,0.550000011920929,0.550000011920929,0.003989496733993292,0.023269498720765114,1.0039894580841064,0.023269498720765114,1.0693135261535645,-0.0003527653170749545,0.20208658277988434,0.9609040021896362,0.20105554163455963,1.7506794929504395,0.0,0.3100000023841858,0.5585344433784485,0.3386451303958893,0.2808636724948883,0.2802937924861908,0
8,24,27,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_confident_mask,0.02481434866786003,0.36243459582328796,0.08872076869010925,1.1149463653564453,0.896340548992157,-0.8824014067649841,-0.013264809735119343,0.3434123694896698,-0.04285633563995361,0.9018061757087708,0.6537659168243408,-1.004381537437439,0.5048123002052307,0.08622372150421143,0.2724779546260834,0.6808863878250122,0.5400000214576721,0.4399999976158142,0.4399999976158142,-0.000959817145485431,0.04902305081486702,0.9990401268005371,0.04902305081486702,1.1130032539367676,-0.006167845334857702,0.08319821953773499,1.0087803602218628,0.09728792309761047,1.2608214616775513,0.0,0.05999999865889549,-1.428029179573059,0.2857098877429962,0.5570661425590515,0.301681250333786,0
9,27,30,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_confident_mask,0.0010003065690398216,0.34640076756477356,0.015462363138794899,1.065622091293335,1.0086251497268677,-0.987027645111084,-0.0026793419383466244,0.34498006105422974,-0.04477313533425331,1.0399017333984375,0.8906187415122986,-1.2097337245941162,0.5049477219581604,0.09651096165180206,0.30854126811027527,0.7117556929588318,0.5099999904632568,0.4399999976158142,0.4399999976158142,-0.0023821366485208273,0.07694433629512787,0.997617781162262,0.07694433629512787,1.1749000549316406,-0.008120493032038212,0.2300184816122055,0.9523215889930725,0.1967732012271881,1.4407525062561035,0.0,0.3400000035762787,-0.25269877910614014,0.26496344804763794,0.45021307468414307,0.29327261447906494,0
