block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,theta_advantage_mean,theta_advantage_std,theta_advantage_norm_mean,theta_advantage_norm_std,theta_advantage_max,theta_advantage_min,route_advantage_mean,route_advantage_std,route_advantage_norm_mean,route_advantage_norm_std,route_advantage_max,route_advantage_min,route_gate_mean,route_gate_std,route_gate_min,route_gate_max,route_gate_active_fraction,route_mask_mean,route_mask_active_fraction,theta_selected_action_prob_gain_mean,theta_selected_action_prob_gain_std,route_selected_action_prob_gain_mean,route_selected_action_prob_gain_std,theta_clip_fraction,route_clip_fraction,offload_vs_local_value_gap_mean,offload_vs_local_value_gap_std,bs1_vs_bs2_value_gap_mean,bs1_vs_bs2_value_gap_std,epoch
10,30,33,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,-0.008030109107494354,0.3248535990715027,-0.012317626737058163,0.9993368983268738,0.6597402095794678,-0.8594086170196533,0.021031655371189117,0.43513864278793335,-0.15748505294322968,1.2055091857910156,1.34322988986969,-1.0253616571426392,0.4911521077156067,0.09112367033958435,0.2608484923839569,0.7559598088264465,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.01349390298128128,0.15918368101119995,-0.008778572082519531,0.23496489226818085,0.15000000596046448,0.4000000059604645,0.48030319809913635,0.2401714324951172,-0.7920230031013489,0.34785351157188416,0
11,33,36,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,-0.006518371868878603,0.26555049419403076,-0.007667112164199352,0.816904604434967,0.6763541102409363,-0.8008925318717957,0.015505261719226837,0.33199089765548706,-0.0797380656003952,1.0485687255859375,0.606870710849762,-0.9379169344902039,0.4620242416858673,0.10186707228422165,0.2044103592634201,0.7149785161018372,0.3199999928474426,0.3199999928474426,0.3199999928474426,0.015342350117862225,0.22196310758590698,0.01985263265669346,0.3515707552433014,0.1899999976158142,0.47999998927116394,-0.19193410873413086,0.2448493391275406,-0.8052824139595032,0.25706642866134644,0
12,36,39,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,-0.011492428369820118,0.34280943870544434,-0.02296864055097103,1.054573893547058,0.8797061443328857,-0.8548465371131897,-0.010039394721388817,0.3539274036884308,0.20563355088233948,1.1013357639312744,1.126173734664917,-0.8730388879776001,0.4730779230594635,0.08976081758737564,0.2144031524658203,0.6932487487792969,0.3799999952316284,0.3799999952316284,0.3799999952316284,-0.010903734713792801,0.19161154329776764,-0.0007117247441783547,0.15219876170158386,0.2199999988079071,0.1599999964237213,0.3749837577342987,0.2584724426269531,0.30316027998924255,0.23731276392936707,0
13,39,42,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,0.0011909162858501077,0.30914396047592163,0.016048705205321312,0.9510098099708557,1.0021135807037354,-0.8953696489334106,0.01526481844484806,0.3778585195541382,0.13886995613574982,1.0855553150177002,1.3490296602249146,-0.9225680828094482,0.4963471293449402,0.08136814087629318,0.33893883228302,0.790509819984436,0.4399999976158142,0.4399999976158142,0.4399999976158142,-0.0031598596833646297,0.15592260658740997,-0.0080738989636302,0.20237480103969574,0.18000000715255737,0.25999999046325684,-0.33663368225097656,0.2507632374763489,-0.6474242210388184,0.3067849278450012,0
14,42,45,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,0.008360507898032665,0.28469642996788025,0.03810431435704231,0.8758025765419006,0.7082952857017517,-0.7391777038574219,0.011811204254627228,0.310934454202652,0.16329656541347504,0.8891497850418091,0.9021387100219727,-0.5512354373931885,0.4580962657928467,0.09425067156553268,0.22089746594429016,0.7885119318962097,0.28999999165534973,0.28999999165534973,0.28999999165534973,-0.01044253446161747,0.1564171463251114,0.004005955997854471,0.19134971499443054,0.17000000178813934,0.28999999165534973,-0.19079414010047913,0.21803337335586548,-0.5632122159004211,0.2619744837284088,0
15,45,48,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,0.0006891727680340409,0.2591512203216553,0.01450522430241108,0.7972186803817749,0.5386029481887817,-0.7763410806655884,0.018600700423121452,0.28369012475013733,0.031671084463596344,0.7805922627449036,0.816983699798584,-0.724515438079834,0.515994131565094,0.09718149155378342,0.24037525057792664,0.7770324349403381,0.6100000143051147,0.6100000143051147,0.6100000143051147,0.02320750243961811,0.32593193650245667,0.010811235755681992,0.13367442786693573,0.3400000035762787,0.12999999523162842,0.16624648869037628,0.22752387821674347,-0.7303979396820068,0.23628002405166626,0
16,48,51,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,-0.008621657267212868,0.26257166266441345,-0.014137384481728077,0.8077409863471985,0.6708789467811584,-0.6493319272994995,0.0014614533865824342,0.41352415084838867,0.025120370090007782,1.1325308084487915,1.1156913042068481,-1.0928715467453003,0.5164035558700562,0.08941394835710526,0.29704034328460693,0.7197411060333252,0.5799999833106995,0.5799999833106995,0.5799999833106995,-0.01020109374076128,0.17316202819347382,0.017234332859516144,0.24331258237361908,0.1899999976158142,0.3100000023841858,0.21957896649837494,0.1842614710330963,0.07555657625198364,0.30150046944618225,0
17,51,54,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,-0.011528282426297665,0.3324670195579529,-0.02307894080877304,1.022757887840271,0.917866051197052,-0.7739048004150391,-0.004289665259420872,0.3159545361995697,-0.09613564610481262,0.8125193119049072,0.8491045236587524,-0.8899165391921997,0.491312175989151,0.0784822478890419,0.3085628151893616,0.6663991212844849,0.44999998807907104,0.44999998807907104,0.44999998807907104,-0.014819171279668808,0.16967898607254028,0.0010743403108790517,0.1558431088924408,0.1899999976158142,0.14000000059604645,0.5451035499572754,0.25767654180526733,0.15341834723949432,0.2800998389720917,0
18,54,57,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,-0.02088751085102558,0.3605162799358368,-0.0518704354763031,1.1090447902679443,0.7966181039810181,-1.070087194442749,0.005760578904300928,0.33150628209114075,-0.09075085073709488,0.8149534463882446,0.7595438361167908,-1.0517463684082031,0.5105926990509033,0.09191444516181946,0.2643117308616638,0.7218815088272095,0.5400000214576721,0.5400000214576721,0.5400000214576721,0.021076105535030365,0.1813846379518509,0.004779431037604809,0.14628031849861145,0.10000000149011612,0.15000000596046448,0.8958566188812256,0.30829083919525146,-0.17464222013950348,0.2517695426940918,0
19,57,60,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,-0.009838247671723366,0.33340442180633545,-0.01787993498146534,1.0256415605545044,1.0723131895065308,-0.7277791500091553,0.012677755206823349,0.3805583417415619,-0.08505787700414658,1.098408579826355,1.0210692882537842,-0.9469253420829773,0.4800623953342438,0.08917109668254852,0.28252139687538147,0.667205810546875,0.47999998927116394,0.47999998927116394,0.47999998927116394,-0.004497244488447905,0.167599618434906,-0.028215613216161728,0.19603118300437927,0.1899999976158142,0.3400000035762787,0.09454135596752167,0.23494136333465576,-0.8077886700630188,0.2513265907764435,0
20,60,63,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,-0.004060349892824888,0.28826195001602173,-0.0001055771135725081,0.8867711424827576,0.7674654126167297,-0.8182656764984131,0.013790108263492584,0.3250901997089386,0.043969541788101196,0.903974175453186,0.663474440574646,-0.8657536506652832,0.5118718147277832,0.09275174140930176,0.23431378602981567,0.7612645626068115,0.5799999833106995,0.5799999833106995,0.5799999833106995,-0.004585438873618841,0.22073732316493988,0.02722073160111904,0.21151399612426758,0.1599999964237213,0.27000001072883606,0.0187399759888649,0.22544802725315094,-0.4740239679813385,0.29998430609703064,0
21,63,66,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,0.003892266657203436,0.3449232280254364,0.02435881644487381,1.0610764026641846,0.8834114670753479,-1.041881799697876,-0.010997357778251171,0.28133252263069153,-0.09140372276306152,0.7497566938400269,0.7805200815200806,-0.6708829402923584,0.531108558177948,0.07760612666606903,0.32842782139778137,0.7378731369972229,0.699999988079071,0.699999988079071,0.699999988079071,0.013577867299318314,0.15300263464450836,-0.021994223818182945,0.14503207802772522,0.17000000178813934,0.15000000596046448,-0.49608778953552246,0.2538226246833801,0.6186001300811768,0.23063723742961884,0
22,66,69,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,-0.017563240602612495,0.27317899465560913,-0.041644081473350525,0.8403719067573547,0.6651636958122253,-0.5563342571258545,-0.0020842731464654207,0.3459276258945465,-0.02078099548816681,0.9265424013137817,0.9478242993354797,-1.0264512300491333,0.5147557854652405,0.08843766152858734,0.29076600074768066,0.7102535963058472,0.6200000047683716,0.6200000047683716,0.6200000047683716,-0.0055221752263605595,0.23077528178691864,0.007619523908942938,0.20233948528766632,0.2800000011920929,0.23999999463558197,0.4269426763057709,0.27440372109413147,0.164459690451622,0.34514379501342773,0
23,69,72,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,-0.006423390936106443,0.36935940384864807,-0.007374923210591078,1.1362487077713013,0.8836174011230469,-0.8152099847793579,-0.005367148667573929,0.3187501132488251,-0.09229666739702225,0.7628523707389832,0.7135478258132935,-0.6483864188194275,0.4734838008880615,0.08924020826816559,0.2552642822265625,0.6700350642204285,0.4099999964237213,0.4099999964237213,0.4099999964237213,-0.005810202565044165,0.14146822690963745,-0.026394501328468323,0.17214037477970123,0.1899999976158142,0.23999999463558197,0.11249923706054688,0.2616126537322998,0.16790269315242767,0.267507404088974,0
0,0,3,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,-0.004921232350170612,0.23989178240299225,7.092952728271484e-05,0.9677214622497559,0.7079217433929443,-0.9365607500076294,-0.005477210972458124,0.13411250710487366,-0.016927465796470642,0.47736626863479614,0.34248942136764526,-0.681956946849823,0.4910264313220978,0.0960763692855835,0.2998878061771393,0.7240403294563293,0.46000000834465027,0.46000000834465027,0.46000000834465027,0.018321393057703972,0.42220163345336914,0.003267766209319234,0.45636773109436035,0.5,0.6200000047683716,0.1581382006406784,0.2089749425649643,0.22253109514713287,0.10369408130645752,1
1,3,6,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,-0.01836119033396244,0.3150324523448944,-0.05414573848247528,1.2708382606506348,1.121605634689331,-1.146443247795105,-0.0170675590634346,0.2588904798030853,0.05099843814969063,0.7091940641403198,1.1486924886703491,-1.1283578872680664,0.46906983852386475,0.0993146002292633,0.24746251106262207,0.7143510580062866,0.3400000035762787,0.3400000035762787,0.3400000035762787,-0.017158877104520798,0.46526944637298584,0.022670090198516846,0.3897489309310913,0.5199999809265137,0.5199999809265137,0.9535678029060364,0.2596108913421631,0.8612859845161438,0.17444901168346405,1
2,6,9,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,0.0006487730424851179,0.1768951714038849,0.022540289908647537,0.7135936617851257,0.44496849179267883,-0.9298270344734192,0.00821485836058855,0.21057827770709991,0.1348864585161209,0.8648191690444946,0.7311282157897949,-0.8799331784248352,0.49707454442977905,0.10783130675554276,0.26545315980911255,0.7549567222595215,0.4699999988079071,0.4699999988079071,0.4699999988079071,-0.06079382821917534,0.4057502746582031,0.03294048085808754,0.3821127712726593,0.47999998927116394,0.550000011920929,-0.09261209517717361,0.1369340717792511,-0.3747027516365051,0.21367327868938446,1
3,9,12,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,-0.009186569601297379,0.2020919919013977,-0.01713540032505989,0.8152374029159546,0.9774415493011475,-0.6246870756149292,0.021091509610414505,0.24236910045146942,0.06715609133243561,1.0409908294677734,1.0374512672424316,-0.6013146042823792,0.5136569738388062,0.10021481662988663,0.28934183716773987,0.7655238509178162,0.5199999809265137,0.5199999809265137,0.5199999809265137,0.0002709036925807595,0.5064643621444702,-0.03736108914017677,0.3775408864021301,0.49000000953674316,0.5699999928474426,0.357427716255188,0.1920546591281891,-1.1110098361968994,0.1707943081855774,1
4,12,15,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,0.005331747699528933,0.2562216520309448,0.04143137112259865,1.0335959196090698,0.9338634014129639,-0.7038654088973999,-0.014022476971149445,0.2709054946899414,0.006731822621077299,1.0465123653411865,1.202243685722351,-1.4944006204605103,0.5142350196838379,0.10473291575908661,0.2815190553665161,0.8215216994285583,0.5799999833106995,0.5799999833106995,0.5799999833106995,0.0053564500994980335,0.2993205487728119,0.04211825504899025,0.4848473370075226,0.4300000071525574,0.550000011920929,-0.43707728385925293,0.19135263562202454,0.6734269857406616,0.20530523359775543,1
5,15,18,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,-0.005680825561285019,0.2254415601491928,-0.002993249800056219,0.9094293713569641,1.056814193725586,-0.8571851253509521,-0.009441626258194447,0.2818569839000702,-0.027314690873026848,1.2129076719284058,0.959789514541626,-1.2462643384933472,0.521023690700531,0.0880446657538414,0.24473536014556885,0.7890958189964294,0.5699999928474426,0.5699999928474426,0.5699999928474426,-0.01017120759934187,0.33267903327941895,0.0009368067840114236,0.4478888511657715,0.36000001430511475,0.6200000047683716,0.151712566614151,0.16224902868270874,0.45995816588401794,0.25258657336235046,1
6,18,21,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,-0.0015516025014221668,0.2269359529018402,0.013663999736309052,0.9154577851295471,1.063335657119751,-0.9129065871238708,0.02518595941364765,0.37685710191726685,0.15640993416309357,1.5421432256698608,2.1524152755737305,-1.6121389865875244,0.4959287941455841,0.09409843385219574,0.26440882682800293,0.7579205632209778,0.4699999988079071,0.4699999988079071,0.4699999988079071,0.034845124930143356,0.5353517532348633,0.020494556054472923,0.5306453108787537,0.38999998569488525,0.5600000023841858,-0.30859053134918213,0.25252828001976013,-1.2091736793518066,0.4923800230026245,1
7,21,24,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,-0.022868312895298004,0.3090848922729492,-0.07232744246721268,1.2468458414077759,0.7762064337730408,-1.4060406684875488,-0.00592745840549469,0.2268676459789276,0.03721069172024727,0.5655730366706848,1.0396733283996582,-0.9380972385406494,0.4977788031101227,0.10573369264602661,0.2301541268825531,0.8116573095321655,0.4699999988079071,0.4699999988079071,0.4699999988079071,0.08163978904485703,0.676234781742096,-0.004967245273292065,0.48997554183006287,0.4699999988079071,0.6200000047683716,0.9857417345046997,0.35936740040779114,0.2143620252609253,0.19450950622558594,1
8,24,27,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,0.032132238149642944,0.3668009638786316,0.14954431354999542,1.4796719551086426,1.8549909591674805,-1.571181058883667,-0.014377531595528126,0.2357446402311325,-0.058997951447963715,1.172677755355835,0.9944639801979065,-1.4634859561920166,0.4965665340423584,0.09042602777481079,0.3037015199661255,0.7256458401679993,0.49000000953674316,0.49000000953674316,0.49000000953674316,0.046970434486866,0.8919959664344788,-0.03593270480632782,0.36566248536109924,0.4399999976158142,0.5699999928474426,-1.7158890962600708,0.3027031719684601,0.6185612678527832,0.2977387309074402,1
9,27,30,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,0.0010801112512126565,0.21292635798454285,0.024280309677124023,0.8589431643486023,0.5897632241249084,-0.7102094888687134,-0.011561611667275429,0.19571174681186676,-0.08168703317642212,0.760345458984375,0.6574729681015015,-0.5862336158752441,0.49561744928359985,0.09432321041822433,0.2601107060909271,0.7662410736083984,0.49000000953674316,0.49000000953674316,0.49000000953674316,-0.02556202933192253,0.40394458174705505,0.03602935001254082,0.3864205479621887,0.5199999809265137,0.5,-0.3350944519042969,0.21787741780281067,0.5751688480377197,0.1309126913547516,1
10,30,33,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,-0.012010190635919571,0.24159398674964905,-0.028525857254862785,0.9745880961418152,0.8741673231124878,-0.8330707550048828,0.013566524721682072,0.3260152041912079,0.22193320095539093,1.19450843334198,1.7613667249679565,-1.340528964996338,0.5199564099311829,0.091563880443573,0.2913782000541687,0.6991710662841797,0.5600000023841858,0.5600000023841858,0.5600000023841858,-0.06265641748905182,0.2729887366294861,0.11378670483827591,0.8199763894081116,0.4099999964237213,0.6299999952316284,0.5283095836639404,0.16398672759532928,-0.649454653263092,0.3080190122127533,1
11,33,36,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,0.0059179868549108505,0.17087294161319733,0.04379625245928764,0.689300000667572,0.5127381086349487,-0.4799651503562927,0.020970363169908524,0.2172761708498001,0.018717609345912933,0.8540414571762085,1.145674228668213,-0.5559760332107544,0.486480176448822,0.09224366396665573,0.22289951145648956,0.7062152028083801,0.3799999952316284,0.3799999952316284,0.3799999952316284,-0.05521964654326439,0.3179594576358795,0.032871924340724945,0.4200758635997772,0.44999998807907104,0.4000000059604645,-0.2755071818828583,0.1702602654695511,-0.9891647100448608,0.2592250406742096,1
12,36,39,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,-0.013144075870513916,0.23208269476890564,-0.033099934458732605,0.9362196326255798,0.8289204835891724,-0.837435781955719,-0.0037510767579078674,0.22709538042545319,-0.034216467291116714,0.7094725370407104,0.8275302052497864,-1.1984587907791138,0.5354689955711365,0.10477747768163681,0.22510890662670135,0.751258909702301,0.6200000047683716,0.6200000047683716,0.6200000047683716,0.08869912475347519,0.6976569294929504,-0.02729494869709015,0.4160653352737427,0.47999998927116394,0.5299999713897705,0.39558032155036926,0.16547153890132904,0.11779923737049103,0.19439302384853363,1
13,39,42,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,0.0063132066279649734,0.24555298686027527,0.04539056122303009,0.9905587434768677,1.0562293529510498,-0.981171190738678,0.01885944791138172,0.3151901364326477,0.03329266607761383,0.8528505563735962,1.6116504669189453,-1.2900474071502686,0.4841992259025574,0.101728655397892,0.24172291159629822,0.761216402053833,0.47999998927116394,0.47999998927116394,0.47999998927116394,-0.030031831935048103,0.46449607610702515,0.035604674369096756,0.6370858550071716,0.6499999761581421,0.6100000143051147,-0.5397213101387024,0.20211054384708405,-0.8946559429168701,0.2765624225139618,1
14,42,45,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,-0.004063548054546118,0.21282455325126648,0.0035308313090354204,0.8585324287414551,1.1983768939971924,-0.5463969111442566,0.02612675167620182,0.3433647155761719,-0.0006244480609893799,1.6640483140945435,1.8619743585586548,-1.1501612663269043,0.45585787296295166,0.113263800740242,0.1919299066066742,0.7782638072967529,0.3199999928474426,0.3199999928474426,0.3199999928474426,0.05120299011468887,0.5140212178230286,-0.022350406274199486,0.4684685170650482,0.5,0.5099999904632568,0.011815129779279232,0.21248361468315125,-1.2165449857711792,0.3256281614303589,1
15,45,48,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,-0.013914939016103745,0.215437114238739,-0.036209605634212494,0.8690715432167053,0.6818776726722717,-0.958991289138794,0.022030407562851906,0.31379982829093933,-0.09520990401506424,1.033466100692749,1.24042546749115,-1.2961084842681885,0.46351101994514465,0.09853501617908478,0.2038026750087738,0.7685573101043701,0.3799999952316284,0.3799999952316284,0.3799999952316284,-0.04108823835849762,0.31410661339759827,0.041623104363679886,0.40354591608047485,0.5199999809265137,0.4099999964237213,0.21874849498271942,0.20678770542144775,-1.094838261604309,0.30307480692863464,1
16,48,51,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,-0.007826641201972961,0.21766917407512665,-0.011649465188384056,0.8780756592750549,0.7951568365097046,-0.7433779239654541,-0.007268895395100117,0.25265324115753174,-0.17761056125164032,1.159367561340332,0.9366838335990906,-1.3013732433319092,0.5109363198280334,0.10385208576917648,0.29642170667648315,0.7683472633361816,0.5299999713897705,0.5299999713897705,0.5299999713897705,0.03324690833687782,0.6477850079536438,-0.006039466708898544,0.6782196164131165,0.47999998927116394,0.6299999952316284,0.36159297823905945,0.18137378990650177,0.39127278327941895,0.16728578507900238,1
17,51,54,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,-0.016182156279683113,0.23133358359336853,-0.04535554349422455,0.9331977367401123,0.9670870304107666,-0.8237012028694153,-0.015323827043175697,0.3038734197616577,-0.056655336171388626,0.8964119553565979,1.4082993268966675,-1.7319707870483398,0.5048494935035706,0.11237116903066635,0.16808919608592987,0.7492432594299316,0.46000000834465027,0.46000000834465027,0.46000000834465027,0.08402416110038757,0.7877151966094971,-0.05404955893754959,0.46311768889427185,0.49000000953674316,0.6200000047683716,0.6421525478363037,0.18157389760017395,0.7399475574493408,0.24192357063293457,1
18,54,57,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,-0.027130167931318283,0.33449113368988037,-0.08951970934867859,1.349334478378296,1.2950865030288696,-1.8389674425125122,0.0023181342985481024,0.25840887427330017,-0.1172780841588974,0.827342689037323,1.3477308750152588,-1.255113124847412,0.5224075317382812,0.09857177734375,0.2928391098976135,0.7283444404602051,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.005708744749426842,0.37644335627555847,0.01097517367452383,0.5014476180076599,0.5299999713897705,0.5600000023841858,1.027206301689148,0.3351171910762787,-0.16741794347763062,0.17578263580799103,1
