epoch,theta_advantage_mean,theta_advantage_std,theta_advantage_max,theta_advantage_min,route_advantage_mean,route_advantage_std,route_advantage_max,route_advantage_min,theta_adv_norm_mean,theta_adv_norm_std,route_adv_norm_mean,route_adv_norm_std,route_adv_norm_active_count,route_adv_norm_used_fallback,theta_advantage_alignment,route_advantage_alignment,theta_adv_to_route_delta_alignment,route_adv_to_theta_delta_alignment,theta_alignment_margin_over_cross,route_alignment_margin_over_cross,cross_branch_alignment_mean,theta_selected_action_prob_gain,route_selected_action_prob_gain,theta_negative_adv_prob_gain,route_negative_adv_prob_gain,theta_clip_fraction,route_clip_fraction,theta_ratio_mean,theta_ratio_std,theta_ratio_max,route_ratio_mean,route_ratio_std,route_ratio_max,theta_approx_kl,route_approx_kl,theta_loss_mean,route_loss_mean,theta_route_loss_ratio,theta_head_grad_norm,route_head_grad_norm,theta_backbone_grad_norm,route_backbone_grad_norm,theta_kl_target,route_kl_target,theta_early_stop_count,route_early_stop_count,coupled_stop_trigger_count,coupled_stop_blocked_by_theta_floor_count,coupled_stop_blocked_by_severity_gate_count,coupled_stop_min_theta_updates_per_epoch,coupled_stop_severity_factor,coupled_stop_severity_freeze_kl_threshold,theta_update_count,route_update_count,theta_only_step_kl,route_only_step_kl,theta_only_step_prob_gain,route_only_step_prob_gain,theta_after_route_shift,route_after_theta_shift,theta_route_feature_correlation,theta_route_head_correlation,offload_rate_mean,bs1_vs_bs2_entropy,offload_vs_local_value_gap_mean,offload_vs_local_value_gap_std,bs1_vs_bs2_value_gap_mean,bs1_vs_bs2_value_gap_std
0,-0.00279453257098794,0.1890464574098587,1.3253910541534424,-1.4746911525726318,-0.0009411140345036983,0.16616950929164886,1.2997698783874512,-1.8039494752883911,1.5894572324981482e-09,0.9999998211860657,-4.23684065609109e-09,0.9999999403953552,2476.0,0.0,0.038609206676483154,-0.044844772666692734,-0.002592526376247406,0.006532141473144293,0.04120173305273056,-0.05137691413983703,0.0019698075484484434,-0.003303361590951681,-0.0010599283268675208,-0.011106150224804878,-0.0007557020871900022,0.5047916769981384,0.0,0.9966967105865479,0.19699573516845703,1.3456213474273682,0.9989400506019592,0.0388285256922245,1.1672344207763672,0.023173606023192406,0.001815312309190631,-0.00275328173302114,0.0017320282058790326,0.6290754079818726,0.07444585836001309,0.08076058032028481,0.07248280859122169,0.05735788161187213,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,0.0002899522659260713,0.00017918697404378952,-0.0002367927968537385,-0.00010020597159642161,0.0,0.00032529639512566584,0.021544644609093666,-0.15201960504055023,0.5044488906860352,0.6611453890800476,0.04969201609492302,0.5505380034446716,0.05581166595220566,0.6814792156219482
1,-0.003365415846928954,0.22475428879261017,2.4703173637390137,-1.9072173833847046,-0.002082611434161663,0.20696164667606354,1.597603678703308,-1.8505220413208008,-4.76837147544984e-09,0.9999999403953552,1.3103297114014367e-08,0.9999999403953552,2329.0,0.0,0.009138460271060467,-0.0420253649353981,0.02401750534772873,-0.018357962369918823,-0.014879045076668262,-0.02366740256547928,0.002829771488904953,0.020998764783143997,0.0025137935299426317,0.014685824513435364,0.009824911132454872,0.5433333516120911,0.20352083444595337,1.0209987163543701,0.23848065733909607,1.6391245126724243,1.0025137662887573,0.15549837052822113,1.563843011856079,0.00912965927273035,0.00985570065677166,0.01454153936356306,0.010252964682877064,0.7050806283950806,0.06495251238492572,0.0865351703113179,0.09184990430245044,0.09196328589477731,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,2.265809903942032e-05,0.0005010915843740804,1.7457533372830117e-05,-0.00040666132788049126,0.0,0.0002784570913978054,-0.00893676932901144,-0.10395531356334686,0.4964854121208191,0.6562568545341492,0.0842810645699501,0.9407692551612854,0.12166920304298401,0.8990736603736877
2,-0.0041121263056993484,0.2519318461418152,1.3496694564819336,-1.7794147729873657,-0.0003087406512349844,0.26081183552742004,2.0002191066741943,-2.121128559112549,-8.742015111806722e-09,0.9999999403953552,-9.236554632252592e-09,0.9999999403953552,2065.0,0.0,0.03268272057175636,0.018301380798220634,-0.0017289037350565195,-0.00010910718992818147,0.03441162430681288,0.018410487988148816,-0.0009190054624923505,0.04760376736521721,0.024114252999424934,0.04216015711426735,0.018481260165572166,0.4554166793823242,0.3016948997974396,1.047603726387024,0.2167261838912964,1.6424522399902344,1.0241142511367798,0.18302300572395325,1.6484376192092896,-0.02168360911309719,-0.006956049706786871,0.008264518342912197,0.006948060821741819,0.8407086730003357,0.06164983925394181,0.09197990143389122,0.09958868815344628,0.11417415426432698,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,-0.0003130097075362366,-0.0008109522647178632,0.00036258063187882985,0.000952182416949654,0.0,0.0003113791267553877,-0.0020551406778395176,-0.04332674294710159,0.47895753383636475,0.6445062756538391,0.0611179955303669,1.3773514032363892,-0.0022050924599170685,1.3955332040786743
3,-5.315939779393375e-05,0.2440282255411148,1.5141618251800537,-1.4943206310272217,-0.0007747835479676723,0.255916953086853,1.8585189580917358,-1.7636409997940063,1.5894572324981482e-09,0.9999998807907104,8.323171485358216e-09,0.9999999403953552,1776.0,0.0,0.06109773740172386,-0.0442306324839592,-0.018673602491617203,0.011842955835163593,0.07977133989334106,-0.05607358831912279,-0.0034153233282268047,0.05218437686562538,0.05735056474804878,0.04075940325856209,0.06881410628557205,0.3604166805744171,0.32713964581489563,1.0521843433380127,0.19896823167800903,1.7344006299972534,1.0573506355285645,0.19447031617164612,1.8245428800582886,-0.0300519447773695,-0.037071485072374344,0.0016397270374000072,0.018560728058218956,11.319332122802734,0.055953071220520456,0.0935553590035047,0.098972220845202,0.1254075607094886,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,-0.0005418787629813388,-0.002115242469257542,0.0005950115079550804,0.002332132565607026,0.0,0.00033396823876371076,0.00166392105165869,-0.0800705999135971,0.4473090171813965,0.6223674416542053,-0.1728774458169937,2.039426565170288,0.043953508138656616,1.8548742532730103
4,0.002853904152289033,0.24083885550498962,1.51530921459198,-1.3689993619918823,-0.002331166760995984,0.26137998700141907,2.157111883163452,-2.2841124534606934,0.0,0.9999999403953552,-3.1247521237176556e-10,1.0,1526.0,0.0,0.0319354310631752,-0.013463791459798813,0.006316217128187418,0.027129024267196655,0.025619213934987783,-0.04059281572699547,0.016722620697692037,0.044420503079891205,0.07908903807401657,0.044669538736343384,0.08106396347284317,0.24791666865348816,0.3656618595123291,1.044420599937439,0.17562496662139893,1.8045262098312378,1.0790890455245972,0.21766647696495056,2.0142300128936768,-0.026967240497469902,-0.05280715227127075,0.007399328518658876,0.01735447533428669,2.3454091548919678,0.04903534624131636,0.09284383614524505,0.08924869507573058,0.14598655931749221,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,-0.0004970050164177207,-0.00414606114167587,0.0005605160008534377,0.004504912145369287,0.0,0.00036425415008644837,-0.010464134626090527,-0.041485488414764404,0.3966038227081299,0.5891147255897522,-0.3679662048816681,2.700111150741577,0.14205843210220337,2.537114143371582
5,0.009299772791564465,0.22463297843933105,1.2105170488357544,-2.12376070022583,-0.0052697681821882725,0.2291039079427719,2.104715585708618,-2.114896535873413,-6.357828929992593e-09,0.9999999403953552,5.9932401264006785e-09,0.9999999403953552,1273.0,0.0,-0.004889690317213535,-0.008248753845691681,-0.009698220528662205,0.02682390622794628,0.004808530211448669,-0.03507266007363796,0.008562842849642038,0.023978589102625847,0.07788220047950745,0.027561010792851448,0.07968137413263321,0.1339583396911621,0.2678711712360382,1.0239787101745605,0.12615707516670227,1.7313226461410522,1.077882170677185,0.1926865130662918,2.2203187942504883,-0.015415090136229992,-0.05482469126582146,0.005422910209745169,0.016548553481698036,3.0515947341918945,0.04544703745117481,0.08727711519788312,0.0733623488181836,0.15112378159853937,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,-0.0003157902774546528,-0.002723549533194663,0.0003393032291666844,0.0033020118733475103,0.0,0.0001596705085830763,-0.025315048173069954,-0.042544957250356674,0.3318161964416504,0.5337344408035278,-0.6308226585388184,3.199404001235962,0.346447616815567,2.848155975341797
6,0.013446731492877007,0.20852966606616974,1.3667335510253906,-1.1806530952453613,-0.0032311633694916964,0.21385042369365692,1.1237726211547852,-1.1777088642120361,0.0,0.9999998807907104,1.1583088932454189e-09,1.0,1235.0,0.0,-0.05679364129900932,-0.00483144773170352,-0.026325996965169907,0.052119649946689606,-0.030467644333839417,-0.056951097678393126,0.01289682649075985,0.0024292399175465107,0.06456208974123001,0.008764256723225117,0.06032959744334221,0.12020833790302277,0.20161943137645721,1.0024292469024658,0.11706800758838654,1.6092071533203125,1.0645620822906494,0.17174500226974487,1.9884859323501587,0.0047411611303687096,-0.047848522663116455,0.009476319886744022,0.01208628248423338,1.2754180431365967,0.041967558323049846,0.07436767297924204,0.07302191622641158,0.13929591636447267,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,-4.3966105850553764e-05,-0.003633747061394388,7.113928261657878e-05,0.004179844549590988,0.0,0.00014604670400980728,-0.014563675969839096,-0.04543589428067207,0.31210237741470337,0.485619455575943,-0.971649169921875,3.282175064086914,0.19348673522472382,3.2296485900878906
7,0.021110210567712784,0.2588404417037964,1.5327562093734741,-1.419824242591858,-0.00568041717633605,0.27249062061309814,1.706278681755066,-1.3451511859893799,2.781550101360608e-09,1.0,1.1674666566818814e-08,1.0,1307.0,0.0,-0.0282434169203043,-0.00823183823376894,-0.005829431116580963,0.017834454774856567,-0.022413985803723335,-0.026066293008625507,0.006002511829137802,0.02711823210120201,0.03153519332408905,0.03071964532136917,0.03310520946979523,0.12812499701976776,0.16143840551376343,1.02711820602417,0.12222902476787567,1.6370272636413574,1.031535267829895,0.17293888330459595,2.0093226432800293,-0.018892766907811165,-0.014292269945144653,0.008013668470084667,0.010257628746330738,1.280014991760254,0.03849594522498271,0.06584790915137806,0.0693422938098745,0.11892030991875581,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,-0.00040316940290462556,-0.001148464622487414,0.0004317335431725918,0.0015904685042447194,0.0,0.00012514539760429347,-0.0015747395809739828,-0.04250095412135124,0.3384838402271271,0.45599207282066345,-1.4524588584899902,3.730215072631836,0.3798292577266693,3.34959077835083
8,0.027522284537553787,0.26907211542129517,1.7649091482162476,-1.9175338745117188,-0.0028423888143152,0.27569180727005005,1.7394864559173584,-1.7272260189056396,3.973643192267673e-09,1.0,-1.517381598148404e-08,1.0,1257.0,0.0,-0.014458702877163887,0.010591871105134487,3.895628469763324e-05,-0.060320403426885605,-0.01449765916186152,0.07091227453202009,-0.030140723571093986,0.021072473376989365,0.02466563694179058,0.02348187565803528,0.02021932415664196,0.12062500417232513,0.1591089814901352,1.0210723876953125,0.11658667773008347,1.7929977178573608,1.0246657133102417,0.15855015814304352,1.9466192722320557,-0.013844613917171955,-0.009380913339555264,0.004042310640215874,0.007029183674603701,1.7388981580734253,0.03474092089539271,0.052161428060549436,0.06708008971750501,0.10446693723868225,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,-0.0004059281425205492,-0.0012773998693384264,0.00043131229301382386,0.001682318375865829,0.0,9.332874417720762e-05,0.0040171388536691666,-0.06847517937421799,0.31750887632369995,0.418877512216568,-1.809098720550537,4.4578752517700195,0.21904979646205902,3.772019863128662
9,0.030248960480093956,0.29947221279144287,1.9192137718200684,-1.3778924942016602,-0.0032625156454741955,0.29506808519363403,2.0735256671905518,-1.539473533630371,4.76837147544984e-09,1.0,8.446391142058474e-09,1.0,1242.0,0.0,-0.026335565373301506,-0.0328790582716465,-0.012039052322506905,0.030986545607447624,-0.014296513050794601,-0.06386560387909412,0.00947374664247036,0.018620824441313744,0.028220804408192635,0.020432498306035995,0.02491740882396698,0.1145833358168602,0.14251208305358887,1.0186208486557007,0.11203757673501968,1.6497812271118164,1.0282208919525146,0.18001674115657806,2.549619197845459,-0.011979439295828342,-0.01025442499667406,0.005583099089562893,0.011767652817070484,2.1077239513397217,0.03252244129952601,0.05721195568200402,0.06509086978450958,0.116405369902864,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,-0.0004493781433536372,-0.0029492326878555884,0.0004721181560203799,0.0036938176824280943,0.0,9.890224984181779e-05,-0.0003828469489235431,-0.06684916466474533,0.3151140511035919,0.3975928723812103,-2.028515100479126,4.756071090698242,0.17025971412658691,3.8196170330047607
