telemetry_step,train_epoch,update_epoch,minibatch_id,layer_name,layer_active_count,layer_clipped_active_count,layer_clipped_active_fraction,layer_active_preconditioner_mean,layer_active_preconditioner_p95,layer_active_preconditioner_p99,layer_active_preconditioner_max,layer_active_preconditioner_mean_after_clip,layer_active_preconditioner_p95_after_clip,layer_active_preconditioner_p99_after_clip,layer_active_preconditioner_max_after_clip,layer_actual_param_delta_norm,layer_raw_grad_norm,layer_preconditioned_grad_norm,layer_soft_geometry_reference_preconditioner,layer_soft_geometry_scale_factor,layer_soft_geometry_trigger_active_fraction,layer_soft_geometry_overflow_stat
0,0,0,0,critic_backbone.0.weight,42880,0,0.0,510281.375,2105210.75,11804897.879999872,89556480.0,510281.375,2105210.75,11804897.879999872,89556480.0,0.10020960867404938,0.12993758916854858,206.1189422607422,1780020.0437499732,0.9723474613812398,0.05541044846177101,0.18959298479221404
0,0,0,0,critic_backbone.4.bias,128,0,0.0,1412.8670654296875,4659.71748046875,7371.279062500002,10658.7314453125,1412.8670654296875,4659.71748046875,7371.279062500002,10658.7314453125,0.005656773690134287,0.018644439056515694,11.31354808807373,0.0,1.0,0.0,0.0
0,0,0,0,critic_backbone.6.weight,16384,0,0.0,44336.6953125,75879.06679687485,445423.3753125001,66543844.0,44336.6953125,75879.06679687485,445423.3753125001,66543844.0,0.04452977329492569,0.07457815110683441,127.94742584228516,4129.422778320308,0.696063567498768,0.5107421875,2.9110026410700405
0,0,0,0,critic_backbone.7.weight,128,0,0.0,831539.25,547614.0296874994,5352510.975000016,89635400.0,831539.25,547614.0296874994,5352510.975000016,89635400.0,0.005627606064081192,0.0021368684247136116,11.25521183013916,0.0,1.0,0.0,0.0
0,0,0,0,critic_backbone.7.bias,128,0,0.0,6312.96533203125,10025.928759765606,49182.20281250015,518181.46875,6312.96533203125,10025.928759765606,49182.20281250015,518181.46875,0.005656497087329626,0.01936245709657669,11.312994956970215,0.0,1.0,0.0,0.0
1,0,0,1,critic_backbone.0.weight,42880,0,0.0,424361.125,2050492.724999707,10183950.0,59293516.0,424361.125,2050492.724999707,10183950.0,59293516.0,0.07384510338306427,0.11969578266143799,201.75030517578125,1780020.0437499732,0.975238954894031,0.05492071062326431,0.16926480757501117
1,0,0,1,critic_backbone.4.bias,128,0,0.0,1282.9228515625,3594.8793579101557,6857.74353515626,7867.59033203125,1282.9228515625,3594.8793579101557,6857.74353515626,7867.59033203125,0.0055426680482923985,0.018380453810095787,11.391407012939453,0.0,1.0,0.0,0.0
1,0,0,1,critic_backbone.6.weight,16384,0,0.0,7950.0712890625,28701.274023437483,69960.05406250004,643234.0625,7950.0712890625,28701.274023437483,69960.05406250004,643234.0625,0.03842577338218689,0.07404205948114395,129.29852294921875,4129.422778320308,0.7747010175366437,0.4141845703125,1.9388037222389876
1,0,0,1,critic_backbone.7.weight,128,0,0.0,42410.1171875,182214.5218749995,556317.3662500001,738626.6875,42410.1171875,182214.5218749995,556317.3662500001,738626.6875,0.004557932261377573,0.002320250729098916,11.285836219787598,0.0,1.0,0.0,0.0
1,0,0,1,critic_backbone.7.bias,128,0,0.0,2107.12158203125,9925.472314453116,18904.271826171895,23745.30078125,2107.12158203125,9925.472314453116,18904.271826171895,23745.30078125,0.0055765146389603615,0.019160814583301544,11.27060604095459,0.0,1.0,0.0,0.0
2,0,0,2,critic_backbone.0.weight,42880,0,0.0,379773.09375,1958998.25,9125887.0,53479580.0,379773.09375,1958998.25,9125887.0,53479580.0,0.06267070025205612,0.13540318608283997,213.8977508544922,1780020.0437499732,0.9798715740554281,0.05317164212465286,0.13694601399831496
2,0,0,2,critic_backbone.4.bias,128,0,0.0,1225.417236328125,4010.4559326171807,6017.059096679688,9623.4443359375,1225.417236328125,4010.4559326171807,6017.059096679688,9623.4443359375,0.005499104969203472,0.020922627300024033,12.188105583190918,0.0,1.0,0.0,0.0
2,0,0,2,critic_backbone.6.weight,16384,0,0.0,5967.20458984375,21694.481738281236,43825.05714843751,271082.4375,5967.20458984375,21694.481738281236,43825.05714843751,271082.4375,0.035779889672994614,0.08436822891235352,135.17550659179688,4129.422778320308,0.8007443577531281,0.36566162109375,1.6589201477983064
