epoch,advantage_mean,advantage_std,positive_advantage_ratio,negative_advantage_ratio,delta_log_prob_selected_action_mean,delta_log_prob_selected_action_std,selected_action_prob_gain_mean,advantage_action_alignment,theta_advantage_alignment,route_advantage_alignment,theta_adv_to_route_delta_alignment,route_adv_to_theta_delta_alignment,theta_alignment_margin_over_cross,route_alignment_margin_over_cross,cross_branch_alignment_mean,theta_selected_action_prob_gain,route_selected_action_prob_gain,theta_negative_adv_prob_gain,route_negative_adv_prob_gain,theta_clip_fraction,route_clip_fraction,high_advantage_action_prob_gain,mid_advantage_action_prob_gain,low_advantage_action_prob_gain,negative_advantage_action_prob_gain,advantage_bucket_high_positive_threshold,advantage_bucket_near_zero_threshold
0,-24.39435577392578,4.1657233238220215,0.0,1.0,-0.02411000430583954,0.04240662232041359,-0.022948212921619415,0.10573726147413254,0.038609206676483154,-0.044844772666692734,-0.002592526376247406,0.006532141473144293,0.04120173305273056,-0.05137691413983703,0.0019698075484484434,-0.003303361590951681,-0.0010599283268675208,-0.011106150224804878,-0.0007557020871900022,0.5047916769981384,0.0,0.0,0.0,0.0,-0.022948212921619415,0.0,0.41657233238220215
1,-19.071584701538086,7.339232444763184,0.044999998062849045,0.9549999833106995,-0.01391172967851162,0.06959450244903564,-0.011452251113951206,-0.04105749353766441,0.009138460271060467,-0.0420253649353981,0.02401750534772873,-0.018357962369918823,-0.014879045076668262,-0.02366740256547928,0.002829771488904953,0.020998764783143997,0.0025137935299426317,0.014685824513435364,0.009824911132454872,0.5433333516120911,0.20352083444595337,-0.022012293338775635,-0.038522571325302124,0.024213194847106934,-0.010861668735742569,10.050140380859375,0.7339232444763184
2,-16.62771987915039,12.501116752624512,0.07499999552965164,0.9249999523162842,0.024676160886883736,0.07055335491895676,0.0275026336312294,0.16686338186264038,0.03268272057175636,0.018301380798220634,-0.0017289037350565195,-0.00010910718992818147,0.03441162430681288,0.018410487988148816,-0.0009190054624923505,0.04760376736521721,0.024114252999424934,0.04216015711426735,0.018481260165572166,0.4554166793823242,0.3016948997974396,0.03354951739311218,0.034723903983831406,0.00812841672450304,0.02754490077495575,15.332592010498047,1.2501116752624513
3,-13.663877487182617,13.30115795135498,0.0949999988079071,0.9049999713897705,0.043768394738435745,0.0714818686246872,0.04735851287841797,0.1813671588897705,0.06109773740172386,-0.0442306324839592,-0.018673602491617203,0.011842955835163593,0.07977133989334106,-0.05607358831912279,-0.0034153233282268047,0.05218437686562538,0.05735056474804878,0.04075940325856209,0.06881410628557205,0.3604166805744171,0.32713964581489563,0.0842847004532814,0.0724431499838829,0.07798182964324951,0.044367607682943344,25.97429656982422,1.330115795135498
4,-9.680318832397461,15.490555763244629,0.14499999582767487,0.8549999594688416,0.043755512684583664,0.06369008868932724,0.04677800461649895,0.17406803369522095,0.0319354310631752,-0.013463791459798813,0.006316217128187418,0.027129024267196655,0.025619213934987783,-0.04059281572699547,0.016722620697692037,0.044420503079891205,0.07908903807401657,0.044669538736343384,0.08106396347284317,0.24791666865348816,0.3656618595123291,0.1195099726319313,0.05007057264447212,0.06136772781610489,0.042921315878629684,37.978309631347656,1.549055576324463
5,-8.234124183654785,15.964329719543457,0.14999999105930328,0.8499999642372131,0.029955051839351654,0.044970545917749405,0.03145032003521919,0.14497040212154388,-0.004889690317213535,-0.008248753845691681,-0.009698220528662205,0.02682390622794628,0.004808530211448669,-0.03507266007363796,0.008562842849642038,0.023978589102625847,0.07788220047950745,0.027561010792851448,0.07968137413263321,0.1339583396911621,0.2678711712360382,0.06523247063159943,0.041034307330846786,0.04024242237210274,0.028640111908316612,36.9877815246582,1.5964329719543457
6,-6.560923099517822,19.722028732299805,0.16499999165534973,0.8349999785423279,0.007569864857941866,0.03799402341246605,0.008325670845806599,-0.12956498563289642,-0.05679364129900932,-0.00483144773170352,-0.026325996965169907,0.052119649946689606,-0.030467644333839417,-0.056951097678393126,0.01289682649075985,0.0024292399175465107,0.06456208974123001,0.008764256723225117,0.06032959744334221,0.12020833790302277,0.20161943137645721,-0.007113417144864798,0.0062018707394599915,0.046227335929870605,0.008790415711700916,43.44947814941406,1.9722028732299806
7,-2.118105173110962,20.33707618713379,0.2800000011920929,0.7199999690055847,0.022784432396292686,0.03796100616455078,0.023780442774295807,-0.03006615675985813,-0.0282434169203043,-0.00823183823376894,-0.005829431116580963,0.017834454774856567,-0.022413985803723335,-0.026066293008625507,0.006002511829137802,0.02711823210120201,0.03153519332408905,0.03071964532136917,0.03310520946979523,0.12812499701976776,0.16143840551376343,0.018993452191352844,0.02773328125476837,0.03047308512032032,0.021445773541927338,34.01236343383789,2.033707618713379
8,-1.7022705078125,21.77396583557129,0.3149999976158142,0.6850000023841858,0.016301242634654045,0.0331006795167923,0.01698724366724491,0.04960580915212631,-0.014458702877163887,0.010591871105134487,3.895628469763324e-05,-0.060320403426885605,-0.01449765916186152,0.07091227453202009,-0.030140723571093986,0.021072473376989365,0.02466563694179058,0.02348187565803528,0.02021932415664196,0.12062500417232513,0.1591089814901352,0.008761896751821041,0.02272256277501583,0.020745553076267242,0.014627574011683464,39.718502044677734,2.177396583557129
9,-0.7349098920822144,19.67093276977539,0.3499999940395355,0.6499999761581421,0.014632772654294968,0.037187349051237106,0.015434878878295422,-0.05687539279460907,-0.026335565373301506,-0.0328790582716465,-0.012039052322506905,0.030986545607447624,-0.014296513050794601,-0.06386560387909412,0.00947374664247036,0.018620824441313744,0.028220804408192635,0.020432498306035995,0.02491740882396698,0.1145833358168602,0.14251208305358887,0.017017748206853867,0.017176644876599312,0.014677532017230988,0.014830765314400196,31.14010238647461,1.967093276977539
