telemetry_step,train_epoch,update_epoch,minibatch_id,final_critic_backbone_delta_norm,backbone_active_count,backbone_clipped_active_count,backbone_clipped_active_fraction,backbone_active_preconditioner_mean,backbone_active_preconditioner_p95,backbone_active_preconditioner_p99,backbone_active_preconditioner_max,backbone_active_preconditioner_mean_after_clip,backbone_active_preconditioner_p95_after_clip,backbone_active_preconditioner_p99_after_clip,backbone_active_preconditioner_max_after_clip,backbone_soft_geometry_scale_factor_mean,backbone_soft_geometry_scale_factor_p50,backbone_soft_geometry_scale_factor_p95,backbone_soft_geometry_scale_factor_min,backbone_soft_geometry_trigger_active_fraction,backbone_soft_geometry_overflow_stat_mean,backbone_soft_geometry_overflow_stat_p95
0,0,0,0,0.1280897527646426,76800,0,0.0,299880.625,589512.8937500125,7141836.5,89635400.0,299880.625,589512.8937500125,7141836.5,89635400.0,0.8342055144400039,0.8342055082321167,0.9585332453250884,0.696063567498768,0.2830763179808855,1.5502978129311273,2.7749321579933164
1,0,0,1,0.09632501863332095,76800,0,0.0,239683.578125,359859.8343750334,6794584.5,59293516.0,239683.578125,359859.8343750334,6794584.5,59293516.0,0.8749699862153373,0.8749699890613556,0.9652120798826218,0.7747010175366437,0.23455264046788216,1.0540342649069994,1.8503267288208007
2,0,0,2,0.08335151101601616,76800,0,0.0,214133.5,332277.53125,6054222.0,53479580.0,214133.5,332277.53125,6054222.0,53479580.0,0.8903079659042781,0.8903079628944397,0.9709152102470398,0.8007443577531281,0.20941663160920143,0.8979330808983107,1.5828214585781097
3,0,0,3,0.07552331759477211,76800,0,0.0,209746.859375,341354.09375,5884487.034999747,51829996.0,209746.859375,341354.09375,5884487.034999747,51829996.0,0.8995001387358464,0.899500161409378,0.975266370177269,0.815315460340129,0.1955170128494501,0.8103496726628895,1.4401496469974517
4,0,0,4,0.07093637225036584,76800,0,0.0,206538.453125,341960.9375,6273691.5,52928108.0,206538.453125,341960.9375,6273691.5,52928108.0,0.9039704784605029,0.90397047996521,0.9786791741847992,0.8209608064286288,0.18894288875162601,0.7709218290352133,1.3856018424034118
5,0,0,5,0.06739366591045119,76800,0,0.0,192620.59375,343959.28125,5675628.5,53385596.0,192620.59375,343959.28125,5675628.5,53385596.0,0.9092516521789803,0.9092516601085663,0.9813737124204636,0.8291160394800183,0.18097762018442154,0.722767887797502,1.308899599313736
6,0,0,6,0.06497338549731117,76800,0,0.0,187478.234375,353124.78125,5427545.0749996165,47612748.0,187478.234375,353124.78125,5427545.0749996165,47612748.0,0.9145780513769544,0.9145780503749847,0.9808554083108902,0.840936530168047,0.17431804537773132,0.6702374896532859,1.2019260346889495
7,0,1,7,0.06516883384756297,76800,0,0.0,183990.953125,349162.90625,5489596.5,39182216.0,183990.953125,349162.90625,5489596.5,39182216.0,0.9160603872765712,0.9160603880882263,0.9797595798969269,0.8452835044273174,0.17434655874967575,0.6545777766720432,1.163667982816696
8,0,1,8,0.06418487186858582,76800,0,0.0,184963.5,358014.5,5447537.0,38912564.0,184963.5,358014.5,5447537.0,38912564.0,0.9171657740702455,0.9171657860279083,0.9787884384393692,0.8486961472255092,0.1743641421198845,0.6428398307664198,1.133951938152313
9,0,1,9,0.06341146392219285,76800,0,0.0,177834.578125,360264.46875,5009267.5,34810756.0,177834.578125,360264.46875,5009267.5,34810756.0,0.9189695707175067,0.9189695715904236,0.9791245460510254,0.8521306972483683,0.172929085791111,0.6264158521188322,1.103814935684204
