epoch,layer_name,layer_active_count,layer_clipped_active_count,layer_clipped_active_fraction,layer_active_preconditioner_mean,layer_active_preconditioner_p95,layer_active_preconditioner_p99,layer_active_preconditioner_max,layer_active_preconditioner_mean_after_clip,layer_active_preconditioner_p95_after_clip,layer_active_preconditioner_p99_after_clip,layer_active_preconditioner_max_after_clip,layer_actual_param_delta_norm,layer_raw_grad_norm,layer_preconditioned_grad_norm,layer_soft_geometry_scale_factor,layer_soft_geometry_scale_factor_min,layer_soft_geometry_scale_factor_p50,layer_soft_geometry_scale_factor_p95,layer_soft_geometry_trigger_active_fraction,layer_soft_geometry_overflow_stat,layer_soft_geometry_overflow_stat_p95
0,critic_backbone.0.weight,3001600,0,0.0,307678.84375,1851027.6874999169,7149729.5,89556480.0,307678.84375,1851027.6874999169,7149729.5,89556480.0,0.0379730726991381,0.12004576830991677,174.47872505187988,0.9833558680171864,0.9663239430560768,0.9860894978046417,0.9903657048940658,0.05156883033258575,0.11317688057575087,0.21093510016798972
0,critic_backbone.4.bias,8960,0,0.0,1254.3082275390625,3309.7061035156235,5747.847583007808,10658.7314453125,1254.3082275390625,3309.7061035156235,5747.847583007808,10658.7314453125,0.0039797772104585806,0.0106952217656986,7.3676830410957335,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0,critic_backbone.6.weight,1146880,0,0.0,4418.587890625,10582.875048828133,17561.3361328125,66543844.0,4418.587890625,10582.875048828133,17561.3361328125,66543844.0,0.029819888754614762,0.04637638625821897,99.23143833705358,0.8772984453758262,0.696063567498768,0.8928302228450775,0.8974272221326828,0.3116001674107143,0.9447776887000692,1.484824913740158
0,critic_backbone.7.bias,8960,0,0.0,1511.2510986328125,3952.866613769528,9339.536621093748,518181.46875,1511.2510986328125,3952.866613769528,9339.536621093748,518181.46875,0.0049984991883060765,0.011459501347105418,10.360025596618652,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0,critic_backbone.7.weight,8960,0,0.0,21866.806640625,37056.633203124875,122733.20812499999,89635400.0,21866.806640625,37056.633203124875,122733.20812499999,89635400.0,0.006014920132500785,0.005445590814841645,16.67968703678676,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1,critic_backbone.0.weight,3001569,0,0.0,361603.1875,2410671.25,8378817.5,38511544.0,361603.1875,2410671.25,8378817.5,38511544.0,0.030812201861824307,0.2280504689684936,267.7120527539934,0.9562699017061581,0.9480504562221352,0.954921543598175,0.9675416886806488,0.06040040190730776,0.3051538256750955,0.3583850398659706
1,critic_backbone.4.bias,8960,0,0.0,1834.161376953125,4415.922460937494,7823.606328124997,8864.109375,1834.161376953125,4415.922460937494,7823.606328124997,8864.109375,0.0013297807491783585,0.004055504547432065,5.588708840097699,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1,critic_backbone.6.weight,1146880,0,0.0,4293.21875,8819.504394531252,11517.147822265622,22352.4921875,4293.21875,8819.504394531252,11517.147822265622,22352.4921875,0.01869608174477305,0.02735426043426352,113.07496806553432,0.9011604711185752,0.884885787273564,0.8915617167949677,0.9379074215888977,0.4332763671875,0.734242424898903,0.8614147663116455
1,critic_backbone.7.bias,8960,0,0.0,1302.5057373046875,2174.315686035156,3026.833820800781,7726.5166015625,1302.5057373046875,2174.315686035156,3026.833820800781,7726.5166015625,0.003678409834226061,0.006966562416138394,9.053065994807652,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1,critic_backbone.7.weight,8960,0,0.0,2725.578857421875,7960.076391601554,17662.660820312496,28482.12109375,2725.578857421875,7960.076391601554,17662.660820312496,28482.12109375,0.005216897167598031,0.005975060094247705,12.767257303850991,1.0,1.0,1.0,1.0,0.0,0.0,0.0
