epoch,policy_surrogate_mode,actor_structure_mode,theta_ratio_mean,theta_ratio_std,theta_ratio_max,route_ratio_mean,route_ratio_std,route_ratio_max,theta_approx_kl,route_approx_kl,theta_clip_fraction,route_clip_fraction,theta_only_step_kl,route_only_step_kl,theta_kl_target,route_kl_target,theta_early_stop_count,route_early_stop_count,coupled_stop_trigger_count,coupled_stop_blocked_by_theta_floor_count,coupled_stop_blocked_by_severity_gate_count,coupled_stop_min_theta_updates_per_epoch,coupled_stop_severity_factor,coupled_stop_severity_freeze_kl_threshold,route_update_cap_trigger_count,route_update_cap_per_epoch,route_alignment_gate_threshold,route_alignment_gate_accept_count,route_alignment_gate_reject_count,route_alignment_gate_reject_rate,route_alignment_gate_score_mean,route_step_alignment_mean,route_step_alignment_min,route_step_alignment_max,route_step_accept_count,route_step_reject_count,route_step_accept_rate,route_step_reject_rate,theta_update_count,route_update_count,route_mask_mean,route_mask_active_fraction,route_mask_threshold,route_confident_mask_margin
0,hierarchical_actor_factorized_conditional_route_pg,hierarchical_actor_separate_theta_route_backbones,1.000363826751709,0.03162161633372307,1.3609788417816162,1.0,8.457585209953322e-08,1.0000004768371582,0.00010279074194841087,1.1491255724749294e-09,0.002916666679084301,0.0,-2.692554522809587e-06,0.0,0.03,0.015,0,0,0,0,0,0,1.0,0.015,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,40,0,0.4970833361148834,0.4970833361148834,0.5,0.0
1,hierarchical_actor_factorized_conditional_route_pg,hierarchical_actor_separate_theta_route_backbones,1.0006107091903687,0.031234046444296837,1.3783164024353027,1.0,1.2256344916750095e-07,1.0000005960464478,-0.00015345450083259493,3.1147913137630212e-09,0.0020833334419876337,0.0,-5.851041584037375e-06,0.0,0.03,0.015,0,0,0,0,0,0,1.0,0.015,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,40,0,0.4983333349227905,0.4983333349227905,0.5,0.0
2,hierarchical_actor_factorized_conditional_route_pg,hierarchical_actor_separate_theta_route_backbones,0.9999797344207764,0.028484996408224106,1.2527860403060913,1.0,1.4197384246017464e-07,1.0000014305114746,0.00040517045999877155,-1.051846698629788e-08,0.0020833334419876337,0.0,-4.54745045033178e-06,0.0,0.03,0.015,0,0,0,0,0,0,1.0,0.015,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,40,0,0.502916693687439,0.502916693687439,0.5,0.0
3,hierarchical_actor_factorized_conditional_route_pg,hierarchical_actor_separate_theta_route_backbones,0.999083936214447,0.02805914916098118,1.2221348285675049,1.0,1.1776167951893513e-07,1.0000009536743164,0.0012912482488900423,-1.1010093947660948e-09,0.00041666667675599456,0.0,3.1151052352740294e-05,0.0,0.03,0.015,0,0,0,0,0,0,1.0,0.015,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,40,0,0.4962500035762787,0.4962500035762787,0.5,0.0
4,hierarchical_actor_factorized_conditional_route_pg,hierarchical_actor_separate_theta_route_backbones,0.9988988041877747,0.026662489399313927,1.2610149383544922,1.0,1.2458764331313432e-07,1.0000009536743164,0.0014415675541386008,-3.0966669228860155e-09,0.00041666667675599456,0.0,3.362929384138624e-05,0.0,0.03,0.015,0,0,0,0,0,0,1.0,0.015,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,40,0,0.5012500286102295,0.5012500286102295,0.5,0.0
