block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,block_adv_scale_mean,block_adv_scale_std,block_adv_scale_max,block_adv_scale_min,block_clip_fraction,per_block_selected_action_prob_gain_mean,per_block_selected_action_prob_gain_std,epoch
0,0,3,3,dispatch_decision_block,blockwise_pseudolocal_advantage_surrogate_mean,1.1359195709228516,0.39572829008102417,2.1234936714172363,0.4607328176498413,0.3499999940395355,0.02487955242395401,0.2284763902425766,0
1,3,6,3,dispatch_decision_block,blockwise_pseudolocal_advantage_surrogate_mean,0.794819176197052,0.4754470884799957,2.4724459648132324,0.12521150708198547,0.4300000071525574,-0.007909294217824936,0.23310133814811707,0
2,6,9,3,dispatch_decision_block,blockwise_pseudolocal_advantage_surrogate_mean,0.865053653717041,0.49777451157569885,2.53973650932312,0.059568215161561966,0.41999998688697815,0.006371816620230675,0.24292270839214325,0
3,9,12,3,dispatch_decision_block,blockwise_pseudolocal_advantage_surrogate_mean,1.130424976348877,0.37061676383018494,2.525048017501831,0.4103846251964569,0.30000001192092896,-0.02668520249426365,0.18732473254203796,0
4,12,15,3,dispatch_decision_block,blockwise_pseudolocal_advantage_surrogate_mean,1.079331636428833,0.4071884751319885,2.247281312942505,0.4050598740577698,0.3700000047683716,0.10064300894737244,0.24964064359664917,0
5,15,18,3,dispatch_decision_block,blockwise_pseudolocal_advantage_surrogate_mean,0.785169780254364,0.5430048108100891,2.5758473873138428,1.3589709624284296e-06,0.36000001430511475,0.06787433475255966,0.22656969726085663,0
6,18,21,3,dispatch_decision_block,blockwise_pseudolocal_advantage_surrogate_mean,0.7552129626274109,0.4865769147872925,2.3260657787323,1.3589709624284296e-06,0.4399999976158142,0.05476199463009834,0.3709415793418884,0
7,21,24,3,dispatch_decision_block,blockwise_pseudolocal_advantage_surrogate_mean,1.1998952627182007,0.31669172644615173,2.3366761207580566,0.4821670651435852,0.3700000047683716,0.06168024241924286,0.22445334494113922,0
8,24,27,3,dispatch_decision_block,blockwise_pseudolocal_advantage_surrogate_mean,1.162843942642212,0.4230042099952698,2.185464859008789,0.5006231069564819,0.41999998688697815,-0.03298907354474068,0.2305133044719696,0
9,27,30,3,dispatch_decision_block,blockwise_pseudolocal_advantage_surrogate_mean,0.8155466318130493,0.50654137134552,2.4943954944610596,0.012715059332549572,0.46000000834465027,-0.00411751726642251,0.3238752782344818,0
10,30,33,3,dispatch_decision_block,blockwise_pseudolocal_advantage_surrogate_mean,0.821855366230011,0.5172962546348572,2.4032680988311768,0.03703492507338524,0.3700000047683716,0.005847116932272911,0.29020896553993225,0
11,33,36,3,dispatch_decision_block,blockwise_pseudolocal_advantage_surrogate_mean,1.0758984088897705,0.2629079818725586,1.9682780504226685,0.6307428479194641,0.3799999952316284,-0.04093518853187561,0.22553850710391998,0
12,36,39,3,dispatch_decision_block,blockwise_pseudolocal_advantage_surrogate_mean,1.2014051675796509,0.47058701515197754,2.7698676586151123,0.496306836605072,0.4399999976158142,-0.060597483068704605,0.24141590297222137,0
13,39,42,3,dispatch_decision_block,blockwise_pseudolocal_advantage_surrogate_mean,0.7814556956291199,0.4113389849662781,1.774670124053955,0.023491203784942627,0.49000000953674316,0.006834133993834257,0.36357733607292175,0
14,42,45,3,dispatch_decision_block,blockwise_pseudolocal_advantage_surrogate_mean,0.8799049258232117,0.45699653029441833,2.142631769180298,0.0772862583398819,0.4300000071525574,-0.03485935181379318,0.27465084195137024,0
15,45,48,3,dispatch_decision_block,blockwise_pseudolocal_advantage_surrogate_mean,1.2641466856002808,0.3705986440181732,2.3098785877227783,0.34450262784957886,0.2800000011920929,-0.016391141340136528,0.20641620457172394,0
16,48,51,3,dispatch_decision_block,blockwise_pseudolocal_advantage_surrogate_mean,1.1178628206253052,0.48583856225013733,2.378816604614258,0.4611950218677521,0.38999998569488525,0.028343338519334793,0.2397686094045639,0
17,51,54,3,dispatch_decision_block,blockwise_pseudolocal_advantage_surrogate_mean,0.8660485148429871,0.5169765949249268,2.374033212661743,0.09933927655220032,0.44999998807907104,0.02969975955784321,0.26441216468811035,0
18,54,57,3,dispatch_decision_block,blockwise_pseudolocal_advantage_surrogate_mean,0.7925367951393127,0.524458646774292,2.344332695007324,1.431126065654098e-06,0.4099999964237213,-0.027570921927690506,0.26006805896759033,0
19,57,60,3,dispatch_decision_block,blockwise_pseudolocal_advantage_surrogate_mean,1.1138455867767334,0.35329851508140564,2.1552534103393555,0.48178306221961975,0.3700000047683716,-0.013017802499234676,0.27499544620513916,0
20,60,63,3,dispatch_decision_block,blockwise_pseudolocal_advantage_surrogate_mean,1.2332160472869873,0.5129377841949463,2.361342191696167,0.3732703626155853,0.4099999964237213,0.0493684858083725,0.26025646924972534,0
21,63,66,3,dispatch_decision_block,blockwise_pseudolocal_advantage_surrogate_mean,0.931326150894165,0.5634363889694214,2.6182937622070312,0.058473747223615646,0.3499999940395355,0.0003532457340043038,0.21714511513710022,0
22,66,69,3,dispatch_decision_block,blockwise_pseudolocal_advantage_surrogate_mean,0.9392262101173401,0.5572644472122192,2.316434144973755,0.040168751031160355,0.4099999964237213,-0.002573434030637145,0.2355659306049347,0
23,69,72,3,dispatch_decision_block,blockwise_pseudolocal_advantage_surrogate_mean,1.257054090499878,0.355795681476593,2.2685794830322266,0.5123378038406372,0.38999998569488525,0.01458036433905363,0.3829207122325897,0
0,0,3,3,dispatch_decision_block,blockwise_pseudolocal_advantage_surrogate_mean,1.096981167793274,0.46494194865226746,2.2903878688812256,0.38552558422088623,0.699999988079071,0.15516316890716553,0.7102280259132385,1
1,3,6,3,dispatch_decision_block,blockwise_pseudolocal_advantage_surrogate_mean,0.7422392964363098,0.4726437032222748,2.174964189529419,1.7029717582772719e-06,0.7699999809265137,0.04900293052196503,0.48206907510757446,1
2,6,9,3,dispatch_decision_block,blockwise_pseudolocal_advantage_surrogate_mean,0.8291527032852173,0.4949578642845154,2.2937440872192383,1.7029717582772719e-06,0.8399999737739563,0.15645688772201538,0.7826949954032898,1
3,9,12,3,dispatch_decision_block,blockwise_pseudolocal_advantage_surrogate_mean,1.1288093328475952,0.37982621788978577,2.417978048324585,0.4545361399650574,0.8500000238418579,-0.06650643050670624,0.45392489433288574,1
4,12,15,3,dispatch_decision_block,blockwise_pseudolocal_advantage_surrogate_mean,1.2109019756317139,0.4418099522590637,2.7631943225860596,0.4731217324733734,0.7099999785423279,-0.07463011145591736,0.5005069971084595,1
5,15,18,3,dispatch_decision_block,blockwise_pseudolocal_advantage_surrogate_mean,0.9465103149414062,0.5406944155693054,2.536287307739258,1.7029717582772719e-06,0.7400000095367432,0.11130990833044052,1.0453190803527832,1
6,18,21,3,dispatch_decision_block,blockwise_pseudolocal_advantage_surrogate_mean,0.8646994233131409,0.5708730220794678,2.348583221435547,1.7029717582772719e-06,0.7799999713897705,0.18892131745815277,1.141909122467041,1
7,21,24,3,dispatch_decision_block,blockwise_pseudolocal_advantage_surrogate_mean,1.1398462057113647,0.3534502685070038,2.138326644897461,0.40929681062698364,0.7699999809265137,0.05675915256142616,0.5004597902297974,1
8,24,27,3,dispatch_decision_block,blockwise_pseudolocal_advantage_surrogate_mean,1.3178097009658813,0.5211490392684937,2.9068942070007324,0.4257446527481079,0.7300000190734863,-0.023457007482647896,0.5805200338363647,1
9,27,30,3,dispatch_decision_block,blockwise_pseudolocal_advantage_surrogate_mean,0.9110742211341858,0.6009514331817627,2.9663703441619873,0.003279164433479309,0.8100000023841858,0.3529949486255646,1.309972882270813,1
10,30,33,3,dispatch_decision_block,blockwise_pseudolocal_advantage_surrogate_mean,0.8983414173126221,0.5919871926307678,2.8232107162475586,0.008318435400724411,0.6299999952316284,0.1264738142490387,0.5502294301986694,1
