epoch,advantage_mean,advantage_std,positive_advantage_ratio,negative_advantage_ratio,delta_log_prob_selected_action_mean,delta_log_prob_selected_action_std,selected_action_prob_gain_mean,advantage_action_alignment,high_advantage_action_prob_gain,mid_advantage_action_prob_gain,low_advantage_action_prob_gain,negative_advantage_action_prob_gain,advantage_bucket_high_positive_threshold,advantage_bucket_near_zero_threshold
0,-22.253490447998047,6.308380126953125,0.0,1.0,-0.025136088952422142,0.04543013498187065,0.007649623788893223,-0.2002965211868286,0.0,0.0,0.0,0.007649623788893223,0.0,0.6308380126953126
1,-19.22099494934082,7.530230522155762,0.029999999329447746,0.9700000286102295,-0.07855458557605743,0.07967835664749146,0.092620350420475,-0.08755402266979218,0.16176281869411469,0.18834827840328217,0.10458514094352722,0.0907973125576973,2.832366704940796,0.7530230522155762
2,-16.547771453857422,12.685104370117188,0.10999999940395355,0.8899999856948853,-0.09648442268371582,0.096056267619133,0.06102144345641136,-0.13411995768547058,0.10018954426050186,0.1689232885837555,0.04032605513930321,0.05170268937945366,11.715946197509766,1.2685104370117188
3,-14.680695533752441,22.795698165893555,0.18000000715255737,0.8199999928474426,-0.10935159027576447,0.08861121535301208,0.03750471770763397,0.0033523489255458117,0.19050723314285278,0.04582419618964195,-0.012918530963361263,0.032428957521915436,21.51181411743164,2.2795698165893556
4,-10.464447021484375,16.130287170410156,0.17000000178813934,0.8299999833106995,-0.08634200692176819,0.09177613258361816,0.09644200652837753,-0.3259222209453583,0.16083398461341858,0.13257332146167755,0.03770409896969795,0.0894460380077362,25.5782470703125,1.6130287170410158
