epoch,policy_surrogate_mode,actor_structure_mode,theta_backbone_grad_norm,route_backbone_grad_norm,theta_route_feature_correlation,theta_head_grad_norm,route_head_grad_norm,theta_route_head_correlation,route_mask_mean,route_mask_active_fraction,offload_rate_mean
0,hierarchical_actor_factorized_conditional_route_pg,hierarchical_actor_separate_theta_route_backbones,7.00501848216771,5.825770407005169,-0.0306520015001297,4.941565587072651,9.309513764369772,-0.11809827387332916,0.0,0.0,0.49801138043403625
1,hierarchical_actor_factorized_conditional_route_pg,hierarchical_actor_separate_theta_route_backbones,5.572002717216325,4.37167773659735,0.021114075556397438,3.356113203985746,4.776936944485313,-0.1426272988319397,0.0,0.0,0.49893108010292053
2,hierarchical_actor_factorized_conditional_route_pg,hierarchical_actor_separate_theta_route_backbones,5.335578055544772,4.449583812878838,0.01675599440932274,3.4213133235141244,5.4771813221624726,-0.059619516134262085,0.0,0.0,0.5001022219657898
3,hierarchical_actor_factorized_conditional_route_pg,hierarchical_actor_separate_theta_route_backbones,5.6989471579341275,5.277524390452146,0.008770677261054516,3.796002102812253,6.056945913816612,-0.03001713566482067,0.0,0.0,0.4967212378978729
4,hierarchical_actor_factorized_conditional_route_pg,hierarchical_actor_separate_theta_route_backbones,5.969761156231326,6.027587748964462,0.027850650250911713,3.9614020748920318,6.713775204792273,-0.08453120291233063,0.0,0.0,0.5025525689125061
