block_index,block_start,block_stop_exclusive,block_size,block_semantic,block_weight_mean,block_weight_std,block_weight_max,block_weight_min,block_adv_scale_mean,block_adv_scale_std,block_adv_scale_max,block_adv_scale_min,block_value_score_mean,block_value_score_std,block_value_score_max,block_value_score_min,block_value_scale_mean,block_value_scale_std,block_value_scale_max,block_value_scale_min,block_value_pred_mean,block_value_pred_std,block_value_pred_max,block_value_pred_min,block_td_target_mean,block_td_target_std,block_td_target_max,block_td_target_min,block_td_advantage_mean,block_td_advantage_std,block_td_advantage_max,block_td_advantage_min,block_advantage_mean,block_advantage_std,block_advantage_max,block_advantage_min,block_active_rate,block_clip_fraction,block_positive_adv_clip_fraction,block_negative_adv_clip_fraction,block_ratio_mean,block_ratio_std,block_ratio_max,block_surrogate_mean,block_surrogate_std,per_block_selected_action_prob_gain_mean,per_block_selected_action_prob_gain_std,epoch
0,0,3,3,dispatch_decision_block,0.04782109335064888,0.016583401709794998,0.09050367027521133,0.02010193280875683,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5497207073167374e-07,1.0,3.266984462738037,-1.2614359855651855,1.5497207073167374e-07,1.0,3.266984462738037,-1.2614359855651855,0.2199999988079071,0.7400000095367432,0.7105262875556946,0.7580645084381104,0.9092352390289307,0.6220414638519287,4.0359787940979,0.028738373890519142,1.0529505014419556,-0.09076482057571411,0.6220414638519287,0
1,3,6,3,dispatch_decision_block,0.03366798907518387,0.019945256412029266,0.10503822565078735,0.00552834989503026,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5497207073167374e-07,1.0,3.266984462738037,-1.2614359855651855,1.5497207073167374e-07,1.0,3.266984462738037,-1.2614359855651855,0.2199999988079071,0.8500000238418579,0.9210526347160339,0.8064516186714172,1.0890041589736938,1.1497758626937866,7.153069496154785,-0.02316185086965561,0.9948412775993347,0.08900417387485504,1.1497758626937866,0
2,6,9,3,dispatch_decision_block,0.03660427778959274,0.020874684676527977,0.1090344563126564,0.0026836595498025417,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5497207073167374e-07,1.0,3.266984462738037,-1.2614359855651855,1.5497207073167374e-07,1.0,3.266984462738037,-1.2614359855651855,0.2199999988079071,0.8100000023841858,0.7105262875556946,0.8709677457809448,1.206906795501709,2.0093445777893066,15.412630081176758,-0.16988429427146912,1.7507035732269287,0.2069067806005478,2.0093445777893066,0
3,9,12,3,dispatch_decision_block,0.04721590876579285,0.015607881359755993,0.10466673970222473,0.0171921718865633,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5497207073167374e-07,1.0,3.266984462738037,-1.2614359855651855,1.5497207073167374e-07,1.0,3.266984462738037,-1.2614359855651855,0.2199999988079071,0.7400000095367432,0.6315789222717285,0.8064516186714172,0.9695571064949036,0.5933029055595398,3.2734487056732178,0.011231222189962864,0.9986340999603271,-0.030442968010902405,0.5933029055595398,0
4,12,15,3,dispatch_decision_block,0.04501453787088394,0.017107686027884483,0.09733086824417114,0.017252624034881592,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5497207073167374e-07,1.0,3.266984462738037,-1.2614359855651855,1.5497207073167374e-07,1.0,3.266984462738037,-1.2614359855651855,0.2199999988079071,0.8199999928474426,0.7105262875556946,0.8870967626571655,0.9824832677841187,0.6732385158538818,3.327286958694458,-0.023175297304987907,1.0218461751937866,-0.017516709864139557,0.6732385158538818,0
5,15,18,3,dispatch_decision_block,0.03271276131272316,0.022620374336838722,0.10764503479003906,5.662378299575721e-08,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5497207073167374e-07,1.0,3.266984462738037,-1.2614359855651855,1.5497207073167374e-07,1.0,3.266984462738037,-1.2614359855651855,0.2199999988079071,0.7799999713897705,0.6842105388641357,0.8387096524238586,1.1073089838027954,0.67500239610672,3.330695152282715,-0.021043337881565094,1.094045877456665,0.10730902850627899,0.67500239610672,0
6,18,21,3,dispatch_decision_block,0.031388502568006516,0.020413139835000038,0.09705528616905212,5.662378299575721e-08,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5497207073167374e-07,1.0,3.266984462738037,-1.2614359855651855,1.5497207073167374e-07,1.0,3.266984462738037,-1.2614359855651855,0.2199999988079071,0.6600000262260437,0.5526315569877625,0.725806474685669,1.0042030811309814,0.493649959564209,3.6070597171783447,0.03693867847323418,1.0545798540115356,0.004203100223094225,0.493649959564209,0
7,21,24,3,dispatch_decision_block,0.04995422810316086,0.0124885318800807,0.08992408961057663,0.023244164884090424,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5497207073167374e-07,1.0,3.266984462738037,-1.2614359855651855,1.5497207073167374e-07,1.0,3.266984462738037,-1.2614359855651855,0.2199999988079071,0.7300000190734863,0.7368420958518982,0.725806474685669,1.0237154960632324,0.6320728659629822,3.1408417224884033,-0.02394353412091732,1.1346839666366577,0.023715469986200333,0.6320728659629822,0
8,24,27,3,dispatch_decision_block,0.04848972335457802,0.017696890980005264,0.09502094238996506,0.02045363560318947,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5497207073167374e-07,1.0,3.266984462738037,-1.2614359855651855,1.5497207073167374e-07,1.0,3.266984462738037,-1.2614359855651855,0.2199999988079071,0.5600000023841858,0.42105263471603394,0.6451612710952759,0.9728219509124756,0.39933058619499207,2.5818252563476562,0.04941289871931076,1.0331429243087769,-0.02717805840075016,0.39933058619499207,0
9,27,30,3,dispatch_decision_block,0.03366353362798691,0.021263601258397102,0.10661318898200989,0.000364392384653911,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5497207073167374e-07,1.0,3.266984462738037,-1.2614359855651855,1.5497207073167374e-07,1.0,3.266984462738037,-1.2614359855651855,0.2199999988079071,0.7599999904632568,0.7105262875556946,0.7903226017951965,1.0519802570343018,0.8039798140525818,5.307602882385254,-0.0763118788599968,1.1228656768798828,0.05198033154010773,0.8039798140525818,0
