block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,theta_advantage_mean,theta_advantage_std,theta_advantage_norm_mean,theta_advantage_norm_std,theta_advantage_max,theta_advantage_min,route_advantage_mean,route_advantage_std,route_advantage_norm_mean,route_advantage_norm_std,route_advantage_max,route_advantage_min,route_gate_mean,route_gate_std,route_gate_min,route_gate_max,route_gate_active_fraction,route_mask_mean,route_mask_active_fraction,theta_selected_action_prob_gain_mean,theta_selected_action_prob_gain_std,theta_ratio_mean,theta_ratio_std,theta_ratio_max,route_selected_action_prob_gain_mean,route_selected_action_prob_gain_std,route_ratio_mean,route_ratio_std,route_ratio_max,theta_clip_fraction,route_clip_fraction,offload_vs_local_value_gap_mean,offload_vs_local_value_gap_std,bs1_vs_bs2_value_gap_mean,bs1_vs_bs2_value_gap_std,epoch
0,0,3,3,dispatch_decision_block,hierarchical_actor_factorized_conditional_route_pg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030268453061580658,0.3225409686565399,0.9697315096855164,0.3225409686565399,3.090557813644409,-0.0888289138674736,0.4299170970916748,0.0,0.0,0.0,0.23000000417232513,0.6600000262260437,0.0,0.0,0.0,0.0,0
1,3,6,3,dispatch_decision_block,hierarchical_actor_factorized_conditional_route_pg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014408408664166927,1.035731315612793,1.0144084692001343,1.035731315612793,8.422872543334961,0.020330285653471947,0.3925554156303406,0.0,0.0,0.0,0.800000011920929,0.3700000047683716,0.0,0.0,0.0,0.0,0
2,6,9,3,dispatch_decision_block,hierarchical_actor_factorized_conditional_route_pg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12660934031009674,1.541888952255249,1.1266093254089355,1.541888952255249,12.199538230895996,-0.04229055345058441,0.4467551112174988,0.0,0.0,0.0,0.7599999904632568,0.5600000023841858,0.0,0.0,0.0,0.0,0
3,9,12,3,dispatch_decision_block,hierarchical_actor_factorized_conditional_route_pg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003117121523246169,0.3176635503768921,0.9968828558921814,0.3176635503768921,1.999359369277954,-0.014678996056318283,0.3204103112220764,0.0,0.0,0.0,0.46000000834465027,0.3400000035762787,0.0,0.0,0.0,0.0,0
4,12,15,3,dispatch_decision_block,hierarchical_actor_factorized_conditional_route_pg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007407849770970643,0.15310868620872498,0.9992591738700867,0.15310868620872498,1.5413886308670044,-0.009539426304399967,0.2757754325866699,0.0,0.0,0.0,0.17000000178813934,0.46000000834465027,0.0,0.0,0.0,0.0,0
5,15,18,3,dispatch_decision_block,hierarchical_actor_factorized_conditional_route_pg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04555603116750717,0.4104148745536804,1.0455560684204102,0.4104148745536804,2.7853965759277344,0.052322011440992355,0.43727752566337585,0.0,0.0,0.0,0.41999998688697815,0.6000000238418579,0.0,0.0,0.0,0.0,0
6,18,21,3,dispatch_decision_block,hierarchical_actor_factorized_conditional_route_pg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02070404589176178,0.3544476330280304,1.0207040309906006,0.3544476330280304,3.5889649391174316,-0.02502225898206234,0.28349462151527405,0.0,0.0,0.0,0.3499999940395355,0.38999998569488525,0.0,0.0,0.0,0.0,0
7,21,24,3,dispatch_decision_block,hierarchical_actor_factorized_conditional_route_pg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048564933240413666,0.27129149436950684,1.0485649108886719,0.27129149436950684,2.7642109394073486,0.007155449595302343,0.611624538898468,0.0,0.0,0.0,0.18000000715255737,0.7200000286102295,0.0,0.0,0.0,0.0,0
8,24,27,3,dispatch_decision_block,hierarchical_actor_factorized_conditional_route_pg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007038217736408114,0.1950550079345703,0.9992961287498474,0.1950550079345703,1.6998645067214966,-0.015266243368387222,0.23604042828083038,0.0,0.0,0.0,0.27000001072883606,0.30000001192092896,0.0,0.0,0.0,0.0,0
9,27,30,3,dispatch_decision_block,hierarchical_actor_factorized_conditional_route_pg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04544535651803017,0.7138044238090515,1.045445442199707,0.7138044238090515,4.262494087219238,0.00669996440410614,0.05577011778950691,0.0,0.0,0.0,0.7300000190734863,0.019999999552965164,0.0,0.0,0.0,0.0,0
