block_index,block_start,block_stop_exclusive,block_size,block_semantic,block_weight_mean,block_weight_std,block_weight_max,block_logprob_delta_mean,block_logprob_delta_std,block_ratio_proxy_mean,block_ratio_proxy_std,epoch
0,0,3,3,dispatch_decision_block,0.047222986817359924,0.016514187678694725,0.09045866876840591,-0.02469305321574211,0.22292689979076385,0.9993833899497986,0.21489191055297852,0
1,3,6,3,dispatch_decision_block,0.03304992616176605,0.01977423019707203,0.10303755104541779,-0.06394954025745392,0.22507382929325104,0.9621767401695251,0.22311614453792572,0
2,6,9,3,dispatch_decision_block,0.03590892627835274,0.020618073642253876,0.10692109167575836,-0.06759780645370483,0.2722311019897461,0.9722744226455688,0.30199578404426575,0
3,9,12,3,dispatch_decision_block,0.04699283465743065,0.014562966302037239,0.09347808361053467,-0.08812770992517471,0.2933216392993927,0.9578347206115723,0.31509873270988464,0
4,12,15,3,dispatch_decision_block,0.04489120468497276,0.017033154144883156,0.0966750904917717,-0.05336400121450424,0.26721376180648804,0.9831764698028564,0.27754488587379456,0
5,15,18,3,dispatch_decision_block,0.0325436145067215,0.022420309484004974,0.10710620880126953,-0.050048209726810455,0.20608161389827728,0.9720417261123657,0.20877091586589813,0
6,18,21,3,dispatch_decision_block,0.031146451830863953,0.02024117298424244,0.09800995141267776,-0.054967738687992096,0.22515341639518738,0.970043420791626,0.21127033233642578,0
7,21,24,3,dispatch_decision_block,0.04938903823494911,0.012347628362476826,0.0842377096414566,-0.056490421295166016,0.281786173582077,0.981171190738678,0.26481935381889343,0
8,24,27,3,dispatch_decision_block,0.04786194488406181,0.01740581914782524,0.09050900489091873,-0.042669449001550674,0.2318362295627594,0.9838624000549316,0.22460104525089264,0
9,27,30,3,dispatch_decision_block,0.03405961021780968,0.021265359595417976,0.10420519858598709,-0.029819555580615997,0.2899259626865387,1.0144529342651367,0.3272291123867035,0
10,30,33,3,dispatch_decision_block,0.03431642800569534,0.021676527336239815,0.09953623265028,-0.058487698435783386,0.24732524156570435,0.9726331830024719,0.24703337252140045,0
