epoch,theta_advantage_mean,theta_advantage_std,theta_advantage_max,theta_advantage_min,route_advantage_mean,route_advantage_std,route_advantage_max,route_advantage_min,theta_adv_norm_mean,theta_adv_norm_std,route_adv_norm_mean,route_adv_norm_std,route_adv_norm_active_count,route_adv_norm_used_fallback,theta_advantage_alignment,route_advantage_alignment,theta_adv_to_route_delta_alignment,route_adv_to_theta_delta_alignment,theta_alignment_margin_over_cross,route_alignment_margin_over_cross,cross_branch_alignment_mean,theta_selected_action_prob_gain,route_selected_action_prob_gain,theta_negative_adv_prob_gain,route_negative_adv_prob_gain,theta_clip_fraction,route_clip_fraction,theta_ratio_mean,theta_ratio_std,theta_ratio_max,route_ratio_mean,route_ratio_std,route_ratio_max,theta_approx_kl,route_approx_kl,theta_loss_mean,route_loss_mean,theta_route_loss_ratio,theta_head_grad_norm,route_head_grad_norm,theta_backbone_grad_norm,route_backbone_grad_norm,theta_kl_target,route_kl_target,theta_early_stop_count,route_early_stop_count,coupled_stop_trigger_count,coupled_stop_blocked_by_theta_floor_count,coupled_stop_blocked_by_severity_gate_count,coupled_stop_min_theta_updates_per_epoch,coupled_stop_severity_factor,coupled_stop_severity_freeze_kl_threshold,theta_update_count,route_update_count,theta_only_step_kl,route_only_step_kl,theta_only_step_prob_gain,route_only_step_prob_gain,theta_after_route_shift,route_after_theta_shift,theta_route_feature_correlation,theta_route_head_correlation,offload_rate_mean,bs1_vs_bs2_entropy,offload_vs_local_value_gap_mean,offload_vs_local_value_gap_std,bs1_vs_bs2_value_gap_mean,bs1_vs_bs2_value_gap_std
0,-0.0034079011529684067,0.19628269970417023,1.8742687702178955,-1.658798098564148,-0.0020664434414356947,0.17806322872638702,1.8269925117492676,-1.6412360668182373,-6.357828929992593e-09,1.0,4.644517659357916e-09,0.9999998211860657,2464.0,0.0,0.05512803792953491,-0.04088423028588295,-0.007310777436941862,-0.0429387092590332,0.062438815366476774,0.0020544789731502533,-0.025124743347987533,-0.01596074365079403,-0.004907340742647648,-0.025932615622878075,-0.0025749746710062027,0.4247916638851166,0.006087662186473608,0.984039306640625,0.18910817801952362,1.324400782585144,0.9950926899909973,0.05079978331923485,1.3481855392456055,0.03445638716220856,0.006250998005270958,-0.005996807478368282,0.002136564813554287,0.35628312826156616,0.06620866343702414,0.07591556840470907,0.06679309455645253,0.05484132870757801,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,0.0005022212135697503,0.0005697614854268197,-0.000454495523704931,-0.0004896913714869047,0.0,0.0002787709249657512,-0.04268363490700722,-0.2994590401649475,0.5022043585777283,0.6597104072570801,0.04373342916369438,0.5462842583656311,0.13177815079689026,0.7133042216300964
1,0.0009574737632647157,0.17450973391532898,1.0208396911621094,-0.940314531326294,-0.003548723878338933,0.15988807380199432,1.3249651193618774,-1.144519567489624,4.76837147544984e-09,0.9999998807907104,-3.268806558764936e-09,1.0,2334.0,0.0,0.009213070385158062,0.023550746962428093,0.012020610272884369,-0.02555602416396141,-0.002807539887726307,0.049106771126389503,-0.006767706945538521,0.032620932906866074,0.0016351627418771386,0.028486406430602074,-0.0030385626014322042,0.5506250262260437,0.17737789452075958,1.0326210260391235,0.23741449415683746,1.6912524700164795,1.0016350746154785,0.14945560693740845,1.5048257112503052,-0.002874500583857298,0.009836380369961262,0.016767485067248344,0.001950722886249423,0.1163395568728447,0.06597777047345034,0.08511076353173042,0.08898766751205632,0.09260667768237316,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,-5.085532837126396e-05,0.0003297856611815015,9.238220003504288e-05,-0.0002259799711152612,0.0,0.0002529375458834693,-0.005911338608711958,-0.06051073223352432,0.4976450800895691,0.6551705002784729,-0.2228052318096161,0.7210376262664795,0.2211242914199829,0.9812531471252441
2,0.00028134824242442846,0.21543428301811218,1.3245106935501099,-1.5890538692474365,-0.0012348293093964458,0.20479390025138855,1.9809927940368652,-1.6131787300109863,1.4305115314527939e-08,0.9999999403953552,-9.174356385699411e-09,0.9999999403953552,2079.0,0.0,0.027902016416192055,-0.04405687749385834,-0.0021050062496215105,-0.019604163244366646,0.030007022665813565,-0.02445271424949169,-0.010854584746994078,0.04708889126777649,0.028621992096304893,0.03732858970761299,0.03307733312249184,0.4595833420753479,0.24098125100135803,1.0470889806747437,0.2182382047176361,1.5898106098175049,1.0286221504211426,0.16812102496623993,1.6645385026931763,-0.021020783111453056,-0.013936221599578857,0.00943154376000166,0.013198674656450748,1.3994168043136597,0.060681462029427626,0.08718858673060471,0.09652541008994893,0.10534233003122921,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,-0.00039522322752288475,-0.0011002818023761003,0.00044698778141797187,0.001219104144027889,0.0,0.000291641158920746,0.010188938118517399,-0.07241244614124298,0.4775775372982025,0.6447065472602844,-0.20243291556835175,1.3192673921585083,0.06270167231559753,1.2702088356018066
3,0.005005490034818649,0.2532610297203064,1.470819354057312,-1.016688585281372,-0.0023851394653320312,0.25180697441101074,1.7132682800292969,-1.5062248706817627,5.563100202721216e-09,0.9999999403953552,-8.845674415169924e-09,1.0,1725.0,0.0,0.032205913215875626,-0.023129014298319817,-0.024948593229055405,-0.02595413103699684,0.05715450644493103,0.002825116738677025,-0.025451362133026123,0.0489274300634861,0.062413956969976425,0.04467125982046127,0.06118430569767952,0.3335416615009308,0.33507245779037476,1.0489274263381958,0.1887572705745697,1.7161335945129395,1.0624139308929443,0.197610542178154,2.0510330200195312,-0.0291142538189888,-0.04133301600813866,0.005881973076611757,0.016500432044267654,2.8052499294281006,0.05343882812551915,0.09233336168795053,0.08886693408443297,0.12437272943179285,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,-0.0005355601746227227,-0.0033397286413154297,0.0005801848331300009,0.0035876707586534654,0.0,0.0002585718350019306,-0.013027532026171684,-0.04114008694887161,0.43183523416519165,0.6270630955696106,-0.5091925263404846,1.9921963214874268,0.171827495098114,1.6589096784591675
4,0.009794654324650764,0.22727760672569275,1.177785873413086,-1.4748228788375854,-0.0025938628241419792,0.23069997131824493,1.9040578603744507,-1.4989054203033447,8.742015111806722e-09,0.9999999403953552,4.452954005529364e-09,0.9999999403953552,1285.0,0.0,0.01734374277293682,0.04427780956029892,-0.021629972383379936,0.008171492256224155,0.03897371515631676,0.036106317304074764,-0.00672924006357789,0.04264102876186371,0.1027025356888771,0.042663488537073135,0.10134769231081009,0.17729167640209198,0.3626459240913391,1.042641043663025,0.1441800445318222,1.7740479707717896,1.1027024984359741,0.1972963809967041,2.110801935195923,-0.031082497909665108,-0.07937673479318619,0.005355241242796183,0.008806767873466015,1.6445107460021973,0.049197379165716384,0.101683585146598,0.075661438312311,0.1567948068219344,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,-0.0005150682650439973,-0.0064895084805487255,0.0005525097574718529,0.0069927948531195785,0.0,0.00019272047679156197,-0.022570936009287834,-0.072970449924469,0.3556241989135742,0.5882428884506226,-0.8141672015190125,2.594937801361084,0.1870756894350052,2.507642984390259
5,0.014682910405099392,0.21854566037654877,0.9319620132446289,-1.5028958320617676,0.004018034320324659,0.2348233312368393,1.4850599765777588,-1.5986909866333008,3.973643192267673e-09,0.9999998807907104,6.300078236876061e-09,1.0,1211.0,0.0,-0.03554816171526909,-0.05208655074238777,-0.023180237039923668,0.04604693129658699,-0.01236792467534542,-0.09813348203897476,0.011433347128331661,0.018731635063886642,0.08081052452325821,0.022586781531572342,0.08721411228179932,0.12708333134651184,0.29727497696876526,1.0187315940856934,0.11949031800031662,1.7033737897872925,1.080810546875,0.20932193100452423,2.5461764335632324,-0.011137093417346478,-0.054949142038822174,0.007978937588632107,0.023966839537024498,3.0037593841552734,0.044915014246951816,0.08592742224455295,0.07271108461397877,0.15554122301461504,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,-0.00025834741513140866,-0.0031185857918119707,0.00028606420329586917,0.003687403302059725,0.0,0.00013992765094112007,-0.010413838550448418,-0.05068923160433769,0.3225615918636322,0.5474051833152771,-1.0643258094787598,2.961531162261963,-0.2882097363471985,2.9194767475128174
6,0.017053943127393723,0.230713352560997,1.1147419214248657,-1.2827942371368408,0.003551475005224347,0.254559725522995,1.3563553094863892,-1.6547826528549194,-6.357828929992593e-09,0.9999998807907104,-2.870351512029856e-09,1.0,1329.0,0.0,-0.03764520585536957,0.031102491542696953,-0.011574230156838894,0.054147958755493164,-0.026070975698530674,-0.02304546721279621,0.021286864299327135,0.01740189455449581,0.05821968987584114,0.020932385697960854,0.052121635526418686,0.12666666507720947,0.22422873973846436,1.017401933670044,0.11954427510499954,1.7347251176834106,1.0582195520401,0.18733909726142883,2.0823559761047363,-0.009812090545892715,-0.03941512480378151,0.007614842616021633,0.007946014404296875,1.0434889793395996,0.040823937065146455,0.07495554781177745,0.07101860974267823,0.14458881573774224,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,-0.00029632519526785473,-0.004559116915126131,0.0003247348869730818,0.00512009401240253,0.0,0.00012839664377679584,0.00016732803487684578,-0.06750437617301941,0.3337858319282532,0.4993591010570526,-1.1452492475509644,3.41586971282959,-0.24804538488388062,3.210076332092285
7,0.02072100341320038,0.24404862523078918,1.7318943738937378,-1.6348018646240234,0.00014845728583168238,0.2770850360393524,2.044929265975952,-2.190727949142456,-7.152557657263969e-09,0.9999998807907104,2.2282109490845414e-09,1.0,1284.0,0.0,-0.04118276759982109,0.007818125188350677,-0.007987577468156815,0.020916664972901344,-0.033195190131664276,-0.013098539784550667,0.006464543752372265,0.022676249966025352,0.0497325100004673,0.025646641850471497,0.045705221593379974,0.125,0.19470404088497162,1.0226762294769287,0.11639957129955292,1.8012508153915405,1.0497324466705322,0.18366867303848267,2.746431827545166,-0.015524514950811863,-0.031333085149526596,0.007405771408230066,0.009675235487520695,1.3064435720443726,0.037209897055439096,0.06810753814053846,0.06761831557756777,0.13748952016626823,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,-0.00041445936625937715,-0.0034507466386587892,0.0004377776300056472,0.003927444232561227,0.0,9.86472384933482e-05,-0.004194471053779125,-0.06450752168893814,0.3242092430591583,0.4687352478504181,-1.4946998357772827,3.634685516357422,-0.010670660994946957,4.011933326721191
8,0.031436435878276825,0.279229074716568,2.380159378051758,-1.8938604593276978,0.0012066205963492393,0.3302444517612457,1.9346145391464233,-2.1363277435302734,-9.53674295089968e-09,1.0,-1.1995902937655956e-08,1.0,1272.0,0.0,0.014788401313126087,0.022295333445072174,0.020067308098077774,-0.07575271278619766,-0.005278906784951687,0.09804804623126984,-0.027842702344059944,0.0174103993922472,0.01803264394402504,0.01740076206624508,0.01940053701400757,0.12979167699813843,0.1588050276041031,1.0174105167388916,0.12029486149549484,1.933760166168213,1.0180325508117676,0.17626602947711945,2.1148974895477295,-0.00974636897444725,0.0009998931782320142,0.001338612288236618,0.010727505199611187,8.013840675354004,0.03219730101925883,0.05469293768609039,0.06155197601332885,0.10857757356519106,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,-0.00043116917301761403,-0.001171825973525691,0.0004544587278002967,0.00164392534815972,0.0,8.611570883658715e-05,-0.023218004032969475,-0.06812333315610886,0.3178386092185974,0.43983766436576843,-2.0474789142608643,3.807370185852051,-0.08707856386899948,4.706613063812256
9,0.0360245443880558,0.2541947662830353,1.6800569295883179,-1.467510461807251,0.0006185215897858143,0.30536743998527527,1.868610143661499,-1.6899983882904053,4.76837147544984e-09,1.0,4.667247921474882e-09,1.0,1226.0,0.0,0.013116378337144852,-0.04592316597700119,-0.0021007233299314976,0.007406971417367458,0.01521710166707635,-0.05333013739436865,0.0026531240437179804,0.02239525318145752,0.027447791770100594,0.020025135949254036,0.03488950803875923,0.13333334028720856,0.17210440337657928,1.0223952531814575,0.12122727185487747,2.1558969020843506,1.0274478197097778,0.19522050023078918,2.2586934566497803,-0.01462535746395588,-0.005384193267673254,0.0026088827289640903,0.020077116787433624,7.6956467628479,0.032350144484244815,0.05917364370626146,0.06483890473623259,0.11770742408731388,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,-0.00044165563546292626,-0.0015359846276364157,0.00046938266516787864,0.0021886011614177343,0.0,9.522772327597652e-05,-0.009211414493620396,-0.06556937843561172,0.3157985508441925,0.4233129024505615,-2.4576311111450195,4.262563705444336,-0.03194939345121384,4.889750003814697
