telemetry_step,train_epoch,update_epoch,minibatch_id,layer_name,layer_active_count,layer_clipped_active_count,layer_clipped_active_fraction,layer_active_preconditioner_mean,layer_active_preconditioner_p95,layer_active_preconditioner_p99,layer_active_preconditioner_max,layer_active_preconditioner_mean_after_clip,layer_active_preconditioner_p95_after_clip,layer_active_preconditioner_p99_after_clip,layer_active_preconditioner_max_after_clip,layer_actual_param_delta_norm,layer_raw_grad_norm,layer_preconditioned_grad_norm,layer_soft_geometry_reference_preconditioner,layer_soft_geometry_scale_factor,layer_soft_geometry_trigger_active_fraction,layer_soft_geometry_overflow_stat
0,0,0,0,critic_backbone.0.weight,42880,0,0.0,559831.0,2583117.25,13042546.0,79416096.0,559831.0,2583117.25,13042546.0,79416096.0,0.10300911962985992,0.10919513553380966,206.0182342529297,0.0,1.0,0.0,0.0
0,0,0,0,critic_backbone.4.bias,128,0,0.0,4152.5,12043.148437499993,65482.147773437515,157991.125,4152.5,12043.148437499993,65482.147773437515,157991.125,0.005656619090586901,0.017094377428293228,11.313238143920898,0.0,1.0,0.0,0.0
0,0,0,0,critic_backbone.6.weight,16384,0,0.0,39479.4765625,66717.68632812491,348567.3934375,93926056.0,39479.4765625,66717.68632812491,348567.3934375,93926056.0,0.06397774815559387,0.07378050684928894,127.95549774169922,0.0,1.0,0.0,0.0
0,0,0,0,critic_backbone.7.weight,128,0,0.0,271971.625,464849.30468749965,2582131.258750005,22819980.0,271971.625,464849.30468749965,2582131.258750005,22819980.0,0.005642636213451624,0.0020704518537968397,11.285272598266602,0.0,1.0,0.0,0.0
0,0,0,0,critic_backbone.7.bias,128,0,0.0,4260.9619140625,7700.8601074218695,88033.78023437505,124530.9921875,4260.9619140625,7700.8601074218695,88033.78023437505,124530.9921875,0.005656612571328878,0.017608679831027985,11.313225746154785,0.0,1.0,0.0,0.0
1,0,0,1,critic_backbone.0.weight,42880,0,0.0,476355.4375,2336093.75,11870163.0,70537464.0,476355.4375,2336093.75,11870163.0,70537464.0,0.07511210441589355,0.11303617805242538,207.40785217285156,0.0,1.0,0.0,0.0
1,0,0,1,critic_backbone.4.bias,128,0,0.0,2327.8525390625,5598.615356445308,16231.08433593755,87421.3828125,2327.8525390625,5598.615356445308,16231.08433593755,87421.3828125,0.005421391222625971,0.01849246583878994,11.849451065063477,0.0,1.0,0.0,0.0
1,0,0,1,critic_backbone.6.weight,16384,0,0.0,7837.5595703125,30121.358886718735,82896.08085937503,1558782.875,7837.5595703125,30121.358886718735,82896.08085937503,1558782.875,0.05016985908150673,0.07942444086074829,128.247802734375,0.0,1.0,0.0,0.0
1,0,0,1,critic_backbone.7.weight,128,0,0.0,36936.1484375,186606.84687499946,383649.11750000005,870560.6875,36936.1484375,186606.84687499946,383649.11750000005,870560.6875,0.004451258108019829,0.0019371678354218602,11.193553924560547,0.0,1.0,0.0,0.0
1,0,0,1,critic_backbone.7.bias,128,0,0.0,2043.565673828125,9904.777343749985,22543.203261718754,24488.22265625,2043.565673828125,9904.777343749985,22543.203261718754,24488.22265625,0.005579802207648754,0.019315365701913834,11.75598430633545,0.0,1.0,0.0,0.0
2,0,0,2,critic_backbone.0.weight,42880,0,0.0,438525.09375,2263063.5,10856532.0,69449768.0,438525.09375,2263063.5,10856532.0,69449768.0,0.06299778819084167,0.10775402933359146,202.64418029785156,0.0,1.0,0.0,0.0
2,0,0,2,critic_backbone.4.bias,128,0,0.0,1615.077880859375,4496.146069335937,8672.773989257827,17532.80859375,1615.077880859375,4496.146069335937,8672.773989257827,17532.80859375,0.005397954490035772,0.017414497211575508,11.370173454284668,0.0,1.0,0.0,0.0
2,0,0,2,critic_backbone.6.weight,16384,0,0.0,6026.3955078125,24386.534082031238,54963.838281250006,667469.8125,6026.3955078125,24386.534082031238,54963.838281250006,667469.8125,0.04554248973727226,0.07456160336732864,128.9584197998047,0.0,1.0,0.0,0.0
2,0,0,2,critic_backbone.7.weight,128,0,0.0,27083.6953125,123259.35976562495,307261.74281250004,436021.78125,27083.6953125,123259.35976562495,307261.74281250004,436021.78125,0.003887962084263563,0.0020906447898596525,11.651738166809082,0.0,1.0,0.0,0.0
2,0,0,2,critic_backbone.7.bias,128,0,0.0,1847.107666015625,10745.473388671875,17899.689375000027,22154.04296875,1847.107666015625,10745.473388671875,17899.689375000027,22154.04296875,0.0055524371564388275,0.01792680099606514,11.112370491027832,0.0,1.0,0.0,0.0
3,0,0,3,critic_backbone.0.weight,42880,0,0.0,396639.4375,2265118.0,9478955.0,53237744.0,396639.4375,2265118.0,9478955.0,53237744.0,0.05678950995206833,0.11817235499620438,212.73313903808594,0.0,1.0,0.0,0.0
3,0,0,3,critic_backbone.4.bias,128,0,0.0,1382.191650390625,3887.390368652341,5921.490908203131,6436.2548828125,1382.191650390625,3887.390368652341,5921.490908203131,6436.2548828125,0.005377952009439468,0.01881624385714531,12.375082969665527,0.0,1.0,0.0,0.0
3,0,0,3,critic_backbone.6.weight,16384,0,0.0,5291.22705078125,21425.996093749975,45146.76269531251,189169.78125,5291.22705078125,21425.996093749975,45146.76269531251,189169.78125,0.043629828840494156,0.07721853256225586,128.92950439453125,0.0,1.0,0.0,0.0
3,0,0,3,critic_backbone.7.weight,128,0,0.0,24996.99609375,89480.02304687492,330968.6014062504,494267.9375,24996.99609375,89480.02304687492,330968.6014062504,494267.9375,0.003766770474612713,0.0022695944644510746,11.32284927368164,0.0,1.0,0.0,0.0
3,0,0,3,critic_backbone.7.bias,128,0,0.0,1759.371826171875,8301.648388671874,18588.030234375034,22439.19140625,1759.371826171875,8301.648388671874,18588.030234375034,22439.19140625,0.00553329661488533,0.019445223733782768,11.882794380187988,0.0,1.0,0.0,0.0
4,0,0,4,critic_backbone.0.weight,42880,0,0.0,371567.03125,2158197.0,8567323.0,50329456.0,371567.03125,2158197.0,8567323.0,50329456.0,0.05239605903625488,0.12775056064128876,224.02244567871094,0.0,1.0,0.0,0.0
4,0,0,4,critic_backbone.4.bias,128,0,0.0,1278.31884765625,3414.390454101561,4412.169331054688,4495.91552734375,1278.31884765625,3414.390454101561,4412.169331054688,4495.91552734375,0.005347767379134893,0.02031642571091652,12.575300216674805,0.0,1.0,0.0,0.0
4,0,0,4,critic_backbone.6.weight,16384,0,0.0,4932.01123046875,20273.248144531204,38713.482265625,163992.5,4932.01123046875,20273.248144531204,38713.482265625,163992.5,0.04180925711989403,0.07618389278650284,127.43959045410156,0.0,1.0,0.0,0.0
