epoch,ratio_mean,ratio_std,ratio_min,ratio_max,clip_fraction,positive_adv_clip_fraction,negative_adv_clip_fraction,approx_kl,entropy_loss,policy_loss,ratio_by_adv_sign
0,0.9638793468475342,0.040315814316272736,0.8477526307106018,1.0812777280807495,0.0,0.0,0.0,0.0376652292907238,-0.030163580551743507,-0.0019301213324069977,"{""negative"": {""count"": 200, ""max"": 1.0812777280807495, ""mean"": 0.9638793468475342, ""min"": 0.8477526307106018, ""std"": 0.040315814316272736}, ""positive"": {""count"": 0, ""max"": 0.0, ""mean"": 0.0, ""min"": 0.0, ""std"": 0.0}}"
1,0.9999924898147583,0.061322469264268875,0.8324189186096191,1.147078275680542,0.0,0.0,0.0,0.0019084397936239839,-0.030163580551743507,0.009359103627502918,"{""negative"": {""count"": 192, ""max"": 1.147078275680542, ""mean"": 0.9992963671684265, ""min"": 0.8324189186096191, ""std"": 0.062158990651369095}, ""positive"": {""count"": 8, ""max"": 1.0617486238479614, ""mean"": 1.01670241355896, ""min"": 0.9640786051750183, ""std"": 0.03147266060113907}}"
2,1.0306214094161987,0.08002443611621857,0.7779191732406616,1.2438338994979858,0.019999999552965164,0.0,0.0220994483679533,-0.02705691009759903,-0.030163580551743507,0.011315109208226204,"{""negative"": {""count"": 181, ""max"": 1.2438338994979858, ""mean"": 1.0304814577102661, ""min"": 0.7779191732406616, ""std"": 0.08153978735208511}, ""positive"": {""count"": 19, ""max"": 1.1426066160202026, ""mean"": 1.0319547653198242, ""min"": 0.8932772874832153, ""std"": 0.06379377096891403}}"
3,1.0477604866027832,0.07508469372987747,0.742191731929779,1.200042963027954,0.009999999776482582,0.043478261679410934,0.005649717524647713,-0.04396830499172211,-0.030163580551743507,0.011191202327609062,"{""negative"": {""count"": 177, ""max"": 1.1934894323349, ""mean"": 1.0441330671310425, ""min"": 0.742191731929779, ""std"": 0.07630372047424316}, ""positive"": {""count"": 23, ""max"": 1.200042963027954, ""mean"": 1.0756771564483643, ""min"": 0.9621756672859192, ""std"": 0.05776591971516609}}"
4,1.0546332597732544,0.04336852207779884,0.8774203658103943,1.1788228750228882,0.0,0.0,0.0,-0.052332308143377304,-0.030163580551743507,0.007081004790961742,"{""negative"": {""count"": 176, ""max"": 1.1642366647720337, ""mean"": 1.055729866027832, ""min"": 0.8774203658103943, ""std"": 0.043927352875471115}, ""positive"": {""count"": 24, ""max"": 1.1788228750228882, ""mean"": 1.046593189239502, ""min"": 0.9898670315742493, ""std"": 0.03807397931814194}}"
5,1.0260238647460938,0.0379670225083828,0.9217194318771362,1.1236956119537354,0.0,0.0,0.0,-0.025000305846333504,-0.030163580551743507,0.015972888097167015,"{""negative"": {""count"": 164, ""max"": 1.1236956119537354, ""mean"": 1.0260511636734009, ""min"": 0.9298056364059448, ""std"": 0.03734796866774559}, ""positive"": {""count"": 36, ""max"": 1.1013946533203125, ""mean"": 1.0258995294570923, ""min"": 0.9217194318771362, ""std"": 0.04066784307360649}}"
6,1.0218698978424072,0.04293421655893326,0.8017185926437378,1.1197081804275513,0.0,0.0,0.0,-0.020725153386592865,-0.030163580551743507,0.007780428510159254,"{""negative"": {""count"": 156, ""max"": 1.1197081804275513, ""mean"": 1.0204174518585205, ""min"": 0.8017185926437378, ""std"": 0.04372663423418999}, ""positive"": {""count"": 44, ""max"": 1.11544668674469, ""mean"": 1.027019739151001, ""min"": 0.923647403717041, ""std"": 0.03957109898328781}}"
7,1.0247758626937866,0.034432243555784225,0.9324823617935181,1.115055799484253,0.0,0.0,0.0,-0.02390611730515957,-0.030163580551743507,0.008540503680706024,"{""negative"": {""count"": 158, ""max"": 1.115055799484253, ""mean"": 1.0251810550689697, ""min"": 0.9324823617935181, ""std"": 0.034620918333530426}, ""positive"": {""count"": 42, ""max"": 1.0884301662445068, ""mean"": 1.0232516527175903, ""min"": 0.9366761445999146, ""std"": 0.03366927057504654}}"
8,1.010194182395935,0.03637339919805527,0.8767455220222473,1.0918219089508057,0.0,0.0,0.0,-0.009481397457420826,-0.030163580551743507,0.0060330587439239025,"{""negative"": {""count"": 132, ""max"": 1.0918219089508057, ""mean"": 1.0161888599395752, ""min"": 0.8939943909645081, ""std"": 0.034877754747867584}, ""positive"": {""count"": 68, ""max"": 1.0731338262557983, ""mean"": 0.9985576272010803, ""min"": 0.8767455220222473, ""std"": 0.03639664873480797}}"
9,1.016771674156189,0.03597050532698631,0.8960516452789307,1.1267598867416382,0.0,0.0,0.0,-0.016000570729374886,-0.030163580551743507,0.011342999525368214,"{""negative"": {""count"": 122, ""max"": 1.1267598867416382, ""mean"": 1.0136091709136963, ""min"": 0.8960516452789307, ""std"": 0.038520459085702896}, ""positive"": {""count"": 78, ""max"": 1.0843429565429688, ""mean"": 1.0217180252075195, ""min"": 0.9500004649162292, ""std"": 0.030930059030652046}}"
10,1.0026428699493408,0.03904837742447853,0.8178197145462036,1.0872747898101807,0.0,0.0,0.0,-0.0018567796796560287,-0.030163580551743507,0.006692921742796898,"{""negative"": {""count"": 122, ""max"": 1.0796817541122437, ""mean"": 1.0011166334152222, ""min"": 0.8178197145462036, ""std"": 0.04079540818929672}, ""positive"": {""count"": 78, ""max"": 1.0872747898101807, ""mean"": 1.0050299167633057, ""min"": 0.8715390563011169, ""std"": 0.036017488688230515}}"
11,0.9828529357910156,0.08062595129013062,0.591082751750946,1.0989551544189453,0.044999998062849045,0.0555555559694767,0.0390625,0.021111104637384415,-0.030163580551743507,0.015302738174796104,"{""negative"": {""count"": 128, ""max"": 1.0989551544189453, ""mean"": 0.9897199869155884, ""min"": 0.591082751750946, ""std"": 0.07681144028902054}, ""positive"": {""count"": 72, ""max"": 1.0812363624572754, ""mean"": 0.9706448316574097, ""min"": 0.7132457494735718, ""std"": 0.08564640581607819}}"
