epoch,layer_name,layer_active_count,layer_clipped_active_count,layer_clipped_active_fraction,layer_active_preconditioner_mean,layer_active_preconditioner_p95,layer_active_preconditioner_p99,layer_active_preconditioner_max,layer_active_preconditioner_mean_after_clip,layer_active_preconditioner_p95_after_clip,layer_active_preconditioner_p99_after_clip,layer_active_preconditioner_max_after_clip,layer_actual_param_delta_norm,layer_raw_grad_norm,layer_preconditioned_grad_norm,layer_soft_geometry_scale_factor,layer_soft_geometry_scale_factor_min,layer_soft_geometry_scale_factor_p50,layer_soft_geometry_scale_factor_p95,layer_soft_geometry_trigger_active_fraction,layer_soft_geometry_overflow_stat,layer_soft_geometry_overflow_stat_p95
0,critic_backbone.0.weight,3001600,0,0.0,375539.09375,2273238.75,8388964.0,79416096.0,375539.09375,2273238.75,8388964.0,79416096.0,0.03722753005900553,0.10706104572330202,170.95710596357074,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0,critic_backbone.4.bias,8960,0,0.0,1414.345947265625,3115.509387207028,5540.255947265622,157991.125,1414.345947265625,3115.509387207028,5540.255947265622,157991.125,0.003959663682949862,0.009798280891430165,7.513538505349841,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0,critic_backbone.6.weight,1146880,0,0.0,4432.0546875,10323.175634765626,19054.890429687493,93926056.0,4432.0546875,10323.175634765626,19054.890429687493,93926056.0,0.033705427630671435,0.04330076758882829,96.4044372013637,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0,critic_backbone.7.bias,8960,0,0.0,1535.7376708984375,3582.052868652342,11663.519931640625,124530.9921875,1535.7376708984375,3582.052868652342,11663.519931640625,124530.9921875,0.0049659222497471745,0.010532819140436394,10.106220374788556,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0,critic_backbone.7.weight,8960,0,0.0,13701.0859375,32686.939550781226,132978.80968749995,22819980.0,13701.0859375,32686.939550781226,132978.80968749995,22819980.0,0.006037331891379186,0.005269131441933236,16.779368945530482,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1,critic_backbone.0.weight,3001596,0,0.0,445654.75,2884249.5,9737470.0,42771996.0,445654.75,2884249.5,9737470.0,42771996.0,0.0353580055758357,0.2552417811538492,280.32458000183107,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1,critic_backbone.4.bias,8960,0,0.0,1885.651611328125,4037.786425781237,6445.2482958984365,7388.2568359375,1885.651611328125,4037.786425781237,6445.2482958984365,7388.2568359375,0.001647701787130375,0.00499655527694683,7.322573832103184,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1,critic_backbone.6.weight,1146880,0,0.0,4229.0244140625,8711.025341796878,11677.856181640625,22759.447265625,4229.0244140625,8711.025341796878,11677.856181640625,22759.447265625,0.021401231097323555,0.03203454983553716,127.96592025756836,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1,critic_backbone.7.bias,8960,0,0.0,1416.41796875,2309.126977539062,3440.7912451171806,16530.330078125,1416.41796875,2309.126977539062,3440.7912451171806,16530.330078125,0.0034983744977840356,0.005982827233882355,8.571152135304041,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1,critic_backbone.7.weight,8960,0,0.0,2708.162841796875,5292.711791992186,11615.777988281248,142516.84375,2708.162841796875,5292.711791992186,11615.777988281248,142516.84375,0.0048698325920018505,0.005307142694281148,12.458934230463845,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2,critic_backbone.0.weight,3001600,0,0.0,420457.6875,2760705.25,9284095.0,35205040.0,420457.6875,2760705.25,9284095.0,35205040.0,0.03362425150615828,0.3132922102298055,259.94299414498465,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2,critic_backbone.4.bias,8960,0,0.0,1862.637939453125,3810.762341308593,4827.22832519531,6121.3466796875,1862.637939453125,3810.762341308593,4827.22832519531,6121.3466796875,0.0016367911918288363,0.0075591114881847585,10.800319031306676,1.0,1.0,1.0,1.0,0.0,0.0,0.0
