block_index,block_start,block_stop_exclusive,block_size,block_semantic,block_weight_mean,block_weight_std,block_weight_max,block_logprob_delta_mean,block_logprob_delta_std,block_ratio_proxy_mean,block_ratio_proxy_std,epoch
0,0,3,3,dispatch_decision_block,0.04782109335064888,0.016583401709794998,0.09050367027521133,-0.02473379671573639,0.10947190970182419,0.9813852906227112,0.1064423993229866,0
1,3,6,3,dispatch_decision_block,0.03366798907518387,0.019945256412029266,0.10503822565078735,-0.014978939667344093,0.11762522906064987,0.9919970631599426,0.11776870489120483,0
2,6,9,3,dispatch_decision_block,0.03660427778959274,0.020874684676527977,0.1090344563126564,-0.004103137645870447,0.10530450940132141,1.001488208770752,0.10768616199493408,0
3,9,12,3,dispatch_decision_block,0.04721590876579285,0.015607881359755993,0.10466673970222473,-0.014437489211559296,0.12015154957771301,0.9925708174705505,0.11424736678600311,0
4,12,15,3,dispatch_decision_block,0.04501453787088394,0.017107686027884483,0.09733086824417114,-0.023712091147899628,0.1261696070432663,0.9843906164169312,0.12524203956127167,0
5,15,18,3,dispatch_decision_block,0.03271276131272316,0.022620374336838722,0.10764503479003906,0.007615110836923122,0.10999438911676407,1.013776183128357,0.112497977912426,0
6,18,21,3,dispatch_decision_block,0.031388502568006516,0.020413139835000038,0.09705528616905212,0.0001124051195802167,0.122470423579216,1.0079361200332642,0.13201254606246948,0
7,21,24,3,dispatch_decision_block,0.04995422810316086,0.0124885318800807,0.08992408961057663,-0.03425770625472069,0.12999014556407928,0.9743148684501648,0.12282738089561462,0
8,24,27,3,dispatch_decision_block,0.04848972335457802,0.017696890980005264,0.09502094238996506,-0.027628371492028236,0.10324057191610336,0.9778485298156738,0.09858407825231552,0
9,27,30,3,dispatch_decision_block,0.03366353362798691,0.021263601258397102,0.10661318898200989,-0.010393839329481125,0.10528306663036346,0.995017409324646,0.1011292114853859,0
10,30,33,3,dispatch_decision_block,0.0339919812977314,0.021747425198554993,0.10151617974042892,-0.017459817230701447,0.12336843460798264,0.9902295470237732,0.1235363632440567,0
11,33,36,3,dispatch_decision_block,0.044066138565540314,0.010254583321511745,0.07920101284980774,-0.013014133088290691,0.13573826849460602,0.9960401058197021,0.13216985762119293,0
12,36,39,3,dispatch_decision_block,0.050126947462558746,0.019716130569577217,0.11679955571889877,-0.01878402940928936,0.13260535895824432,0.9899368286132812,0.12915365397930145,0
13,39,42,3,dispatch_decision_block,0.03257514908909798,0.017165647819638252,0.07421579211950302,-0.012414835393428802,0.10989176481962204,0.993431031703949,0.1038309633731842,0
14,42,45,3,dispatch_decision_block,0.036456771194934845,0.019075842574238777,0.09147823601961136,-0.013191567733883858,0.09879156202077866,0.9916619062423706,0.09633609652519226,0
15,45,48,3,dispatch_decision_block,0.05227191001176834,0.01531024556607008,0.0942147821187973,0.0032421695068478584,0.11896413564682007,1.0105233192443848,0.12483469396829605,0
16,48,51,3,dispatch_decision_block,0.046770934015512466,0.020106855779886246,0.09844094514846802,-0.020903317257761955,0.11914239078760147,0.9862136840820312,0.11609380692243576,0
17,51,54,3,dispatch_decision_block,0.036664243787527084,0.021603766828775406,0.1012500524520874,-0.0140676973387599,0.10154689848423004,0.9910874962806702,0.0998435690999031,0
18,54,57,3,dispatch_decision_block,0.03322746232151985,0.02183140255510807,0.09628143906593323,0.008757125586271286,0.08689706027507782,1.012701392173767,0.09158825129270554,0
19,57,60,3,dispatch_decision_block,0.04734865203499794,0.0157503392547369,0.09652622789144516,-0.028628461062908173,0.12169384956359863,0.9789886474609375,0.11922907084226608,0
20,60,63,3,dispatch_decision_block,0.05137767642736435,0.021447692066431046,0.0990171879529953,-0.007866671308875084,0.1252465695142746,0.9998282790184021,0.12287598848342896,0
21,63,66,3,dispatch_decision_block,0.038944147527217865,0.023645158857107162,0.11219514161348343,-0.013641360215842724,0.0934966653585434,0.9907702803611755,0.09283284842967987,0
22,66,69,3,dispatch_decision_block,0.038921333849430084,0.023474011570215225,0.09777924418449402,-0.009483196772634983,0.11319977045059204,0.9968808889389038,0.11207076162099838,0
23,69,72,3,dispatch_decision_block,0.050724077969789505,0.01388415414839983,0.08829198777675629,-0.022565575316548347,0.10022161155939102,0.9825682044029236,0.09756128489971161,0
0,0,3,3,dispatch_decision_block,0.04564567655324936,0.01946604996919632,0.09753002226352692,-0.0741996094584465,0.26726600527763367,0.9595192074775696,0.2298024445772171,1
1,3,6,3,dispatch_decision_block,0.030849220231175423,0.019607974216341972,0.09154053032398224,-0.04858392849564552,0.2258875072002411,0.9766173362731934,0.217366024851799,1
2,6,9,3,dispatch_decision_block,0.03442870080471039,0.020381925627589226,0.0992797240614891,-0.07080551236867905,0.20779748260974884,0.95182204246521,0.19892549514770508,1
3,9,12,3,dispatch_decision_block,0.047087036073207855,0.016324825584888458,0.1149899959564209,-0.07806789129972458,0.2694009244441986,0.9591050744056702,0.26347658038139343,1
4,12,15,3,dispatch_decision_block,0.05040215328335762,0.018535517156124115,0.1198243647813797,-0.034711021929979324,0.2676532566547394,0.9965189099311829,0.23179256916046143,1
5,15,18,3,dispatch_decision_block,0.03886638581752777,0.022317148745059967,0.10629872977733612,-0.06241743266582489,0.2674291729927063,0.9729921817779541,0.26597729325294495,1
6,18,21,3,dispatch_decision_block,0.03588878735899925,0.023707855492830276,0.09775733947753906,-0.04639064893126488,0.27772989869117737,0.9921522736549377,0.29283425211906433,1
7,21,24,3,dispatch_decision_block,0.04829206317663193,0.014938955195248127,0.09546765685081482,-0.043489325791597366,0.25737646222114563,0.9912616014480591,0.28446903824806213,1
8,24,27,3,dispatch_decision_block,0.05496956780552864,0.022031784057617188,0.11742927134037018,-0.07547283172607422,0.27963748574256897,0.9633100628852844,0.2766924500465393,1
9,27,30,3,dispatch_decision_block,0.03782512620091438,0.025255771353840828,0.12381444126367569,-0.06605392694473267,0.2202146351337433,0.9584705233573914,0.20630672574043274,1
10,30,33,3,dispatch_decision_block,0.03720811754465103,0.02475850097835064,0.11823224276304245,-0.05809934437274933,0.27557384967803955,0.980736255645752,0.2903607189655304,1
11,33,36,3,dispatch_decision_block,0.05036458000540733,0.01543217059224844,0.09090562164783478,-0.051186420023441315,0.20149752497673035,0.9687941074371338,0.1872812807559967,1
12,36,39,3,dispatch_decision_block,0.04290703311562538,0.015838205814361572,0.0897613987326622,-0.045737169682979584,0.2449026256799698,0.9838057160377502,0.2391195297241211,1
13,39,42,3,dispatch_decision_block,0.029740972444415092,0.01586127281188965,0.08759914338588715,-0.10085096210241318,0.35301804542541504,0.9553715586662292,0.29309988021850586,1
14,42,45,3,dispatch_decision_block,0.03388720378279686,0.01754671148955822,0.0963611826300621,-0.042453616857528687,0.21632473170757294,0.9815464615821838,0.2235313057899475,1
15,45,48,3,dispatch_decision_block,0.04531121626496315,0.01568441092967987,0.08934545516967773,-0.035404838621616364,0.19047357141971588,0.9826610088348389,0.18586494028568268,1
16,48,51,3,dispatch_decision_block,0.04972565546631813,0.020878396928310394,0.1275986135005951,-0.09596306085586548,0.2683197259902954,0.9407274127006531,0.2480027675628662,1
17,51,54,3,dispatch_decision_block,0.03867084160447121,0.026572231203317642,0.12953084707260132,-0.09749937057495117,0.3687833249568939,0.9609755873680115,0.3166869282722473,1
18,54,57,3,dispatch_decision_block,0.03682110458612442,0.026901399716734886,0.12953084707260132,-0.047904349863529205,0.2281949818134308,0.9783346652984619,0.2258940190076828,1
19,57,60,3,dispatch_decision_block,0.04706522077322006,0.01417484413832426,0.08588208258152008,-0.054158736020326614,0.2522953450679779,0.9771791696548462,0.2416321337223053,1
20,60,63,3,dispatch_decision_block,0.05039262771606445,0.022276215255260468,0.11233245581388474,-0.04890211671590805,0.23362816870212555,0.9774965643882751,0.220883309841156,1
21,63,66,3,dispatch_decision_block,0.03274902328848839,0.023109229281544685,0.09998558461666107,-0.07341067492961884,0.2633680999279022,0.9620009660720825,0.256918340921402,1
