epoch,theta_advantage_mean,theta_advantage_std,theta_advantage_max,theta_advantage_min,route_advantage_mean,route_advantage_std,route_advantage_max,route_advantage_min,theta_adv_norm_mean,theta_adv_norm_std,route_adv_norm_mean,route_adv_norm_std,route_adv_norm_active_count,route_adv_norm_used_fallback,theta_advantage_alignment,route_advantage_alignment,theta_selected_action_prob_gain,route_selected_action_prob_gain,theta_negative_adv_prob_gain,route_negative_adv_prob_gain,theta_clip_fraction,route_clip_fraction,theta_loss_mean,route_loss_mean,theta_route_loss_ratio,theta_head_grad_norm,route_head_grad_norm,theta_backbone_grad_norm,route_backbone_grad_norm,theta_only_step_kl,route_only_step_kl,theta_only_step_prob_gain,route_only_step_prob_gain,theta_after_route_shift,route_after_theta_shift,theta_route_feature_correlation,theta_route_head_correlation,offload_rate_mean,bs1_vs_bs2_entropy,offload_vs_local_value_gap_mean,offload_vs_local_value_gap_std,bs1_vs_bs2_value_gap_mean,bs1_vs_bs2_value_gap_std
0,-0.004026027861982584,0.3250691592693329,1.3584926128387451,-1.4784787893295288,0.0029257272835820913,0.35408130288124084,1.3555891513824463,-1.4028661251068115,4.0729841721542925e-09,1.0,1.6787225831649266e-08,1.0,1193.0,0.0,0.3687710464000702,0.24844564497470856,-0.0006023010355420411,0.0003400059067644179,-0.04766613990068436,-0.03781915456056595,0.14499999582767487,0.22166666388511658,-0.039643190801143646,-0.060566674917936325,1.5277947187423706,0.20755896407758995,0.524353998517016,0.35721249197361093,0.3606792276143509,4.9856641453516204e-05,0.001128672020695376,0.0006253964553252445,-0.00037571924076473806,0.0,0.0009221441818226594,-0.03912024945020676,0.09294746071100235,0.49801138043403625,0.6618263721466064,0.05229302868247032,0.5486438274383545,-0.10994875431060791,0.6063331961631775
1,-0.004936621058732271,0.2476380318403244,1.8806073665618896,-1.8449381589889526,0.002419837052002549,0.2653053402900696,2.19777250289917,-1.6993411779403687,2.781550101360608e-09,0.9999999403953552,5.619293030889594e-09,0.9999999403953552,1188.0,0.0,0.4291703999042511,0.24105218052864075,0.0003002154699061066,0.0017681189347058535,-0.1531452238559723,-0.09843191504478455,0.4258333444595337,0.4816666543483734,-0.06988102942705154,-0.0809045061469078,1.1577461957931519,0.26298808793199946,0.4389613803760571,0.4609617143724332,0.4041066412870702,0.0019043959611735773,0.0017877816467262164,-0.000980050440443847,-0.0010762525902464405,0.0,0.0008975147386081517,-0.02031680941581726,-0.005795238073915243,0.4997454881668091,0.6586592793464661,0.0752391591668129,0.645900547504425,-0.12598924338817596,0.7574484348297119
2,-0.004555867053568363,0.2532971501350403,1.713435411453247,-1.8524315357208252,0.0005821675877086818,0.2574648857116699,1.8404203653335571,-1.7007980346679688,6.258487506016763e-09,1.0,-5.6287690064493745e-09,0.9999999403953552,1186.0,0.0,0.4650685787200928,0.2853972315788269,-0.004253203980624676,-0.0007886155508458614,-0.1466311514377594,-0.10134629905223846,0.4037500023841858,0.46416667103767395,-0.07072433829307556,-0.08305380493402481,1.1743311882019043,0.27258896993211146,0.5110479711335841,0.4720098246690103,0.44883326821535297,0.0015213280511488848,0.0012085921429388692,-0.0006983571414821199,-0.000582516678207412,0.0,0.0008307713433168828,-0.00896402820944786,-0.022523758932948112,0.49789556860923767,0.6576806902885437,0.018855107948184013,0.6839239001274109,-0.024445967748761177,0.7505639791488647
3,-0.005106464959681034,0.24681337177753448,1.7236560583114624,-1.4884088039398193,-0.0006090736715123057,0.2719816565513611,1.881667137145996,-1.9672355651855469,3.3775966468141405e-09,0.9999999403953552,-1.6372091460326033e-09,0.9999999403953552,1165.0,0.0,0.4383978247642517,0.3109416663646698,-0.005611874628812075,0.007001061458140612,-0.13771791756153107,-0.0998082384467125,0.39250001311302185,0.4645833373069763,-0.0699843242764473,-0.09250053763389587,1.3217320442199707,0.2722404107524005,0.5139529254309049,0.46296751855725915,0.4449069386490188,0.001994830634794198,0.0014062943623684987,-0.0013405995843640995,-0.0007830291990103433,0.0,0.000763047002692474,-0.027793021872639656,0.013529421761631966,0.4955466687679291,0.6571938991546631,-0.02328949235379696,0.807624340057373,0.0310427974909544,0.7765706181526184
4,-0.0034579189959913492,0.25709307193756104,1.7308082580566406,-2.1348862648010254,2.3316939405049197e-05,0.25636622309684753,1.4046661853790283,-1.4172120094299316,5.761782162494455e-09,1.0,1.1263869836852791e-08,1.0,1143.0,0.0,0.4731578528881073,0.33781471848487854,-0.004662578925490379,-0.003359462134540081,-0.15036247670650482,-0.12008438259363174,0.398333340883255,0.4841666519641876,-0.07486321777105331,-0.10360990464687347,1.3839893341064453,0.27540315540619614,0.5501862221077579,0.45295382535567486,0.4741326366941666,0.0017606559200430637,0.0026806386482348898,-0.0011561430887013558,-0.001958750601988868,0.0,0.0007816105491656345,-0.018065722659230232,0.018114449456334114,0.4939369261264801,0.6566519737243652,-0.055681902915239334,1.0442454814910889,0.0020085270516574383,0.989691436290741
