epoch,policy_surrogate_mode,actor_structure_mode,theta_backbone_grad_norm,route_backbone_grad_norm,theta_route_feature_correlation,theta_head_grad_norm,route_head_grad_norm,theta_route_head_correlation,route_mask_mean,route_mask_active_fraction,offload_rate_mean
0,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_alignment_gate,hierarchical_actor_separate_theta_route_backbones,0.3300879843041597,1.895103604255183,-0.058375533670186996,0.19446805132586148,2.9225561543067253,0.0648634135723114,0.4970833361148834,0.4970833361148834,0.49801138043403625
1,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_alignment_gate,hierarchical_actor_separate_theta_route_backbones,0.49059520054565187,0.815007309239974,-0.0074807885102927685,0.2701183380669672,0.8707806557003774,-0.021417729556560516,0.502916693687439,0.502916693687439,0.5001609921455383
2,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_alignment_gate,hierarchical_actor_separate_theta_route_backbones,0.6423503686054404,0.5941476319672401,-0.010467681102454662,0.35255264465941116,0.6449740994191149,-0.012978377752006054,0.49958333373069763,0.49958333373069763,0.4985116124153137
3,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_alignment_gate,hierarchical_actor_separate_theta_route_backbones,0.6366702056027306,0.5215511687674428,-0.014634312130510807,0.3498849266173897,0.5819704868357276,0.004650167189538479,0.4945833384990692,0.4945833384990692,0.497585654258728
4,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_alignment_gate,hierarchical_actor_separate_theta_route_backbones,0.4880114371498218,0.5688202653773424,0.009240441024303436,0.2740295776609592,0.6322889406115203,-0.011276804842054844,0.49041667580604553,0.49041667580604553,0.4971097707748413
