epoch,policy_surrogate_mode,actor_structure_mode,theta_ratio_mean,theta_ratio_std,theta_ratio_max,route_ratio_mean,route_ratio_std,route_ratio_max,theta_approx_kl,route_approx_kl,theta_clip_fraction,route_clip_fraction,theta_only_step_kl,route_only_step_kl,theta_kl_target,route_kl_target,theta_early_stop_count,route_early_stop_count,coupled_stop_trigger_count,coupled_stop_blocked_by_theta_floor_count,coupled_stop_min_theta_updates_per_epoch,route_update_cap_trigger_count,route_update_cap_per_epoch,route_alignment_gate_threshold,route_alignment_gate_accept_count,route_alignment_gate_reject_count,route_alignment_gate_reject_rate,route_alignment_gate_score_mean,theta_update_count,route_update_count,route_mask_mean,route_mask_active_fraction,route_mask_threshold,route_confident_mask_margin
0,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_alignment_gate,hierarchical_actor_separate_theta_route_backbones,0.9996211528778076,0.14379985630512238,2.1849310398101807,0.9957992434501648,0.12408183515071869,1.6848245859146118,0.01045700628310442,0.011986292898654938,0.1274999976158142,0.11148365586996078,3.5243636816493096e-06,0.005560938659722784,0.03,0.015,0,4,4,0,0,0,0,0.015,7,30,0.8108108108108109,0.010144085215870291,33,7,0.4970833361148834,0.4970833361148834,0.5,0.0
1,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_alignment_gate,hierarchical_actor_separate_theta_route_backbones,1.0065466165542603,0.3184258043766022,4.50944709777832,1.0114035606384277,0.30272236466407776,3.3783576488494873,0.03700043633580208,0.030129127204418182,0.3408333361148834,0.446561723947525,0.0022164760999398175,0.0027338548068655657,0.03,0.015,8,4,1,0,0,0,0,0.015,20,16,0.4444444444444444,0.01934168160530842,21,20,0.502916693687439,0.502916693687439,0.5,0.0
2,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_alignment_gate,hierarchical_actor_separate_theta_route_backbones,1.004563570022583,0.2699081599712372,7.068872451782227,1.012460470199585,0.34928834438323975,4.515392303466797,0.024042731150984764,0.04053933173418045,0.23125000298023224,0.43119266629219055,0.0016819218819198961,0.0016204824795223477,0.03,0.015,2,8,6,0,0,0,0,0.015,19,1,0.05,0.02357107321731746,11,19,0.49958333373069763,0.49958333373069763,0.5,0.0
3,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_alignment_gate,hierarchical_actor_separate_theta_route_backbones,1.012001872062683,0.23510219156742096,5.043133735656738,1.0064692497253418,0.353838175535202,4.521711826324463,0.009158947505056858,0.051048457622528076,0.1837500035762787,0.4524010121822357,0.0003383212606422603,0.002506160440841793,0.03,0.015,0,8,8,0,0,0,0,0.015,18,0,0.0,0.022162015239397686,10,18,0.4945833384990692,0.4945833384990692,0.5,0.0
4,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_alignment_gate,hierarchical_actor_separate_theta_route_backbones,1.0012967586517334,0.1840762048959732,2.8627865314483643,0.9969228506088257,0.2840575575828552,2.557021379470825,0.01517563033849001,0.04709433391690254,0.18791666626930237,0.391673743724823,0.0019816567735026843,0.0034884293490904383,0.03,0.015,0,9,9,0,0,0,0,0.015,16,4,0.2,0.019868294009938836,11,16,0.49041667580604553,0.49041667580604553,0.5,0.0
