epoch,policy_surrogate_mode,actor_structure_mode,route_gate_mean,route_gate_std,route_gate_min,route_gate_max,route_gate_active_fraction,offload_rate_mean,theta_head_grad_norm,route_head_grad_norm,theta_backbone_grad_norm,route_backbone_grad_norm
0,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_alignment_gate,hierarchical_actor_separate_theta_route_backbones,0.49801138043403625,0.09152237325906754,0.2044103592634201,0.790509819984436,0.4970833361148834,0.49801138043403625,0.19446805132586148,2.9225561543067253,0.3300879843041597,1.895103604255183
1,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_alignment_gate,hierarchical_actor_separate_theta_route_backbones,0.5001609921455383,0.09864892810583115,0.17710374295711517,0.8144530057907104,0.502916693687439,0.5001609921455383,0.2701183380669672,0.8707806557003774,0.49059520054565187,0.815007309239974
2,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_alignment_gate,hierarchical_actor_separate_theta_route_backbones,0.4985116124153137,0.10155224800109863,0.19112487137317657,0.8254286050796509,0.49958333373069763,0.4985116124153137,0.35255264465941116,0.6449740994191149,0.6423503686054404,0.5941476319672401
3,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_alignment_gate,hierarchical_actor_separate_theta_route_backbones,0.497585654258728,0.09993001818656921,0.1772913634777069,0.7936391830444336,0.4945833384990692,0.497585654258728,0.3498849266173897,0.5819704868357276,0.6366702056027306,0.5215511687674428
4,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_alignment_gate,hierarchical_actor_separate_theta_route_backbones,0.4971097707748413,0.10145409405231476,0.19539374113082886,0.7935152053833008,0.49041667580604553,0.4971097707748413,0.2740295776609592,0.6322889406115203,0.4880114371498218,0.5688202653773424
