block_index,block_start,block_stop_exclusive,block_size,block_semantic,block_weight_mean,block_weight_std,block_weight_max,block_logprob_delta_mean,block_logprob_delta_std,block_ratio_proxy_mean,block_ratio_proxy_std,epoch
0,0,3,3,dispatch_decision_block,0.04782109335064888,0.016583401709794998,0.09050367027521133,-0.014363791793584824,0.08417447656393051,0.9892248511314392,0.08301069587469101,0
1,3,6,3,dispatch_decision_block,0.03366798907518387,0.019945256412029266,0.10503822565078735,-0.003888267558068037,0.11017844825983047,1.0023175477981567,0.1147858053445816,0
2,6,9,3,dispatch_decision_block,0.03660427778959274,0.020874684676527977,0.1090344563126564,-0.0066095683723688126,0.0873497724533081,0.9971827864646912,0.08646760135889053,0
3,9,12,3,dispatch_decision_block,0.04721590876579285,0.015607880428433418,0.10466671735048294,-0.022558826953172684,0.12016712874174118,0.9846308827400208,0.11515120416879654,0
4,12,15,3,dispatch_decision_block,0.04501453787088394,0.017107686027884483,0.09733086824417114,-0.01276120264083147,0.09950480610132217,0.9922912120819092,0.1011292040348053,0
5,15,18,3,dispatch_decision_block,0.03271276131272316,0.022620374336838722,0.10764503479003906,0.003394368104636669,0.08102811872959137,1.0066285133361816,0.0792781412601471,0
6,18,21,3,dispatch_decision_block,0.031388502568006516,0.020413139835000038,0.09705528616905212,-0.00358289061114192,0.0812784805893898,0.9997721314430237,0.08350801467895508,0
7,21,24,3,dispatch_decision_block,0.04995422810316086,0.0124885318800807,0.08992407470941544,-0.021707691252231598,0.0894700288772583,0.9823622107505798,0.08518467098474503,0
8,24,27,3,dispatch_decision_block,0.04848972335457802,0.017696890980005264,0.09502094238996506,-0.011660199612379074,0.07943083345890045,0.9915005564689636,0.07773155719041824,0
9,27,30,3,dispatch_decision_block,0.03366353362798691,0.021263601258397102,0.10661318898200989,-0.011120829731225967,0.11745499074459076,0.9957056641578674,0.11559263616800308,0
10,30,33,3,dispatch_decision_block,0.0339919812977314,0.021747425198554993,0.10151617974042892,-0.014487450942397118,0.11025562882423401,0.9915940761566162,0.1087503582239151,0
11,33,36,3,dispatch_decision_block,0.044066138565540314,0.010254583321511745,0.07920101284980774,0.0015256580663844943,0.09078487753868103,1.0056010484695435,0.08952902257442474,0
12,36,39,3,dispatch_decision_block,0.050126947462558746,0.019716128706932068,0.11679954081773758,-0.018376784399151802,0.10122084617614746,0.9867001175880432,0.09635670483112335,0
13,39,42,3,dispatch_decision_block,0.03257514908909798,0.017165647819638252,0.07421578466892242,-0.018237002193927765,0.09509380161762238,0.9862090945243835,0.08896596729755402,0
14,42,45,3,dispatch_decision_block,0.036456771194934845,0.019075840711593628,0.09147823601961136,-0.013535394333302975,0.07583578675985336,0.9893810153007507,0.07457023859024048,0
15,45,48,3,dispatch_decision_block,0.05227191001176834,0.01531024556607008,0.0942147746682167,-0.0013024354120716453,0.10242708027362823,1.0040359497070312,0.10582700371742249,0
16,48,51,3,dispatch_decision_block,0.04677093029022217,0.020106855779886246,0.09844094514846802,-0.007681859657168388,0.09506317228078842,0.9967675805091858,0.09274323284626007,0
17,51,54,3,dispatch_decision_block,0.036664243787527084,0.021603764966130257,0.1012500524520874,-0.006740543991327286,0.06926348060369492,0.9956929087638855,0.070318304002285,0
18,54,57,3,dispatch_decision_block,0.03322746232151985,0.02183140255510807,0.09628143906593323,0.004803231917321682,0.07689550518989563,1.007900595664978,0.08241407573223114,0
19,57,60,3,dispatch_decision_block,0.04734865203499794,0.0157503392547369,0.09652624279260635,-0.024667562916874886,0.09334606677293777,0.9798884391784668,0.09146734327077866,0
20,60,63,3,dispatch_decision_block,0.05137767642736435,0.021447692066431046,0.0990171879529953,-0.01317458413541317,0.08757565915584564,0.990628182888031,0.08473573625087738,0
21,63,66,3,dispatch_decision_block,0.038944147527217865,0.023645156994462013,0.11219513416290283,-0.006519808899611235,0.08252768218517303,0.9968981146812439,0.08273591101169586,0
22,66,69,3,dispatch_decision_block,0.038921333849430084,0.023474011570215225,0.09777923673391342,-0.00952761061489582,0.11048499494791031,0.9966253638267517,0.1119813323020935,0
23,69,72,3,dispatch_decision_block,0.0507240816950798,0.013884153217077255,0.08829198777675629,-0.006555785425007343,0.0751098245382309,0.9962610602378845,0.07447401434183121,0
0,0,3,3,dispatch_decision_block,0.04563738778233528,0.01945088990032673,0.09739767014980316,-0.03190575912594795,0.19804173707962036,0.987403392791748,0.19229915738105774,1
1,3,6,3,dispatch_decision_block,0.030847663059830666,0.019589215517044067,0.09152351319789886,-0.035425350069999695,0.1624988615512848,0.9776647090911865,0.15431071817874908,1
2,6,9,3,dispatch_decision_block,0.03444118797779083,0.02036968246102333,0.09927428513765335,-0.03274035081267357,0.17639540135860443,0.9831371903419495,0.17886988818645477,1
3,9,12,3,dispatch_decision_block,0.047090593725442886,0.01632481999695301,0.11497073620557785,-0.05045756697654724,0.21706068515777588,0.9723701477050781,0.2002679854631424,1
4,12,15,3,dispatch_decision_block,0.050385989248752594,0.018516255542635918,0.11961448192596436,-0.022044695913791656,0.19897249341011047,0.9976509213447571,0.20155425369739532,1
5,15,18,3,dispatch_decision_block,0.03891262784600258,0.022300979122519493,0.10629047453403473,-0.03915015608072281,0.18809586763381958,0.9783152937889099,0.17883548140525818,1
6,18,21,3,dispatch_decision_block,0.03589807078242302,0.023716427385807037,0.09779529273509979,-0.01302935741841793,0.19070447981357574,1.0060982704162598,0.21152465045452118,1
7,21,24,3,dispatch_decision_block,0.04828600957989693,0.014945928007364273,0.09542232006788254,-0.011711347848176956,0.2079588621854782,1.011266827583313,0.23406855762004852,1
8,24,27,3,dispatch_decision_block,0.0549871064722538,0.022060109302401543,0.11775493621826172,-0.04840972274541855,0.218624547123909,0.975139319896698,0.21340709924697876,1
9,27,30,3,dispatch_decision_block,0.037831492722034454,0.02523568831384182,0.12377121299505234,-0.015554248355329037,0.15946796536445618,0.9972242712974548,0.16241364181041718,1
10,30,33,3,dispatch_decision_block,0.037213873118162155,0.024738548323512077,0.11821188777685165,-0.02795003354549408,0.19896864891052246,0.9920329451560974,0.20310929417610168,1
11,33,36,3,dispatch_decision_block,0.05036941543221474,0.015418032184243202,0.09085480123758316,-0.03894965350627899,0.14959914982318878,0.9726025462150574,0.1464255154132843,1
12,36,39,3,dispatch_decision_block,0.04290056228637695,0.015832504257559776,0.08983460068702698,-0.015784358605742455,0.22232024371623993,1.0078200101852417,0.21597836911678314,1
13,39,42,3,dispatch_decision_block,0.02973678521811962,0.015848450362682343,0.08747902512550354,-0.03501330688595772,0.21217554807662964,0.9869493246078491,0.20202483236789703,1
14,42,45,3,dispatch_decision_block,0.0338846817612648,0.017521992325782776,0.09617660939693451,-0.04235219582915306,0.18683138489723206,0.975155770778656,0.18096832931041718,1
15,45,48,3,dispatch_decision_block,0.04530810937285423,0.0156741701066494,0.08948168903589249,-0.03345824405550957,0.17739763855934143,0.9820655584335327,0.170183464884758,1
16,48,51,3,dispatch_decision_block,0.04970599710941315,0.020873745903372765,0.12769660353660583,-0.07007980346679688,0.20462678372859955,0.9518634080886841,0.1959926038980484,1
17,51,54,3,dispatch_decision_block,0.03869561851024628,0.026574723422527313,0.1295308619737625,-0.08100086450576782,0.320920467376709,0.9576864838600159,0.22540539503097534,1
