block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,block_adv_scale_mean,block_adv_scale_std,block_adv_scale_max,block_adv_scale_min,block_clip_fraction,per_block_selected_action_prob_gain_mean,per_block_selected_action_prob_gain_std,epoch
0,0,3,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_alignment_gate,1.0,0.0,1.0,1.0,0.25999999046325684,-0.010775130242109299,0.08301069587469101,0
1,3,6,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_alignment_gate,1.0,0.0,1.0,1.0,0.28999999165534973,0.002317551989108324,0.1147858053445816,0
2,6,9,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_alignment_gate,1.0,0.0,1.0,1.0,0.15000000596046448,-0.002817308297380805,0.08646760135889053,0
3,9,12,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_alignment_gate,1.0,0.0,1.0,1.0,0.36000001430511475,-0.015369141474366188,0.11515120416879654,0
4,12,15,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_alignment_gate,1.0,0.0,1.0,1.0,0.33000001311302185,-0.007708830758929253,0.1011292040348053,0
5,15,18,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_alignment_gate,1.0,0.0,1.0,1.0,0.1599999964237213,0.006628592032939196,0.0792781412601471,0
6,18,21,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_alignment_gate,1.0,0.0,1.0,1.0,0.15000000596046448,-0.00022790610091760755,0.08350801467895508,0
7,21,24,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_alignment_gate,1.0,0.0,1.0,1.0,0.14000000059604645,-0.017637694254517555,0.08518467098474503,0
8,24,27,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_alignment_gate,1.0,0.0,1.0,1.0,0.20000000298023224,-0.008499372750520706,0.07773155719041824,0
9,27,30,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_alignment_gate,1.0,0.0,1.0,1.0,0.30000001192092896,-0.004294348414987326,0.11559263616800308,0
10,30,33,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_alignment_gate,1.0,0.0,1.0,1.0,0.3499999940395355,-0.008405857719480991,0.1087503582239151,0
11,33,36,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_alignment_gate,1.0,0.0,1.0,1.0,0.25,0.005601048935204744,0.08952902257442474,0
12,36,39,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_alignment_gate,1.0,0.0,1.0,1.0,0.23000000417232513,-0.01329988706856966,0.09635670483112335,0
13,39,42,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_alignment_gate,1.0,0.0,1.0,1.0,0.18000000715255737,-0.013790862634778023,0.08896596729755402,0
14,42,45,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_alignment_gate,1.0,0.0,1.0,1.0,0.15000000596046448,-0.01061889436095953,0.07457023859024048,0
15,45,48,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_alignment_gate,1.0,0.0,1.0,1.0,0.23999999463558197,0.00403599813580513,0.10582700371742249,0
