telemetry_step,train_epoch,update_epoch,minibatch_id,final_critic_backbone_delta_norm,backbone_active_count,backbone_clipped_active_count,backbone_clipped_active_fraction,backbone_active_preconditioner_mean,backbone_active_preconditioner_p95,backbone_active_preconditioner_p99,backbone_active_preconditioner_max,backbone_active_preconditioner_mean_after_clip,backbone_active_preconditioner_p95_after_clip,backbone_active_preconditioner_p99_after_clip,backbone_active_preconditioner_max_after_clip,backbone_soft_geometry_scale_factor_mean,backbone_soft_geometry_scale_factor_min,backbone_soft_geometry_trigger_active_fraction,backbone_soft_geometry_overflow_stat_mean
71,1,0,1,0.02756816573146705,76800,28941,0.3768359375,199382.046875,433397.1875,5538217.0,39624692.0,2284.89697265625,4049.1705932617197,5401.608774414055,13034.75390625,1.0,1.0,0.0,0.0
72,1,0,2,0.028664954065573078,76800,28879,0.37602864583333334,199943.703125,435284.75,5568855.5,39765172.0,2288.575439453125,4061.3945556640642,5424.631523437493,13124.7822265625,1.0,1.0,0.0,0.0
73,1,0,3,0.028896688899345213,76800,28992,0.3775,200719.171875,437119.71875,5599657.0,39857800.0,2294.70849609375,4079.181628417969,5454.776298828123,13166.7509765625,1.0,1.0,0.0,0.0
74,1,0,4,0.029366308239710454,76800,28694,0.37361979166666665,201069.671875,439501.4375,5634002.0,39981504.0,2293.5830078125,4086.2558227539075,5475.728867187493,13246.8466796875,1.0,1.0,0.0,0.0
75,1,0,5,0.029274571043281118,76800,28799,0.3749869791666667,201843.828125,441670.3125,5666041.5,40041164.0,2299.373046875,4106.743237304688,5497.60717773436,13319.703125,1.0,1.0,0.0,0.0
76,1,0,6,0.04042893676650007,76800,26985,0.3513671875,200741.9375,440433.6875,5700831.5,40122968.0,2269.14501953125,4072.8653930664073,5450.6133300781175,12936.232421875,1.0,1.0,0.0,0.0
77,1,1,7,0.038189825756785784,76800,27182,0.3539322916666667,201824.703125,442931.84375,5734413.0,40284088.0,2277.4697265625,4097.558081054688,5485.193227539063,13023.017578125,1.0,1.0,0.0,0.0
78,1,1,8,0.035377395874002376,76800,27399,0.3567578125,202940.984375,445649.78125,5769986.0,40351792.0,2285.651611328125,4120.671728515626,5517.045419921872,13103.6484375,1.0,1.0,0.0,0.0
79,1,1,9,0.0338380738325204,76800,27597,0.3593359375,204010.6875,448391.25,5804233.0,40475092.0,2293.730712890625,4145.238989257813,5547.28762695312,13187.55078125,1.0,1.0,0.0,0.0
80,1,1,10,0.031769016370377184,76800,27772,0.36161458333333335,204862.6875,450830.625,5836355.0,40591108.0,2300.801513671875,4164.671704101564,5575.068525390623,13265.4755859375,1.0,1.0,0.0,0.0
81,1,1,11,0.029706647199319387,76800,27983,0.3643619791666667,205933.234375,453526.59375,5870321.0,40741280.0,2308.5849609375,4186.9979248046875,5601.361499023431,13350.1865234375,1.0,1.0,0.0,0.0
82,1,1,12,0.02820058954882182,76800,28100,0.3658854166666667,206736.328125,455814.34375,5905260.5,40885840.0,2314.363037109375,4205.389697265627,5620.2294189453,13368.4130859375,1.0,1.0,0.0,0.0
83,1,1,13,0.028736408947231545,76800,28120,0.36614583333333334,207610.234375,457734.375,5928440.5,40976188.0,2317.808837890625,4212.984643554688,5621.403198242175,13388.7119140625,1.0,1.0,0.0,0.0
84,1,2,14,0.028457530334014797,76800,28269,0.3680859375,208721.265625,460398.59375,5962943.0,41125268.0,2324.8349609375,4235.145727539063,5651.602304687496,13467.810546875,1.0,1.0,0.0,0.0
85,1,2,15,0.027977621886276925,76800,28440,0.3703125,209779.296875,463084.28125,5996076.5,41250824.0,2331.731201171875,4254.366357421876,5681.1108837890615,13549.5224609375,1.0,1.0,0.0,0.0
86,1,2,16,0.027836366231241326,76800,28590,0.372265625,210694.625,465575.65625,6028796.5,41259896.0,2338.061767578125,4273.661474609376,5708.832368164062,13629.9638671875,1.0,1.0,0.0,0.0
87,1,2,17,0.02718980537162766,76800,28767,0.3745703125,211796.859375,468336.21875,6062474.5,41395872.0,2344.8603515625,4293.1966308593765,5733.775942382807,13707.4814453125,1.0,1.0,0.0,0.0
88,1,2,18,0.026049812860967185,76800,28936,0.37677083333333333,212641.84375,470388.40625,6090741.0,41514856.0,2351.488525390625,4314.827685546875,5761.565180664056,13788.54296875,1.0,1.0,0.0,0.0
89,1,2,19,0.024963644201980942,76800,29128,0.37927083333333333,213589.46875,472872.59375,6118921.5,41616412.0,2358.654052734375,4336.047290039063,5784.796914062491,13866.21875,1.0,1.0,0.0,0.0
90,1,2,20,0.02637505682498044,76800,29079,0.3786328125,214205.078125,474369.21875,6128740.5,41666380.0,2359.4677734375,4328.236010742188,5767.938408203122,13763.330078125,1.0,1.0,0.0,0.0
91,1,3,21,0.026043121321584123,76800,29302,0.38153645833333333,215178.6875,476799.28125,6151653.0,41749992.0,2366.7978515625,4348.942773437501,5797.196542968748,13840.8203125,1.0,1.0,0.0,0.0
92,1,3,22,0.028858353562469925,76800,29030,0.37799479166666666,215675.0625,479182.3125,6140721.5,41862524.0,2364.726318359375,4350.517724609376,5786.163564453123,13892.4599609375,1.0,1.0,0.0,0.0
93,1,3,23,0.030884372431193168,76800,28638,0.372890625,215721.984375,480173.25,6105456.5,41997216.0,2360.4775390625,4358.401611328126,5805.778842773427,13967.869140625,1.0,1.0,0.0,0.0
94,1,3,24,0.029908424042596287,76800,28785,0.3748046875,216705.140625,482664.96875,6126161.0,42123516.0,2367.201171875,4380.749462890625,5833.420410156249,14036.962890625,1.0,1.0,0.0,0.0
95,1,3,25,0.028601259148526605,76800,28880,0.37604166666666666,217732.0625,485226.5,6153878.5,42244332.0,2372.277099609375,4393.958032226564,5857.582167968747,14070.791015625,1.0,1.0,0.0,0.0
96,1,3,26,0.027232121903556016,76800,29076,0.37859375,218690.71875,487699.25,6181978.5,42369724.0,2379.219482421875,4416.376245117188,5881.908994140625,14114.3505859375,1.0,1.0,0.0,0.0
97,1,3,27,0.028613302254574386,76800,29069,0.37850260416666665,219680.296875,490275.96875,6206789.5,42496704.0,2380.228515625,4417.18935546875,5868.164824218742,14112.896484375,1.0,1.0,0.0,0.0
98,1,4,28,0.026623478467810067,76800,29225,0.3805338541666667,220681.859375,492856.75,6237742.5,42591336.0,2386.308837890625,4435.628930664063,5888.267753906245,14184.330078125,1.0,1.0,0.0,0.0
99,1,4,29,0.025394398465537815,76800,29410,0.3829427083333333,221672.765625,495373.625,6266799.5,42712616.0,2393.281982421875,4456.761108398438,5915.6707421874935,14256.5439453125,1.0,1.0,0.0,0.0
100,1,4,30,0.02524294678516162,76800,29496,0.3840625,222696.234375,497923.09375,6296171.0,42825296.0,2398.7861328125,4475.361962890626,5941.639184570301,14329.1474609375,1.0,1.0,0.0,0.0
101,1,4,31,0.025615861433278195,76800,29539,0.38462239583333335,223674.9375,500455.28125,6323986.984999987,42914488.0,2402.46484375,4485.211450195313,5967.028115234373,14361.81640625,1.0,1.0,0.0,0.0
102,1,4,32,0.03452743646712024,76800,29167,0.3797786458333333,224261.78125,502037.40625,6354380.5,43040024.0,2394.863037109375,4483.577587890626,5969.313515624991,14431.0224609375,1.0,1.0,0.0,0.0
103,1,4,33,0.04366332033320337,76800,28391,0.3696744791666667,223691.734375,502986.5625,6333881.889999901,43160292.0,2370.559814453125,4434.914404296877,5917.2724658203115,14399.2841796875,1.0,1.0,0.0,0.0
104,1,4,34,0.04017899214796727,76800,28489,0.37095052083333335,224627.734375,505514.6875,6356918.849999874,43273452.0,2374.863037109375,4450.064038085938,5940.97854003906,14470.9111328125,1.0,1.0,0.0,0.0
105,1,5,35,0.038925769785722326,76800,28360,0.3692708333333333,225518.375,507976.59375,6385293.899999868,43346896.0,2373.67431640625,4452.501391601563,5939.056420898433,14534.8193359375,1.0,1.0,0.0,0.0
106,1,5,36,0.039165251994698363,76800,27292,0.3553645833333333,224388.1875,510448.28125,6373809.149999968,43467660.0,2348.365966796875,4376.374194335937,5838.6732275390505,14603.361328125,1.0,1.0,0.0,0.0
107,1,5,37,0.041736488106686266,76800,26941,0.3507942708333333,225036.140625,512943.875,6372443.0,43581976.0,2339.00927734375,4344.927954101563,5783.204272460937,14551.546875,1.0,1.0,0.0,0.0
108,1,5,38,0.03823532893713749,76800,26963,0.35108072916666666,225878.75,515379.4375,6398365.5,43516456.0,2342.69677734375,4358.634375000002,5806.270078124997,14622.330078125,1.0,1.0,0.0,0.0
109,1,5,39,0.03576268454696006,76800,27089,0.35272135416666667,226819.734375,517857.0,6424224.5,43632844.0,2347.919921875,4373.716259765625,5822.355581054682,14665.2294921875,1.0,1.0,0.0,0.0
110,1,5,40,0.0406631341007271,76800,26355,0.3431640625,225995.890625,519553.9375,6436559.0,43323332.0,2327.8955078125,4343.891748046875,5815.574042968744,14211.0908203125,1.0,1.0,0.0,0.0
111,1,5,41,0.04750964554468116,76800,25380,0.33046875,224901.171875,521970.03125,6431351.0,42705096.0,2298.14990234375,4260.372802734378,5730.956762695309,14142.7822265625,1.0,1.0,0.0,0.0
112,1,6,42,0.05463627156750911,76800,24650,0.3209635416666667,225126.640625,524383.375,6445428.5,42440344.0,2271.526123046875,4213.158984375001,5698.381425781248,14197.4150390625,1.0,1.0,0.0,0.0
113,1,6,43,0.05198682897871062,76800,24089,0.31365885416666667,225579.046875,526791.9375,6457862.5,42349284.0,2244.949951171875,4115.942651367188,5586.4579443359335,14248.2998046875,1.0,1.0,0.0,0.0
114,1,6,44,0.05323504210607437,76800,23503,0.30602864583333333,225913.84375,529218.9375,6476076.0,41823772.0,2228.2802734375,4087.981433105469,5553.744882812497,14157.5341796875,1.0,1.0,0.0,0.0
115,1,6,45,0.05476336097487587,76800,22804,0.29692708333333334,225792.765625,531630.1875,6469833.5,41935344.0,2202.450927734375,4023.5435791015625,5438.728452148436,13989.3310546875,1.0,1.0,0.0,0.0
116,1,6,46,0.05600323780737361,76800,22263,0.2898828125,224148.03125,532222.125,6351610.5,42045916.0,2182.65283203125,3999.999755859375,5410.36533203125,13806.56640625,1.0,1.0,0.0,0.0
117,1,6,47,0.05248568234557633,76800,21917,0.2853776041666667,223065.984375,533657.9375,6247616.0,42141528.0,2169.8681640625,3999.999755859375,5400.041621093746,13785.697265625,1.0,1.0,0.0,0.0
118,1,6,48,0.053236706948626124,76800,21422,0.27893229166666667,221832.875,536036.0625,6187137.489999794,42188080.0,2149.68798828125,3999.999755859375,5338.953173828122,13337.39453125,1.0,1.0,0.0,0.0
119,1,7,49,0.052044252460277406,76800,21176,0.2757291666666667,222196.40625,538395.875,6212021.424999789,42242076.0,2139.3515625,3999.999755859375,5293.881186523436,13175.3251953125,1.0,1.0,0.0,0.0
120,1,7,50,0.05745475318458965,76800,20729,0.26990885416666666,222029.3125,540751.625,6233960.5,41487028.0,2120.550537109375,3999.999755859375,5231.145810546873,13224.3740234375,1.0,1.0,0.0,0.0
121,1,7,51,0.05604870291015587,76800,20617,0.2684505208333333,222519.640625,542943.375,6241659.5,41553416.0,2115.062744140625,3999.999755859375,5212.473754882803,13215.2666015625,1.0,1.0,0.0,0.0
122,1,7,52,0.05353972417167043,76800,20270,0.26393229166666665,222443.671875,544859.4375,6249218.5,41644360.0,2101.635009765625,3999.999755859375,5206.693212890623,13266.7880859375,1.0,1.0,0.0,0.0
123,1,7,53,0.05417009961822598,76800,19845,0.2583984375,221957.03125,546351.5625,6240800.0,40581184.0,2084.25634765625,3999.999755859375,5143.964150390621,13322.6650390625,1.0,1.0,0.0,0.0
124,1,7,54,0.05697783336424053,76800,19503,0.2539453125,222173.34375,548617.25,6243219.5,40497548.0,2067.937744140625,3999.999755859375,5108.436450195311,13288.7939453125,1.0,1.0,0.0,0.0
125,1,7,55,0.056975404997969346,76800,19091,0.24858072916666665,222350.5625,550745.6875,6261659.5,40571080.0,2047.8516845703125,3999.999755859375,5024.262011718737,13223.5361328125,1.0,1.0,0.0,0.0
126,1,8,56,0.05969397713927446,76800,18634,0.24263020833333335,221273.21875,545595.875,6161867.5,40518500.0,2031.464599609375,3999.999755859375,4975.960317382811,12154.3798828125,1.0,1.0,0.0,0.0
127,1,8,57,0.05831981165068681,76800,18390,0.239453125,219603.953125,538819.75,6100049.0,40595336.0,2020.14208984375,3999.999755859375,4959.665693359364,12173.5166015625,1.0,1.0,0.0,0.0
128,1,8,58,0.05942577988116376,76800,18073,0.23532552083333333,219854.125,540718.9375,6121441.0,40653540.0,2008.6949462890625,3999.999755859375,4922.198056640617,12203.8076171875,1.0,1.0,0.0,0.0
129,1,8,59,0.05690289751887103,76800,17886,0.232890625,220226.890625,541925.1875,6129135.5,40598128.0,2002.7098388671875,3999.999755859375,4889.355551757806,12247.8203125,1.0,1.0,0.0,0.0
