epoch,layer_name,layer_active_count,layer_clipped_active_count,layer_clipped_active_fraction,layer_active_preconditioner_mean,layer_active_preconditioner_p95,layer_active_preconditioner_p99,layer_active_preconditioner_max,layer_active_preconditioner_mean_after_clip,layer_active_preconditioner_p95_after_clip,layer_active_preconditioner_p99_after_clip,layer_active_preconditioner_max_after_clip,layer_actual_param_delta_norm,layer_raw_grad_norm,layer_preconditioned_grad_norm,layer_soft_geometry_scale_factor,layer_soft_geometry_trigger_active_fraction,layer_soft_geometry_overflow_stat
10,critic_backbone.0.weight,3001598,337761,0.112527060585728,476247.34375,3384951.75,9490792.0,33543500.0,1178.4697265625,1999.9998779296875,1999.9998779296875,1999.9998779296875,0.02242663704923221,0.17433831601270608,157.76872569492886,1.0,0.0,0.0
10,critic_backbone.4.bias,8960,210,0.0234375,2031.8941650390625,3548.3405883789037,4426.348647460937,4735.86669921875,2022.546875,3548.3405883789037,3999.999755859375,3999.999755859375,0.0012494096902498444,0.005504216785941805,9.12761800629752,1.0,0.0,0.0
10,critic_backbone.6.weight,1146880,141184,0.12310267857142858,3231.792236328125,4387.82236328125,4921.858520507811,6387.89990234375,3183.1337890625,3999.999755859375,3999.999755859375,3999.999755859375,0.016987667292622584,0.042884332606835024,129.35429082598006,1.0,0.0,0.0
10,critic_backbone.7.bias,8960,0,0.0,1839.5252685546875,2278.067846679687,2419.1873193359374,2525.068603515625,1839.5252685546875,2278.067846679687,2419.1873193359374,2525.068603515625,0.000836997410182708,0.004147541597818157,7.507203696455274,1.0,0.0,0.0
10,critic_backbone.7.weight,8960,70,0.0078125,2952.842529296875,3411.9185791015625,3686.626142578125,4870.83642578125,2947.656005859375,3411.9185791015625,3686.626142578125,3999.999755859375,0.0009673718940965565,0.0025833213252813686,7.547443010125842,1.0,0.0,0.0
11,critic_backbone.0.weight,3001600,332520,0.11078091684434968,484111.1875,3454501.0,9559385.0,33556588.0,1193.9981689453125,1999.9998779296875,1999.9998779296875,1999.9998779296875,0.022952440913234437,0.1575835130044392,149.8708247593471,1.0,0.0,0.0
11,critic_backbone.4.bias,8960,99,0.011049107142857144,2015.8079833984375,3482.293017578125,4021.7127246093733,4514.8427734375,2012.7725830078125,3482.293017578125,3999.999755859375,3999.999755859375,0.001524777608158599,0.006846739198746426,11.012074742998395,1.0,0.0,0.0
11,critic_backbone.6.weight,1146880,121306,0.10577043805803571,3177.1337890625,4297.840063476563,4812.629404296874,6155.57080078125,3138.64111328125,3999.999755859375,3999.999755859375,3999.999755859375,0.018125410125191723,0.04465299216764314,131.21842280796596,1.0,0.0,0.0
11,critic_backbone.7.bias,8960,0,0.0,1861.3935546875,2298.024304199219,2376.5753662109373,2462.61181640625,1861.3935546875,2298.024304199219,2376.5753662109373,2462.61181640625,0.0011338639559523602,0.00508392931743791,9.332690794127329,1.0,0.0,0.0
11,critic_backbone.7.weight,8960,70,0.0078125,3005.540283203125,3487.6303710937495,3704.1590405273437,4695.10302734375,3001.502197265625,3487.6303710937495,3704.1590405273437,3999.999755859375,0.0011818031206660504,0.0029364425955074173,8.716386229651315,1.0,0.0,0.0
