block_index,block_start,block_stop_exclusive,block_size,block_semantic,block_weight_mean,block_weight_std,block_weight_max,block_weight_min,block_adv_scale_mean,block_adv_scale_std,block_adv_scale_max,block_adv_scale_min,block_value_score_mean,block_value_score_std,block_value_score_max,block_value_score_min,block_value_scale_mean,block_value_scale_std,block_value_scale_max,block_value_scale_min,block_value_pred_mean,block_value_pred_std,block_value_pred_max,block_value_pred_min,block_td_target_mean,block_td_target_std,block_td_target_max,block_td_target_min,block_td_advantage_mean,block_td_advantage_std,block_td_advantage_max,block_td_advantage_min,block_advantage_mean,block_advantage_std,block_advantage_max,block_advantage_min,block_active_rate,block_clip_fraction,block_positive_adv_clip_fraction,block_negative_adv_clip_fraction,block_ratio_mean,block_ratio_std,block_ratio_max,block_surrogate_mean,block_surrogate_std,per_block_selected_action_prob_gain_mean,per_block_selected_action_prob_gain_std,epoch
0,0,3,3,dispatch_decision_block,0.04808402806520462,0.017571795731782913,0.09959721565246582,0.01753656193614006,1.0,0.0,1.0,1.0,0.17339666187763214,0.04435861110687256,0.31126508116722107,-0.10238949954509735,1.0,0.0,1.0,1.0,0.17339666187763214,0.04435861110687256,0.31126508116722107,-0.10238949954509735,0.17308802902698517,0.2598779797554016,1.0323436260223389,-0.48928311467170715,-0.00030863849679008126,0.2594366669654846,0.8484753966331482,-0.6635452508926392,-0.00030863849679008126,0.2594366669654846,0.8484753966331482,-0.6635452508926392,0.2800000011920929,0.4899999797344208,0.5806451439857483,0.4112149477005005,0.8264427185058594,0.4436979591846466,3.0195164680480957,-0.026589352637529373,0.9342825412750244,-0.17355717718601227,0.4436979293823242,0
1,3,6,3,dispatch_decision_block,0.033764079213142395,0.020511841401457787,0.10510369390249252,0.0010182118276134133,1.0,0.0,1.0,1.0,-0.15633177757263184,0.08822992444038391,0.31202250719070435,-0.4050319194793701,1.0,0.0,1.0,1.0,-0.15633177757263184,0.08822992444038391,0.31202250719070435,-0.4050319194793701,-0.15192633867263794,0.4631713330745697,1.4185881614685059,-1.9865691661834717,0.004405441228300333,0.4508398771286011,1.5841892957687378,-1.7250701189041138,0.004405441228300333,0.4508398771286011,1.5841892957687378,-1.7250701189041138,0.5049999952316284,0.20499999821186066,0.1899999976158142,0.2199999988079071,0.8201932907104492,0.3443818688392639,2.134903907775879,-0.004366741050034761,0.9326708912849426,-0.1798066645860672,0.3443818688392639,0
2,6,9,3,dispatch_decision_block,0.03799557685852051,0.02133229188621044,0.11004498600959778,0.002723194658756256,1.0,0.0,1.0,1.0,-0.2311425656080246,0.04809145629405975,0.05355018377304077,-0.3882383704185486,1.0,0.0,1.0,1.0,-0.2311425656080246,0.04809145629405975,0.05355018377304077,-0.3882383704185486,-0.22700707614421844,0.4776553213596344,1.3029600381851196,-2.1826553344726562,0.004135515075176954,0.4709796607494354,1.4903790950775146,-1.938402771949768,0.004135515075176954,0.4709796607494354,1.4903790950775146,-1.938402771949768,0.5349999666213989,0.9099999666213989,0.9306930303573608,0.8888888955116272,0.8207485675811768,0.6445763111114502,4.846959114074707,0.04834798723459244,0.7933921813964844,-0.17925132811069489,0.644576370716095,0
3,9,12,3,dispatch_decision_block,0.0461655855178833,0.014779243618249893,0.09474498778581619,0.018719440326094627,1.0,0.0,1.0,1.0,0.07468770444393158,0.07197140902280807,0.2861414849758148,-0.11499661952257156,1.0,0.0,1.0,1.0,0.07468770444393158,0.07197140902280807,0.2861414849758148,-0.11499661952257156,0.07353096455335617,0.21940918266773224,0.7843145132064819,-0.698002815246582,-0.0011567326728254557,0.21509665250778198,0.628300666809082,-0.8184031844139099,-0.0011567326728254557,0.21509665250778198,0.628300666809082,-0.8184031844139099,0.2149999886751175,0.5949999690055847,0.5600000023841858,0.6299999952316284,0.894314706325531,0.5338141918182373,3.903982639312744,0.005953178275376558,0.7604286670684814,-0.1056852638721466,0.5338141918182373,0
4,12,15,3,dispatch_decision_block,0.045148856937885284,0.01643368788063526,0.09782969206571579,0.016508784145116806,1.0,0.0,1.0,1.0,0.13376685976982117,0.0568818673491478,0.27763015031814575,-0.1691451370716095,1.0,0.0,1.0,1.0,0.13376685976982117,0.0568818673491478,0.27763015031814575,-0.1691451370716095,0.12927845120429993,0.24902254343032837,0.9641321301460266,-0.673022985458374,-0.004488400183618069,0.2429725080728531,0.8733673095703125,-0.7467601895332336,-0.004488400183618069,0.2429725080728531,0.8733673095703125,-0.7467601895332336,0.20999999344348907,0.19999998807907104,0.1304347813129425,0.25925925374031067,0.9237650632858276,0.5918707847595215,5.633684158325195,0.05060597136616707,0.9967470765113831,-0.07623488456010818,0.5918707847595215,0
5,15,18,3,dispatch_decision_block,0.03462764993309975,0.02273382991552353,0.12379693984985352,5.662378299575721e-08,1.0,0.0,1.0,1.0,0.21196985244750977,0.08009124547243118,0.36574628949165344,-0.34329935908317566,1.0,0.0,1.0,1.0,0.21196985244750977,0.08009124547243118,0.36574628949165344,-0.34329935908317566,0.2053866982460022,0.5249242782592773,2.144524097442627,-1.5744925737380981,-0.00658317469060421,0.5217271447181702,1.8103702068328857,-1.767661213874817,-0.00658317469060421,0.5217271447181702,1.8103702068328857,-1.767661213874817,0.5299999713897705,0.8650000095367432,0.868686854839325,0.8613861203193665,0.8676891922950745,0.5652704834938049,3.3238625526428223,-0.07118205726146698,0.9183101058006287,-0.13231076300144196,0.5652705430984497,0
6,18,21,3,dispatch_decision_block,0.03263244405388832,0.02167041227221489,0.12569785118103027,5.662378299575721e-08,1.0,0.0,1.0,1.0,-0.050792187452316284,0.08146248757839203,0.33281657099723816,-0.2561834454536438,1.0,0.0,1.0,1.0,-0.050792187452316284,0.08146248757839203,0.33281657099723816,-0.2561834454536438,-0.05284488946199417,0.5117566585540771,2.1138503551483154,-1.9339057207107544,-0.0020526996813714504,0.5021917819976807,2.0692522525787354,-1.804825782775879,-0.0020526996813714504,0.5021917819976807,2.0692522525787354,-1.804825782775879,0.550000011920929,0.625,0.6095238327980042,0.6421052813529968,0.8197044134140015,0.5554615259170532,4.025340557098389,0.03457063436508179,0.8360955715179443,-0.18029549717903137,0.555461585521698,0
7,21,24,3,dispatch_decision_block,0.048963192850351334,0.015373784117400646,0.09446290880441666,0.013943981379270554,1.0,0.0,1.0,1.0,0.12345213443040848,0.09359437972307205,0.4408230185508728,-0.14994807541370392,1.0,0.0,1.0,1.0,0.12345213443040848,0.09359437972307205,0.4408230185508728,-0.14994807541370392,0.11593838781118393,0.22833918035030365,0.9488744735717773,-0.47766193747520447,-0.007513752207159996,0.20950950682163239,0.7748354077339172,-0.5208481550216675,-0.007513752207159996,0.20950950682163239,0.7748354077339172,-0.5208481550216675,0.2149999886751175,0.1550000011920929,0.10344827175140381,0.1946902573108673,0.9322854280471802,0.45176804065704346,2.6165008544921875,-0.09634695947170258,1.341661810874939,-0.06771456450223923,0.45176804065704346,0
8,24,27,3,dispatch_decision_block,0.049828872084617615,0.018093883991241455,0.0934499129652977,0.017507018521428108,1.0,0.0,1.0,1.0,0.23276522755622864,0.13671138882637024,0.5481716990470886,-0.3514532446861267,1.0,0.0,1.0,1.0,0.23276522755622864,0.13671138882637024,0.5481716990470886,-0.3514532446861267,0.2294442355632782,0.31887087225914,1.456171989440918,-0.6474556922912598,-0.0033209887333214283,0.29998573660850525,0.9080002903938293,-0.8212977647781372,-0.0033209887333214283,0.29998573660850525,0.9080002903938293,-0.8212977647781372,0.3449999988079071,0.9699999690055847,0.9509804248809814,0.9897959232330322,0.8028342127799988,0.5449761748313904,3.2698633670806885,0.01743689924478531,0.9401691555976868,-0.19716578722000122,0.5449761748313904,0
9,27,30,3,dispatch_decision_block,0.03423796221613884,0.021236702799797058,0.10649111121892929,5.5646931286901236e-05,1.0,0.0,1.0,1.0,-0.029795166105031967,0.08422239124774933,0.2611180543899536,-0.2577919363975525,1.0,0.0,1.0,1.0,-0.029795166105031967,0.08422239124774933,0.2611180543899536,-0.2577919363975525,-0.02835014835000038,0.4991356134414673,1.4707821607589722,-1.663691520690918,0.0014450183371081948,0.4814281165599823,1.4145740270614624,-1.5555413961410522,0.0014450183371081948,0.4814281165599823,1.4145740270614624,-1.5555413961410522,0.5349999666213989,0.14999999105930328,0.13265305757522583,0.1666666716337204,0.8734390139579773,0.4808543026447296,2.925844430923462,-0.001473546028137207,0.8561080694198608,-0.1265609711408615,0.4808543026447296,0
