epoch,ratio_mean,ratio_std,ratio_min,ratio_max,clip_fraction,positive_adv_clip_fraction,negative_adv_clip_fraction,approx_kl,entropy_loss,policy_loss,ratio_by_adv_sign
0,0.9813900589942932,0.04139138385653496,0.8656061291694641,1.1139247417449951,0.0,0.0,0.0,0.019677776843309402,-0.030163580551743507,0.000666884589008987,"{""negative"": {""count"": 200, ""max"": 1.1139247417449951, ""mean"": 0.9813900589942932, ""min"": 0.8656061291694641, ""std"": 0.04139138385653496}, ""positive"": {""count"": 0, ""max"": 0.0, ""mean"": 0.0, ""min"": 0.0, ""std"": 0.0}}"
1,0.98416668176651,0.06512000411748886,0.7676740288734436,1.1651898622512817,0.004999999888241291,0.0,0.005235602147877216,0.018171850591897964,-0.030163580551743507,0.008236638270318508,"{""negative"": {""count"": 191, ""max"": 1.1651898622512817, ""mean"": 0.9866288304328918, ""min"": 0.7676740288734436, ""std"": 0.06484637409448624}, ""positive"": {""count"": 9, ""max"": 1.0285853147506714, ""mean"": 0.9319144487380981, ""min"": 0.8605415225028992, ""std"": 0.04622109979391098}}"
2,1.0327602624893188,0.07208400219678879,0.8479428291320801,1.2237521409988403,0.004999999888241291,0.0,0.005376344081014395,-0.029780300334095955,-0.030163580551743507,0.00944584235548973,"{""negative"": {""count"": 186, ""max"": 1.2237521409988403, ""mean"": 1.0331891775131226, ""min"": 0.8479428291320801, ""std"": 0.0714440569281578}, ""positive"": {""count"": 14, ""max"": 1.122536540031433, ""mean"": 1.0270622968673706, ""min"": 0.8548983335494995, ""std"": 0.07988414913415909}}"
3,1.0305404663085938,0.07968565821647644,0.7450203895568848,1.1796038150787354,0.004999999888241291,0.05882352963089943,0.0,-0.02697872184216976,-0.030163580551743507,0.0067750862799584866,"{""negative"": {""count"": 183, ""max"": 1.1796038150787354, ""mean"": 1.0305836200714111, ""min"": 0.8368303775787354, ""std"": 0.07768961042165756}, ""positive"": {""count"": 17, ""max"": 1.129110336303711, ""mean"": 1.030075192451477, ""min"": 0.7450203895568848, ""std"": 0.09864610433578491}}"
4,1.0571991205215454,0.06314951926469803,0.9049144983291626,1.2323932647705078,0.009999999776482582,0.0,0.012048192322254181,-0.05382660776376724,-0.030163580551743507,0.007599958684295416,"{""negative"": {""count"": 166, ""max"": 1.2323932647705078, ""mean"": 1.0580123662948608, ""min"": 0.9049144983291626, ""std"": 0.06433276832103729}, ""positive"": {""count"": 34, ""max"": 1.1892236471176147, ""mean"": 1.0532280206680298, ""min"": 0.9333449006080627, ""std"": 0.05685412511229515}}"
5,1.0398331880569458,0.046738144010305405,0.8692961931228638,1.1595536470413208,0.0,0.0,0.0,-0.038036663085222244,-0.030163580551743507,0.01202484592795372,"{""negative"": {""count"": 169, ""max"": 1.153039574623108, ""mean"": 1.037257432937622, ""min"": 0.8692961931228638, ""std"": 0.04709000140428543}, ""positive"": {""count"": 31, ""max"": 1.1595536470413208, ""mean"": 1.0538759231567383, ""min"": 0.9278661012649536, ""std"": 0.042084429413080215}}"
6,1.013856053352356,0.041703324764966965,0.8911262154579163,1.1254208087921143,0.0,0.0,0.0,-0.012911162339150906,-0.030163580551743507,0.019001279026269913,"{""negative"": {""count"": 162, ""max"": 1.1254208087921143, ""mean"": 1.0149626731872559, ""min"": 0.8959200382232666, ""std"": 0.0414874292910099}, ""positive"": {""count"": 38, ""max"": 1.0965847969055176, ""mean"": 1.009138584136963, ""min"": 0.8911262154579163, ""std"": 0.04228782281279564}}"
7,1.0228984355926514,0.036736126989126205,0.9211815595626831,1.1592549085617065,0.0,0.0,0.0,-0.021997226402163506,-0.030163580551743507,0.011543717235326767,"{""negative"": {""count"": 149, ""max"": 1.1592549085617065, ""mean"": 1.0209619998931885, ""min"": 0.9211815595626831, ""std"": 0.0353788398206234}, ""positive"": {""count"": 51, ""max"": 1.1294372081756592, ""mean"": 1.0285558700561523, ""min"": 0.9524621367454529, ""std"": 0.03990665078163147}}"
8,1.015163540840149,0.03668598830699921,0.7632671594619751,1.0997614860534668,0.004999999888241291,0.0,0.008403361774981022,-0.014361154288053513,-0.030163580551743507,0.002446006052196026,"{""negative"": {""count"": 119, ""max"": 1.0997614860534668, ""mean"": 1.0121026039123535, ""min"": 0.7632671594619751, ""std"": 0.040786951780319214}, ""positive"": {""count"": 81, ""max"": 1.0813400745391846, ""mean"": 1.0196608304977417, ""min"": 0.9377264380455017, ""std"": 0.029070718213915825}}"
9,1.0125598907470703,0.03726750984787941,0.9002650380134583,1.1034646034240723,0.0,0.0,0.0,-0.01179825235158205,-0.030163580551743507,0.007656519766896963,"{""negative"": {""count"": 118, ""max"": 1.0915724039077759, ""mean"": 1.0046597719192505, ""min"": 0.9002650380134583, ""std"": 0.03708012402057648}, ""positive"": {""count"": 82, ""max"": 1.1034646034240723, ""mean"": 1.023928165435791, ""min"": 0.9252750277519226, ""std"": 0.03449440374970436}}"
