epoch,policy_surrogate_mode,actor_structure_mode,theta_adv_norm_mean,theta_adv_norm_std,route_adv_norm_mean,route_adv_norm_std,route_adv_norm_active_count,route_adv_norm_used_fallback,theta_loss_mean,route_loss_mean,theta_route_loss_ratio,theta_clip_fraction,route_clip_fraction,route_mask_mean,route_mask_active_fraction
0,hierarchical_actor_joint_reward_aligned_credit,hierarchical_actor_separate_theta_route_backbones,1.5894572324981482e-09,0.9999999403953552,-2.5700177541665425e-09,0.9999998211860657,2412.0,0.0,0.0022244867868721485,-0.0008907175506465137,0.40041306614875793,0.5262500047683716,0.002487562131136656,0.5024999976158142,0.5024999976158142
1,hierarchical_actor_joint_reward_aligned_credit,hierarchical_actor_separate_theta_route_backbones,1.2715657859985185e-08,0.9999998211860657,1.5981136414211505e-09,0.9999998807907104,2387.0,0.0,0.011480076238512993,0.004993199836462736,0.4349444508552551,0.5535416603088379,0.14327608048915863,0.4972916841506958,0.4972916841506958
2,hierarchical_actor_joint_reward_aligned_credit,hierarchical_actor_separate_theta_route_backbones,-1.5894572769070692e-08,1.0000001192092896,-4.6384935892263e-09,1.0,2056.0,0.0,0.008596803992986679,0.010294880717992783,1.197522759437561,0.47208333015441895,0.27383267879486084,0.4283333420753479,0.4283333420753479
3,hierarchical_actor_joint_reward_aligned_credit,hierarchical_actor_separate_theta_route_backbones,-1.2318293940438707e-08,0.9999998807907104,0.0,0.9999998807907104,1903.0,0.0,0.00015432418149430305,0.01339584868401289,86.79768371582031,0.3774999976158142,0.3042564392089844,0.39645835757255554,0.39645835757255554
4,hierarchical_actor_joint_reward_aligned_credit,hierarchical_actor_separate_theta_route_backbones,9.53674295089968e-09,1.0,0.0,1.0,1547.0,0.0,0.003459990955889225,0.011739926412701607,3.3930413722991943,0.26895833015441895,0.3380737006664276,0.32229167222976685,0.32229167222976685
5,hierarchical_actor_joint_reward_aligned_credit,hierarchical_actor_separate_theta_route_backbones,3.1789144649962964e-09,0.9999999403953552,5.162969607397372e-09,0.9999999403953552,1293.0,0.0,0.0106812110170722,0.01336848083883524,1.2515872716903687,0.15520833432674408,0.307037889957428,0.2693749964237213,0.2693749964237213
6,hierarchical_actor_joint_reward_aligned_credit,hierarchical_actor_separate_theta_route_backbones,1.4305115314527939e-08,0.9999998807907104,-3.139668525165007e-09,0.9999999403953552,1215.0,0.0,0.015581166371703148,0.022421391680836678,1.4390050172805786,0.12395833432674408,0.23374485969543457,0.25312501192092896,0.25312501192092896
7,hierarchical_actor_joint_reward_aligned_credit,hierarchical_actor_separate_theta_route_backbones,-1.1126200405442432e-08,0.9999999403953552,7.521091305306982e-09,1.0,1268.0,0.0,0.006012977100908756,0.017074458301067352,2.839596748352051,0.11395833641290665,0.20189274847507477,0.2641666829586029,0.2641666829586029
8,hierarchical_actor_joint_reward_aligned_credit,hierarchical_actor_separate_theta_route_backbones,1.5894572324981482e-09,1.0,1.5307773937323077e-09,1.0000001192092896,1246.0,0.0,0.004876847378909588,1.5164646356424782e-05,0.0031095121521502733,0.11708333343267441,0.1556982398033142,0.25958335399627686,0.25958335399627686
9,hierarchical_actor_joint_reward_aligned_credit,hierarchical_actor_separate_theta_route_backbones,-3.973643192267673e-09,0.9999999403953552,5.37930722188662e-09,0.9999999403953552,1241.0,0.0,0.0033634996507316828,0.011949540115892887,3.5526998043060303,0.12270833551883698,0.18694600462913513,0.25854167342185974,0.25854167342185974
10,hierarchical_actor_joint_reward_aligned_credit,hierarchical_actor_separate_theta_route_backbones,-2.38418573772492e-09,1.0,-9.644764986660448e-09,0.9999998807907104,1236.0,0.0,0.00515327462926507,0.014758221805095673,2.8638477325439453,0.12479166686534882,0.15614886581897736,0.2574999928474426,0.2574999928474426
11,hierarchical_actor_joint_reward_aligned_credit,hierarchical_actor_separate_theta_route_backbones,-9.934107758624577e-09,1.0,4.713382129040156e-09,1.0,1214.0,0.0,0.0022300234995782375,0.010884007439017296,4.880647659301758,0.11375000327825546,0.1317957192659378,0.2529166638851166,0.2529166638851166
