epoch,theta_advantage_mean,theta_advantage_std,theta_advantage_max,theta_advantage_min,route_advantage_mean,route_advantage_std,route_advantage_max,route_advantage_min,theta_adv_norm_mean,theta_adv_norm_std,route_adv_norm_mean,route_adv_norm_std,route_adv_norm_active_count,route_adv_norm_used_fallback,theta_advantage_alignment,route_advantage_alignment,theta_adv_to_route_delta_alignment,route_adv_to_theta_delta_alignment,theta_alignment_margin_over_cross,route_alignment_margin_over_cross,cross_branch_alignment_mean,theta_selected_action_prob_gain,route_selected_action_prob_gain,theta_negative_adv_prob_gain,route_negative_adv_prob_gain,theta_clip_fraction,route_clip_fraction,theta_ratio_mean,theta_ratio_std,theta_ratio_max,route_ratio_mean,route_ratio_std,route_ratio_max,theta_approx_kl,route_approx_kl,theta_loss_mean,route_loss_mean,theta_route_loss_ratio,theta_head_grad_norm,route_head_grad_norm,theta_backbone_grad_norm,route_backbone_grad_norm,theta_kl_target,route_kl_target,theta_early_stop_count,route_early_stop_count,coupled_stop_trigger_count,coupled_stop_blocked_by_theta_floor_count,coupled_stop_blocked_by_severity_gate_count,coupled_stop_min_theta_updates_per_epoch,coupled_stop_severity_factor,coupled_stop_severity_freeze_kl_threshold,theta_update_count,route_update_count,theta_only_step_kl,route_only_step_kl,theta_only_step_prob_gain,route_only_step_prob_gain,theta_after_route_shift,route_after_theta_shift,theta_route_feature_correlation,theta_route_head_correlation,offload_rate_mean,bs1_vs_bs2_entropy,offload_vs_local_value_gap_mean,offload_vs_local_value_gap_std,bs1_vs_bs2_value_gap_mean,bs1_vs_bs2_value_gap_std
0,-0.003938884474337101,0.18005965650081635,1.4297294616699219,-1.3354098796844482,0.001797799370251596,0.1714027374982834,1.2695252895355225,-1.3387928009033203,1.5894572324981482e-09,0.9999999403953552,-2.5700177541665425e-09,0.9999998211860657,2412.0,0.0,0.014434603974223137,0.022178582847118378,-0.015203720889985561,0.014134680852293968,0.0296383248642087,0.00804390199482441,-0.0005345200188457966,0.0010074629681184888,-0.00022529749548994005,-0.001783144660294056,-0.0010229907929897308,0.5262500047683716,0.002487562131136656,1.0010075569152832,0.19866199791431427,1.3340097665786743,0.999774694442749,0.039741385728120804,1.2708457708358765,0.01917113922536373,0.001008235733024776,0.0022244867868721485,-0.0008907175506465137,0.40041306614875793,0.07683863815483642,0.08097520888254615,0.06965874302928199,0.06044781237646355,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,0.0002396218557156057,0.00023203974722361766,-0.00018591068138838247,-0.00016839589128332072,0.0,0.0003194113476118738,-0.0448392778635025,0.15601375699043274,0.49927452206611633,0.6604965329170227,0.09662391990423203,0.5327775478363037,-0.11000073701143265,0.6534600257873535
1,-0.0017421178054064512,0.1875101923942566,1.3497130870819092,-1.3479264974594116,0.0013159706722944975,0.17308196425437927,1.1342633962631226,-1.204516887664795,1.2715657859985185e-08,0.9999998211860657,1.5981136414211505e-09,0.9999998807907104,2387.0,0.0,0.029046792536973953,-0.015799041837453842,0.04008408263325691,-0.03143511712551117,-0.011037290096282959,0.015636075288057327,0.004324482753872871,0.018006540834903717,-0.0043153888545930386,0.011774187907576561,-0.004438611213117838,0.5535416603088379,0.14327608048915863,1.0180065631866455,0.2351548820734024,1.651496171951294,0.9956845045089722,0.13601312041282654,1.4979649782180786,0.011231111362576485,0.01395708043128252,0.011480076238512993,0.004993199836462736,0.4349444508552551,0.06624247968149721,0.08657640093098937,0.09226414820675188,0.09117404842913981,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,0.0001926758695325199,0.0008958366011938779,-0.0001512964998125556,-0.0008096962570379317,0.0,0.0002936782519100234,0.0375891737639904,0.0677698627114296,0.5004986524581909,0.6567218899726868,-0.10768979787826538,0.7788486480712891,-0.08407694101333618,1.0973457098007202
2,0.0019507936667650938,0.26453694701194763,2.096938133239746,-1.9791427850723267,0.0044166105799376965,0.2613576352596283,2.084394931793213,-1.5162361860275269,-1.5894572769070692e-08,1.0000001192092896,-4.6384935892263e-09,1.0,2056.0,0.0,0.041539303958415985,-0.011257232166826725,-0.03670624643564224,-0.02009076625108719,0.07824555039405823,0.008833534084260464,-0.028398506343364716,0.0516522116959095,0.02640897035598755,0.04735121503472328,0.030812477692961693,0.47208333015441895,0.27383267879486084,1.051652193069458,0.21635012328624725,1.682408094406128,1.0264090299606323,0.18216946721076965,1.885496973991394,-0.025987084954977036,-0.008855750784277916,0.008596803992986679,0.010294880717992783,1.197522759437561,0.06263650253746393,0.09002558379568115,0.0972391540071125,0.11320340185609823,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,-0.0004375717211587471,-0.001069177719598104,0.00047801918434353343,0.0011993689888186055,0.0,0.0003142926325381268,0.031164569780230522,-0.0038544582203030586,0.47826123237609863,0.6479583978652954,-0.2696143388748169,1.5472266674041748,-0.27547842264175415,1.4446340799331665
3,0.00578533997759223,0.23451252281665802,1.645225167274475,-1.372542142868042,0.0028330436907708645,0.2221323847770691,1.5079493522644043,-1.328751802444458,-1.2318293940438707e-08,0.9999998807907104,0.0,0.9999998807907104,1903.0,0.0,0.0646175667643547,-0.012629592791199684,-0.019768303260207176,0.0026593811344355345,0.08438587002456188,-0.015288973925635219,-0.00855446106288582,0.04372315853834152,0.03555558994412422,0.026053467765450478,0.03675967827439308,0.3774999976158142,0.3042564392089844,1.043723225593567,0.2031853049993515,1.6874258518218994,1.0355556011199951,0.1971578150987625,2.441765785217285,-0.020994173362851143,-0.015095028094947338,0.00015432418149430305,0.01339584868401289,86.79768371582031,0.05541733246077814,0.08937019836746306,0.10191924114452668,0.12033051478563912,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,-0.00035901559011628187,-0.0011248222212348732,0.00042468694487719663,0.0013029137462906095,0.0,0.0004052065024942359,0.03358521685004234,-0.010345964692533016,0.4539112448692322,0.6262319684028625,-0.5460245609283447,2.535351514816284,-0.1990172266960144,1.8948287963867188
4,0.011747308075428009,0.2716186046600342,2.008058547973633,-2.6111929416656494,0.002845030976459384,0.26902902126312256,2.171178102493286,-1.625442385673523,9.53674295089968e-09,1.0,0.0,1.0,1547.0,0.0,0.04459051787853241,0.008140063844621181,-0.020149316638708115,-0.017376212403178215,0.06473983451724052,0.025516276247799397,-0.018762764520943165,0.05336717888712883,0.07643800228834152,0.05068586766719818,0.0748603343963623,0.26895833015441895,0.3380737006664276,1.0533671379089355,0.17297782003879547,1.7653006315231323,1.0764379501342773,0.19912812113761902,1.9691585302352905,-0.03652673959732056,-0.05367768928408623,0.003459990955889225,0.011739926412701607,3.3930413722991943,0.04871637076504163,0.09455529129374189,0.08907060998179818,0.1454313500435696,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,-0.0009337206514568867,-0.0038694870602090045,0.000996882073429463,0.004184943209111225,0.0,0.000375568065231034,0.04633796587586403,0.004651255439966917,0.40289306640625,0.5955997109413147,-0.8755460977554321,3.1410388946533203,-0.20261655747890472,2.731618881225586
5,0.021111389622092247,0.24132846295833588,1.1913843154907227,-1.4817954301834106,0.007187201175838709,0.23994362354278564,1.3417032957077026,-1.6586213111877441,3.1789144649962964e-09,0.9999999403953552,5.162969607397372e-09,0.9999999403953552,1293.0,0.0,-0.020962586626410484,0.03038223832845688,-0.008584522642195225,0.006853797938674688,-0.01237806398421526,0.02352844038978219,-0.0008653623517602682,0.03222934156656265,0.08910024166107178,0.03626270592212677,0.08100612461566925,0.15520833432674408,0.307037889957428,1.0322293043136597,0.1375407725572586,1.6523898839950562,1.0891001224517822,0.2145380824804306,3.247110605239868,-0.021503189578652382,-0.0613771490752697,0.0106812110170722,0.01336848083883524,1.2515872716903687,0.04497501631485335,0.0889239761489089,0.07682455396915228,0.16020269212106428,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,-0.000436965008858741,-0.004108867985736911,0.0004751180337734695,0.004822316456199717,0.0,0.0002245993706830112,0.04747791588306427,0.022668292745947838,0.34317612648010254,0.547072172164917,-1.4807894229888916,3.4723763465881348,-0.4809539020061493,3.241236686706543
6,0.03158861771225929,0.21712058782577515,1.108471155166626,-1.3587499856948853,0.013627160340547562,0.23134927451610565,1.4055910110473633,-1.0524814128875732,1.4305115314527939e-08,0.9999998807907104,-3.139668525165007e-09,0.9999999403953552,1215.0,0.0,-0.10189715027809143,-0.028722448274493217,0.01954895444214344,-0.058487627655267715,-0.12144610472023487,0.029765179380774498,-0.019469336606562138,0.011096070520579815,0.06186620891094208,0.025043053552508354,0.06751207262277603,0.12395833432674408,0.23374485969543457,1.0110961198806763,0.12076868116855621,1.7037827968597412,1.061866283416748,0.20128975808620453,2.2720117568969727,-0.0033406587317585945,-0.03780939057469368,0.015581166371703148,0.022421391680836678,1.4390050172805786,0.04162111405762119,0.08242329762610268,0.07117882541783602,0.15561740621744186,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,-0.00022163485606532568,-0.003507317620408555,0.0002446156392904543,0.004313367259913191,0.0,0.00015192239879979752,0.03883587568998337,0.026860488578677177,0.31472209095954895,0.4947059154510498,-2.158904790878296,3.938383102416992,-0.8830020427703857,4.0748724937438965
7,0.037199102342128754,0.28038308024406433,2.082683563232422,-2.0990302562713623,0.022575877606868744,0.30335694551467896,2.287278413772583,-1.3827006816864014,-1.1126200405442432e-08,0.9999999403953552,7.521091305306982e-09,1.0,1268.0,0.0,-0.03623436763882637,-0.03623027727007866,-0.02435450255870819,0.048949334770441055,-0.01187986508011818,-0.08517961204051971,0.012297416105866432,0.020471906289458275,0.05249210074543953,0.022220702841877937,0.05076999217271805,0.11395833641290665,0.20189274847507477,1.0204720497131348,0.11275900900363922,1.5955944061279297,1.0524921417236328,0.19122196733951569,2.0556464195251465,-0.013592968694865704,-0.03181423619389534,0.006012977100908756,0.017074458301067352,2.839596748352051,0.03768893334135922,0.06505539714448634,0.0678547252510082,0.13218386830008702,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,-0.0002597273167858865,-0.0037856145797247466,0.0002806827484229351,0.004350267490683888,0.0,0.00010316936604795046,0.0330277681350708,0.049235183745622635,0.32558560371398926,0.4612630307674408,-2.4650795459747314,4.295673370361328,-1.4483946561813354,4.689513683319092
8,0.03703485056757927,0.3803456425666809,5.393969535827637,-6.324838161468506,0.027372825890779495,0.4156316816806793,7.143874645233154,-5.877801418304443,1.5894572324981482e-09,1.0,1.5307773937323077e-09,1.0000001192092896,1246.0,0.0,-0.012768670916557312,0.07791270315647125,-0.0038164714351296425,-0.01757229119539261,-0.00895219948142767,0.09548499435186386,-0.010694381315261126,0.02144634537398815,0.02312331460416317,0.020555466413497925,0.01960676722228527,0.11708333343267441,0.1556982398033142,1.0214463472366333,0.115256167948246,1.563197374343872,1.0231232643127441,0.1824466586112976,2.48417329788208,-0.014267497695982456,-0.0003607981198001653,0.004876847378909588,1.5164646356424782e-05,0.0031095121521502733,0.035401980864491624,0.06099697345479591,0.06701485454490784,0.12239174194326262,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,-0.00040064443117963884,-0.0006083978401355645,0.00042948821584494517,0.00152191046165951,0.0,9.969494967663196e-05,0.05569665879011154,0.04341233894228935,0.31514033675193787,0.43122029304504395,-2.5215349197387695,4.596007347106934,-1.801039218902588,5.26799201965332
9,0.03921293839812279,0.2892466187477112,1.8758561611175537,-1.3336414098739624,0.026819556951522827,0.32309964299201965,2.0545475482940674,-1.6533374786376953,-3.973643192267673e-09,0.9999999403953552,5.37930722188662e-09,0.9999999403953552,1241.0,0.0,0.0012488632928580046,0.005770134273916483,-0.008901937864720821,0.051956795156002045,0.010150801157578826,-0.04618666088208556,0.02152742864564061,0.018306761980056763,0.025427695363759995,0.01753830909729004,0.022311227396130562,0.12270833551883698,0.18694600462913513,1.0183067321777344,0.11824237555265427,1.670287847518921,1.0254275798797607,0.19148775935173035,2.4234471321105957,-0.010756364092230797,-0.0040298644453287125,0.0033634996507316828,0.011949540115892887,3.5526998043060303,0.03234838021660497,0.06061156616433656,0.06723622092965038,0.12820172064980656,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,-0.00035520488733839425,-0.00137843521978149,0.0003806179666623523,0.0020956542963631365,0.0,0.00012414838867178852,0.0531073734164238,0.01943371258676052,0.31837475299835205,0.4174494743347168,-2.8497519493103027,4.382706642150879,-1.7243750095367432,5.513464450836182
