block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,block_adv_scale_mean,block_adv_scale_std,block_adv_scale_max,block_adv_scale_min,block_clip_fraction,per_block_selected_action_prob_gain_mean,per_block_selected_action_prob_gain_std,epoch
0,0,3,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,1.0,0.0,1.0,1.0,0.41999998688697815,-0.01689571887254715,0.1395854502916336,0
1,3,6,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,1.0,0.0,1.0,1.0,0.550000011920929,-0.007700849790126085,0.18119953572750092,0
2,6,9,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,1.0,0.0,1.0,1.0,0.47999998927116394,0.007882412523031235,0.20487064123153687,0
3,9,12,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,1.0,0.0,1.0,1.0,0.4699999988079071,-0.010604419745504856,0.14297354221343994,0
4,12,15,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,1.0,0.0,1.0,1.0,0.5699999928474426,-0.025675373151898384,0.17391420900821686,0
5,15,18,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,1.0,0.0,1.0,1.0,0.5099999904632568,0.0013677048264071345,0.15215401351451874,0
6,18,21,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,1.0,0.0,1.0,1.0,0.3700000047683716,0.014279725961387157,0.16048136353492737,0
7,21,24,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,1.0,0.0,1.0,1.0,0.5899999737739563,-0.0436689555644989,0.1710183024406433,0
8,24,27,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,1.0,0.0,1.0,1.0,0.550000011920929,-0.04947542026638985,0.1661715805530548,0
9,27,30,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,1.0,0.0,1.0,1.0,0.5899999737739563,-0.012649421580135822,0.18105173110961914,0
10,30,33,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,1.0,0.0,1.0,1.0,0.47999998927116394,-0.013928493484854698,0.15143559873104095,0
11,33,36,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,1.0,0.0,1.0,1.0,0.5699999928474426,-0.011078502051532269,0.19600558280944824,0
12,36,39,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,1.0,0.0,1.0,1.0,0.5199999809265137,-0.01193300448358059,0.15998674929141998,0
13,39,42,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,1.0,0.0,1.0,1.0,0.5199999809265137,-0.025537610054016113,0.1750839203596115,0
14,42,45,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,1.0,0.0,1.0,1.0,0.44999998807907104,-0.010961157269775867,0.14430879056453705,0
15,45,48,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,1.0,0.0,1.0,1.0,0.6000000238418579,0.005674251355230808,0.1793171912431717,0
16,48,51,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,1.0,0.0,1.0,1.0,0.49000000953674316,-0.03386247530579567,0.14617463946342468,0
17,51,54,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,1.0,0.0,1.0,1.0,0.4699999988079071,-0.021688494831323624,0.14398998022079468,0
18,54,57,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,1.0,0.0,1.0,1.0,0.3499999940395355,0.00996654573827982,0.12992629408836365,0
19,57,60,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,1.0,0.0,1.0,1.0,0.5699999928474426,-0.027732903137803078,0.17832447588443756,0
20,60,63,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,1.0,0.0,1.0,1.0,0.46000000834465027,-0.0004593449702952057,0.1620282530784607,0
21,63,66,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,1.0,0.0,1.0,1.0,0.49000000953674316,-0.012613620609045029,0.1451178342103958,0
22,66,69,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,1.0,0.0,1.0,1.0,0.5899999737739563,-0.014820597134530544,0.16839252412319183,0
23,69,72,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,1.0,0.0,1.0,1.0,0.47999998927116394,-0.020741788670420647,0.14751005172729492,0
0,0,3,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,1.0,0.0,1.0,1.0,0.7699999809265137,-0.05402134358882904,0.32308417558670044,1
1,3,6,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,1.0,0.0,1.0,1.0,0.7599999904632568,-0.05160825699567795,0.298012912273407,1
2,6,9,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,1.0,0.0,1.0,1.0,0.7900000214576721,-0.05119805410504341,0.3363756239414215,1
3,9,12,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,1.0,0.0,1.0,1.0,0.800000011920929,-0.058988142758607864,0.3522268831729889,1
4,12,15,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,1.0,0.0,1.0,1.0,0.7599999904632568,-0.02217373438179493,0.28605812788009644,1
5,15,18,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,1.0,0.0,1.0,1.0,0.8100000023841858,-0.06754639744758606,0.3547603189945221,1
6,18,21,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,1.0,0.0,1.0,1.0,0.8199999928474426,-0.06604956835508347,0.4044492542743683,1
7,21,24,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,1.0,0.0,1.0,1.0,0.8199999928474426,-0.013457035645842552,0.49165254831314087,1
8,24,27,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,1.0,0.0,1.0,1.0,0.8399999737739563,-0.07004393637180328,0.45655107498168945,1
9,27,30,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,1.0,0.0,1.0,1.0,0.800000011920929,-0.05177295580506325,0.3414943516254425,1
10,30,33,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,1.0,0.0,1.0,1.0,0.8100000023841858,-0.02781977690756321,0.41173475980758667,1
11,33,36,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,1.0,0.0,1.0,1.0,0.7699999809265137,-0.036536648869514465,0.3117371201515198,1
12,36,39,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,1.0,0.0,1.0,1.0,0.8600000143051147,-0.06865181028842926,0.39362823963165283,1
13,39,42,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,1.0,0.0,1.0,1.0,0.9200000166893005,-0.09358318150043488,0.47118446230888367,1
14,42,45,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,1.0,0.0,1.0,1.0,0.7200000286102295,-0.04201279208064079,0.3615051507949829,1
15,45,48,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,1.0,0.0,1.0,1.0,0.8700000047683716,-0.026363728567957878,0.3609500229358673,1
16,48,51,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,1.0,0.0,1.0,1.0,0.8899999856948853,-0.07114075869321823,0.3624872863292694,1
17,51,54,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,1.0,0.0,1.0,1.0,0.800000011920929,-0.08808548003435135,0.3412895202636719,1
18,54,57,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,1.0,0.0,1.0,1.0,0.9100000262260437,-0.03307553008198738,0.3217974603176117,1
19,57,60,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,1.0,0.0,1.0,1.0,0.8399999737739563,-0.03448772057890892,0.337616503238678,1
20,60,63,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,1.0,0.0,1.0,1.0,0.8500000238418579,-0.034970473498106,0.3688584268093109,1
21,63,66,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,1.0,0.0,1.0,1.0,0.8600000143051147,-0.07221852242946625,0.39031338691711426,1
22,66,69,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,1.0,0.0,1.0,1.0,0.800000011920929,-0.053204797208309174,0.3187444508075714,1
23,69,72,3,dispatch_decision_block,hierarchical_actor_alternating_branch_pg,1.0,0.0,1.0,1.0,0.7699999809265137,-0.019689733162522316,0.3737645745277405,1
