epoch,theta_advantage_mean,theta_advantage_std,theta_advantage_max,theta_advantage_min,route_advantage_mean,route_advantage_std,route_advantage_max,route_advantage_min,theta_adv_norm_mean,theta_adv_norm_std,route_adv_norm_mean,route_adv_norm_std,route_adv_norm_active_count,route_adv_norm_used_fallback,theta_advantage_alignment,route_advantage_alignment,theta_selected_action_prob_gain,route_selected_action_prob_gain,theta_negative_adv_prob_gain,route_negative_adv_prob_gain,theta_clip_fraction,route_clip_fraction,theta_loss_mean,route_loss_mean,theta_route_loss_ratio,theta_head_grad_norm,route_head_grad_norm,theta_backbone_grad_norm,route_backbone_grad_norm,theta_only_step_kl,route_only_step_kl,theta_only_step_prob_gain,route_only_step_prob_gain,theta_after_route_shift,route_after_theta_shift,theta_route_feature_correlation,theta_route_head_correlation,offload_rate_mean,bs1_vs_bs2_entropy,offload_vs_local_value_gap_mean,offload_vs_local_value_gap_std,bs1_vs_bs2_value_gap_mean,bs1_vs_bs2_value_gap_std
0,-0.004026027861982584,0.3250691592693329,1.3584926128387451,-1.4784787893295288,0.0029257272835820913,0.35408130288124084,1.3555891513824463,-1.4028661251068115,4.0729841721542925e-09,1.0,1.6787225831649266e-08,1.0,1193.0,0.0,0.3752451241016388,0.27022504806518555,-0.0005576186813414097,0.0010947393020614982,-0.07370542734861374,-0.057872213423252106,0.24250000715255737,0.3504166603088379,-0.04615430533885956,-0.07640955597162247,1.6555235385894775,0.20296697009333164,0.48448669831150903,0.36106859541675207,0.34015296268771367,-0.00018532632329879562,0.0005141640302099403,0.0008230039064073935,0.00012247623551502328,0.016331447032280268,0.01793849128880538,-0.05150905251502991,0.07575380802154541,0.49801138043403625,0.6618263721466064,0.05229302868247032,0.5486438274383545,-0.10994875431060791,0.6063331961631775
1,-0.004814493469893932,0.24805039167404175,1.8766310214996338,-1.758961796760559,0.0023270160891115665,0.2642868757247925,2.192180633544922,-1.7061764001846313,5.165735839085528e-09,0.9999999403953552,3.194888797963813e-09,1.0,1194.0,0.0,0.38725653290748596,0.22421641647815704,0.010006076656281948,0.02138948068022728,-0.21686571836471558,-0.13243818283081055,0.5170833468437195,0.625,-0.07322826236486435,-0.07671543210744858,1.047620415687561,0.26779840820221334,0.4797450231598267,0.42935128578585335,0.4159198430148834,0.0017170373289445706,0.000995159929880174,-0.0007250557305724214,-0.00011052925083276932,0.018382014776580035,0.013791278889402746,-0.020787017419934273,0.02311863750219345,0.5003926753997803,0.6569330096244812,0.07530590891838074,0.6493340134620667,-0.12337252497673035,0.7527608871459961
2,-0.004346204921603203,0.2608332633972168,1.7353081703186035,-1.7962480783462524,0.0006104945205152035,0.27224504947662354,1.9147412776947021,-1.8838595151901245,-6.755193293628281e-09,1.0,-7.140656066439988e-09,1.0,1202.0,0.0,0.46724623441696167,0.25724658370018005,0.004671893082559109,0.03195536136627197,-0.21338166296482086,-0.11714290082454681,0.5120833516120911,0.6012499928474426,-0.0727381482720375,-0.08053135871887207,1.1071405410766602,0.2738592953767902,0.4922831540716448,0.4263527925039613,0.4276835410321292,0.0008342852306668647,0.0009425354886843706,-1.3985788154968758e-05,-0.0001662694013248256,0.016466543031856417,0.012368960049934685,0.0018896935507655144,-0.009717450477182865,0.49795836210250854,0.6546464562416077,0.016476113349199295,0.7368474006652832,-0.023048758506774902,0.7809070944786072
3,-0.0035726241767406464,0.2675429582595825,1.695598840713501,-1.3102271556854248,-0.0006655768374912441,0.27698928117752075,1.534900426864624,-1.9861749410629272,-2.781550101360608e-09,1.0,4.945588383264976e-09,1.0,1157.0,0.0,0.392503023147583,0.28747445344924927,-0.012069757096469402,0.03934202715754509,-0.20066960155963898,-0.1436363011598587,0.4945833384990692,0.60958331823349,-0.07248814404010773,-0.08667489141225815,1.1957111358642578,0.29407891210168186,0.5433273205924051,0.4557363820216141,0.45005095632580927,0.001956750759927672,0.0004993422096049472,-0.0011024316324892425,0.0002920736930548173,0.015255553065799177,0.012737922719679773,-0.015427776612341404,0.014843308366835117,0.49489471316337585,0.6522611379623413,-0.07072418928146362,0.9464280605316162,0.03222845867276192,0.8399261236190796
4,-0.0015464815078303218,0.2615399658679962,1.602953553199768,-2.225470781326294,-0.00043911696411669254,0.2612341344356537,1.77606201171875,-1.6798701286315918,3.973643192267673e-09,1.0,1.6909118549790492e-09,1.0,1128.0,0.0,0.44321033358573914,0.2511214017868042,-0.011401468887925148,0.016874033957719803,-0.19218525290489197,-0.1545570343732834,0.4845833480358124,0.6462500095367432,-0.07496827095746994,-0.0906204804778099,1.2087843418121338,0.2938076787152236,0.567344034081479,0.4218656424305937,0.48061453213530464,0.00011652819439404994,0.0016165214852662756,0.0005493464980645512,-0.0006176829556352459,0.015491959126666188,0.0144537323853001,-0.01669522002339363,-0.002044183434918523,0.49384164810180664,0.6489737629890442,-0.11547813564538956,1.215196132659912,0.021289335563778877,1.1033169031143188
