epoch,policy_surrogate_mode,actor_structure_mode,theta_only_step_kl,route_only_step_kl,theta_only_step_prob_gain,route_only_step_prob_gain,theta_after_route_shift,route_after_theta_shift,theta_head_grad_norm,route_head_grad_norm,theta_backbone_grad_norm,route_backbone_grad_norm,route_mask_mean,route_mask_active_fraction
0,hierarchical_actor_alternating_branch_pg,hierarchical_actor_separate_theta_route_backbones,-0.00018532632329879562,0.0005141640302099403,0.0008230039064073935,0.00012247623551502328,0.016331447032280268,0.01793849128880538,0.20296697009333164,0.48448669831150903,0.36106859541675207,0.34015296268771367,0.4970833361148834,0.4970833361148834
1,hierarchical_actor_alternating_branch_pg,hierarchical_actor_separate_theta_route_backbones,0.0017170373289445706,0.000995159929880174,-0.0007250557305724214,-0.00011052925083276932,0.018382014776580035,0.013791278889402746,0.26779840820221334,0.4797450231598267,0.42935128578585335,0.4159198430148834,0.4975000023841858,0.4975000023841858
2,hierarchical_actor_alternating_branch_pg,hierarchical_actor_separate_theta_route_backbones,0.0008342852306668647,0.0009425354886843706,-1.3985788154968758e-05,-0.0001662694013248256,0.016466543031856417,0.012368960049934685,0.2738592953767902,0.4922831540716448,0.4263527925039613,0.4276835410321292,0.5008333325386047,0.5008333325386047
3,hierarchical_actor_alternating_branch_pg,hierarchical_actor_separate_theta_route_backbones,0.001956750759927672,0.0004993422096049472,-0.0011024316324892425,0.0002920736930548173,0.015255553065799177,0.012737922719679773,0.29407891210168186,0.5433273205924051,0.4557363820216141,0.45005095632580927,0.4820833206176758,0.4820833206176758
4,hierarchical_actor_alternating_branch_pg,hierarchical_actor_separate_theta_route_backbones,0.00011652819439404994,0.0016165214852662756,0.0005493464980645512,-0.0006176829556352459,0.015491959126666188,0.0144537323853001,0.2938076787152236,0.567344034081479,0.4218656424305937,0.48061453213530464,0.4699999988079071,0.4699999988079071
