epoch,theta_advantage_mean,theta_advantage_std,theta_advantage_max,theta_advantage_min,route_advantage_mean,route_advantage_std,route_advantage_max,route_advantage_min,theta_advantage_alignment,route_advantage_alignment,theta_selected_action_prob_gain,route_selected_action_prob_gain,theta_negative_adv_prob_gain,route_negative_adv_prob_gain,theta_clip_fraction,route_clip_fraction,theta_head_grad_norm,route_head_grad_norm,theta_route_head_correlation,offload_rate_mean,bs1_vs_bs2_entropy,offload_vs_local_value_gap_mean,offload_vs_local_value_gap_std,bs1_vs_bs2_value_gap_mean,bs1_vs_bs2_value_gap_std
0,-0.002324576023966074,0.29267042875289917,2.066192626953125,-1.2860983610153198,-0.0041606249287724495,0.33412832021713257,1.5988205671310425,-1.5260741710662842,0.27619683742523193,0.3024834394454956,-0.005475373473018408,0.003808042500168085,-0.04058956354856491,-0.03545631095767021,0.1508333384990692,0.16750000417232513,0.047706906965125306,0.11441563152487155,-0.020992392674088478,0.4870436489582062,0.6597751975059509,-0.01976151205599308,0.47076910734176636,0.1978357434272766,0.6271747946739197
1,0.0005542828002944589,0.23810051381587982,1.4269529581069946,-1.5086601972579956,-0.004209769424051046,0.24736365675926208,1.692059874534607,-1.6813228130340576,0.31736302375793457,0.3483488857746124,-0.0008643027977086604,0.018868857994675636,-0.11157841235399246,-0.09025856852531433,0.37041667103767395,0.42500001192092896,0.03812010558711636,0.06913050272848996,0.03154056519269943,0.49578583240509033,0.6577042937278748,-0.12888550758361816,0.580058753490448,0.2002011090517044,0.7225254774093628
2,0.0009971825638785958,0.2417018711566925,1.5142247676849365,-1.201054573059082,-0.004767013713717461,0.2573271095752716,1.8519847393035889,-1.6903448104858398,0.3434716463088989,0.37263691425323486,0.017646241933107376,0.002253832295536995,-0.09101967513561249,-0.09605516493320465,0.3283333480358124,0.3916666805744171,0.03586272868448977,0.06388694799245594,0.032388169318437576,0.49672311544418335,0.6559445261955261,-0.22589272260665894,0.6022511124610901,0.22914202511310577,0.7904885411262512
3,0.003794495714828372,0.2234932780265808,1.2817481756210327,-1.3682055473327637,-0.00841445941478014,0.2386905997991562,1.497204065322876,-1.7285726070404053,0.36092495918273926,0.3578963279724121,-0.008233692497015,0.008904779329895973,-0.1257733404636383,-0.11655238270759583,0.3687500059604645,0.4429166615009308,0.047555385313689316,0.08072467891290762,0.06164700165390968,0.4973984658718109,0.6536855697631836,-0.38493821024894714,0.6653188467025757,0.4128692150115967,0.844551682472229
4,0.005692301783710718,0.22693924605846405,1.4032635688781738,-2.3029446601867676,-0.008055008016526699,0.24621692299842834,1.4405415058135986,-1.5179460048675537,0.37852561473846436,0.36505720019340515,-0.00439671752974391,0.007957033812999725,-0.10480828583240509,-0.10372928529977798,0.31583333015441895,0.398333340883255,0.04029494764958129,0.061717082174099255,0.07785188406705856,0.4951869249343872,0.6518931984901428,-0.38776370882987976,0.7551169991493225,0.3689356744289398,1.0019117593765259
