epoch,policy_surrogate_mode,actor_structure_mode,theta_ratio_mean,theta_ratio_std,theta_ratio_max,route_ratio_mean,route_ratio_std,route_ratio_max,theta_approx_kl,route_approx_kl,theta_clip_fraction,route_clip_fraction,theta_only_step_kl,route_only_step_kl,route_mask_mean,route_mask_active_fraction
0,hierarchical_actor_dual_optimizer_alternating_branch_pg,hierarchical_actor_separate_theta_route_backbones,0.997799277305603,0.19512785971164703,2.9549360275268555,1.003460168838501,0.23776233196258545,3.1358468532562256,0.020798100158572197,0.022388407960534096,0.19708333909511566,0.26875001192092896,0.00022803669580753194,0.0010338771618989995,0.4970833361148834,0.4970833361148834
1,hierarchical_actor_dual_optimizer_alternating_branch_pg,hierarchical_actor_separate_theta_route_backbones,1.0053627490997314,0.49416279792785645,8.27286434173584,1.0248271226882935,0.6065173745155334,9.778773307800293,0.0896223783493042,0.10998430103063583,0.4791666567325592,0.5787500143051147,0.0023340808098510023,0.002919985195603658,0.4908333420753479,0.4908333420753479
2,hierarchical_actor_dual_optimizer_alternating_branch_pg,hierarchical_actor_separate_theta_route_backbones,0.9969319701194763,0.45407813787460327,7.070306777954102,1.0111666917800903,0.547997236251831,6.10453462600708,0.08644735813140869,0.1156713142991066,0.46000000834465027,0.5291666388511658,0.0018783234918373637,0.0019629249552963303,0.4945833384990692,0.4945833384990692
3,hierarchical_actor_dual_optimizer_alternating_branch_pg,hierarchical_actor_separate_theta_route_backbones,0.9977903366088867,0.41978076100349426,6.10439395904541,1.019389033317566,0.6244296431541443,12.364968299865723,0.07882559299468994,0.11186414957046509,0.44583332538604736,0.5529166460037231,0.002113088251280715,0.0014397158194697113,0.4820833206176758,0.4820833206176758
4,hierarchical_actor_dual_optimizer_alternating_branch_pg,hierarchical_actor_separate_theta_route_backbones,0.9948924779891968,0.4108915627002716,7.519842624664307,1.0086669921875,0.5588515996932983,7.48760461807251,0.08275236934423447,0.12935949862003326,0.45375001430511475,0.5820833444595337,0.002110214602362248,0.002535336564324098,0.4650000035762787,0.4650000035762787
