epoch,theta_advantage_mean,theta_advantage_std,theta_advantage_max,theta_advantage_min,route_advantage_mean,route_advantage_std,route_advantage_max,route_advantage_min,theta_adv_norm_mean,theta_adv_norm_std,route_adv_norm_mean,route_adv_norm_std,route_adv_norm_active_count,route_adv_norm_used_fallback,theta_advantage_alignment,route_advantage_alignment,theta_selected_action_prob_gain,route_selected_action_prob_gain,theta_negative_adv_prob_gain,route_negative_adv_prob_gain,theta_clip_fraction,route_clip_fraction,theta_ratio_mean,theta_ratio_std,theta_ratio_max,route_ratio_mean,route_ratio_std,route_ratio_max,theta_approx_kl,route_approx_kl,theta_loss_mean,route_loss_mean,theta_route_loss_ratio,theta_head_grad_norm,route_head_grad_norm,theta_backbone_grad_norm,route_backbone_grad_norm,theta_only_step_kl,route_only_step_kl,theta_only_step_prob_gain,route_only_step_prob_gain,theta_after_route_shift,route_after_theta_shift,theta_route_feature_correlation,theta_route_head_correlation,offload_rate_mean,bs1_vs_bs2_entropy,offload_vs_local_value_gap_mean,offload_vs_local_value_gap_std,bs1_vs_bs2_value_gap_mean,bs1_vs_bs2_value_gap_std
0,-0.004026027861982584,0.3250691592693329,1.3584926128387451,-1.4784787893295288,0.0029257272835820913,0.35408130288124084,1.3555891513824463,-1.4028661251068115,4.0729841721542925e-09,1.0,1.6787225831649266e-08,1.0,1193.0,0.0,0.364211767911911,0.25216570496559143,-0.002200718503445387,0.0015593632124364376,-0.062291596084833145,-0.04468505457043648,0.19708333909511566,0.26875001192092896,0.997799277305603,0.19512785971164703,2.9549360275268555,1.003460168838501,0.23776233196258545,3.1358468532562256,0.020798100158572197,0.022388407960534096,-0.04262450709939003,-0.06380701065063477,1.4969556331634521,0.19660945274905378,0.5210382800280629,0.33867765157813917,0.35878712937332574,0.00022803669580753194,0.0010338771618989995,0.00047005771398289653,-8.548134483135072e-05,0.0,0.0009174584469292313,-0.0329861119389534,0.12709367275238037,0.49801138043403625,0.6618263721466064,0.05229302868247032,0.5486438274383545,-0.10994875431060791,0.6063331961631775
1,-0.004904057364910841,0.24782216548919678,1.8645920753479004,-1.841791033744812,0.002349232789129019,0.26436641812324524,2.1339728832244873,-1.7172679901123047,-3.1789144649962964e-09,0.9999999403953552,6.476565950208624e-09,1.0,1178.0,0.0,0.39557862281799316,0.2214786559343338,0.005362691357731819,0.012075066566467285,-0.1745118796825409,-0.11588786542415619,0.4791666567325592,0.5787500143051147,1.0053627490997314,0.49416279792785645,8.27286434173584,1.0248271226882935,0.6065173745155334,9.778773307800293,0.0896223783493042,0.10998430103063583,-0.06618238985538483,-0.07882462441921234,1.1910209655761719,0.2702582224805158,0.4611524279917446,0.458316035844528,0.41021893988583874,0.0023340808098510023,0.002919985195603658,-0.0017231379435543204,-0.002377066800272587,0.0,0.0007731326055363752,-0.019007114693522453,-0.01812615431845188,0.49966317415237427,0.6580924987792969,0.07888464629650116,0.644875168800354,-0.1227303221821785,0.7523622512817383
2,-0.00510338693857193,0.25884994864463806,1.8341317176818848,-1.7279407978057861,0.0004937188932672143,0.2711905241012573,1.8827095031738281,-1.6513056755065918,-6.357828929992593e-09,0.9999999403953552,-8.034324316952279e-10,1.0,1187.0,0.0,0.4514870047569275,0.26471325755119324,-0.0030679514165967703,-0.000779075431637466,-0.17844516038894653,-0.11945383995771408,0.46000000834465027,0.5291666388511658,0.9969319701194763,0.45407813787460327,7.070306777954102,1.0111666917800903,0.547997236251831,6.10453462600708,0.08644735813140869,0.1156713142991066,-0.06727341562509537,-0.07775624096393585,1.155824065208435,0.27065014814276345,0.5140545100902318,0.45053651665941424,0.44994271470835556,0.0018783234918373637,0.0019629249552963303,-0.0012985454337467671,-0.0014937718338842386,0.0,0.0007710647842031904,-0.009951128624379635,-0.0385565310716629,0.4974926710128784,0.6558947563171387,0.028412066400051117,0.7122682332992554,-0.017479529604315758,0.7648114562034607
3,-0.00381399760954082,0.25635021924972534,1.6619353294372559,-1.3641676902770996,-0.0005846412386745214,0.27059853076934814,1.8271279335021973,-1.6636747121810913,4.172325152040912e-09,1.0,5.7698530397942704e-09,1.0,1157.0,0.0,0.41321346163749695,0.28592750430107117,-0.0022097600158303976,0.014019905589520931,-0.15763503313064575,-0.11251196265220642,0.44583332538604736,0.5529166460037231,0.9977903366088867,0.41978076100349426,6.10439395904541,1.019389033317566,0.6244296431541443,12.364968299865723,0.07882559299468994,0.11186414957046509,-0.06567752361297607,-0.08644948154687881,1.3162717819213867,0.28974817316711243,0.5261358686289282,0.4729352340586265,0.43813152099236197,0.002113088251280715,0.0014397158194697113,-0.0016620712602161802,-0.0009289520055972389,0.0,0.0006788430393498857,-0.019715892150998116,-0.009884283877909184,0.49472397565841675,0.6557226181030273,-0.03767428547143936,0.8682237267494202,0.03223074600100517,0.7738729119300842
4,-0.0024821185506880283,0.23891432583332062,1.3745436668395996,-1.8627148866653442,-0.0004572044708766043,0.2465674728155136,1.3716535568237305,-1.2946233749389648,-1.5894572324981482e-09,0.9999999403953552,-5.127281266226191e-09,1.0,1116.0,0.0,0.46496424078941345,0.3208147883415222,-0.0051074861548841,0.009489962831139565,-0.1796300709247589,-0.12481062859296799,0.45375001430511475,0.5820833444595337,0.9948924779891968,0.4108915627002716,7.519842624664307,1.0086669921875,0.5588515996932983,7.48760461807251,0.08275236934423447,0.12935949862003326,-0.07560298591852188,-0.10187803208827972,1.3475396633148193,0.2883223166255293,0.5660474359734132,0.447434546236514,0.4699075077451534,0.002110214602362248,0.002535336564324098,-0.0016871125286343157,-0.0020515826658083825,0.0,0.0007310578403121326,-0.012481311336159706,0.007909499108791351,0.4917081594467163,0.6548802256584167,-0.0770701989531517,1.119043231010437,0.019238999113440514,0.988495945930481
